mins 360 , noise_error =0.8728813559322034
mins 361 , noise_error =1.0
mins 362 , noise_error =0.962962962962963
mins 363 , noise_error =0.905511811023622
mins 364 , noise_error =0.962962962962963
mins 365 , noise_error =1.0
mins 366 , noise_error =1.0
mins 367 , noise_error =1.0
mins 368 , noise_error =1.0
mins 369 , noise_error =1.0
mins 370 , noise_error =1.0
mins 371 , noise_error =1.0
mins 372 , noise_error =1.0
mins 373 , noise_error =1.0
mins 374 , noise_error =1.0
mins 375 , noise_error =1.0
mins 376 , noise_error =1.0
mins 377 , noise_error =0.9795918367346939
mins 378 , noise_error =1.0
mins 379 , noise_error =0.9714285714285714
mins 380 , noise_error =0.9803921568627451
mins 381 , noise_error =1.0
mins 382 , noise_error =1.0
mins 383 , noise_error =1.0
mins 384 , noise_error =1.0
mins 385 , noise_error =1.0
mins 386 , noise_error =1.0
mins 387 , noise_error =0.9894736842105263
mins 388 , noise_error =1.0
mins 389 , noise_error =1.0
mins 390 , noise_error =1.0
mins 391 , noise_error =1.0
mins 392 , noise_error =1.0
mins 393 , noise_error =1.0
mins 394 , noise_error =1.0
mins 395 , noise_error =1.0
mins 396 , noise_error =1.0
mins 397 , noise_error =1.0
mins 398 , noise_error =0.9891304347826086
mins 399 , noise_error =1.0
mins 400 , noise_error =1.0
mins 401 , noise_error =0.9813084112149533
mins 402 , noise_error =0.9714285714285714
mins 403 , noise_error =0.956989247311828
mins 404 , noise_error =0.9252336448598131
mins 405 , noise_error =0.8990825688073394
mins 406 , noise_error =0.9090909090909091
mins 407 , noise_error =0.8230088495575221
mins 408 , noise_error =0.8956521739130435
mins 409 , noise_error =0.9805825242718447
mins 410 , noise_error =1.0
mins 411 , noise_error =1.0
mins 412 , noise_error =1.0
mins 413 , noise_error =1.0
mins 414 , noise_error =1.0
mins 415 , noise_error =1.0
mins 416 , noise_error =0.98
mins 417 , noise_error =1.0
mins 418 , noise_error =0.990909090909091
mins 419 , noise_error =0.9897959183673469
mins 420 , noise_error =0.9886363636363636
mins 421 , noise_error =1.0
mins 422 , noise_error =0.9789473684210527
mins 423 , noise_error =0.9789473684210527
mins 424 , noise_error =0.9595959595959596
mins 425 , noise_error =0.956989247311828
mins 426 , noise_error =0.8913043478260869
mins 427 , noise_error =0.925531914893617
mins 428 , noise_error =0.9891304347826086
mins 429 , noise_error =0.989010989010989
mins 430 , noise_error =1.0
mins 431 , noise_error =0.978494623655914
mins 432 , noise_error =0.8962264150943396
mins 433 , noise_error =0.9809523809523809
mins 434 , noise_error =0.9787234042553191
mins 435 , noise_error =1.0
mins 436 , noise_error =0.9907407407407407
mins 437 , noise_error =0.9807692307692307
mins 438 , noise_error =0.9696969696969697
mins 439 , noise_error =0.9805825242718447
mins 440 , noise_error =1.0
mins 441 , noise_error =0.9739130434782609
mins 442 , noise_error =0.957983193277311
mins 443 , noise_error =0.9811320754716981
mins 444 , noise_error =0.9320388349514563
mins 445 , noise_error =0.963963963963964
mins 446 , noise_error =1.0
mins 447 , noise_error =1.0
mins 448 , noise_error =0.9702970297029703
mins 449 , noise_error =0.9719626168224299
mins 450 , noise_error =0.9809523809523809
mins 451 , noise_error =1.0
mins 452 , noise_error =1.0
mins 453 , noise_error =1.0
mins 454 , noise_error =1.0
mins 455 , noise_error =1.0
mins 456 , noise_error =1.0
mins 457 , noise_error =1.0
mins 458 , noise_error =1.0
mins 459 , noise_error =1.0
mins 460 , noise_error =1.0
mins 461 , noise_error =1.0
mins 462 , noise_error =1.0
mins 463 , noise_error =1.0
mins 464 , noise_error =1.0
mins 465 , noise_error =0.9215686274509804
mins 466 , noise_error =0.908256880733945
mins 467 , noise_error =0.9134615384615384
mins 468 , noise_error =1.0
mins 469 , noise_error =1.0
mins 470 , noise_error =0.9813084112149533
mins 471 , noise_error =0.897196261682243
mins 472 , noise_error =0.7372881355932204
mins 473 , noise_error =0.9150943396226415
mins 474 , noise_error =0.92
mins 475 , noise_error =0.9380530973451328
mins 476 , noise_error =0.9523809523809523
mins 477 , noise_error =0.9829059829059829
mins 478 , noise_error =0.9811320754716981
mins 479 , noise_error =0.9809523809523809
mins 480 , noise_error =1.0
mins 481 , noise_error =1.0
mins 482 , noise_error =1.0
mins 483 , noise_error =1.0
mins 484 , noise_error =1.0
mins 485 , noise_error =0.9902912621359223
mins 486 , noise_error =0.9903846153846154
mins 487 , noise_error =1.0
mins 488 , noise_error =0.99
mins 489 , noise_error =1.0
mins 490 , noise_error =1.0
mins 491 , noise_error =1.0
mins 492 , noise_error =1.0
mins 493 , noise_error =1.0
mins 494 , noise_error =0.98989898989899
mins 495 , noise_error =1.0
mins 496 , noise_error =1.0
mins 497 , noise_error =1.0
mins 498 , noise_error =1.0
mins 499 , noise_error =1.0
mins 500 , noise_error =1.0
mins 501 , noise_error =1.0
mins 502 , noise_error =1.0
mins 503 , noise_error =1.0
mins 504 , noise_error =1.0
mins 505 , noise_error =1.0
mins 506 , noise_error =0.9560439560439561
mins 507 , noise_error =1.0
mins 508 , noise_error =1.0
mins 509 , noise_error =0.9893617021276596
mins 510 , noise_error =1.0
mins 511 , noise_error =1.0
mins 512 , noise_error =1.0
mins 513 , noise_error =1.0
mins 514 , noise_error =1.0
mins 515 , noise_error =0.9791666666666666
mins 516 , noise_error =1.0
mins 517 , noise_error =0.9906542056074766
mins 518 , noise_error =0.8571428571428572
mins 519 , noise_error =0.9433962264150944
mins 520 , noise_error =1.0
mins 521 , noise_error =1.0
mins 522 , noise_error =0.9902912621359223
mins 523 , noise_error =0.8849557522123894
mins 524 , noise_error =0.9292929292929293
mins 525 , noise_error =0.9439252336448598
mins 526 , noise_error =0.9619047619047619
mins 527 , noise_error =0.9439252336448598
mins 528 , noise_error =0.9649122807017544
mins 529 , noise_error =0.9655172413793104
mins 530 , noise_error =0.9528301886792453
mins 531 , noise_error =0.8761904761904762
mins 532 , noise_error =0.9326923076923077
mins 533 , noise_error =0.9611650485436893
mins 534 , noise_error =0.8106060606060606
mins 535 , noise_error =0.8682170542635659
mins 536 , noise_error =0.8660714285714286
mins 537 , noise_error =0.9196428571428571
mins 538 , noise_error =0.9159663865546218
mins 539 , noise_error =0.9914529914529915
mins 540 , noise_error =0.9391304347826087
mins 541 , noise_error =0.8416666666666667
mins 542 , noise_error =0.990990990990991
mins 543 , noise_error =0.9711538461538461
mins 544 , noise_error =0.9831932773109243
mins 545 , noise_error =0.9622641509433962
mins 546 , noise_error =1.0
mins 547 , noise_error =0.9727272727272728
mins 548 , noise_error =0.8991596638655462
mins 549 , noise_error =0.9180327868852459
mins 550 , noise_error =0.8761061946902655
mins 551 , noise_error =0.9285714285714286
mins 552 , noise_error =0.9292035398230089
mins 553 , noise_error =0.9375
mins 554 , noise_error =0.907563025210084
mins 555 , noise_error =0.9327731092436975
mins 556 , noise_error =0.9380530973451328
mins 557 , noise_error =0.9655172413793104
mins 558 , noise_error =0.8859649122807017
mins 559 , noise_error =0.8125
mins 560 , noise_error =0.8771929824561404
mins 561 , noise_error =0.9478260869565217
mins 562 , noise_error =0.9553571428571429
mins 563 , noise_error =0.944954128440367
mins 564 , noise_error =0.9904761904761905
mins 565 , noise_error =0.9333333333333333
mins 566 , noise_error =0.7931034482758621
mins 567 , noise_error =0.7377049180327868
mins 568 , noise_error =0.7927927927927928
mins 569 , noise_error =0.9523809523809523
