mins 560 , noise_error =1.0
mins 561 , noise_error =1.0
mins 562 , noise_error =1.0
mins 563 , noise_error =1.0
mins 564 , noise_error =1.0
mins 565 , noise_error =1.0
mins 566 , noise_error =1.0
mins 567 , noise_error =1.0
mins 568 , noise_error =0.9900990099009901
mins 569 , noise_error =1.0
mins 570 , noise_error =1.0
mins 571 , noise_error =1.0
mins 572 , noise_error =1.0
mins 573 , noise_error =1.0
mins 574 , noise_error =1.0
mins 575 , noise_error =1.0
mins 576 , noise_error =1.0
mins 577 , noise_error =1.0
mins 578 , noise_error =1.0
mins 579 , noise_error =0.9791666666666666
mins 580 , noise_error =1.0
mins 581 , noise_error =1.0
mins 582 , noise_error =1.0
mins 583 , noise_error =1.0
mins 584 , noise_error =1.0
mins 585 , noise_error =1.0
mins 586 , noise_error =1.0
mins 587 , noise_error =1.0
mins 588 , noise_error =1.0
mins 589 , noise_error =1.0
mins 590 , noise_error =1.0
mins 591 , noise_error =1.0
mins 592 , noise_error =1.0
mins 593 , noise_error =1.0
mins 594 , noise_error =1.0
mins 595 , noise_error =1.0
mins 596 , noise_error =0.9807692307692307
mins 597 , noise_error =1.0
mins 598 , noise_error =1.0
mins 599 , noise_error =1.0
mins 600 , noise_error =1.0
mins 601 , noise_error =1.0
mins 602 , noise_error =1.0
mins 603 , noise_error =1.0
mins 604 , noise_error =1.0
mins 605 , noise_error =1.0
mins 606 , noise_error =0.98989898989899
mins 607 , noise_error =1.0
mins 608 , noise_error =1.0
mins 609 , noise_error =1.0
mins 610 , noise_error =1.0
mins 611 , noise_error =1.0
mins 612 , noise_error =1.0
mins 613 , noise_error =1.0
mins 614 , noise_error =1.0
mins 615 , noise_error =1.0
mins 616 , noise_error =1.0
mins 617 , noise_error =1.0
mins 618 , noise_error =1.0
mins 619 , noise_error =1.0
mins 620 , noise_error =1.0
mins 621 , noise_error =1.0
mins 622 , noise_error =1.0
mins 623 , noise_error =1.0
mins 624 , noise_error =1.0
mins 625 , noise_error =1.0
mins 626 , noise_error =1.0
mins 627 , noise_error =1.0
mins 628 , noise_error =1.0
mins 629 , noise_error =1.0
