mins 770 , noise_error =1.0
mins 844 , noise_error =1.0
mins 845 , noise_error =1.0
mins 846 , noise_error =1.0
mins 847 , noise_error =1.0
mins 848 , noise_error =1.0
mins 849 , noise_error =1.0
mins 850 , noise_error =1.0
mins 851 , noise_error =1.0
mins 852 , noise_error =1.0
mins 853 , noise_error =1.0
mins 854 , noise_error =0.9883720930232558
mins 855 , noise_error =1.0
mins 856 , noise_error =1.0
mins 857 , noise_error =1.0
mins 858 , noise_error =1.0
mins 859 , noise_error =1.0
mins 860 , noise_error =1.0
mins 861 , noise_error =1.0
mins 862 , noise_error =1.0
mins 863 , noise_error =1.0
mins 864 , noise_error =0.9625
mins 865 , noise_error =1.0
mins 866 , noise_error =1.0
mins 867 , noise_error =0.9871794871794872
mins 868 , noise_error =1.0
mins 869 , noise_error =0.9875
mins 870 , noise_error =1.0
mins 871 , noise_error =1.0
mins 872 , noise_error =1.0
mins 873 , noise_error =1.0
mins 874 , noise_error =1.0
mins 875 , noise_error =1.0
mins 876 , noise_error =1.0
mins 877 , noise_error =1.0
mins 878 , noise_error =1.0
mins 879 , noise_error =1.0
mins 880 , noise_error =1.0
mins 881 , noise_error =1.0
mins 882 , noise_error =1.0
mins 883 , noise_error =1.0
mins 884 , noise_error =1.0
mins 885 , noise_error =1.0
mins 886 , noise_error =1.0
mins 887 , noise_error =1.0
mins 888 , noise_error =1.0
mins 889 , noise_error =0.9887640449438202
mins 890 , noise_error =1.0
mins 891 , noise_error =1.0
mins 892 , noise_error =1.0
mins 893 , noise_error =1.0
mins 894 , noise_error =1.0
mins 895 , noise_error =1.0
mins 896 , noise_error =1.0
mins 897 , noise_error =1.0
mins 898 , noise_error =1.0
mins 899 , noise_error =1.0
mins 900 , noise_error =1.0
mins 901 , noise_error =1.0
mins 902 , noise_error =1.0
mins 903 , noise_error =1.0
mins 904 , noise_error =1.0
mins 905 , noise_error =1.0
mins 906 , noise_error =1.0
mins 907 , noise_error =1.0
mins 908 , noise_error =1.0
mins 909 , noise_error =1.0
mins 910 , noise_error =0.9893617021276596
mins 911 , noise_error =1.0
mins 912 , noise_error =1.0
mins 913 , noise_error =0.9888888888888889
mins 914 , noise_error =1.0
mins 915 , noise_error =1.0
mins 916 , noise_error =0.9878048780487805
mins 917 , noise_error =0.9866666666666667
mins 918 , noise_error =1.0
mins 919 , noise_error =1.0
mins 920 , noise_error =1.0
mins 921 , noise_error =1.0
mins 922 , noise_error =1.0
mins 923 , noise_error =1.0
mins 924 , noise_error =1.0
mins 925 , noise_error =1.0
mins 926 , noise_error =1.0
mins 927 , noise_error =1.0
mins 928 , noise_error =1.0
mins 929 , noise_error =1.0
mins 930 , noise_error =1.0
mins 931 , noise_error =1.0
mins 932 , noise_error =1.0
mins 933 , noise_error =0.9878048780487805
mins 934 , noise_error =0.9761904761904762
mins 935 , noise_error =1.0
mins 936 , noise_error =1.0
mins 937 , noise_error =1.0
mins 938 , noise_error =1.0
mins 939 , noise_error =1.0
mins 940 , noise_error =1.0
mins 941 , noise_error =1.0
mins 942 , noise_error =0.9891304347826086
mins 943 , noise_error =1.0
mins 944 , noise_error =1.0
mins 945 , noise_error =1.0
mins 946 , noise_error =1.0
mins 947 , noise_error =1.0
mins 948 , noise_error =1.0
mins 949 , noise_error =1.0
mins 950 , noise_error =1.0
mins 951 , noise_error =0.9873417721518988
mins 952 , noise_error =1.0
mins 953 , noise_error =1.0
mins 954 , noise_error =1.0
mins 955 , noise_error =0.987012987012987
mins 956 , noise_error =1.0
mins 957 , noise_error =0.9878048780487805
mins 958 , noise_error =1.0
mins 959 , noise_error =1.0
mins 960 , noise_error =1.0
mins 961 , noise_error =1.0
mins 962 , noise_error =1.0
mins 963 , noise_error =1.0
mins 964 , noise_error =1.0
mins 965 , noise_error =1.0
mins 966 , noise_error =1.0
mins 967 , noise_error =1.0
mins 968 , noise_error =1.0
mins 969 , noise_error =1.0
