mins 2320 , noise_error =0.9821428571428571
mins 2321 , noise_error =0.9910714285714286
mins 2322 , noise_error =1.0
mins 2323 , noise_error =1.0
mins 2324 , noise_error =1.0
mins 2325 , noise_error =1.0
mins 2326 , noise_error =1.0
mins 2327 , noise_error =1.0
mins 2328 , noise_error =0.990990990990991
mins 2329 , noise_error =1.0
mins 2330 , noise_error =1.0
mins 2331 , noise_error =1.0
mins 2332 , noise_error =0.9912280701754386
mins 2333 , noise_error =1.0
mins 2334 , noise_error =1.0
mins 2335 , noise_error =1.0
mins 2336 , noise_error =1.0
mins 2337 , noise_error =1.0
mins 2338 , noise_error =1.0
mins 2339 , noise_error =1.0
mins 2340 , noise_error =1.0
mins 2341 , noise_error =1.0
mins 2342 , noise_error =1.0
mins 2343 , noise_error =1.0
mins 2344 , noise_error =1.0
mins 2345 , noise_error =1.0
mins 2346 , noise_error =1.0
mins 2347 , noise_error =1.0
mins 2348 , noise_error =1.0
mins 2349 , noise_error =0.992
mins 2350 , noise_error =1.0
mins 2351 , noise_error =1.0
mins 2352 , noise_error =1.0
mins 2353 , noise_error =0.9850746268656716
mins 2354 , noise_error =0.9857142857142858
mins 2355 , noise_error =1.0
mins 2356 , noise_error =1.0
mins 2357 , noise_error =1.0
mins 2358 , noise_error =0.9931972789115646
mins 2359 , noise_error =0.9733333333333334
mins 2360 , noise_error =0.9696969696969697
mins 2361 , noise_error =1.0
mins 2362 , noise_error =1.0
mins 2363 , noise_error =1.0
mins 2364 , noise_error =1.0
mins 2365 , noise_error =1.0
mins 2366 , noise_error =1.0
mins 2367 , noise_error =1.0
mins 2368 , noise_error =1.0
mins 2369 , noise_error =1.0
mins 2370 , noise_error =1.0
mins 2371 , noise_error =1.0
mins 2372 , noise_error =1.0
mins 2373 , noise_error =1.0
mins 2374 , noise_error =1.0
mins 2375 , noise_error =1.0
mins 2376 , noise_error =1.0
mins 2377 , noise_error =1.0
mins 2378 , noise_error =1.0
mins 2379 , noise_error =1.0
mins 2380 , noise_error =1.0
mins 2381 , noise_error =0.9907407407407407
mins 2382 , noise_error =1.0
mins 2383 , noise_error =0.981651376146789
mins 2384 , noise_error =0.990990990990991
mins 2385 , noise_error =1.0
mins 2386 , noise_error =1.0
mins 2387 , noise_error =1.0
mins 2388 , noise_error =1.0
mins 2389 , noise_error =1.0
mins 2390 , noise_error =0.9911504424778761
mins 2391 , noise_error =1.0
mins 2392 , noise_error =0.9911504424778761
mins 2393 , noise_error =1.0
mins 2394 , noise_error =1.0
mins 2395 , noise_error =1.0
mins 2396 , noise_error =1.0
mins 2397 , noise_error =1.0
mins 2398 , noise_error =1.0
mins 2399 , noise_error =0.990990990990991
mins 2400 , noise_error =1.0
