mins 1600 , noise_error =1.0
mins 1601 , noise_error =0.9902912621359223
mins 1602 , noise_error =1.0
mins 1603 , noise_error =1.0
mins 1604 , noise_error =1.0
mins 1605 , noise_error =1.0
mins 1606 , noise_error =0.9714285714285714
mins 1607 , noise_error =0.9705882352941176
mins 1608 , noise_error =1.0
mins 1609 , noise_error =1.0
mins 1610 , noise_error =0.9611650485436893
mins 1611 , noise_error =0.9805825242718447
mins 1612 , noise_error =1.0
mins 1613 , noise_error =0.9809523809523809
mins 1614 , noise_error =1.0
mins 1615 , noise_error =0.9801980198019802
mins 1616 , noise_error =0.970873786407767
mins 1617 , noise_error =1.0
mins 1618 , noise_error =1.0
mins 1619 , noise_error =0.970873786407767
mins 1620 , noise_error =0.9607843137254902
mins 1621 , noise_error =0.9611650485436893
mins 1622 , noise_error =0.9607843137254902
mins 1623 , noise_error =1.0
mins 1624 , noise_error =0.98
mins 1625 , noise_error =1.0
mins 1626 , noise_error =1.0
mins 1627 , noise_error =0.9702970297029703
mins 1628 , noise_error =0.9803921568627451
mins 1629 , noise_error =0.9902912621359223
mins 1630 , noise_error =0.9313725490196079
mins 1631 , noise_error =0.990909090909091
mins 1632 , noise_error =0.9821428571428571
mins 1633 , noise_error =0.990909090909091
mins 1634 , noise_error =0.8761061946902655
mins 1635 , noise_error =0.9380530973451328
mins 1636 , noise_error =0.9819819819819819
mins 1637 , noise_error =0.9813084112149533
mins 1638 , noise_error =0.9158878504672897
mins 1639 , noise_error =0.9259259259259259
mins 1640 , noise_error =0.8584905660377359
mins 1641 , noise_error =0.8691588785046729
mins 1642 , noise_error =0.8962264150943396
mins 1643 , noise_error =0.9166666666666666
mins 1644 , noise_error =0.9065420560747663
mins 1645 , noise_error =0.8272727272727273
mins 1646 , noise_error =0.7222222222222222
mins 1647 , noise_error =0.8468468468468469
mins 1648 , noise_error =1.0
mins 1649 , noise_error =1.0
mins 1650 , noise_error =0.9789473684210527
mins 1651 , noise_error =1.0
mins 1652 , noise_error =1.0
mins 1653 , noise_error =1.0
mins 1654 , noise_error =1.0
mins 1655 , noise_error =1.0
mins 1656 , noise_error =0.9807692307692307
mins 1657 , noise_error =0.9038461538461539
mins 1658 , noise_error =0.9611650485436893
mins 1659 , noise_error =1.0
mins 1660 , noise_error =0.99
mins 1661 , noise_error =1.0
mins 1662 , noise_error =1.0
mins 1663 , noise_error =1.0
mins 1664 , noise_error =1.0
mins 1665 , noise_error =1.0
mins 1666 , noise_error =1.0
mins 1667 , noise_error =1.0
mins 1668 , noise_error =1.0
mins 1669 , noise_error =1.0
mins 1670 , noise_error =1.0
mins 1671 , noise_error =1.0
mins 1672 , noise_error =1.0
mins 1673 , noise_error =1.0
mins 1674 , noise_error =1.0
mins 1675 , noise_error =1.0
mins 1676 , noise_error =1.0
mins 1677 , noise_error =1.0
mins 1678 , noise_error =1.0
mins 1679 , noise_error =1.0
mins 1680 , noise_error =1.0
mins 1681 , noise_error =1.0
mins 1682 , noise_error =1.0
mins 1683 , noise_error =1.0
mins 1684 , noise_error =0.9896907216494846
mins 1685 , noise_error =0.9468085106382979
mins 1686 , noise_error =1.0
mins 1687 , noise_error =1.0
mins 1688 , noise_error =1.0
mins 1689 , noise_error =0.9797979797979798
mins 1690 , noise_error =1.0
mins 1691 , noise_error =1.0
mins 1692 , noise_error =1.0
mins 1693 , noise_error =0.9791666666666666
mins 1694 , noise_error =1.0
mins 1695 , noise_error =0.9791666666666666
mins 1696 , noise_error =1.0
mins 1697 , noise_error =1.0
mins 1698 , noise_error =1.0
mins 1699 , noise_error =1.0
mins 1700 , noise_error =1.0
mins 1701 , noise_error =1.0
mins 1702 , noise_error =0.9895833333333334
mins 1703 , noise_error =1.0
mins 1704 , noise_error =1.0
mins 1705 , noise_error =1.0
mins 1706 , noise_error =1.0
mins 1707 , noise_error =0.9895833333333334
mins 1708 , noise_error =1.0
mins 1709 , noise_error =1.0
mins 1710 , noise_error =1.0
mins 1711 , noise_error =1.0
mins 1712 , noise_error =1.0
mins 1713 , noise_error =0.9896907216494846
mins 1714 , noise_error =1.0
mins 1715 , noise_error =0.9893617021276596
mins 1716 , noise_error =1.0
mins 1717 , noise_error =1.0
mins 1718 , noise_error =1.0
mins 1719 , noise_error =1.0
mins 1720 , noise_error =0.9895833333333334
mins 1721 , noise_error =0.9894736842105263
mins 1722 , noise_error =1.0
mins 1723 , noise_error =0.9791666666666666
mins 1724 , noise_error =1.0
mins 1725 , noise_error =1.0
mins 1726 , noise_error =1.0
mins 1727 , noise_error =0.9896907216494846
mins 1728 , noise_error =0.7878787878787878
mins 1729 , noise_error =0.8
mins 1730 , noise_error =0.9145299145299145
mins 1731 , noise_error =0.9380530973451328
mins 1732 , noise_error =0.7787610619469026
mins 1733 , noise_error =1.0
mins 1734 , noise_error =1.0
mins 1735 , noise_error =0.95
mins 1736 , noise_error =1.0
mins 1737 , noise_error =1.0
mins 1738 , noise_error =1.0
mins 1739 , noise_error =1.0
mins 1740 , noise_error =1.0
mins 1741 , noise_error =1.0
mins 1742 , noise_error =1.0
mins 1743 , noise_error =1.0
mins 1744 , noise_error =1.0
mins 1745 , noise_error =1.0
mins 1746 , noise_error =1.0
mins 1747 , noise_error =1.0
mins 1748 , noise_error =0.9888888888888889
mins 1749 , noise_error =0.9886363636363636
mins 1750 , noise_error =1.0
mins 1751 , noise_error =1.0
mins 1752 , noise_error =0.9888888888888889
mins 1753 , noise_error =1.0
mins 1754 , noise_error =1.0
mins 1755 , noise_error =1.0
mins 1756 , noise_error =1.0
mins 1757 , noise_error =1.0
mins 1758 , noise_error =1.0
mins 1759 , noise_error =1.0
mins 1760 , noise_error =1.0
mins 1761 , noise_error =1.0
mins 1762 , noise_error =1.0
mins 1763 , noise_error =1.0
mins 1764 , noise_error =1.0
mins 1765 , noise_error =1.0
mins 1766 , noise_error =1.0
mins 1767 , noise_error =1.0
mins 1768 , noise_error =1.0
mins 1769 , noise_error =1.0
mins 1770 , noise_error =1.0
mins 1771 , noise_error =1.0
mins 1772 , noise_error =1.0
mins 1773 , noise_error =1.0
mins 1774 , noise_error =1.0
mins 1775 , noise_error =1.0
mins 1776 , noise_error =0.9887640449438202
mins 1777 , noise_error =0.9893617021276596
mins 1778 , noise_error =1.0
mins 1779 , noise_error =0.9891304347826086
mins 1780 , noise_error =1.0
mins 1781 , noise_error =1.0
mins 1782 , noise_error =1.0
mins 1783 , noise_error =1.0
mins 1784 , noise_error =1.0
mins 1785 , noise_error =1.0
mins 1786 , noise_error =1.0
mins 1787 , noise_error =1.0
mins 1788 , noise_error =0.9893617021276596
mins 1789 , noise_error =1.0
mins 1790 , noise_error =1.0
mins 1791 , noise_error =1.0
mins 1792 , noise_error =1.0
mins 1793 , noise_error =0.9680851063829787
mins 1794 , noise_error =1.0
mins 1795 , noise_error =1.0
mins 1796 , noise_error =1.0
mins 1797 , noise_error =1.0
mins 1798 , noise_error =1.0
mins 1799 , noise_error =1.0
mins 1800 , noise_error =1.0
mins 1801 , noise_error =1.0
mins 1802 , noise_error =1.0
mins 1803 , noise_error =1.0
mins 1804 , noise_error =1.0
mins 1805 , noise_error =1.0
mins 1806 , noise_error =1.0
mins 1807 , noise_error =1.0
mins 1808 , noise_error =1.0
mins 1809 , noise_error =1.0
mins 1810 , noise_error =1.0
mins 1811 , noise_error =1.0
mins 1812 , noise_error =0.9789473684210527
mins 1813 , noise_error =1.0
mins 1814 , noise_error =1.0
mins 1815 , noise_error =1.0
mins 1816 , noise_error =0.9888888888888889
mins 1817 , noise_error =0.9887640449438202
mins 1818 , noise_error =0.9886363636363636
mins 1819 , noise_error =1.0
mins 1820 , noise_error =0.9887640449438202
mins 1821 , noise_error =1.0
mins 1822 , noise_error =1.0
mins 1823 , noise_error =1.0
mins 1824 , noise_error =1.0
mins 1825 , noise_error =1.0
mins 1826 , noise_error =1.0
mins 1827 , noise_error =1.0
mins 1828 , noise_error =1.0
mins 1829 , noise_error =1.0
mins 1830 , noise_error =1.0
mins 1831 , noise_error =1.0
mins 1832 , noise_error =1.0
mins 1833 , noise_error =1.0
mins 1834 , noise_error =0.95
mins 1835 , noise_error =0.9900990099009901
mins 1836 , noise_error =1.0
mins 1837 , noise_error =0.9894736842105263
mins 1838 , noise_error =1.0
mins 1839 , noise_error =1.0
