id,date,time,sht_t,sht_h,pm1,pm25,pm10,co2,adc,acc_x,acc_y,acc_z,accx_int,accy_int,accz_int,accx_i,accy_i,accz_i,sht_t_ext,sht_h_ext,gps_lat,gps_lon,gps_alt,gps_speed,gps_dir,gps_fix,ai1_2,ai1_3,ai1_4,ERR
00A266660038,2018-09-05,00:00:59,31.6,75.6,15,21,22,528,92,-78,4,-20,8,38,24,-78,4,-22,30.3,59.4,25.014930,121.470142,0,0,0,0,495,449,497,0
00A266660038,2018-09-05,00:01:21,31.6,75.6,14,22,23,517,92,-78,4,-21,14,46,20,-78,4,-21,30.3,59.2,25.014930,121.470142,0,0,0,0,488,439,488,0
00A266660038,2018-09-05,00:02:00,31.6,75.6,16,23,23,503,91,-78,4,-21,8,44,16,-78,4,-21,30.3,59.3,25.014930,121.470142,0,0,0,0,490,444,493,0
00A266660038,2018-09-05,00:03:00,31.6,75.5,15,23,25,535,91,-78,5,-21,10,41,11,-78,4,-22,30.3,59.3,25.014930,121.470142,0,0,0,0,494,445,497,0
00A266660038,2018-09-05,00:04:01,31.6,75.5,21,29,31,517,91,-78,4,-21,6,50,12,-78,4,-21,30.3,59.7,25.014930,121.470142,0,0,0,0,496,448,497,0
00A266660038,2018-09-05,00:05:01,31.5,75.6,21,32,33,519,91,-78,5,-21,14,43,8,-78,4,-21,30.2,59.9,25.014930,121.470142,0,0,0,0,493,447,500,0
00A266660038,2018-09-05,00:06:02,31.5,75.6,15,22,23,514,91,-78,5,-21,12,56,16,-78,5,-21,30.2,59.9,25.014930,121.470142,0,0,0,0,494,447,498,0
00A266660038,2018-09-05,00:07:02,31.4,75.7,21,33,38,519,91,-78,4,-22,10,54,13,-78,4,-21,30.2,60.1,25.014930,121.470142,0,0,0,0,495,448,499,0
00A266660038,2018-09-05,00:08:02,31.4,75.7,23,34,39,537,91,-78,5,-21,4,33,18,-78,4,-21,30.0,60.7,25.014930,121.470142,0,0,0,0,496,447,499,0
00A266660038,2018-09-05,00:09:03,31.3,75.8,22,33,36,531,91,-78,4,-21,4,56,18,-78,4,-21,-999.0,-1.0,25.014930,121.470142,0,0,0,0,504,450,500,0
