mins 1100 , noise_error =0.9047619047619048
mins 1227 , noise_error =1.0
mins 1228 , noise_error =1.0
mins 1229 , noise_error =1.0
mins 1230 , noise_error =0.9591836734693877
mins 1231 , noise_error =0.9595959595959596
mins 1232 , noise_error =0.9375
mins 1233 , noise_error =1.0
mins 1234 , noise_error =0.9175257731958762
mins 1235 , noise_error =0.9270833333333334
mins 1236 , noise_error =1.0
mins 1237 , noise_error =1.0
mins 1238 , noise_error =0.9696969696969697
mins 1239 , noise_error =1.0
mins 1240 , noise_error =0.9278350515463918
mins 1241 , noise_error =1.0
mins 1242 , noise_error =1.0
mins 1243 , noise_error =1.0
mins 1244 , noise_error =1.0
mins 1245 , noise_error =1.0
mins 1246 , noise_error =0.9791666666666666
mins 1247 , noise_error =0.946236559139785
mins 1248 , noise_error =0.978494623655914
mins 1249 , noise_error =0.989247311827957
mins 1250 , noise_error =0.989247311827957
mins 1251 , noise_error =1.0
mins 1252 , noise_error =0.9680851063829787
mins 1253 , noise_error =0.989247311827957
mins 1254 , noise_error =0.9787234042553191
mins 1255 , noise_error =0.9888888888888889
mins 1256 , noise_error =1.0
mins 1257 , noise_error =1.0
mins 1258 , noise_error =1.0
mins 1259 , noise_error =1.0
mins 1260 , noise_error =0.9888888888888889
mins 1261 , noise_error =1.0
mins 1262 , noise_error =1.0
mins 1263 , noise_error =1.0
mins 1264 , noise_error =1.0
mins 1265 , noise_error =1.0
mins 1266 , noise_error =1.0
mins 1267 , noise_error =0.9456521739130435
mins 1268 , noise_error =0.9891304347826086
mins 1269 , noise_error =1.0
mins 1270 , noise_error =0.9782608695652174
mins 1271 , noise_error =1.0
mins 1272 , noise_error =1.0
mins 1273 , noise_error =0.935483870967742
mins 1274 , noise_error =0.9789473684210527
mins 1275 , noise_error =0.967032967032967
mins 1276 , noise_error =1.0
mins 1277 , noise_error =0.9777777777777777
mins 1278 , noise_error =1.0
mins 1279 , noise_error =1.0
mins 1280 , noise_error =0.9887640449438202
mins 1281 , noise_error =1.0
mins 1282 , noise_error =1.0
mins 1283 , noise_error =1.0
mins 1284 , noise_error =1.0
mins 1285 , noise_error =1.0
mins 1286 , noise_error =1.0
mins 1287 , noise_error =1.0
mins 1288 , noise_error =0.9897959183673469
mins 1289 , noise_error =1.0
mins 1290 , noise_error =1.0
mins 1291 , noise_error =1.0
mins 1292 , noise_error =1.0
mins 1293 , noise_error =1.0
mins 1294 , noise_error =1.0
mins 1295 , noise_error =0.9897959183673469
mins 1296 , noise_error =1.0
mins 1297 , noise_error =1.0
mins 1298 , noise_error =1.0
mins 1299 , noise_error =1.0
mins 1300 , noise_error =1.0
mins 1301 , noise_error =1.0
mins 1302 , noise_error =1.0
mins 1303 , noise_error =1.0
mins 1304 , noise_error =1.0
mins 1305 , noise_error =0.9896907216494846
mins 1306 , noise_error =1.0
mins 1307 , noise_error =1.0
mins 1308 , noise_error =1.0
mins 1309 , noise_error =1.0
mins 1310 , noise_error =1.0
mins 1311 , noise_error =0.9680851063829787
mins 1312 , noise_error =1.0
mins 1313 , noise_error =1.0
mins 1314 , noise_error =0.9587628865979382
mins 1315 , noise_error =1.0
mins 1316 , noise_error =1.0
mins 1317 , noise_error =1.0
mins 1318 , noise_error =0.8888888888888888
mins 1319 , noise_error =0.9685039370078741
mins 1320 , noise_error =0.96
mins 1321 , noise_error =0.9448818897637795
mins 1322 , noise_error =1.0
mins 1323 , noise_error =0.9915966386554622
mins 1324 , noise_error =0.9672131147540983
mins 1325 , noise_error =0.983739837398374
mins 1326 , noise_error =0.8235294117647058
mins 1327 , noise_error =0.9583333333333334
mins 1328 , noise_error =0.8918918918918919
mins 1329 , noise_error =1.0
mins 1330 , noise_error =1.0
mins 1331 , noise_error =0.9051724137931034
mins 1332 , noise_error =0.8583333333333334
mins 1333 , noise_error =0.7213114754098361
mins 1334 , noise_error =0.71900826446281
mins 1335 , noise_error =0.7807017543859649
mins 1336 , noise_error =0.9130434782608696
mins 1337 , noise_error =0.8230088495575221
mins 1338 , noise_error =0.9590163934426229
mins 1339 , noise_error =0.9504132231404958
mins 1340 , noise_error =0.905982905982906
mins 1341 , noise_error =0.6551724137931034
mins 1342 , noise_error =0.9098360655737705
mins 1343 , noise_error =0.8803418803418803
mins 1344 , noise_error =0.8559322033898304
mins 1345 , noise_error =0.825
mins 1346 , noise_error =0.7054263565891472
mins 1347 , noise_error =0.925
mins 1348 , noise_error =0.9649122807017544
mins 1349 , noise_error =0.9741379310344828
