id,date,time,sht_t,sht_h,pm1,pm25,pm10,co2,adc,acc_x,acc_y,acc_z,accx_int,accy_int,accz_int,accx_i,accy_i,accz_i,sht_t_ext,sht_h_ext,gps_lat,gps_lon,gps_alt,gps_speed,gps_dir,gps_fix,ai1_2,ai1_3,ai1_4,ERR
0C9A4249DBC6,2020-06-01,14:08:15,25.7,75.3,7,9,9,705,0,-4,-62,15,231,197,270,-1,-65,-5,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0
0C9A4249DBC6,2020-06-01,14:08:30,25.8,74.2,7,10,10,613,0,-1,-65,-5,29,37,49,0,-64,-4,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0
0C9A4249DBC6,2020-06-01,14:08:45,25.8,73.5,7,10,10,594,0,0,-64,-4,67,93,107,-1,-65,-5,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0
0C9A4249DBC6,2020-06-01,14:09:00,25.8,73.3,7,10,10,572,0,-1,-65,-5,93,78,134,-2,-65,-5,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0
0C9A4249DBC6,2020-06-01,14:09:15,25.8,73.3,6,9,9,537,0,-2,-65,-5,85,88,104,-1,-65,-5,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0
0C9A4249DBC6,2020-06-01,14:09:30,25.8,73.4,6,9,9,515,0,-1,-65,-5,70,85,103,-1,-64,-6,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0
0C9A4249DBC6,2020-06-01,14:09:45,25.8,73.4,7,10,10,502,0,-1,-64,-6,94,75,99,-1,-65,-5,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0
0C9A4249DBC6,2020-06-01,14:10:00,25.7,73.1,6,9,10,490,0,-1,-65,-5,82,79,111,-1,-64,-6,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0
0C9A4249DBC6,2020-06-01,14:10:15,25.7,73.1,6,9,10,475,0,-1,-64,-6,85,96,126,0,-64,-6,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0
0C9A4249DBC6,2020-06-01,14:10:30,25.7,73.3,6,8,10,466,0,0,-64,-6,76,82,94,-2,-64,-4,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0
0C9A4249DBC6,2020-06-01,14:10:45,25.8,73.3,7,10,11,460,0,-2,-64,-4,90,71,118,0,-63,-4,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0
0C9A4249DBC6,2020-06-01,14:11:00,25.7,73.4,8,10,11,457,0,0,-63,-4,141,123,157,-1,-64,-5,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0
0C9A4249DBC6,2020-06-01,14:11:15,25.7,73.2,7,9,9,455,0,-1,-64,-5,102,93,114,-1,-65,-5,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0
0C9A4249DBC6,2020-06-01,14:11:30,25.7,73.3,7,9,9,456,0,-1,-65,-5,88,86,136,-1,-65,-5,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0
0C9A4249DBC6,2020-06-01,14:11:45,25.7,73.4,7,9,9,457,0,-1,-65,-5,88,79,123,-1,-64,-6,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0
0C9A4249DBC6,2020-06-01,14:12:00,25.7,73.4,6,9,9,454,0,-1,-64,-6,82,74,129,-1,-64,-5,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0
0C9A4249DBC6,2020-06-01,14:12:15,25.6,73.4,7,10,10,449,0,-1,-64,-5,89,68,118,-2,-64,-5,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0
0C9A4249DBC6,2020-06-01,14:12:30,25.6,73.4,5,8,9,445,0,-2,-64,-5,78,86,110,-2,-64,-5,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0
0C9A4249DBC6,2020-06-01,14:12:45,25.6,73.3,6,9,9,439,0,-2,-64,-5,88,78,122,-2,-64,-5,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0
0C9A4249DBC6,2020-06-01,14:13:00,25.6,73.4,7,11,11,434,0,-2,-64,-5,88,81,149,0,-65,-4,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0
0C9A4249DBC6,2020-06-01,14:13:15,25.6,73.3,7,9,10,432,0,0,-65,-4,86,81,115,0,-64,-7,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0
0C9A4249DBC6,2020-06-01,14:13:30,25.6,73.4,8,10,11,429,0,0,-64,-7,102,85,107,-2,-65,-6,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0
0C9A4249DBC6,2020-06-01,14:13:45,25.6,73.4,7,10,10,424,0,-2,-65,-6,97,73,111,-1,-64,-3,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0
0C9A4249DBC6,2020-06-01,14:14:00,25.6,73.8,6,9,9,420,0,-1,-64,-3,152,164,147,-1,-64,-4,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0
0C9A4249DBC6,2020-06-01,14:14:15,25.6,73.6,7,10,10,420,0,-1,-64,-4,69,68,110,0,-64,-4,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0
0C9A4249DBC6,2020-06-01,14:14:30,25.6,73.7,7,9,10,424,0,0,-64,-4,81,104,129,-1,-64,-3,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0
0C9A4249DBC6,2020-06-01,14:14:45,25.6,73.6,7,9,9,431,0,-1,-64,-3,77,85,122,-2,-65,-5,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0
0C9A4249DBC6,2020-06-01,14:15:00,25.6,73.7,6,8,9,432,0,-2,-65,-5,80,78,106,0,-65,-5,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0
