mins 2550 , noise_error =1.0
mins 2681 , noise_error =0.9904761904761905
mins 2682 , noise_error =1.0
mins 2683 , noise_error =1.0
mins 2684 , noise_error =1.0
mins 2685 , noise_error =1.0
mins 2686 , noise_error =0.9903846153846154
mins 2687 , noise_error =1.0
mins 2688 , noise_error =1.0
mins 2689 , noise_error =1.0
mins 2690 , noise_error =1.0
mins 2691 , noise_error =0.9905660377358491
mins 2692 , noise_error =1.0
mins 2693 , noise_error =1.0
mins 2694 , noise_error =1.0
mins 2695 , noise_error =1.0
mins 2696 , noise_error =1.0
mins 2697 , noise_error =1.0
mins 2698 , noise_error =1.0
mins 2699 , noise_error =1.0
mins 2700 , noise_error =1.0
mins 2701 , noise_error =1.0
mins 2702 , noise_error =0.990909090909091
mins 2703 , noise_error =0.9714285714285714
mins 2704 , noise_error =1.0
mins 2705 , noise_error =1.0
mins 2706 , noise_error =1.0
mins 2707 , noise_error =1.0
mins 2708 , noise_error =1.0
mins 2709 , noise_error =1.0
mins 2710 , noise_error =0.9811320754716981
mins 2711 , noise_error =0.9444444444444444
mins 2712 , noise_error =0.9719626168224299
mins 2713 , noise_error =1.0
mins 2714 , noise_error =1.0
mins 2715 , noise_error =1.0
mins 2716 , noise_error =1.0
mins 2717 , noise_error =1.0
mins 2718 , noise_error =0.9905660377358491
mins 2719 , noise_error =1.0
mins 2720 , noise_error =1.0
mins 2721 , noise_error =1.0
mins 2722 , noise_error =1.0
mins 2723 , noise_error =1.0
mins 2724 , noise_error =0.9908256880733946
mins 2725 , noise_error =1.0
mins 2726 , noise_error =1.0
mins 2727 , noise_error =1.0
mins 2728 , noise_error =0.990909090909091
mins 2729 , noise_error =0.990909090909091
mins 2730 , noise_error =0.9553571428571429
mins 2731 , noise_error =0.9732142857142857
mins 2732 , noise_error =0.9821428571428571
mins 2733 , noise_error =1.0
mins 2734 , noise_error =1.0
mins 2735 , noise_error =1.0
mins 2736 , noise_error =1.0
mins 2737 , noise_error =1.0
mins 2738 , noise_error =1.0
mins 2739 , noise_error =1.0
mins 2740 , noise_error =1.0
mins 2741 , noise_error =1.0
mins 2742 , noise_error =1.0
mins 2743 , noise_error =1.0
mins 2744 , noise_error =1.0
mins 2745 , noise_error =0.9739130434782609
mins 2746 , noise_error =0.96
mins 2747 , noise_error =1.0
mins 2748 , noise_error =0.9833333333333333
mins 2749 , noise_error =0.8983050847457628
mins 2750 , noise_error =0.9285714285714286
mins 2751 , noise_error =0.808695652173913
mins 2752 , noise_error =0.8888888888888888
mins 2753 , noise_error =0.9576271186440678
mins 2754 , noise_error =0.9478260869565217
mins 2755 , noise_error =0.9912280701754386
mins 2756 , noise_error =1.0
mins 2757 , noise_error =1.0
mins 2758 , noise_error =0.9824561403508771
mins 2759 , noise_error =0.7767857142857143
mins 2760 , noise_error =0.8035714285714286
mins 2761 , noise_error =1.0
mins 2762 , noise_error =1.0
mins 2763 , noise_error =1.0
mins 2764 , noise_error =0.9915966386554622
mins 2765 , noise_error =0.9739130434782609
mins 2766 , noise_error =0.9553571428571429
mins 2767 , noise_error =0.9821428571428571
mins 2768 , noise_error =0.954954954954955
mins 2769 , noise_error =0.9734513274336283
mins 2770 , noise_error =0.954954954954955
mins 2771 , noise_error =0.908256880733945
mins 2772 , noise_error =1.0
mins 2773 , noise_error =0.9716981132075472
mins 2774 , noise_error =0.981651376146789
mins 2775 , noise_error =0.8983050847457628
mins 2776 , noise_error =0.9739130434782609
mins 2777 , noise_error =1.0
mins 2778 , noise_error =0.9537037037037037
mins 2779 , noise_error =0.9196428571428571
