mins 1840 , noise_error =1.0
mins 1841 , noise_error =1.0
mins 1842 , noise_error =1.0
mins 1843 , noise_error =1.0
mins 1844 , noise_error =1.0
mins 1845 , noise_error =1.0
mins 1846 , noise_error =0.9893617021276596
mins 1847 , noise_error =1.0
mins 1848 , noise_error =1.0
mins 1849 , noise_error =0.9368421052631579
mins 1850 , noise_error =0.9895833333333334
mins 1851 , noise_error =1.0
mins 1852 , noise_error =1.0
mins 1853 , noise_error =1.0
mins 1854 , noise_error =1.0
mins 1855 , noise_error =1.0
mins 1856 , noise_error =1.0
mins 1857 , noise_error =1.0
mins 1858 , noise_error =0.989247311827957
mins 1859 , noise_error =1.0
mins 1860 , noise_error =1.0
mins 1861 , noise_error =1.0
mins 1862 , noise_error =0.989010989010989
mins 1863 , noise_error =1.0
mins 1864 , noise_error =1.0
mins 1865 , noise_error =1.0
mins 1866 , noise_error =1.0
mins 1867 , noise_error =1.0
mins 1868 , noise_error =1.0
mins 1869 , noise_error =0.989247311827957
mins 1870 , noise_error =1.0
mins 1871 , noise_error =1.0
mins 1872 , noise_error =1.0
mins 1873 , noise_error =1.0
mins 1874 , noise_error =1.0
mins 1875 , noise_error =1.0
mins 1876 , noise_error =1.0
mins 1877 , noise_error =1.0
mins 1878 , noise_error =1.0
mins 1879 , noise_error =0.9896907216494846
mins 1880 , noise_error =1.0
mins 1881 , noise_error =1.0
mins 1882 , noise_error =1.0
mins 1883 , noise_error =1.0
mins 1884 , noise_error =1.0
mins 1885 , noise_error =1.0
mins 1886 , noise_error =0.96875
mins 1887 , noise_error =1.0
mins 1888 , noise_error =1.0
mins 1889 , noise_error =1.0
mins 1890 , noise_error =1.0
mins 1891 , noise_error =1.0
mins 1892 , noise_error =0.9473684210526316
mins 1893 , noise_error =0.9479166666666666
mins 1894 , noise_error =1.0
mins 1895 , noise_error =0.989010989010989
mins 1896 , noise_error =1.0
mins 1897 , noise_error =0.989247311827957
mins 1898 , noise_error =0.9789473684210527
mins 1899 , noise_error =0.9782608695652174
mins 1900 , noise_error =0.989247311827957
mins 1901 , noise_error =0.9891304347826086
mins 1902 , noise_error =1.0
mins 1903 , noise_error =1.0
mins 1904 , noise_error =1.0
mins 1905 , noise_error =1.0
mins 1906 , noise_error =1.0
mins 1907 , noise_error =1.0
mins 1908 , noise_error =1.0
mins 1909 , noise_error =1.0
mins 1910 , noise_error =1.0
mins 1911 , noise_error =1.0
mins 1912 , noise_error =1.0
mins 1913 , noise_error =1.0
mins 1914 , noise_error =1.0
mins 1915 , noise_error =1.0
mins 1916 , noise_error =1.0
mins 1917 , noise_error =1.0
mins 1918 , noise_error =1.0
mins 1919 , noise_error =1.0
mins 1920 , noise_error =1.0
mins 1921 , noise_error =0.9782608695652174
mins 1922 , noise_error =0.9787234042553191
mins 1923 , noise_error =1.0
mins 1924 , noise_error =1.0
mins 1925 , noise_error =1.0
mins 1926 , noise_error =0.989010989010989
mins 1927 , noise_error =1.0
mins 1928 , noise_error =1.0
mins 1929 , noise_error =1.0
mins 1930 , noise_error =1.0
mins 1931 , noise_error =1.0
mins 1932 , noise_error =0.9789473684210527
mins 1933 , noise_error =1.0
mins 1934 , noise_error =1.0
mins 1935 , noise_error =1.0
mins 1936 , noise_error =1.0
mins 1937 , noise_error =1.0
mins 1938 , noise_error =1.0
mins 1939 , noise_error =0.9891304347826086
mins 1940 , noise_error =1.0
mins 1941 , noise_error =0.9893617021276596
mins 1942 , noise_error =1.0
mins 1943 , noise_error =1.0
mins 1944 , noise_error =1.0
mins 1945 , noise_error =1.0
mins 1946 , noise_error =1.0
mins 1947 , noise_error =0.9891304347826086
mins 1948 , noise_error =1.0
mins 1949 , noise_error =1.0
mins 1950 , noise_error =1.0
mins 1951 , noise_error =1.0
mins 1952 , noise_error =1.0
mins 1953 , noise_error =0.9494949494949495
mins 1954 , noise_error =1.0
mins 1955 , noise_error =1.0
mins 1956 , noise_error =1.0
mins 1957 , noise_error =1.0
mins 1958 , noise_error =1.0
mins 1959 , noise_error =1.0
mins 1960 , noise_error =1.0
mins 1961 , noise_error =1.0
mins 1962 , noise_error =0.989247311827957
mins 1963 , noise_error =0.9696969696969697
mins 1964 , noise_error =1.0
mins 1965 , noise_error =0.9895833333333334
mins 1966 , noise_error =1.0
mins 1967 , noise_error =1.0
mins 1968 , noise_error =1.0
mins 1969 , noise_error =0.97
