mins 2250 , noise_error =1.0
mins 2373 , noise_error =0.9714285714285714
mins 2374 , noise_error =1.0
mins 2375 , noise_error =1.0
mins 2376 , noise_error =1.0
mins 2377 , noise_error =1.0
mins 2378 , noise_error =1.0
mins 2379 , noise_error =0.9743589743589743
mins 2380 , noise_error =0.9736842105263158
mins 2381 , noise_error =1.0
mins 2382 , noise_error =1.0
mins 2383 , noise_error =1.0
mins 2384 , noise_error =1.0
mins 2385 , noise_error =1.0
mins 2386 , noise_error =1.0
mins 2387 , noise_error =1.0
mins 2388 , noise_error =1.0
mins 2389 , noise_error =1.0
mins 2390 , noise_error =1.0
mins 2391 , noise_error =1.0
mins 2392 , noise_error =1.0
mins 2393 , noise_error =1.0
mins 2394 , noise_error =1.0
mins 2395 , noise_error =1.0
mins 2396 , noise_error =1.0
mins 2397 , noise_error =1.0
mins 2398 , noise_error =1.0
mins 2399 , noise_error =1.0
mins 2400 , noise_error =1.0
mins 2401 , noise_error =1.0
mins 2402 , noise_error =0.9692307692307692
mins 2403 , noise_error =0.9692307692307692
mins 2404 , noise_error =1.0
mins 2405 , noise_error =1.0
mins 2406 , noise_error =1.0
mins 2407 , noise_error =1.0
mins 2408 , noise_error =1.0
mins 2409 , noise_error =1.0
mins 2410 , noise_error =0.984375
mins 2411 , noise_error =0.8823529411764706
mins 2412 , noise_error =0.9552238805970149
mins 2413 , noise_error =1.0
mins 2414 , noise_error =1.0
mins 2415 , noise_error =1.0
mins 2416 , noise_error =0.9846153846153847
mins 2417 , noise_error =1.0
mins 2418 , noise_error =1.0
mins 2419 , noise_error =1.0
mins 2420 , noise_error =1.0
mins 2421 , noise_error =1.0
mins 2422 , noise_error =1.0
mins 2423 , noise_error =1.0
mins 2424 , noise_error =1.0
mins 2425 , noise_error =1.0
mins 2426 , noise_error =0.8507462686567164
mins 2427 , noise_error =1.0
mins 2428 , noise_error =1.0
mins 2429 , noise_error =1.0
mins 2430 , noise_error =1.0
mins 2431 , noise_error =1.0
mins 2432 , noise_error =1.0
mins 2433 , noise_error =1.0
mins 2434 , noise_error =0.9850746268656716
mins 2435 , noise_error =1.0
mins 2436 , noise_error =1.0
mins 2437 , noise_error =0.9841269841269842
mins 2438 , noise_error =1.0
mins 2439 , noise_error =1.0
mins 2440 , noise_error =1.0
mins 2441 , noise_error =1.0
mins 2442 , noise_error =1.0
mins 2443 , noise_error =0.8611111111111112
mins 2444 , noise_error =1.0
mins 2445 , noise_error =1.0
mins 2446 , noise_error =1.0
mins 2447 , noise_error =1.0
mins 2448 , noise_error =1.0
mins 2449 , noise_error =1.0
mins 2450 , noise_error =1.0
mins 2451 , noise_error =1.0
mins 2452 , noise_error =1.0
mins 2453 , noise_error =1.0
mins 2454 , noise_error =1.0
mins 2455 , noise_error =1.0
mins 2456 , noise_error =1.0
mins 2457 , noise_error =1.0
mins 2458 , noise_error =1.0
mins 2459 , noise_error =1.0
mins 2460 , noise_error =1.0
mins 2461 , noise_error =1.0
mins 2462 , noise_error =1.0
mins 2463 , noise_error =1.0
mins 2464 , noise_error =0.8823529411764706
mins 2465 , noise_error =0.9705882352941176
mins 2466 , noise_error =0.9838709677419355
mins 2467 , noise_error =1.0
mins 2468 , noise_error =1.0
mins 2469 , noise_error =1.0
mins 2470 , noise_error =1.0
mins 2471 , noise_error =1.0
mins 2472 , noise_error =1.0
mins 2473 , noise_error =1.0
mins 2474 , noise_error =0.984375
mins 2475 , noise_error =1.0
mins 2476 , noise_error =1.0
mins 2477 , noise_error =1.0
mins 2478 , noise_error =1.0
mins 2479 , noise_error =0.9436619718309859
