mins 2480 , noise_error =1.0
mins 2481 , noise_error =1.0
mins 2482 , noise_error =1.0
mins 2483 , noise_error =1.0
mins 2484 , noise_error =1.0
mins 2485 , noise_error =1.0
mins 2486 , noise_error =1.0
mins 2487 , noise_error =1.0
mins 2488 , noise_error =1.0
mins 2489 , noise_error =1.0
mins 2490 , noise_error =1.0
mins 2491 , noise_error =1.0
mins 2492 , noise_error =1.0
mins 2493 , noise_error =1.0
mins 2494 , noise_error =1.0
mins 2495 , noise_error =1.0
mins 2496 , noise_error =1.0
mins 2497 , noise_error =1.0
mins 2498 , noise_error =1.0
mins 2499 , noise_error =1.0
mins 2500 , noise_error =1.0
mins 2501 , noise_error =1.0
mins 2502 , noise_error =1.0
mins 2503 , noise_error =1.0
mins 2504 , noise_error =1.0
mins 2505 , noise_error =1.0
mins 2506 , noise_error =0.971830985915493
mins 2507 , noise_error =1.0
mins 2508 , noise_error =1.0
mins 2509 , noise_error =1.0
mins 2510 , noise_error =1.0
mins 2511 , noise_error =1.0
mins 2512 , noise_error =1.0
mins 2513 , noise_error =1.0
mins 2514 , noise_error =1.0
mins 2515 , noise_error =1.0
mins 2516 , noise_error =1.0
mins 2517 , noise_error =1.0
mins 2518 , noise_error =1.0
mins 2519 , noise_error =0.9294117647058824
mins 2520 , noise_error =0.9859154929577465
mins 2521 , noise_error =1.0
mins 2522 , noise_error =1.0
mins 2523 , noise_error =1.0
mins 2524 , noise_error =1.0
mins 2525 , noise_error =1.0
mins 2526 , noise_error =1.0
mins 2527 , noise_error =1.0
mins 2528 , noise_error =1.0
mins 2529 , noise_error =1.0
mins 2530 , noise_error =1.0
mins 2531 , noise_error =1.0
mins 2532 , noise_error =0.9863013698630136
mins 2533 , noise_error =1.0
mins 2534 , noise_error =1.0
mins 2535 , noise_error =1.0
mins 2536 , noise_error =0.972972972972973
mins 2537 , noise_error =1.0
mins 2538 , noise_error =1.0
mins 2539 , noise_error =0.9411764705882353
mins 2540 , noise_error =0.9411764705882353
mins 2541 , noise_error =1.0
mins 2542 , noise_error =1.0
mins 2543 , noise_error =1.0
mins 2544 , noise_error =1.0
