datatime,id,date,time,sht_t,sht_h,pm1,pm25,pm10,co2,adc,acc_x,acc_y,acc_z,accx_int,accy_int,accz_int,accx_i,accy_i,accz_i,sht_t_ext,sht_h_ext,gps_lat,gps_lon,gps_alt,gps_speed,gps_dir,gps_fix,ai1_2,ai1_3,ai1_4,ERR,aslung_id,lab_id,cPM1,cPM2.5
2019/3/8 00:00,0C9A4249DBD3,2019/3/8,00:00:00,18.3,65.9,27,43,55,692,0,-62,-11,-24,48,40,52,-62,-11,-24,0,0,25.014604,121.468261,41,0,0,1,0,0,0,0,AL-0325,AS_Lung_P,16.741,19.745
2019/3/8 00:00,0C9A4249DBD3,2019/3/8,00:00:15,18.3,66.1,26,41,52,693,0,-62,-10,-25,42,29,45,-62,-11,-24,0,0,25.014636,121.468307,30,0,0,1,0,0,0,0,AL-0325,AS_Lung_P,16.176,18.923
2019/3/8 00:00,0C9A4249DBD3,2019/3/8,00:00:30,18.3,66.1,27,42,55,696,0,-62,-11,-24,64,58,64,-62,-11,-24,0,0,25.014713,121.46836,0,0,0,1,0,0,0,0,AL-0325,AS_Lung_P,16.741,19.334
2019/3/8 00:00,0C9A4249DBD3,2019/3/8,00:00:45,18.3,66,27,43,55,706,0,-62,-11,-24,69,50,72,-61,-11,-24,0,0,25.014665,121.46836,0,61,1,1,0,0,0,0,AL-0325,AS_Lung_P,16.741,19.745
2019/3/8 00:01,0C9A4249DBD3,2019/3/8,00:01:00,18.3,66,26,43,53,717,0,-61,-11,-24,68,70,62,-61,-11,-24,0,0,25.014627,121.46836,0,61,1,1,0,0,0,0,AL-0325,AS_Lung_P,16.176,19.745
2019/3/8 00:01,0C9A4249DBD3,2019/3/8,00:01:15,18.3,66,27,43,54,722,0,-61,-11,-24,86,60,72,-61,-11,-24,0,0,25.01468,121.468307,0,61,1,1,0,0,0,0,AL-0325,AS_Lung_P,16.741,19.745
2019/3/8 00:01,0C9A4249DBD3,2019/3/8,00:01:30,18.3,65.9,27,42,52,723,0,-61,-11,-24,70,56,76,-61,-11,-24,0,0,25.014698,121.468307,52,1,0,1,0,0,0,0,AL-0325,AS_Lung_P,16.741,19.334
2019/3/8 00:01,0C9A4249DBD3,2019/3/8,00:01:45,18.3,65.9,28,42,52,724,0,-61,-11,-24,70,50,67,-63,-11,-25,0,0,25.014795,121.468307,56,1,0,1,0,0,0,0,AL-0325,AS_Lung_P,17.306,19.334
2019/3/8 00:02,0C9A4249DBD3,2019/3/8,00:02:00,18.3,65.8,27,42,53,723,0,-63,-11,-25,66,47,55,-61,-10,-24,0,0,25.014848,121.46833,0,61,1,1,0,0,0,0,AL-0325,AS_Lung_P,16.741,19.334
2019/3/8 00:02,0C9A4249DBD3,2019/3/8,00:02:15,18.3,65.8,28,43,55,717,0,-61,-10,-24,58,43,55,-61,-11,-25,0,0,25.014888,121.468345,56,0,0,1,0,0,0,0,AL-0325,AS_Lung_P,17.306,19.745
