mins 2320 , noise_error =1.0
mins 2321 , noise_error =0.9222222222222223
mins 2322 , noise_error =0.8924731182795699
mins 2323 , noise_error =0.978021978021978
mins 2324 , noise_error =0.8913043478260869
mins 2325 , noise_error =0.9347826086956522
mins 2326 , noise_error =1.0
mins 2327 , noise_error =1.0
mins 2328 , noise_error =1.0
mins 2329 , noise_error =1.0
mins 2330 , noise_error =1.0
mins 2331 , noise_error =0.9887640449438202
mins 2332 , noise_error =1.0
mins 2333 , noise_error =1.0
mins 2334 , noise_error =1.0
mins 2335 , noise_error =0.9647058823529412
mins 2336 , noise_error =0.9479166666666666
mins 2337 , noise_error =0.978494623655914
mins 2338 , noise_error =0.967032967032967
mins 2339 , noise_error =1.0
mins 2340 , noise_error =0.9891304347826086
mins 2341 , noise_error =1.0
mins 2342 , noise_error =0.989247311827957
mins 2343 , noise_error =1.0
mins 2344 , noise_error =0.989247311827957
mins 2345 , noise_error =1.0
mins 2346 , noise_error =0.9444444444444444
mins 2347 , noise_error =0.9545454545454546
mins 2348 , noise_error =1.0
mins 2349 , noise_error =1.0
mins 2350 , noise_error =1.0
mins 2351 , noise_error =1.0
mins 2352 , noise_error =0.9770114942528736
mins 2353 , noise_error =0.9879518072289156
mins 2354 , noise_error =0.9879518072289156
mins 2355 , noise_error =0.9880952380952381
mins 2356 , noise_error =1.0
mins 2357 , noise_error =1.0
mins 2358 , noise_error =0.7362637362637363
mins 2359 , noise_error =0.7425742574257426
mins 2360 , noise_error =0.6788990825688073
mins 2361 , noise_error =0.6203703703703703
mins 2362 , noise_error =0.5444444444444445
mins 2363 , noise_error =0.9080459770114943
mins 2364 , noise_error =0.9761904761904762
mins 2365 , noise_error =0.9879518072289156
mins 2366 , noise_error =1.0
mins 2367 , noise_error =0.9761904761904762
mins 2368 , noise_error =0.9647058823529412
mins 2369 , noise_error =1.0
mins 2370 , noise_error =1.0
mins 2371 , noise_error =1.0
mins 2372 , noise_error =1.0
mins 2373 , noise_error =1.0
mins 2374 , noise_error =1.0
mins 2375 , noise_error =1.0
mins 2376 , noise_error =1.0
mins 2377 , noise_error =1.0
mins 2378 , noise_error =1.0
mins 2379 , noise_error =1.0
mins 2380 , noise_error =1.0
mins 2381 , noise_error =0.9879518072289156
mins 2382 , noise_error =1.0
mins 2383 , noise_error =1.0
mins 2384 , noise_error =1.0
mins 2385 , noise_error =1.0
mins 2386 , noise_error =0.7840909090909091
mins 2387 , noise_error =0.7524752475247525
mins 2388 , noise_error =0.9887640449438202
mins 2389 , noise_error =0.9550561797752809
mins 2390 , noise_error =1.0
mins 2391 , noise_error =1.0
mins 2392 , noise_error =1.0
mins 2393 , noise_error =0.9880952380952381
mins 2394 , noise_error =1.0
mins 2395 , noise_error =1.0
mins 2396 , noise_error =1.0
mins 2397 , noise_error =1.0
mins 2398 , noise_error =1.0
mins 2399 , noise_error =1.0
mins 2400 , noise_error =1.0
mins 2401 , noise_error =1.0
mins 2402 , noise_error =1.0
mins 2403 , noise_error =1.0
mins 2404 , noise_error =1.0
mins 2405 , noise_error =1.0
mins 2406 , noise_error =1.0
mins 2407 , noise_error =1.0
mins 2408 , noise_error =1.0
mins 2409 , noise_error =1.0
mins 2410 , noise_error =1.0
mins 2411 , noise_error =1.0
mins 2412 , noise_error =1.0
mins 2413 , noise_error =1.0
mins 2414 , noise_error =1.0
mins 2415 , noise_error =1.0
mins 2416 , noise_error =1.0
mins 2417 , noise_error =1.0
mins 2418 , noise_error =1.0
mins 2419 , noise_error =1.0
mins 2420 , noise_error =1.0
mins 2421 , noise_error =1.0
mins 2422 , noise_error =1.0
mins 2423 , noise_error =1.0
mins 2424 , noise_error =1.0
mins 2425 , noise_error =1.0
mins 2426 , noise_error =0.967391304347826
mins 2427 , noise_error =1.0
mins 2428 , noise_error =1.0
mins 2429 , noise_error =0.9886363636363636
mins 2430 , noise_error =1.0
mins 2431 , noise_error =0.9886363636363636
mins 2432 , noise_error =1.0
mins 2433 , noise_error =1.0
mins 2434 , noise_error =1.0
mins 2435 , noise_error =1.0
mins 2436 , noise_error =0.9574468085106383
mins 2437 , noise_error =0.968421052631579
mins 2438 , noise_error =1.0
mins 2439 , noise_error =1.0
mins 2440 , noise_error =0.9894736842105263
mins 2441 , noise_error =1.0
mins 2442 , noise_error =1.0
mins 2443 , noise_error =0.9795918367346939
mins 2444 , noise_error =1.0
mins 2445 , noise_error =0.99
mins 2446 , noise_error =1.0
mins 2447 , noise_error =0.9787234042553191
mins 2448 , noise_error =0.9791666666666666
mins 2449 , noise_error =1.0
mins 2450 , noise_error =1.0
mins 2451 , noise_error =1.0
mins 2452 , noise_error =1.0
mins 2453 , noise_error =1.0
mins 2454 , noise_error =1.0
mins 2455 , noise_error =1.0
mins 2456 , noise_error =1.0
mins 2457 , noise_error =1.0
mins 2458 , noise_error =1.0
mins 2459 , noise_error =0.9795918367346939
mins 2460 , noise_error =1.0
mins 2461 , noise_error =1.0
mins 2462 , noise_error =0.9797979797979798
mins 2463 , noise_error =1.0
mins 2464 , noise_error =1.0
