87, 1538484682, lead_off:False/0.915, confidence:0.737, big_r:0,  small_r0, Polarity:0, No_R:114, hfb: 0
2559, 1538633002, lead_off:False/1.172, confidence:0.389, big_r:0,  small_r0, Polarity:0, No_R:90, hfb: 0
2560, 1538633062, lead_off:False/1.183, confidence:0.571, big_r:0,  small_r0, Polarity:0, No_R:105, hfb: 0
2562, 1538633182, lead_off:False/1.178, confidence:0.389, big_r:0,  small_r0, Polarity:0, No_R:95, hfb: 0
2563, 1538633242, lead_off:False/1.178, confidence:0.235, big_r:0,  small_r0, Polarity:0, No_R:102, hfb: 0
2564, 1538633302, lead_off:False/1.184, confidence:0.538, big_r:0,  small_r0, Polarity:0, No_R:106, hfb: 0
2565, 1538633362, lead_off:False/1.192, confidence:0.557, big_r:0,  small_r0, Polarity:0, No_R:97, hfb: 0
2566, 1538633422, lead_off:False/1.186, confidence:0.242, big_r:0,  small_r0, Polarity:0, No_R:91, hfb: 0
2567, 1538633482, lead_off:False/1.178, confidence:0.552, big_r:0,  small_r0, Polarity:0, No_R:87, hfb: 1
2568, 1538633542, lead_off:False/1.176, confidence:0.164, big_r:0,  small_r0, Polarity:0, No_R:67, hfb: 1
2569, 1538633602, lead_off:False/1.175, confidence:0.159, big_r:0,  small_r0, Polarity:0, No_R:82, hfb: 6
2570, 1538633662, lead_off:False/1.171, confidence:0.174, big_r:0,  small_r0, Polarity:0, No_R:92, hfb: 1
2571, 1538633722, lead_off:False/1.171, confidence:0.250, big_r:0,  small_r0, Polarity:0, No_R:84, hfb: 0
2572, 1538633782, lead_off:False/1.240, confidence:0.258, big_r:0,  small_r0, Polarity:0, No_R:89, hfb: 1
2573, 1538633842, lead_off:False/1.679, confidence:0.172, big_r:2,  small_r0, Polarity:0, No_R:58, hfb: 13
2574, 1538633902, lead_off:False/2.776, confidence:0.030, big_r:1,  small_r0, Polarity:0, No_R:33, hfb: 8
2575, 1538633962, lead_off:False/1.270, confidence:0.231, big_r:0,  small_r0, Polarity:0, No_R:78, hfb: 3
2576, 1538634022, lead_off:False/1.388, confidence:0.202, big_r:0,  small_r0, Polarity:0, No_R:89, hfb: 0
2577, 1538634082, lead_off:False/2.242, confidence:0.200, big_r:1,  small_r0, Polarity:0, No_R:60, hfb: 1
2578, 1538634142, lead_off:False/7.788, confidence:0.091, big_r:4,  small_r0, Polarity:0, No_R:22, hfb: 13
2579, 1538634202, lead_off:False/8.144, confidence:0.161, big_r:2,  small_r0, Polarity:0, No_R:62, hfb: 17
2580, 1538634262, lead_off:False/7.444, confidence:0.120, big_r:3,  small_r0, Polarity:0, No_R:25, hfb: 9
2581, 1538634322, lead_off:False/6.387, confidence:0.188, big_r:4,  small_r0, Polarity:0, No_R:48, hfb: 12
2582, 1538634382, lead_off:False/7.473, confidence:0.000, big_r:2,  small_r0, Polarity:0, No_R:31, hfb: 9
2583, 1538634442, lead_off:False/7.313, confidence:0.094, big_r:4,  small_r0, Polarity:0, No_R:64, hfb: 23
2584, 1538634502, lead_off:False/7.184, confidence:0.120, big_r:0,  small_r0, Polarity:0, No_R:75, hfb: 3
2585, 1538634562, lead_off:False/7.196, confidence:0.200, big_r:1,  small_r0, Polarity:0, No_R:80, hfb: 9
2586, 1538634622, lead_off:False/7.020, confidence:0.127, big_r:0,  small_r0, Polarity:0, No_R:79, hfb: 7
2587, 1538634682, lead_off:False/2.898, confidence:0.365, big_r:0,  small_r0, Polarity:0, No_R:85, hfb: 2
2588, 1538634742, lead_off:False/3.783, confidence:0.600, big_r:1,  small_r0, Polarity:0, No_R:90, hfb: 3
2589, 1538634802, lead_off:False/7.126, confidence:0.143, big_r:1,  small_r0, Polarity:0, No_R:77, hfb: 3
2590, 1538634862, lead_off:False/2.546, confidence:0.596, big_r:1,  small_r0, Polarity:0, No_R:94, hfb: 3
2601, 1538635522, lead_off:False/1.682, confidence:0.740, big_r:0,  small_r0, Polarity:0, No_R:96, hfb: 0
2606, 1538635822, lead_off:False/1.213, confidence:0.733, big_r:0,  small_r0, Polarity:0, No_R:101, hfb: 0
2608, 1538635942, lead_off:False/3.685, confidence:0.689, big_r:0,  small_r0, Polarity:0, No_R:119, hfb: 1
2609, 1538636002, lead_off:False/6.630, confidence:0.333, big_r:0,  small_r0, Polarity:0, No_R:105, hfb: 0
2610, 1538636062, lead_off:False/5.245, confidence:0.232, big_r:1,  small_r0, Polarity:0, No_R:95, hfb: 6
2611, 1538636122, lead_off:False/2.999, confidence:0.543, big_r:0,  small_r0, Polarity:0, No_R:105, hfb: 4
2612, 1538636182, lead_off:False/3.449, confidence:0.520, big_r:0,  small_r0, Polarity:0, No_R:100, hfb: 0
2613, 1538636242, lead_off:False/1.372, confidence:0.634, big_r:1,  small_r0, Polarity:0, No_R:101, hfb: 2
2614, 1538636302, lead_off:False/1.330, confidence:0.705, big_r:1,  small_r0, Polarity:0, No_R:88, hfb: 1
2615, 1538636362, lead_off:False/1.261, confidence:0.635, big_r:0,  small_r0, Polarity:0, No_R:104, hfb: 0
2621, 1538636722, lead_off:False/1.345, confidence:0.708, big_r:0,  small_r0, Polarity:0, No_R:96, hfb: 0
2626, 1538637022, lead_off:False/1.437, confidence:0.729, big_r:0,  small_r0, Polarity:0, No_R:85, hfb: 0
2632, 1538637382, lead_off:False/1.958, confidence:0.660, big_r:0,  small_r0, Polarity:0, No_R:94, hfb: 1
2633, 1538637442, lead_off:False/2.551, confidence:0.556, big_r:0,  small_r0, Polarity:0, No_R:90, hfb: 1
2634, 1538637502, lead_off:False/2.077, confidence:0.725, big_r:0,  small_r0, Polarity:0, No_R:91, hfb: 2
2660, 1538639062, lead_off:False/2.098, confidence:0.726, big_r:0,  small_r0, Polarity:0, No_R:95, hfb: 0
2661, 1538639122, lead_off:False/4.165, confidence:0.412, big_r:0,  small_r0, Polarity:0, No_R:80, hfb: 4
2662, 1538639182, lead_off:False/3.897, confidence:0.188, big_r:4,  small_r0, Polarity:0, No_R:64, hfb: 17
2663, 1538639242, lead_off:False/6.189, confidence:0.079, big_r:3,  small_r0, Polarity:0, No_R:38, hfb: 13
2664, 1538639302, lead_off:False/6.921, confidence:0.040, big_r:5,  small_r0, Polarity:0, No_R:50, hfb: 22
2665, 1538639362, lead_off:False/6.815, confidence:0.093, big_r:1,  small_r0, Polarity:0, No_R:43, hfb: 15
2666, 1538639422, lead_off:False/6.449, confidence:0.167, big_r:0,  small_r0, Polarity:0, No_R:72, hfb: 8
2667, 1538639482, lead_off:False/5.012, confidence:0.484, big_r:0,  small_r0, Polarity:0, No_R:93, hfb: 5
2668, 1538639542, lead_off:False/1.248, confidence:0.489, big_r:1,  small_r0, Polarity:0, No_R:94, hfb: 1
2669, 1538639602, lead_off:False/1.461, confidence:0.505, big_r:0,  small_r0, Polarity:0, No_R:105, hfb: 0
2670, 1538639662, lead_off:False/1.262, confidence:0.365, big_r:0,  small_r0, Polarity:0, No_R:96, hfb: 1
2671, 1538639722, lead_off:False/1.275, confidence:0.549, big_r:0,  small_r0, Polarity:0, No_R:91, hfb: 0
2672, 1538639782, lead_off:False/1.262, confidence:0.263, big_r:0,  small_r0, Polarity:0, No_R:76, hfb: 0
2673, 1538639842, lead_off:False/1.232, confidence:0.203, big_r:0,  small_r0, Polarity:0, No_R:69, hfb: 3
2674, 1538639902, lead_off:False/1.212, confidence:0.313, big_r:0,  small_r0, Polarity:0, No_R:83, hfb: 3
2675, 1538639962, lead_off:False/1.188, confidence:0.472, big_r:0,  small_r0, Polarity:0, No_R:89, hfb: 0
2677, 1538640082, lead_off:False/1.181, confidence:0.656, big_r:0,  small_r0, Polarity:0, No_R:96, hfb: 1
2678, 1538640142, lead_off:False/1.182, confidence:0.516, big_r:0,  small_r0, Polarity:0, No_R:95, hfb: 0
2679, 1538640202, lead_off:False/1.174, confidence:0.250, big_r:0,  small_r0, Polarity:0, No_R:76, hfb: 3
2680, 1538640262, lead_off:False/1.168, confidence:0.453, big_r:0,  small_r0, Polarity:0, No_R:86, hfb: 0
2681, 1538640322, lead_off:False/1.160, confidence:0.494, big_r:0,  small_r0, Polarity:0, No_R:85, hfb: 0
2683, 1538640442, lead_off:False/1.155, confidence:0.200, big_r:0,  small_r0, Polarity:0, No_R:85, hfb: 2
2684, 1538640502, lead_off:False/1.154, confidence:0.195, big_r:0,  small_r0, Polarity:0, No_R:77, hfb: 1
2685, 1538640562, lead_off:False/1.145, confidence:0.296, big_r:0,  small_r0, Polarity:0, No_R:81, hfb: 4
2686, 1538640622, lead_off:False/1.104, confidence:0.147, big_r:1,  small_r0, Polarity:0, No_R:75, hfb: 2
