datatime,id,date,time,sht_t,sht_h,pm1,pm25,pm10,co2,adc,acc_x,acc_y,acc_z,accx_int,accy_int,accz_int,accx_i,accy_i,accz_i,sht_t_ext,sht_h_ext,gps_lat,gps_lon,gps_alt,gps_speed,gps_dir,gps_fix,ai1_2,ai1_3,ai1_4,ERR,aslung_id,cPM1,cPM2.5
2019-03-18 00:00:00,0C9A4249DBBD,2019-03-18,00:00:00,24.8,71.4,13,17,18,849,0,-2,31,52,23,13,25,-1,32,53,0.0,0.0,25.015344,121.47021399999998,55,0,0,1,0,0,0,0,AL-0321,8.959,8.959
2019-03-18 00:00:30,0C9A4249DBBD,2019-03-18,00:00:30,24.7,71.7,12,16,17,836,0,-2,30,52,62,64,88,-4,30,52,0.0,0.0,25.01534,121.470146,41,1,0,1,0,0,0,0,AL-0321,8.542,8.542
2019-03-18 00:00:45,0C9A4249DBBD,2019-03-18,00:00:45,24.7,71.9,12,16,17,828,0,-4,30,52,60,66,82,-2,32,52,0.0,0.0,25.015344,121.470054,27,1,0,1,0,0,0,0,AL-0321,8.542,8.542
2019-03-18 00:01:00,0C9A4249DBBD,2019-03-18,00:01:00,24.7,72.0,11,15,15,829,0,-2,32,52,66,55,72,-2,31,54,0.0,0.0,25.015302,121.469955,23,2,0,1,0,0,0,0,AL-0321,7.959999999999999,8.125
2019-03-18 00:01:15,0C9A4249DBBD,2019-03-18,00:01:15,24.7,71.9,11,16,16,830,0,-2,31,54,78,83,99,-2,32,53,0.0,0.0,25.015291,121.46994,32,0,0,1,0,0,0,0,AL-0321,7.959999999999999,8.542
2019-03-18 00:01:30,0C9A4249DBBD,2019-03-18,00:01:30,24.7,71.8,11,15,16,836,0,-2,32,53,92,74,104,-4,30,51,0.0,0.0,25.015359,121.470001,30,1,0,1,0,0,0,0,AL-0321,7.959999999999999,8.125
2019-03-18 00:01:45,0C9A4249DBBD,2019-03-18,00:01:45,24.6,71.9,12,16,17,841,0,-4,30,51,75,81,82,-3,31,53,0.0,0.0,25.01538,121.47008500000001,0,61,0,1,0,0,0,0,AL-0321,8.542,8.542
2019-03-18 00:02:00,0C9A4249DBBD,2019-03-18,00:02:00,24.7,72.0,12,16,17,846,0,-3,31,53,94,87,100,-3,30,53,0.0,0.0,25.015307999999997,121.470001,0,61,1,1,0,0,0,0,AL-0321,8.542,8.542
2019-03-18 00:02:15,0C9A4249DBBD,2019-03-18,00:02:15,24.7,72.1,13,16,16,846,0,-3,30,53,93,84,109,-4,30,52,0.0,0.0,25.015331,121.47003899999999,0,61,1,1,0,0,0,0,AL-0321,8.542,8.542
2019-03-18 00:02:30,0C9A4249DBBD,2019-03-18,00:02:30,24.7,71.9,13,17,17,845,0,-4,30,52,87,89,116,-3,31,52,0.0,0.0,25.015441,121.47008500000001,0,61,1,1,0,0,0,0,AL-0321,8.959,8.959
