mins 2540 , noise_error =0.7567567567567568
mins 2541 , noise_error =0.8272727272727273
mins 2542 , noise_error =0.9304347826086956
mins 2543 , noise_error =0.9210526315789473
mins 2544 , noise_error =0.9692307692307692
mins 2545 , noise_error =0.9734513274336283
mins 2546 , noise_error =0.8952380952380953
mins 2547 , noise_error =0.8807339449541285
mins 2548 , noise_error =0.6434782608695653
mins 2549 , noise_error =0.7610619469026548
mins 2550 , noise_error =0.8547008547008547
mins 2551 , noise_error =0.8632478632478633
mins 2552 , noise_error =0.8782608695652174
mins 2553 , noise_error =0.8529411764705882
mins 2554 , noise_error =0.9805825242718447
mins 2555 , noise_error =0.9479166666666666
mins 2556 , noise_error =1.0
mins 2557 , noise_error =1.0
mins 2558 , noise_error =0.98989898989899
mins 2559 , noise_error =0.99
mins 2560 , noise_error =0.8877551020408163
mins 2561 , noise_error =0.9009009009009009
mins 2562 , noise_error =0.7363636363636363
mins 2563 , noise_error =0.7604166666666666
mins 2564 , noise_error =0.8080808080808081
mins 2565 , noise_error =0.94
mins 2566 , noise_error =0.9393939393939394
mins 2567 , noise_error =1.0
mins 2568 , noise_error =1.0
mins 2569 , noise_error =1.0
mins 2570 , noise_error =1.0
mins 2571 , noise_error =1.0
mins 2572 , noise_error =0.8058252427184466
mins 2573 , noise_error =0.9897959183673469
mins 2574 , noise_error =0.9801980198019802
mins 2575 , noise_error =0.9789473684210527
mins 2576 , noise_error =0.9666666666666667
mins 2577 , noise_error =0.9885057471264368
mins 2578 , noise_error =1.0
mins 2579 , noise_error =0.9770114942528736
mins 2580 , noise_error =0.9883720930232558
mins 2581 , noise_error =1.0
mins 2582 , noise_error =0.9888888888888889
mins 2583 , noise_error =0.9545454545454546
mins 2584 , noise_error =0.71875
mins 2585 , noise_error =0.6511627906976745
mins 2586 , noise_error =0.9690721649484536
mins 2587 , noise_error =0.9680851063829787
mins 2588 , noise_error =0.9223300970873787
mins 2589 , noise_error =1.0
mins 2590 , noise_error =0.9473684210526316
mins 2591 , noise_error =0.9072164948453608
mins 2592 , noise_error =0.9423076923076923
mins 2593 , noise_error =0.8365384615384616
mins 2594 , noise_error =0.9607843137254902
mins 2595 , noise_error =1.0
mins 2596 , noise_error =0.9896907216494846
mins 2597 , noise_error =0.9797979797979798
mins 2598 , noise_error =0.97
mins 2599 , noise_error =0.9897959183673469
mins 2600 , noise_error =1.0
mins 2601 , noise_error =0.9423076923076923
mins 2602 , noise_error =0.9038461538461539
mins 2603 , noise_error =0.9809523809523809
mins 2604 , noise_error =0.780952380952381
mins 2605 , noise_error =0.9622641509433962
mins 2606 , noise_error =0.9805825242718447
mins 2607 , noise_error =1.0
mins 2608 , noise_error =1.0
mins 2609 , noise_error =1.0
mins 2610 , noise_error =1.0
mins 2611 , noise_error =0.967032967032967
mins 2612 , noise_error =1.0
mins 2613 , noise_error =1.0
mins 2614 , noise_error =1.0
