mins 2710 , noise_error =0.9272727272727272
mins 2711 , noise_error =0.9655172413793104
mins 2712 , noise_error =0.952
mins 2713 , noise_error =0.8771929824561404
mins 2714 , noise_error =0.9292035398230089
mins 2715 , noise_error =0.9043478260869565
mins 2716 , noise_error =0.8189655172413793
mins 2717 , noise_error =0.8728813559322034
mins 2718 , noise_error =0.9487179487179487
mins 2719 , noise_error =0.9649122807017544
mins 2720 , noise_error =0.9745762711864406
mins 2721 , noise_error =1.0
mins 2722 , noise_error =0.8918918918918919
mins 2723 , noise_error =0.9473684210526316
mins 2724 , noise_error =0.957983193277311
mins 2725 , noise_error =0.9652173913043478
mins 2726 , noise_error =0.9298245614035088
mins 2727 , noise_error =0.9818181818181818
mins 2728 , noise_error =0.8807339449541285
mins 2729 , noise_error =0.9375
mins 2730 , noise_error =0.9912280701754386
mins 2731 , noise_error =0.990909090909091
mins 2732 , noise_error =0.9568965517241379
mins 2733 , noise_error =0.9714285714285714
mins 2734 , noise_error =0.9509803921568627
mins 2735 , noise_error =1.0
mins 2736 , noise_error =1.0
mins 2737 , noise_error =0.9019607843137255
mins 2738 , noise_error =0.9166666666666666
mins 2739 , noise_error =0.9203539823008849
mins 2740 , noise_error =0.9274193548387096
mins 2741 , noise_error =0.8938053097345133
mins 2742 , noise_error =0.5847457627118644
mins 2743 , noise_error =0.6666666666666667
mins 2744 , noise_error =0.7844827586206897
mins 2745 , noise_error =0.6147540983606558
mins 2746 , noise_error =0.8695652173913043
mins 2747 , noise_error =0.8434782608695652
mins 2748 , noise_error =0.6554621848739496
mins 2749 , noise_error =0.6272727272727272
mins 2750 , noise_error =0.7238095238095238
mins 2751 , noise_error =0.7904761904761904
mins 2752 , noise_error =0.8598130841121495
mins 2753 , noise_error =0.84
mins 2754 , noise_error =0.44680851063829785
mins 2755 , noise_error =0.4380952380952381
mins 2756 , noise_error =0.9074074074074074
mins 2757 , noise_error =1.0
mins 2758 , noise_error =1.0
mins 2759 , noise_error =1.0
mins 2760 , noise_error =0.8787878787878788
mins 2761 , noise_error =0.9591836734693877
mins 2762 , noise_error =0.7745098039215687
mins 2763 , noise_error =0.7604166666666666
mins 2764 , noise_error =0.7346938775510203
mins 2765 , noise_error =0.9072164948453608
mins 2766 , noise_error =0.5876288659793815
mins 2767 , noise_error =0.8269230769230769
mins 2768 , noise_error =0.8928571428571429
mins 2769 , noise_error =0.912621359223301
mins 2770 , noise_error =0.892156862745098
mins 2771 , noise_error =0.9626168224299065
mins 2772 , noise_error =0.9504132231404958
mins 2773 , noise_error =0.8407079646017699
mins 2774 , noise_error =0.7889908256880733
mins 2775 , noise_error =0.4424778761061947
mins 2776 , noise_error =0.5555555555555556
mins 2777 , noise_error =0.911504424778761
mins 2778 , noise_error =0.5702479338842975
mins 2779 , noise_error =0.6554621848739496
mins 2780 , noise_error =0.6782608695652175
mins 2781 , noise_error =0.7410714285714286
mins 2782 , noise_error =0.5486725663716814
mins 2783 , noise_error =0.7333333333333334
mins 2784 , noise_error =0.6837606837606838
mins 2785 , noise_error =0.5423728813559322
mins 2786 , noise_error =0.5943396226415094
mins 2787 , noise_error =0.7289719626168225
mins 2788 , noise_error =0.7156862745098039
mins 2789 , noise_error =0.6055045871559632
mins 2790 , noise_error =0.6228070175438596
mins 2791 , noise_error =0.9056603773584906
mins 2792 , noise_error =0.6545454545454545
mins 2793 , noise_error =0.8235294117647058
mins 2794 , noise_error =0.6228070175438596
mins 2795 , noise_error =0.6842105263157895
mins 2796 , noise_error =0.6788990825688073
mins 2797 , noise_error =0.5192307692307692
mins 2798 , noise_error =0.7678571428571428
mins 2799 , noise_error =0.6261682242990654
mins 2800 , noise_error =0.8849557522123894
mins 2801 , noise_error =0.5701754385964912
mins 2802 , noise_error =0.36448598130841126
mins 2803 , noise_error =0.2909090909090909
mins 2804 , noise_error =0.5172413793103448
mins 2805 , noise_error =0.35185185185185186
mins 2806 , noise_error =0.6106194690265487
mins 2807 , noise_error =0.6371681415929203
mins 2808 , noise_error =0.7008547008547008
mins 2809 , noise_error =0.5803571428571428
mins 2810 , noise_error =0.4201680672268907
mins 2811 , noise_error =0.5855855855855856
mins 2812 , noise_error =0.5350877192982456
mins 2813 , noise_error =0.47457627118644063
mins 2814 , noise_error =0.5221238938053097
mins 2815 , noise_error =0.6666666666666667
mins 2816 , noise_error =0.7641509433962264
mins 2817 , noise_error =0.95
mins 2818 , noise_error =0.9207920792079208
mins 2819 , noise_error =0.92
mins 2820 , noise_error =0.9278350515463918
mins 2821 , noise_error =1.0
mins 2822 , noise_error =0.978494623655914
mins 2823 , noise_error =0.9560439560439561
mins 2824 , noise_error =0.8817204301075269
mins 2825 , noise_error =0.935483870967742
mins 2826 , noise_error =0.9204545454545454
mins 2827 , noise_error =0.641025641025641
