mins 900 , noise_error =1.0
mins 901 , noise_error =0.9294117647058824
mins 902 , noise_error =1.0
mins 903 , noise_error =1.0
mins 904 , noise_error =1.0
mins 905 , noise_error =1.0
mins 906 , noise_error =1.0
mins 907 , noise_error =1.0
mins 908 , noise_error =1.0
mins 909 , noise_error =1.0
mins 910 , noise_error =0.8571428571428572
mins 911 , noise_error =0.8673469387755102
mins 912 , noise_error =1.0
mins 913 , noise_error =1.0
mins 914 , noise_error =1.0
mins 915 , noise_error =1.0
mins 916 , noise_error =1.0
mins 917 , noise_error =0.9263157894736842
mins 918 , noise_error =1.0
mins 919 , noise_error =0.987012987012987
mins 920 , noise_error =1.0
mins 921 , noise_error =1.0
mins 922 , noise_error =1.0
mins 923 , noise_error =1.0
mins 924 , noise_error =1.0
mins 925 , noise_error =0.9871794871794872
mins 926 , noise_error =1.0
mins 927 , noise_error =1.0
mins 928 , noise_error =1.0
mins 929 , noise_error =1.0
mins 930 , noise_error =0.9012345679012346
mins 931 , noise_error =0.8899082568807339
mins 932 , noise_error =0.9541284403669725
mins 933 , noise_error =0.8504672897196262
mins 934 , noise_error =0.9186046511627907
mins 935 , noise_error =1.0
mins 936 , noise_error =1.0
mins 937 , noise_error =1.0
mins 938 , noise_error =0.9759036144578314
mins 939 , noise_error =1.0
mins 940 , noise_error =0.9879518072289156
mins 941 , noise_error =1.0
mins 942 , noise_error =0.9875
mins 943 , noise_error =1.0
mins 944 , noise_error =1.0
mins 945 , noise_error =1.0
mins 946 , noise_error =1.0
mins 947 , noise_error =0.9879518072289156
mins 948 , noise_error =1.0
mins 949 , noise_error =1.0
mins 950 , noise_error =1.0
mins 951 , noise_error =1.0
mins 952 , noise_error =1.0
mins 953 , noise_error =1.0
mins 954 , noise_error =1.0
mins 955 , noise_error =1.0
mins 956 , noise_error =1.0
mins 957 , noise_error =1.0
mins 958 , noise_error =1.0
mins 959 , noise_error =1.0
mins 960 , noise_error =1.0
mins 961 , noise_error =0.8705882352941177
mins 962 , noise_error =0.8539325842696629
mins 963 , noise_error =1.0
mins 964 , noise_error =0.9397590361445783
mins 965 , noise_error =1.0
mins 966 , noise_error =1.0
mins 967 , noise_error =1.0
mins 968 , noise_error =1.0
mins 969 , noise_error =1.0
mins 970 , noise_error =1.0
mins 971 , noise_error =1.0
mins 972 , noise_error =1.0
mins 973 , noise_error =1.0
mins 974 , noise_error =1.0
mins 975 , noise_error =1.0
mins 976 , noise_error =1.0
mins 977 , noise_error =1.0
mins 978 , noise_error =0.9882352941176471
mins 979 , noise_error =1.0
mins 980 , noise_error =1.0
mins 981 , noise_error =1.0
mins 982 , noise_error =1.0
mins 983 , noise_error =1.0
mins 984 , noise_error =0.9882352941176471
mins 985 , noise_error =1.0
mins 986 , noise_error =1.0
mins 987 , noise_error =1.0
mins 988 , noise_error =0.9058823529411765
mins 989 , noise_error =0.8791208791208791
mins 990 , noise_error =1.0
mins 991 , noise_error =1.0
mins 992 , noise_error =1.0
mins 993 , noise_error =1.0
mins 994 , noise_error =1.0
mins 995 , noise_error =1.0
mins 996 , noise_error =1.0
mins 997 , noise_error =1.0
mins 998 , noise_error =1.0
mins 999 , noise_error =1.0
mins 1000 , noise_error =1.0
mins 1001 , noise_error =1.0
mins 1002 , noise_error =0.9885057471264368
mins 1003 , noise_error =1.0
mins 1004 , noise_error =1.0
mins 1005 , noise_error =1.0
mins 1006 , noise_error =1.0
mins 1007 , noise_error =0.9
mins 1008 , noise_error =0.9318181818181819
mins 1009 , noise_error =0.87
mins 1010 , noise_error =0.9894736842105263
mins 1011 , noise_error =0.9148936170212766
mins 1012 , noise_error =0.9272727272727272
mins 1013 , noise_error =0.975609756097561
mins 1014 , noise_error =0.8888888888888888
mins 1015 , noise_error =0.9433962264150944
mins 1016 , noise_error =0.8962264150943396
mins 1017 , noise_error =0.9454545454545454
mins 1018 , noise_error =0.9809523809523809
mins 1019 , noise_error =0.8962264150943396
mins 1020 , noise_error =0.7476635514018692
mins 1021 , noise_error =0.6126126126126126
mins 1022 , noise_error =0.9344262295081968
mins 1023 , noise_error =0.6756756756756757
mins 1024 , noise_error =0.9435483870967742
mins 1025 , noise_error =0.7
mins 1026 , noise_error =0.7474747474747474
mins 1027 , noise_error =0.9905660377358491
mins 1028 , noise_error =0.8181818181818181
mins 1029 , noise_error =0.8623853211009174
mins 1030 , noise_error =0.9469026548672567
mins 1031 , noise_error =0.9824561403508771
mins 1032 , noise_error =1.0
mins 1033 , noise_error =0.990909090909091
mins 1034 , noise_error =0.8301886792452831
mins 1035 , noise_error =0.9504950495049505
mins 1036 , noise_error =1.0
mins 1037 , noise_error =1.0
mins 1038 , noise_error =0.8712871287128713
mins 1039 , noise_error =0.8256880733944953
mins 1040 , noise_error =0.95
mins 1041 , noise_error =0.975609756097561
mins 1042 , noise_error =0.928
mins 1043 , noise_error =1.0
mins 1044 , noise_error =1.0
mins 1045 , noise_error =0.9504950495049505
mins 1046 , noise_error =1.0
mins 1047 , noise_error =1.0
mins 1048 , noise_error =1.0
mins 1049 , noise_error =0.9803921568627451
mins 1050 , noise_error =0.9191919191919192
mins 1051 , noise_error =0.925531914893617
mins 1052 , noise_error =0.7708333333333334
mins 1053 , noise_error =0.7373737373737373
mins 1054 , noise_error =0.631578947368421
mins 1055 , noise_error =0.711340206185567
mins 1056 , noise_error =0.9393939393939394
mins 1057 , noise_error =0.9
mins 1058 , noise_error =0.9565217391304348
mins 1059 , noise_error =0.989010989010989
mins 1060 , noise_error =0.9306930693069306
mins 1061 , noise_error =0.8367346938775511
mins 1062 , noise_error =0.8947368421052632
mins 1063 , noise_error =0.8859649122807017
mins 1064 , noise_error =0.9711538461538461
mins 1065 , noise_error =0.9375
mins 1066 , noise_error =0.8383838383838383
mins 1067 , noise_error =0.794392523364486
mins 1068 , noise_error =0.6599999999999999
mins 1069 , noise_error =0.9081632653061225
mins 1070 , noise_error =0.9791666666666666
mins 1071 , noise_error =0.9896907216494846
mins 1072 , noise_error =1.0
mins 1073 , noise_error =1.0
mins 1074 , noise_error =1.0
mins 1075 , noise_error =0.9891304347826086
mins 1076 , noise_error =1.0
mins 1077 , noise_error =0.8969072164948454
mins 1078 , noise_error =0.7722772277227723
mins 1079 , noise_error =0.90625
mins 1080 , noise_error =0.8392857142857143
mins 1081 , noise_error =0.9900990099009901
mins 1082 , noise_error =1.0
mins 1083 , noise_error =0.96875
mins 1084 , noise_error =0.8857142857142857
mins 1085 , noise_error =0.875
mins 1086 , noise_error =0.98989898989899
mins 1087 , noise_error =1.0
mins 1088 , noise_error =0.9896907216494846
mins 1089 , noise_error =0.89
mins 1090 , noise_error =0.7477477477477478
mins 1091 , noise_error =0.854368932038835
mins 1092 , noise_error =0.6574074074074074
mins 1093 , noise_error =0.75
mins 1094 , noise_error =0.7410714285714286
mins 1095 , noise_error =0.8679245283018868
mins 1096 , noise_error =0.908256880733945
mins 1097 , noise_error =0.9298245614035088
mins 1098 , noise_error =0.8070175438596492
mins 1099 , noise_error =0.7631578947368421
mins 1100 , noise_error =0.6666666666666667
mins 1101 , noise_error =0.5752212389380531
mins 1102 , noise_error =0.7863247863247863
mins 1103 , noise_error =0.911504424778761
mins 1104 , noise_error =1.0
mins 1105 , noise_error =0.9826086956521739
mins 1106 , noise_error =1.0
mins 1107 , noise_error =0.9805825242718447
mins 1108 , noise_error =1.0
mins 1109 , noise_error =0.7685185185185185
