mins 0 , noise_error =0.9347826086956522
mins 1 , noise_error =0.7227722772277227
mins 2 , noise_error =0.8865979381443299
mins 3 , noise_error =0.9270833333333334
mins 4 , noise_error =0.9893617021276596
mins 5 , noise_error =1.0
mins 6 , noise_error =0.90625
mins 7 , noise_error =1.0
mins 8 , noise_error =1.0
mins 9 , noise_error =0.9891304347826086
mins 10 , noise_error =1.0
mins 11 , noise_error =0.9456521739130435
mins 12 , noise_error =0.8936170212765957
mins 13 , noise_error =0.9565217391304348
mins 14 , noise_error =1.0
mins 15 , noise_error =0.9782608695652174
mins 16 , noise_error =0.9777777777777777
mins 17 , noise_error =0.978021978021978
mins 18 , noise_error =0.989010989010989
mins 19 , noise_error =0.9555555555555556
mins 20 , noise_error =0.989010989010989
mins 21 , noise_error =0.96875
mins 22 , noise_error =0.87
mins 23 , noise_error =0.7844827586206897
mins 24 , noise_error =0.8468468468468469
mins 25 , noise_error =0.8411214953271028
mins 26 , noise_error =0.9696969696969697
mins 27 , noise_error =0.9183673469387755
mins 28 , noise_error =0.9148936170212766
mins 29 , noise_error =0.9052631578947369
mins 30 , noise_error =0.9263157894736842
mins 31 , noise_error =0.9468085106382979
mins 32 , noise_error =0.9139784946236559
mins 33 , noise_error =1.0
mins 34 , noise_error =1.0
mins 35 , noise_error =0.9555555555555556
mins 36 , noise_error =0.9555555555555556
mins 37 , noise_error =1.0
mins 38 , noise_error =0.9891304347826086
mins 39 , noise_error =1.0
mins 40 , noise_error =1.0
mins 41 , noise_error =1.0
mins 42 , noise_error =1.0
mins 43 , noise_error =0.9578947368421052
mins 44 , noise_error =0.8585858585858586
mins 45 , noise_error =0.9489795918367347
mins 46 , noise_error =0.9789473684210527
mins 47 , noise_error =0.9787234042553191
mins 48 , noise_error =0.98989898989899
mins 49 , noise_error =1.0
mins 50 , noise_error =0.9047619047619048
mins 51 , noise_error =0.8725490196078431
mins 52 , noise_error =0.9333333333333333
mins 53 , noise_error =0.9895833333333334
mins 54 , noise_error =1.0
mins 55 , noise_error =0.9795918367346939
mins 56 , noise_error =0.9690721649484536
mins 57 , noise_error =0.9893617021276596
mins 58 , noise_error =1.0
mins 59 , noise_error =1.0
mins 60 , noise_error =0.9484536082474226
mins 61 , noise_error =0.9387755102040817
mins 62 , noise_error =0.9405940594059405
mins 63 , noise_error =0.9690721649484536
mins 64 , noise_error =0.968421052631579
mins 65 , noise_error =1.0
mins 66 , noise_error =1.0
mins 67 , noise_error =1.0
mins 68 , noise_error =1.0
mins 69 , noise_error =1.0
mins 70 , noise_error =1.0
mins 71 , noise_error =0.9893617021276596
mins 72 , noise_error =1.0
mins 73 , noise_error =1.0
mins 74 , noise_error =1.0
mins 75 , noise_error =1.0
mins 76 , noise_error =1.0
mins 77 , noise_error =1.0
mins 78 , noise_error =1.0
mins 79 , noise_error =1.0
