mins 540 , noise_error =1.0
mins 673 , noise_error =1.0
mins 674 , noise_error =1.0
mins 675 , noise_error =1.0
mins 676 , noise_error =1.0
mins 677 , noise_error =1.0
mins 678 , noise_error =1.0
mins 679 , noise_error =1.0
mins 680 , noise_error =1.0
mins 681 , noise_error =1.0
mins 682 , noise_error =1.0
mins 683 , noise_error =0.8552631578947368
mins 684 , noise_error =0.9253731343283582
mins 685 , noise_error =1.0
mins 686 , noise_error =1.0
mins 687 , noise_error =1.0
mins 688 , noise_error =1.0
mins 689 , noise_error =1.0
mins 690 , noise_error =1.0
mins 691 , noise_error =1.0
mins 692 , noise_error =0.9841269841269842
mins 693 , noise_error =1.0
mins 694 , noise_error =1.0
mins 695 , noise_error =1.0
mins 696 , noise_error =1.0
mins 697 , noise_error =0.7916666666666666
mins 698 , noise_error =1.0
mins 699 , noise_error =1.0
mins 700 , noise_error =1.0
mins 701 , noise_error =0.9142857142857143
mins 702 , noise_error =0.9841269841269842
mins 703 , noise_error =0.9838709677419355
mins 704 , noise_error =0.96875
mins 705 , noise_error =0.8656716417910448
mins 706 , noise_error =0.8450704225352113
mins 707 , noise_error =0.8648648648648649
mins 708 , noise_error =1.0
mins 709 , noise_error =1.0
mins 710 , noise_error =1.0
mins 711 , noise_error =1.0
mins 712 , noise_error =1.0
mins 713 , noise_error =1.0
mins 714 , noise_error =1.0
mins 715 , noise_error =1.0
mins 716 , noise_error =1.0
mins 717 , noise_error =0.9714285714285714
mins 718 , noise_error =1.0
mins 719 , noise_error =1.0
mins 720 , noise_error =1.0
mins 721 , noise_error =1.0
mins 722 , noise_error =1.0
mins 723 , noise_error =1.0
mins 724 , noise_error =1.0
mins 725 , noise_error =1.0
mins 726 , noise_error =1.0
mins 727 , noise_error =1.0
mins 728 , noise_error =1.0
mins 729 , noise_error =1.0
mins 730 , noise_error =1.0
mins 731 , noise_error =0.953125
mins 732 , noise_error =1.0
mins 733 , noise_error =0.9848484848484849
mins 734 , noise_error =1.0
mins 735 , noise_error =0.9701492537313433
mins 736 , noise_error =0.9090909090909091
mins 737 , noise_error =1.0
mins 738 , noise_error =1.0
mins 739 , noise_error =1.0
