mins 1130 , noise_error =0.8295454545454546
mins 1235 , noise_error =1.0
mins 1236 , noise_error =0.9791666666666666
mins 1237 , noise_error =1.0
mins 1238 , noise_error =0.9753086419753086
mins 1239 , noise_error =1.0
mins 1240 , noise_error =0.9555555555555556
mins 1241 , noise_error =0.989247311827957
mins 1242 , noise_error =0.967391304347826
mins 1243 , noise_error =0.9325842696629214
mins 1244 , noise_error =0.8571428571428572
mins 1245 , noise_error =1.0
mins 1246 , noise_error =0.989010989010989
mins 1247 , noise_error =0.9263157894736842
mins 1248 , noise_error =0.896551724137931
mins 1249 , noise_error =0.9883720930232558
mins 1250 , noise_error =0.9770114942528736
mins 1251 , noise_error =0.9764705882352941
mins 1252 , noise_error =0.9772727272727273
mins 1253 , noise_error =1.0
mins 1254 , noise_error =0.946236559139785
mins 1255 , noise_error =0.9
mins 1256 , noise_error =1.0
mins 1257 , noise_error =0.9886363636363636
mins 1258 , noise_error =1.0
mins 1259 , noise_error =0.9886363636363636
mins 1260 , noise_error =1.0
mins 1261 , noise_error =0.9120879120879121
mins 1262 , noise_error =0.9080459770114943
mins 1263 , noise_error =0.9666666666666667
mins 1264 , noise_error =0.9230769230769231
mins 1265 , noise_error =0.9010989010989011
mins 1266 , noise_error =0.9888888888888889
mins 1267 , noise_error =1.0
mins 1268 , noise_error =0.9425287356321839
mins 1269 , noise_error =0.8681318681318682
mins 1270 , noise_error =0.9213483146067416
mins 1271 , noise_error =1.0
mins 1272 , noise_error =0.9880952380952381
mins 1273 , noise_error =0.9534883720930233
mins 1274 , noise_error =1.0
mins 1275 , noise_error =1.0
mins 1276 , noise_error =0.9764705882352941
mins 1277 , noise_error =0.8255813953488372
mins 1278 , noise_error =1.0
mins 1279 , noise_error =1.0
mins 1280 , noise_error =0.9047619047619048
mins 1281 , noise_error =0.9101123595505618
mins 1282 , noise_error =1.0
mins 1283 , noise_error =0.9770114942528736
mins 1284 , noise_error =0.9130434782608696
mins 1285 , noise_error =0.96875
mins 1286 , noise_error =0.9545454545454546
mins 1287 , noise_error =0.8875
mins 1288 , noise_error =1.0
mins 1289 , noise_error =0.9662921348314607
mins 1290 , noise_error =0.9111111111111111
mins 1291 , noise_error =0.9080459770114943
mins 1292 , noise_error =0.967032967032967
mins 1293 , noise_error =1.0
mins 1294 , noise_error =0.9545454545454546
mins 1295 , noise_error =0.9887640449438202
mins 1296 , noise_error =0.9032258064516129
mins 1297 , noise_error =0.9444444444444444
mins 1298 , noise_error =0.9545454545454546
mins 1299 , noise_error =0.9879518072289156
mins 1300 , noise_error =0.961038961038961
mins 1301 , noise_error =1.0
mins 1302 , noise_error =0.9882352941176471
mins 1303 , noise_error =0.962962962962963
mins 1304 , noise_error =0.9634146341463414
mins 1305 , noise_error =0.9404761904761905
mins 1306 , noise_error =1.0
mins 1307 , noise_error =1.0
mins 1308 , noise_error =0.9625
mins 1309 , noise_error =0.9397590361445783
mins 1310 , noise_error =1.0
mins 1311 , noise_error =1.0
mins 1312 , noise_error =1.0
mins 1313 , noise_error =1.0
mins 1314 , noise_error =0.9195402298850575
mins 1315 , noise_error =0.9550561797752809
mins 1316 , noise_error =1.0
mins 1317 , noise_error =0.9753086419753086
mins 1318 , noise_error =0.9620253164556962
mins 1319 , noise_error =0.9878048780487805
mins 1320 , noise_error =0.8163265306122449
mins 1321 , noise_error =0.9347826086956522
mins 1322 , noise_error =1.0
mins 1323 , noise_error =0.9746835443037974
mins 1324 , noise_error =0.987012987012987
mins 1325 , noise_error =1.0
mins 1326 , noise_error =0.891566265060241
mins 1327 , noise_error =0.8902439024390244
mins 1328 , noise_error =0.9102564102564102
mins 1329 , noise_error =0.9868421052631579
