85,67,56
77,66,55
91,81,71
84,77,64
80,73,69
77,70,64
78,69,62
75,68,63
75,70,66
75,70,66
75,70,66
71,64,55
69,63,55
73,64,53
66,59,52
70,60,53
71,64,56
74,64,54
77,69,64
80,69,61
66,60,52
62,55,49
64,58,52
66,60,54
72,62,54
71,64,55
71,64,55
74,59,50
62,55,50
65,56,51
57,53,49
59,53,48
62,55,50
68,54,50
62,55,48
65,56,53
60,54,49
66,54,48
60,55,51
58,55,52
58,55,52
60,55,51
66,55,51
62,54,49
61,56,50
65,59,52
63,57,50
70,58,54
68,58,47
74,60,50
79,71,62
77,73,62
77,73,62
57,54,50
54,52,49
53,51,47
54,51,48
52,49,46
52,49,47
52,49,47
53,50,48
54,50,48
55,50,47
55,50,45
54,51,46
54,51,48
54,51,46
53,50,46
53,50,43
53,51,46
52,49,45
52,49,47
53,51,47
54,50,47
64,50,44
66,52,44
50,48,43
55,48,46
53,48,44
54,49,43
54,50,45
54,50,45
52,49,46
50,48,45
53,50,45
56,50,47
53,51,45
56,51,48
56,52,49
56,53,48
