mins 1930 , noise_error =0.5512820512820513
mins 1931 , noise_error =0.8666666666666667
mins 1932 , noise_error =0.8367346938775511
mins 1933 , noise_error =0.8387096774193549
mins 1934 , noise_error =0.8333333333333334
mins 1935 , noise_error =0.9479166666666666
mins 1936 , noise_error =0.9651162790697675
mins 1937 , noise_error =0.9294117647058824
mins 1938 , noise_error =0.9390243902439024
mins 1939 , noise_error =1.0
mins 1940 , noise_error =0.813953488372093
mins 1941 , noise_error =0.7159090909090908
mins 1942 , noise_error =0.9885057471264368
mins 1943 , noise_error =1.0
mins 1944 , noise_error =1.0
mins 1945 , noise_error =0.9876543209876543
mins 1946 , noise_error =0.9390243902439024
mins 1947 , noise_error =0.8977272727272727
mins 1948 , noise_error =1.0
mins 1949 , noise_error =1.0
mins 1950 , noise_error =1.0
mins 1951 , noise_error =0.9493670886075949
mins 1952 , noise_error =0.9333333333333333
mins 1953 , noise_error =0.9861111111111112
mins 1954 , noise_error =1.0
mins 1955 , noise_error =1.0
mins 1956 , noise_error =1.0
mins 1957 , noise_error =1.0
mins 1958 , noise_error =1.0
mins 1959 , noise_error =1.0
mins 1960 , noise_error =1.0
mins 1961 , noise_error =1.0
mins 1962 , noise_error =1.0
mins 1963 , noise_error =1.0
mins 1964 , noise_error =0.9846153846153847
mins 1965 , noise_error =1.0
mins 1966 , noise_error =1.0
mins 1967 , noise_error =1.0
mins 1968 , noise_error =1.0
mins 1969 , noise_error =0.9722222222222222
mins 1970 , noise_error =1.0
mins 1971 , noise_error =1.0
mins 1972 , noise_error =1.0
mins 1973 , noise_error =1.0
mins 1974 , noise_error =1.0
mins 1975 , noise_error =1.0
mins 1976 , noise_error =1.0
mins 1977 , noise_error =0.9850746268656716
mins 1978 , noise_error =1.0
mins 1979 , noise_error =1.0
mins 1980 , noise_error =1.0
mins 1981 , noise_error =1.0
mins 1982 , noise_error =1.0
mins 1983 , noise_error =0.9861111111111112
mins 1984 , noise_error =0.9148936170212766
mins 1985 , noise_error =0.7411764705882353
mins 1986 , noise_error =0.971830985915493
mins 1987 , noise_error =1.0
mins 1988 , noise_error =1.0
mins 1989 , noise_error =1.0
mins 1990 , noise_error =1.0
mins 1991 , noise_error =1.0
mins 1992 , noise_error =1.0
mins 1993 , noise_error =1.0
mins 1994 , noise_error =1.0
mins 1995 , noise_error =1.0
mins 1996 , noise_error =1.0
mins 1997 , noise_error =1.0
mins 1998 , noise_error =1.0
mins 1999 , noise_error =1.0
mins 2000 , noise_error =1.0
mins 2001 , noise_error =1.0
mins 2002 , noise_error =1.0
mins 2003 , noise_error =1.0
mins 2004 , noise_error =1.0
mins 2005 , noise_error =1.0
mins 2006 , noise_error =1.0
mins 2007 , noise_error =1.0
mins 2008 , noise_error =1.0
mins 2009 , noise_error =1.0
mins 2010 , noise_error =1.0
mins 2011 , noise_error =1.0
mins 2012 , noise_error =0.9491525423728814
mins 2013 , noise_error =1.0
mins 2014 , noise_error =1.0
mins 2015 , noise_error =1.0
mins 2016 , noise_error =1.0
mins 2017 , noise_error =1.0
mins 2018 , noise_error =0.9821428571428571
mins 2019 , noise_error =1.0
mins 2020 , noise_error =1.0
mins 2021 , noise_error =1.0
mins 2022 , noise_error =1.0
mins 2023 , noise_error =1.0
mins 2024 , noise_error =1.0
mins 2025 , noise_error =1.0
mins 2026 , noise_error =1.0
mins 2027 , noise_error =1.0
mins 2028 , noise_error =1.0
mins 2029 , noise_error =1.0
mins 2030 , noise_error =1.0
mins 2031 , noise_error =1.0
mins 2032 , noise_error =1.0
mins 2033 , noise_error =1.0
mins 2034 , noise_error =1.0
mins 2035 , noise_error =1.0
mins 2036 , noise_error =1.0
mins 2037 , noise_error =0.890625
mins 2038 , noise_error =1.0
mins 2039 , noise_error =1.0
mins 2040 , noise_error =1.0
mins 2041 , noise_error =1.0
mins 2042 , noise_error =1.0
mins 2043 , noise_error =1.0
mins 2044 , noise_error =1.0
mins 2045 , noise_error =1.0
mins 2046 , noise_error =1.0
mins 2047 , noise_error =1.0
mins 2048 , noise_error =1.0
mins 2049 , noise_error =1.0
mins 2050 , noise_error =0.9838709677419355
mins 2051 , noise_error =1.0
mins 2052 , noise_error =0.9841269841269842
mins 2053 , noise_error =1.0
mins 2054 , noise_error =1.0
mins 2055 , noise_error =1.0
mins 2056 , noise_error =1.0
mins 2057 , noise_error =0.9838709677419355
mins 2058 , noise_error =1.0
mins 2059 , noise_error =1.0
mins 2060 , noise_error =1.0
mins 2061 , noise_error =1.0
mins 2062 , noise_error =1.0
mins 2063 , noise_error =1.0
mins 2064 , noise_error =1.0
mins 2065 , noise_error =1.0
mins 2066 , noise_error =1.0
mins 2067 , noise_error =1.0
mins 2068 , noise_error =1.0
mins 2069 , noise_error =0.9393939393939394
mins 2070 , noise_error =1.0
mins 2071 , noise_error =1.0
mins 2072 , noise_error =1.0
mins 2073 , noise_error =1.0
mins 2074 , noise_error =1.0
mins 2075 , noise_error =1.0
mins 2076 , noise_error =1.0
mins 2077 , noise_error =1.0
mins 2078 , noise_error =0.9661016949152542
mins 2079 , noise_error =1.0
mins 2080 , noise_error =1.0
mins 2081 , noise_error =1.0
mins 2082 , noise_error =1.0
mins 2083 , noise_error =1.0
mins 2084 , noise_error =1.0
mins 2085 , noise_error =1.0
mins 2086 , noise_error =0.9830508474576272
mins 2087 , noise_error =1.0
mins 2088 , noise_error =1.0
mins 2089 , noise_error =1.0
mins 2090 , noise_error =1.0
mins 2091 , noise_error =1.0
mins 2092 , noise_error =1.0
mins 2093 , noise_error =1.0
mins 2094 , noise_error =1.0
mins 2095 , noise_error =1.0
mins 2096 , noise_error =1.0
mins 2097 , noise_error =1.0
mins 2098 , noise_error =1.0
mins 2099 , noise_error =1.0
mins 2100 , noise_error =1.0
mins 2101 , noise_error =1.0
mins 2102 , noise_error =1.0
mins 2103 , noise_error =1.0
mins 2104 , noise_error =1.0
mins 2105 , noise_error =1.0
mins 2106 , noise_error =1.0
mins 2107 , noise_error =1.0
mins 2108 , noise_error =1.0
mins 2109 , noise_error =1.0
mins 2110 , noise_error =1.0
mins 2111 , noise_error =1.0
mins 2112 , noise_error =0.9552238805970149
mins 2113 , noise_error =0.9176470588235294
mins 2114 , noise_error =1.0
mins 2115 , noise_error =0.8571428571428572
mins 2116 , noise_error =0.8552631578947368
mins 2117 , noise_error =0.8783783783783784
mins 2118 , noise_error =1.0
mins 2119 , noise_error =0.9545454545454546
mins 2120 , noise_error =1.0
mins 2121 , noise_error =1.0
mins 2122 , noise_error =1.0
mins 2123 , noise_error =1.0
mins 2124 , noise_error =1.0
mins 2125 , noise_error =1.0
mins 2126 , noise_error =1.0
mins 2127 , noise_error =1.0
mins 2128 , noise_error =1.0
mins 2129 , noise_error =1.0
