mins 2330 , noise_error =1.0
mins 2331 , noise_error =1.0
mins 2332 , noise_error =1.0
mins 2333 , noise_error =1.0
mins 2334 , noise_error =1.0
mins 2335 , noise_error =0.9838709677419355
mins 2336 , noise_error =1.0
mins 2337 , noise_error =1.0
mins 2338 , noise_error =1.0
mins 2339 , noise_error =1.0
mins 2340 , noise_error =0.9705882352941176
mins 2341 , noise_error =1.0
mins 2342 , noise_error =1.0
mins 2343 , noise_error =1.0
mins 2344 , noise_error =1.0
mins 2345 , noise_error =1.0
mins 2346 , noise_error =1.0
mins 2347 , noise_error =1.0
mins 2348 , noise_error =1.0
mins 2349 , noise_error =1.0
mins 2350 , noise_error =1.0
mins 2351 , noise_error =1.0
mins 2352 , noise_error =1.0
mins 2353 , noise_error =1.0
mins 2354 , noise_error =1.0
mins 2355 , noise_error =1.0
mins 2356 , noise_error =1.0
mins 2357 , noise_error =1.0
mins 2358 , noise_error =1.0
mins 2359 , noise_error =1.0
mins 2360 , noise_error =1.0
mins 2361 , noise_error =1.0
mins 2362 , noise_error =1.0
mins 2363 , noise_error =1.0
mins 2364 , noise_error =1.0
mins 2365 , noise_error =1.0
mins 2366 , noise_error =1.0
mins 2367 , noise_error =1.0
mins 2368 , noise_error =0.9315068493150684
mins 2369 , noise_error =0.9418604651162791
mins 2370 , noise_error =0.9722222222222222
mins 2371 , noise_error =0.9583333333333334
mins 2372 , noise_error =1.0
mins 2373 , noise_error =0.9565217391304348
mins 2374 , noise_error =0.863013698630137
mins 2375 , noise_error =1.0
mins 2376 , noise_error =1.0
mins 2377 , noise_error =0.8513513513513513
mins 2378 , noise_error =1.0
mins 2379 , noise_error =0.9027777777777778
mins 2380 , noise_error =0.9428571428571428
mins 2381 , noise_error =0.9154929577464789
mins 2382 , noise_error =0.7671232876712328
mins 2383 , noise_error =0.8405797101449275
mins 2384 , noise_error =0.7702702702702703
mins 2385 , noise_error =0.9
mins 2386 , noise_error =0.9130434782608696
mins 2387 , noise_error =0.8271604938271605
mins 2388 , noise_error =0.9743589743589743
mins 2389 , noise_error =0.9589041095890412
mins 2390 , noise_error =0.9452054794520548
mins 2391 , noise_error =0.9589041095890412
mins 2392 , noise_error =0.9722222222222222
mins 2393 , noise_error =0.9605263157894737
mins 2394 , noise_error =0.9292929292929293
mins 2395 , noise_error =0.9456521739130435
mins 2396 , noise_error =0.9493670886075949
mins 2397 , noise_error =0.9759036144578314
mins 2398 , noise_error =0.8850574712643678
mins 2399 , noise_error =0.8571428571428572
mins 2400 , noise_error =0.9302325581395349
mins 2401 , noise_error =1.0
mins 2402 , noise_error =1.0
mins 2403 , noise_error =0.975609756097561
mins 2404 , noise_error =1.0
mins 2405 , noise_error =0.6458333333333333
mins 2406 , noise_error =0.8409090909090909
mins 2407 , noise_error =0.5543478260869565
mins 2408 , noise_error =0.752808988764045
mins 2409 , noise_error =1.0
mins 2410 , noise_error =0.9875
mins 2411 , noise_error =0.8111111111111111
mins 2412 , noise_error =0.8
mins 2413 , noise_error =0.7578947368421053
mins 2414 , noise_error =0.7884615384615384
mins 2415 , noise_error =0.71875
mins 2416 , noise_error =0.725
mins 2417 , noise_error =0.8
mins 2418 , noise_error =0.9880952380952381
mins 2419 , noise_error =0.9444444444444444
mins 2420 , noise_error =0.9130434782608696
mins 2421 , noise_error =0.8936170212765957
mins 2422 , noise_error =0.9333333333333333
mins 2423 , noise_error =0.9753086419753086
mins 2424 , noise_error =1.0
mins 2425 , noise_error =1.0
mins 2426 , noise_error =0.9425287356321839
mins 2427 , noise_error =0.9318181818181819
mins 2428 , noise_error =1.0
mins 2429 , noise_error =1.0
mins 2430 , noise_error =1.0
mins 2431 , noise_error =0.9710144927536232
mins 2432 , noise_error =0.9855072463768116
mins 2433 , noise_error =1.0
mins 2434 , noise_error =1.0
mins 2435 , noise_error =1.0
mins 2436 , noise_error =1.0
mins 2437 , noise_error =1.0
mins 2438 , noise_error =0.9866666666666667
mins 2439 , noise_error =0.9565217391304348
mins 2440 , noise_error =1.0
mins 2441 , noise_error =1.0
mins 2442 , noise_error =0.9555555555555556
mins 2443 , noise_error =0.9270833333333334
mins 2444 , noise_error =0.9761904761904762
mins 2445 , noise_error =0.9871794871794872
mins 2446 , noise_error =1.0
mins 2447 , noise_error =0.9589041095890412
mins 2448 , noise_error =0.9875
mins 2449 , noise_error =0.8315789473684211
mins 2450 , noise_error =0.9157894736842105
mins 2451 , noise_error =0.967741935483871
mins 2452 , noise_error =0.9166666666666666
mins 2453 , noise_error =0.9252336448598131
mins 2454 , noise_error =0.8454545454545455
mins 2455 , noise_error =0.8932038834951457
mins 2456 , noise_error =0.8653846153846154
mins 2457 , noise_error =0.7254901960784313
mins 2458 , noise_error =0.96875
mins 2459 , noise_error =0.967391304347826
mins 2460 , noise_error =0.9893617021276596
mins 2461 , noise_error =0.83
mins 2462 , noise_error =0.8932038834951457
mins 2463 , noise_error =0.9292929292929293
mins 2464 , noise_error =0.9375
mins 2465 , noise_error =0.9484536082474226
mins 2466 , noise_error =0.967032967032967
mins 2467 , noise_error =0.8571428571428572
mins 2468 , noise_error =0.8539325842696629
mins 2469 , noise_error =0.9772727272727273
mins 2470 , noise_error =0.9879518072289156
mins 2471 , noise_error =0.9382716049382716
mins 2472 , noise_error =0.9655172413793104
mins 2473 , noise_error =0.9777777777777777
mins 2474 , noise_error =0.9550561797752809
mins 2475 , noise_error =0.8202247191011236
mins 2476 , noise_error =0.83
mins 2477 , noise_error =0.9101123595505618
mins 2478 , noise_error =0.8602150537634409
mins 2479 , noise_error =0.9270833333333334
mins 2480 , noise_error =0.9484536082474226
mins 2481 , noise_error =0.9230769230769231
mins 2482 , noise_error =1.0
mins 2483 , noise_error =0.898876404494382
mins 2484 , noise_error =0.8936170212765957
mins 2485 , noise_error =0.8387096774193549
mins 2486 , noise_error =0.8636363636363636
mins 2487 , noise_error =0.8556701030927836
mins 2488 , noise_error =0.8817204301075269
mins 2489 , noise_error =0.8585858585858586
mins 2490 , noise_error =0.9456521739130435
mins 2491 , noise_error =0.8627450980392157
mins 2492 , noise_error =0.96875
mins 2493 , noise_error =1.0
mins 2494 , noise_error =1.0
mins 2495 , noise_error =0.9887640449438202
mins 2496 , noise_error =1.0
mins 2497 , noise_error =0.9879518072289156
mins 2498 , noise_error =1.0
mins 2499 , noise_error =1.0
mins 2500 , noise_error =1.0
mins 2501 , noise_error =1.0
mins 2502 , noise_error =0.9876543209876543
mins 2503 , noise_error =1.0
mins 2504 , noise_error =0.9764705882352941
mins 2505 , noise_error =1.0
mins 2506 , noise_error =1.0
mins 2507 , noise_error =1.0
mins 2508 , noise_error =1.0
mins 2509 , noise_error =1.0
mins 2510 , noise_error =1.0
mins 2511 , noise_error =1.0
mins 2512 , noise_error =0.935483870967742
mins 2513 , noise_error =0.9111111111111111
mins 2514 , noise_error =1.0
mins 2515 , noise_error =1.0
mins 2516 , noise_error =0.9666666666666667
mins 2517 , noise_error =0.8977272727272727
mins 2518 , noise_error =1.0
mins 2519 , noise_error =1.0
mins 2520 , noise_error =1.0
mins 2521 , noise_error =0.9565217391304348
mins 2522 , noise_error =0.978021978021978
mins 2523 , noise_error =1.0
mins 2524 , noise_error =1.0
mins 2525 , noise_error =0.9777777777777777
mins 2526 , noise_error =1.0
mins 2527 , noise_error =1.0
mins 2528 , noise_error =1.0
mins 2529 , noise_error =1.0
