mins 1730 , noise_error =1.0
mins 1731 , noise_error =1.0
mins 1732 , noise_error =1.0
mins 1733 , noise_error =1.0
mins 1734 , noise_error =1.0
mins 1735 , noise_error =1.0
mins 1736 , noise_error =1.0
mins 1737 , noise_error =0.9736842105263158
mins 1738 , noise_error =0.9733333333333334
mins 1739 , noise_error =0.9733333333333334
mins 1740 , noise_error =0.9411764705882353
mins 1741 , noise_error =0.8607594936708861
mins 1742 , noise_error =0.6075949367088608
mins 1743 , noise_error =0.8928571428571429
mins 1744 , noise_error =0.9620253164556962
mins 1745 , noise_error =0.9651162790697675
mins 1746 , noise_error =0.875
mins 1747 , noise_error =0.8583333333333334
mins 1748 , noise_error =0.8888888888888888
mins 1749 , noise_error =0.9848484848484849
mins 1750 , noise_error =0.9696969696969697
mins 1751 , noise_error =1.0
mins 1752 , noise_error =0.898989898989899
mins 1753 , noise_error =0.9468085106382979
mins 1754 , noise_error =0.9444444444444444
mins 1755 , noise_error =0.9021739130434783
mins 1756 , noise_error =1.0
mins 1757 , noise_error =1.0
mins 1758 , noise_error =0.9659090909090909
mins 1759 , noise_error =1.0
mins 1760 , noise_error =0.8936170212765957
mins 1761 , noise_error =0.8725490196078431
mins 1762 , noise_error =0.9252336448598131
mins 1763 , noise_error =1.0
mins 1764 , noise_error =1.0
mins 1765 , noise_error =0.9368421052631579
mins 1766 , noise_error =0.9320388349514563
mins 1767 , noise_error =0.9895833333333334
mins 1768 , noise_error =0.8857142857142857
mins 1769 , noise_error =0.962962962962963
mins 1770 , noise_error =0.9642857142857143
mins 1771 , noise_error =0.935483870967742
mins 1772 , noise_error =0.9770992366412213
mins 1773 , noise_error =0.9849624060150376
mins 1774 , noise_error =0.967741935483871
mins 1775 , noise_error =0.8518518518518519
mins 1776 , noise_error =0.926605504587156
mins 1777 , noise_error =0.9134615384615384
mins 1778 , noise_error =0.96
mins 1779 , noise_error =0.9595959595959596
mins 1780 , noise_error =0.898989898989899
mins 1781 , noise_error =1.0
mins 1782 , noise_error =1.0
mins 1783 , noise_error =1.0
mins 1784 , noise_error =1.0
mins 1785 , noise_error =1.0
mins 1786 , noise_error =0.9879518072289156
mins 1787 , noise_error =1.0
mins 1788 , noise_error =1.0
mins 1789 , noise_error =0.9871794871794872
mins 1790 , noise_error =1.0
mins 1791 , noise_error =0.9753086419753086
mins 1792 , noise_error =0.975
mins 1793 , noise_error =0.9375
mins 1794 , noise_error =0.9117647058823529
mins 1795 , noise_error =1.0
mins 1796 , noise_error =1.0
mins 1797 , noise_error =1.0
mins 1798 , noise_error =1.0
mins 1799 , noise_error =1.0
mins 1800 , noise_error =1.0
mins 1801 , noise_error =1.0
mins 1802 , noise_error =1.0
mins 1803 , noise_error =1.0
mins 1804 , noise_error =0.9873417721518988
mins 1805 , noise_error =1.0
mins 1806 , noise_error =1.0
mins 1807 , noise_error =1.0
mins 1808 , noise_error =1.0
mins 1809 , noise_error =1.0
mins 1810 , noise_error =0.974025974025974
mins 1811 , noise_error =1.0
mins 1812 , noise_error =1.0
mins 1813 , noise_error =0.9753086419753086
mins 1814 , noise_error =1.0
mins 1815 , noise_error =1.0
mins 1816 , noise_error =1.0
mins 1817 , noise_error =1.0
mins 1818 , noise_error =1.0
mins 1819 , noise_error =1.0
mins 1820 , noise_error =1.0
mins 1821 , noise_error =1.0
mins 1822 , noise_error =0.9883720930232558
mins 1823 , noise_error =1.0
mins 1824 , noise_error =1.0
mins 1825 , noise_error =0.9873417721518988
mins 1826 , noise_error =0.9743589743589743
mins 1827 , noise_error =1.0
mins 1828 , noise_error =1.0
mins 1829 , noise_error =1.0
mins 1830 , noise_error =1.0
mins 1831 , noise_error =1.0
mins 1832 , noise_error =1.0
mins 1833 , noise_error =1.0
mins 1834 , noise_error =1.0
mins 1835 , noise_error =1.0
mins 1836 , noise_error =1.0
mins 1837 , noise_error =1.0
mins 1838 , noise_error =1.0
mins 1839 , noise_error =1.0
mins 1840 , noise_error =1.0
mins 1841 , noise_error =1.0
mins 1842 , noise_error =1.0
mins 1843 , noise_error =0.9859154929577465
mins 1844 , noise_error =1.0
mins 1845 , noise_error =1.0
mins 1846 , noise_error =1.0
mins 1847 , noise_error =1.0
mins 1848 , noise_error =1.0
mins 1849 , noise_error =1.0
mins 1850 , noise_error =1.0
mins 1851 , noise_error =1.0
mins 1852 , noise_error =0.9880952380952381
mins 1853 , noise_error =1.0
mins 1854 , noise_error =1.0
mins 1855 , noise_error =1.0
mins 1856 , noise_error =1.0
mins 1857 , noise_error =1.0
mins 1858 , noise_error =1.0
mins 1859 , noise_error =1.0
mins 1860 , noise_error =1.0
mins 1861 , noise_error =1.0
mins 1862 , noise_error =1.0
mins 1863 , noise_error =1.0
mins 1864 , noise_error =1.0
mins 1865 , noise_error =1.0
mins 1866 , noise_error =0.9861111111111112
mins 1867 , noise_error =1.0
mins 1868 , noise_error =1.0
mins 1869 , noise_error =1.0
mins 1870 , noise_error =1.0
mins 1871 , noise_error =1.0
mins 1872 , noise_error =1.0
mins 1873 , noise_error =1.0
mins 1874 , noise_error =0.9859154929577465
mins 1875 , noise_error =1.0
mins 1876 , noise_error =1.0
mins 1877 , noise_error =1.0
mins 1878 , noise_error =1.0
mins 1879 , noise_error =1.0
mins 1880 , noise_error =1.0
mins 1881 , noise_error =1.0
mins 1882 , noise_error =1.0
mins 1883 , noise_error =0.9722222222222222
mins 1884 , noise_error =0.9583333333333334
mins 1885 , noise_error =0.9857142857142858
mins 1886 , noise_error =0.9861111111111112
mins 1887 , noise_error =1.0
mins 1888 , noise_error =1.0
mins 1889 , noise_error =1.0
mins 1890 , noise_error =1.0
mins 1891 , noise_error =0.9863013698630136
mins 1892 , noise_error =1.0
mins 1893 , noise_error =1.0
mins 1894 , noise_error =1.0
mins 1895 , noise_error =0.9726027397260274
mins 1896 , noise_error =0.9722222222222222
mins 1897 , noise_error =1.0
mins 1898 , noise_error =1.0
mins 1899 , noise_error =1.0
mins 1900 , noise_error =1.0
mins 1901 , noise_error =1.0
mins 1902 , noise_error =1.0
mins 1903 , noise_error =1.0
mins 1904 , noise_error =1.0
mins 1905 , noise_error =1.0
mins 1906 , noise_error =1.0
mins 1907 , noise_error =1.0
mins 1908 , noise_error =0.9746835443037974
mins 1909 , noise_error =1.0
mins 1910 , noise_error =0.9868421052631579
mins 1911 , noise_error =1.0
mins 1912 , noise_error =1.0
mins 1913 , noise_error =1.0
mins 1914 , noise_error =0.972972972972973
mins 1915 , noise_error =0.9868421052631579
mins 1916 , noise_error =1.0
mins 1917 , noise_error =1.0
mins 1918 , noise_error =0.9310344827586207
mins 1919 , noise_error =0.967032967032967
mins 1920 , noise_error =0.8192771084337349
mins 1921 , noise_error =0.8444444444444444
mins 1922 , noise_error =0.7676767676767677
mins 1923 , noise_error =0.797752808988764
mins 1924 , noise_error =0.8390804597701149
mins 1925 , noise_error =0.8229166666666666
mins 1926 , noise_error =0.7040816326530612
mins 1927 , noise_error =0.9318181818181819
mins 1928 , noise_error =0.8433734939759037
mins 1929 , noise_error =0.6091954022988506
