mins 2530 , noise_error =1.0
mins 2597 , noise_error =1.0
mins 2598 , noise_error =0.8441558441558441
mins 2599 , noise_error =0.9487179487179487
mins 2600 , noise_error =1.0
mins 2601 , noise_error =0.9230769230769231
mins 2602 , noise_error =0.7894736842105263
mins 2603 , noise_error =1.0
mins 2604 , noise_error =0.987012987012987
mins 2605 , noise_error =1.0
mins 2606 , noise_error =1.0
mins 2607 , noise_error =1.0
mins 2608 , noise_error =0.9864864864864865
mins 2609 , noise_error =1.0
mins 2610 , noise_error =1.0
mins 2611 , noise_error =1.0
mins 2612 , noise_error =1.0
mins 2613 , noise_error =1.0
mins 2614 , noise_error =1.0
mins 2615 , noise_error =0.8924731182795699
mins 2616 , noise_error =0.7474747474747474
mins 2617 , noise_error =0.8
mins 2618 , noise_error =0.898876404494382
mins 2619 , noise_error =0.8913043478260869
mins 2620 , noise_error =0.7755102040816326
mins 2621 , noise_error =0.8690476190476191
mins 2622 , noise_error =0.8269230769230769
mins 2623 , noise_error =0.9603960396039604
mins 2624 , noise_error =1.0
mins 2625 , noise_error =0.9651162790697675
mins 2626 , noise_error =0.9518072289156626
mins 2627 , noise_error =0.6746987951807228
mins 2628 , noise_error =0.7019230769230769
mins 2629 , noise_error =0.8181818181818181
mins 2630 , noise_error =0.6781609195402298
mins 2631 , noise_error =0.5384615384615384
mins 2632 , noise_error =0.8064516129032258
mins 2633 , noise_error =0.7333333333333334
mins 2634 , noise_error =0.6990291262135923
mins 2635 , noise_error =0.7578947368421053
mins 2636 , noise_error =0.8888888888888888
mins 2637 , noise_error =0.9859154929577465
mins 2638 , noise_error =1.0
mins 2639 , noise_error =1.0
mins 2640 , noise_error =1.0
mins 2641 , noise_error =0.9302325581395349
mins 2642 , noise_error =0.8648648648648649
mins 2643 , noise_error =1.0
mins 2644 , noise_error =1.0
mins 2645 , noise_error =1.0
mins 2646 , noise_error =0.9305555555555556
mins 2647 , noise_error =0.8888888888888888
mins 2648 , noise_error =0.935064935064935
mins 2649 , noise_error =0.9459459459459459
mins 2650 , noise_error =0.9625
mins 2651 , noise_error =0.8875
mins 2652 , noise_error =0.9879518072289156
mins 2653 , noise_error =0.9514563106796117
mins 2654 , noise_error =0.9777777777777777
mins 2655 , noise_error =0.9876543209876543
mins 2656 , noise_error =1.0
mins 2657 , noise_error =1.0
mins 2658 , noise_error =1.0
mins 2659 , noise_error =1.0
mins 2660 , noise_error =1.0
mins 2661 , noise_error =1.0
mins 2662 , noise_error =0.9203539823008849
mins 2663 , noise_error =0.8857142857142857
mins 2664 , noise_error =0.9801980198019802
mins 2665 , noise_error =0.9479166666666666
mins 2666 , noise_error =0.8936170212765957
mins 2667 , noise_error =0.6458333333333333
mins 2668 , noise_error =0.31775700934579443
mins 2669 , noise_error =0.5619047619047619
mins 2670 , noise_error =0.9239130434782609
mins 2671 , noise_error =0.968421052631579
mins 2672 , noise_error =0.9494949494949495
mins 2673 , noise_error =0.94
mins 2674 , noise_error =0.9895833333333334
mins 2675 , noise_error =0.9893617021276596
mins 2676 , noise_error =1.0
mins 2677 , noise_error =1.0
mins 2678 , noise_error =1.0
mins 2679 , noise_error =1.0
mins 2680 , noise_error =0.9696969696969697
mins 2681 , noise_error =0.8854166666666666
mins 2682 , noise_error =0.8947368421052632
mins 2683 , noise_error =0.8191489361702128
mins 2684 , noise_error =0.7669902912621359
mins 2685 , noise_error =0.5473684210526315
mins 2686 , noise_error =0.4347826086956522
mins 2687 , noise_error =0.8061224489795918
mins 2688 , noise_error =0.8348623853211009
mins 2689 , noise_error =0.8571428571428572
mins 2690 , noise_error =0.9469026548672567
mins 2691 , noise_error =0.975
mins 2692 , noise_error =0.9727272727272728
mins 2693 , noise_error =0.9142857142857143
mins 2694 , noise_error =1.0
mins 2695 , noise_error =0.944954128440367
mins 2696 , noise_error =0.9117647058823529
mins 2697 , noise_error =1.0
mins 2698 , noise_error =0.978021978021978
mins 2699 , noise_error =0.9239130434782609
mins 2700 , noise_error =1.0
mins 2701 , noise_error =1.0
mins 2702 , noise_error =1.0
mins 2703 , noise_error =0.9795918367346939
mins 2704 , noise_error =0.9494949494949495
mins 2705 , noise_error =1.0
mins 2706 , noise_error =1.0
mins 2707 , noise_error =0.979381443298969
mins 2708 , noise_error =0.8020833333333334
mins 2709 , noise_error =0.7745098039215687
mins 2710 , noise_error =0.946236559139785
mins 2711 , noise_error =0.9803921568627451
mins 2712 , noise_error =0.98
mins 2713 , noise_error =0.9902912621359223
mins 2714 , noise_error =0.9711538461538461
mins 2715 , noise_error =1.0
mins 2716 , noise_error =1.0
mins 2717 , noise_error =0.8773584905660378
mins 2718 , noise_error =0.7676767676767677
mins 2719 , noise_error =0.39583333333333337
mins 2720 , noise_error =0.49056603773584906
mins 2721 , noise_error =0.696969696969697
mins 2722 , noise_error =0.6730769230769231
mins 2723 , noise_error =0.6568627450980392
mins 2724 , noise_error =0.7719298245614035
mins 2725 , noise_error =0.7964601769911505
mins 2726 , noise_error =0.8623853211009174
mins 2727 , noise_error =1.0
mins 2728 , noise_error =1.0
mins 2729 , noise_error =1.0
