59282948,0.7549534178615478,59282959,-0.16533367831671486
59283553,0.7346433096475007,59283563,-0.21282894719324286
59284138,0.7327360499140176,59284148,-0.2001788813061765
59284746,0.7431458339519963,59284757,-0.18326100991682553
59285440,0.7647187363134476,59285450,-0.17290647296638978
59286053,0.7104698354412913,59286063,-0.25820077043373946
59286674,0.7540925122578277,59286685,-0.18496872849965812
59287274,0.7087833201298298,59287285,-0.2474472319717438
59287879,0.7592285220881834,59287889,-0.19131501765551062
59288470,0.7085080266742655,59288480,-0.26288941283139017
59289063,0.7541439446312606,59289074,-0.17978905272840917
59289670,0.7616972389498794,59289680,-0.16805978769969288
59290288,0.7398662884118639,59290299,-0.1996950339368987
59290892,0.7217000031618088,59290903,-0.24383176029196435
59291482,0.7249556193686624,59291492,-0.22380613994838588
59292064,0.7344585223348952,59292074,-0.2377869044191936
59292615,0.6979538914268555,59292626,-0.26576094829470515
59293194,0.7465495406210967,59293205,-0.19352145114874542
59293761,0.7409988070491716,59293771,-0.23070943989287057
59294312,0.7365400987548454,59294323,-0.22118373751552506
59294895,0.7822743106519472,59294905,-0.1668085909372682
59295446,0.6700777925721758,59295457,-0.29583317206335663
59295989,0.7810083266341357,59296000,-0.16905839697681135
59296498,0.7096075843826976,59296508,-0.2683871834085221
59297022,0.7667445210322628,59297033,-0.2038630579142049
59297544,0.7159738911400527,59297555,-0.22865938107928951
59298094,0.7426421493838584,59298104,-0.16373842917307674
59298661,0.7624449080312888,59298672,-0.14167111829709766
59299305,0.7458403550418584,59299316,-0.20348831299165815
59299881,0.7269174450311231,59299891,-0.21359748038040988
59300487,0.7566425729741441,59300498,-0.1638053600250215
59301102,0.7301760414556098,59301113,-0.20703786309356736
59301711,0.7083959345407048,59301721,-0.23371466952583203
59302350,0.7573427581636514,59302361,-0.18210121940525842
59303006,0.7814246488702596,59303016,-0.16391739967059538
59303619,0.6990139097510196,59303630,-0.2985553927358872
59304236,0.7682276448210235,59304247,-0.1795825365178681
59304858,0.7435248346213852,59304868,-0.23018229012592994
59305455,0.7383383668268978,59305466,-0.20618945973780217
59306080,0.7776025262088396,59306090,-0.1560525828810116
59306712,0.7616373786637878,59306723,-0.18158480405436744
59307353,0.7683952066167284,59307364,-0.17917718211908618
59307985,0.7506223923166272,59307995,-0.2006487215271322
59308589,0.6947329642158817,59308599,-0.2998795513439883
59309189,0.7599394577619868,59309200,-0.17869315913389483
59309814,0.7701845209825153,59309824,-0.17555813993880337
59310446,0.7687849517213445,59310457,-0.17974365264773806
59311054,0.7238927119552677,59311065,-0.26879015996207667
59311645,0.7518661808591247,59311655,-0.19372879521283493
59312262,0.7711147480649768,59312273,-0.1821689324017412
59312868,0.7631816990814739,59312878,-0.20433480105367396
59313473,0.7681753043711479,59313484,-0.19804652981995868
59314000,0.5551291458746723,59314011,-0.27424663951924844
59314503,0.20666111904318174,59314514,-0.6626586759007773
59315029,0.7040867802963526,59315040,-0.22811272032872676
59315523,0.6252443672355587,59315533,-0.2799296847631144
59316008,0.6840902763182775,59316019,-0.19160419990164923
59316541,0.705951594386627,59316551,-0.15932383032935804
59317082,0.6426974511804155,59317093,-0.208080984553493
59317630,0.6594705243114044,59317641,-0.1602756806348674
59318269,0.6602116351415701,59318279,-0.13577044544358607
59318871,0.6387260920527155,59318882,-0.20308713752822882
59319436,0.6351665433006106,59319446,-0.14967189617299698
59320048,0.6774703249486106,59320059,-0.17840292466776148
59320583,0.6206981549342654,59320593,-0.22687077352462676
59321227,0.6630163356446628,59321238,-0.1553081123047736
59321848,0.6747050788478666,59321858,-0.2027391021853293
59322374,0.6495064133186795,59322385,-0.20495329988794714
59322912,0.6889541924465128,59322923,-0.14885432051805525
59323521,0.6753047276020671,59323532,-0.18689794112592872
59324046,0.659955622052312,59324057,-0.21339620095767425
59324675,0.667965864211107,59324686,-0.15211918702841437
59325290,0.6768588265463888,59325301,-0.15310538217486314
59325913,0.6888578621757782,59325924,-0.16451141900272642
59326494,0.6722318669517375,59326505,-0.1727347649027381
59327139,0.703103163553245,59327149,-0.16065301906166557
59327714,0.6380239632554937,59327725,-0.2224713001200554
59328326,0.6471902250705546,59328336,-0.1739415875561497
59328988,0.6623423490513999,59328999,-0.19739781494817477
59329526,0.6778002584274927,59329537,-0.24178233628335816
59330049,0.7616808184630639,59330060,-0.194670321430854
59330597,0.7692612265508227,59330608,-0.21018321379460658
59331084,0.7743126160759229,59331094,-0.21486385936573665
59331536,0.7089093018132433,59331546,-0.23128842267641686
59332022,0.7703390492370206,59332033,-0.15609984854668402
59332531,0.7052957197656998,59332541,-0.20637078034997053
59333073,0.7586293188668553,59333084,-0.12994499892317785
59333675,0.7420027961791071,59333686,-0.17434735172788718
59334221,0.6983405919058197,59334232,-0.1957940434092762
59334799,0.7431747380463688,59334809,-0.1407217643926416
59335493,0.7640500450851511,59335503,-0.13886856872788833
59336107,0.730731609142741,59336117,-0.24058923193529042
59336705,0.7362320230860362,59336715,-0.1745092017853364
59337301,0.7631680456692312,59337312,-0.16417532989849776
59337853,0.7179447331123268,59337864,-0.21389021409855785
59338495,0.7292272085830849,59338505,-0.15959597453708174
59339121,0.7551402793482173,59339132,-0.176471047469834
59339675,0.6265549168504758,59339686,-0.2076338777004229
59340223,0.691416920916782,59340234,-0.22299698334060042
59340824,0.6067839949511391,59340835,-0.16622872663034444
59341422,0.7281304140525797,59341433,-0.20825723585517275
59341981,0.6646996174437148,59341992,-0.20586190996448916
59342532,0.7199933942799817,59342543,-0.1657276673075897
59343207,0.6967322509098525,59343218,-0.19150145407019215
