119,106,93
120,105,90
108,100,87
119,109,96
116,109,94
112,106,98
112,107,92
126,116,108
125,116,97
126,111,105
126,111,105
126,111,105
126,111,105
126,111,105
126,111,105
126,111,105
126,111,105
126,111,105
126,111,105
126,120,111
126,120,111
126,120,111
111,97,86
111,97,86
111,97,86
111,97,86
111,97,86
111,97,86
104,96,85
101,95,87
101,95,87
101,95,87
101,95,87
98,94,82
99,94,87
105,94,88
103,93,86
107,96,88
102,98,96
102,98,96
104,99,96
104,99,96
104,99,96
104,99,96
104,99,96
103,93,84
107,95,84
106,96,84
106,93,85
106,95,83
106,93,85
106,93,85
106,93,85
106,93,85
106,93,85
106,93,85
106,93,85
106,93,85
106,93,85
106,93,85
106,93,85
106,93,85
106,93,85
106,93,85
106,93,85
106,93,85
106,93,85
106,93,85
106,93,85
94,92,87
95,88,84
95,89,84
95,89,84
101,88,86
101,88,86
93,86,80
92,84,79
88,84,73
90,84,82
90,84,82
90,84,82
90,84,82
90,84,82
90,84,82
90,84,82
90,84,82
90,84,82
90,84,82
90,84,82
90,84,82
98,85,78
94,88,76
94,88,76
94,88,76
94,88,76
94,88,76
94,88,76
94,88,76
94,88,76
94,88,76
94,88,76
94,88,76
94,83,77
92,82,74
82,79,74
84,78,71
86,80,74
86,80,74
89,81,71
90,81,74
90,81,74
83,80,72
83,80,72
83,80,72
83,80,72
83,80,72
83,80,72
83,80,72
81,80,71
81,80,71
81,80,71
91,78,71
84,75,69
84,75,69
89,81,74
99,83,70
99,83,70
99,83,70
99,83,70
99,83,70
83,76,68
83,74,70
83,75,68
85,76,71
78,72,65
93,82,74
89,85,79
90,82,73
86,79,74
86,82,71
86,82,71
86,82,71
86,82,71
80,75,68
80,75,68
80,75,68
87,71,66
80,77,66
91,83,67
82,71,65
76,68,64
84,72,64
92,75,67
89,78,72
81,75,71
81,75,71
81,73,66
81,73,66
81,73,66
81,73,66
81,73,66
81,73,66
81,73,66
79,74,67
87,74,68
80,76,68
80,76,68
80,76,68
85,74,67
86,72,66
86,72,66
86,72,66
84,72,66
77,74,68
77,74,68
77,74,68
81,76,64
80,71,66
80,71,66
80,71,66
80,75,66
80,75,66
77,73,62
77,73,62
78,73,67
77,76,69
77,76,69
77,76,69
77,76,69
77,76,69
77,76,69
77,76,69
77,76,69
77,76,69
77,76,69
77,76,69
77,76,69
77,76,69
77,76,69
92,81,68
92,81,68
85,78,75
82,76,69
82,76,69
82,76,69
82,76,69
82,76,69
82,76,69
82,76,69
82,76,69
82,76,69
82,76,69
82,76,69
82,76,69
82,76,69
82,76,69
82,76,69
82,76,69
82,76,69
82,76,69
82,76,69
82,76,69
82,76,69
82,76,69
82,76,69
82,76,69
82,76,69
82,76,69
82,76,69
82,76,69
82,76,69
82,76,69
82,76,69
82,76,69
82,76,69
82,76,69
82,76,69
82,76,69
82,76,69
82,76,69
82,76,69
82,76,69
115,97,88
115,100,84
113,105,95
111,99,90
103,96,89
103,96,89
112,105,97
112,105,97
115,108,98
115,108,98
115,108,98
120,109,96
120,109,96
115,105,96
120,109,97
111,103,91
108,100,91
112,100,91
113,99,89
108,98,92
115,97,87
103,96,90
101,97,92
126,103,91
126,103,91
126,103,91
114,106,92
111,99,87
107,95,84
98,91,84
104,94,87
108,94,84
97,91,86
105,98,90
108,95,84
105,94,85
101,90,83
103,93,86
104,94,88
103,95,88
103,91,82
98,89,78
100,88,79
96,86,81
101,89,80
98,89,81
101,87,78
94,87,79
100,87,80
100,91,85
96,89,80
96,89,80
96,88,78
96,88,84
96,87,69
92,83,73
95,83,75
93,86,77
87,83,77
94,84,74
103,84,73
90,83,77
90,83,74
91,82,72
91,82,72
93,83,74
91,82,76
98,86,77
98,86,77
93,84,74
87,82,75
99,85,74
88,81,73
96,84,79
88,81,67
96,84,75
91,82,76
86,82,77
93,84,80
100,85,77
100,87,78
87,82,74
91,82,74
86,79,73
96,83,76
91,83,75
94,87,79
89,79,63
87,80,74
99,83,75
88,80,69
87,79,68
85,76,70
86,80,73
94,79,68
90,78,72
83,77,69
87,80,72
87,79,68
81,74,67
96,81,73
87,83,80
86,80,71
97,79,70
91,82,74
85,79,65
82,76,70
82,75,67
81,74,65
83,74,64
90,76,67
89,81,75
85,77,68
92,82,75
84,77,67
106,84,74
93,85,80
93,78,70
93,78,70
101,90,80
87,80,70
88,74,63
98,77,66
98,77,66
83,80,66
88,76,61
96,77,67
79,72,65
97,83,70
97,83,70
102,84,75
85,81,71
85,81,71
103,80,62
93,80,63
90,84,74
90,84,74
90,84,74
90,84,74
82,77,63
82,77,63
79,70,59
80,72,64
77,69,63
76,70,62
76,70,62
85,72,63
82,75,65
82,75,65
82,75,65
80,73,61
80,73,61
80,71,60
80,71,60
80,71,60
89,78,76
89,78,76
85,75,65
77,72,61
81,73,61
81,75,66
81,75,66
81,75,66
81,75,66
81,75,66
76,70,58
74,72,64
76,71,60
81,69,59
80,74,65
80,74,65
90,75,66
81,77,65
93,87,84
90,83,73
90,83,73
94,78,63
94,78,63
93,81,70
93,81,70
89,79,70
89,79,70
89,79,70
89,79,70
94,88,78
94,88,78
94,88,78
94,88,78
94,88,78
94,88,78
94,88,78
94,88,78
94,88,78
94,88,78
95,79,67
92,82,75
89,77,68
83,76,69
83,76,69
90,71,60
90,71,60
82,75,65
87,76,68
87,76,68
85,72,65
80,73,64
88,76,69
83,70,63
83,70,63
86,77,66
80,72,66
80,72,66
80,72,66
81,74,68
89,76,72
88,77,69
84,75,66
84,75,66
84,75,66
80,72,66
80,71,64
85,73,65
81,71,64
81,71,64
81,71,64
80,74,67
83,72,63
78,75,67
87,74,65
85,76,68
90,78,68
74,70,64
85,76,65
85,76,65
96,82,66
90,75,65
90,75,65
92,74,66
92,74,66
83,70,61
83,70,61
85,75,70
79,74,67
94,80,68
84,80,69
87,74,67
80,75,67
91,79,73
92,79,72
92,79,72
89,80,71
83,75,70
114,89,71
114,89,71
114,89,71
114,89,71
114,89,71
114,89,71
114,89,71
114,89,71
114,89,71
114,89,71
114,89,71
114,89,71
114,89,71
114,89,71
114,89,71
114,89,71
114,89,71
114,89,71
114,89,71
114,89,71
114,89,71
114,89,71
114,89,71
114,89,71
114,89,71
114,89,71
114,89,71
114,89,71
114,89,71
93,89,84
112,90,78
101,93,85
101,93,85
101,93,85
101,93,85
101,93,85
92,85,78
92,85,78
92,85,78
92,85,78
92,85,78
92,85,78
113,97,95
113,97,95
113,97,95
113,97,95
113,97,95
113,97,95
113,97,95
113,97,95
113,97,95
113,97,95
113,97,95
113,97,95
113,97,95
113,97,95
113,97,95
113,97,95
113,97,95
113,97,95
113,97,95
113,97,95
113,97,95
113,97,95
113,97,95
113,97,95
92,88,82
92,88,82
100,91,84
100,91,84
100,91,84
