mins 2200 , noise_error =1.0
mins 2201 , noise_error =1.0
mins 2202 , noise_error =1.0
mins 2203 , noise_error =1.0
mins 2204 , noise_error =1.0
mins 2205 , noise_error =1.0
mins 2206 , noise_error =0.9754098360655737
mins 2207 , noise_error =0.9917355371900827
mins 2208 , noise_error =1.0
mins 2209 , noise_error =1.0
mins 2210 , noise_error =1.0
mins 2211 , noise_error =1.0
mins 2212 , noise_error =1.0
mins 2213 , noise_error =1.0
mins 2214 , noise_error =1.0
mins 2215 , noise_error =1.0
mins 2216 , noise_error =1.0
mins 2217 , noise_error =1.0
mins 2218 , noise_error =1.0
mins 2219 , noise_error =0.984251968503937
mins 2220 , noise_error =1.0
mins 2221 , noise_error =1.0
mins 2222 , noise_error =1.0
mins 2223 , noise_error =1.0
mins 2224 , noise_error =1.0
mins 2225 , noise_error =1.0
mins 2226 , noise_error =1.0
mins 2227 , noise_error =1.0
mins 2228 , noise_error =1.0
mins 2229 , noise_error =0.992
mins 2230 , noise_error =1.0
mins 2231 , noise_error =0.9763779527559056
mins 2232 , noise_error =0.9761904761904762
mins 2233 , noise_error =1.0
mins 2234 , noise_error =1.0
mins 2235 , noise_error =1.0
mins 2236 , noise_error =1.0
mins 2237 , noise_error =1.0
mins 2238 , noise_error =1.0
mins 2239 , noise_error =1.0
mins 2240 , noise_error =1.0
mins 2241 , noise_error =1.0
mins 2242 , noise_error =1.0
mins 2243 , noise_error =1.0
mins 2244 , noise_error =0.9811320754716981
mins 2245 , noise_error =1.0
mins 2246 , noise_error =1.0
mins 2247 , noise_error =1.0
mins 2248 , noise_error =1.0
mins 2249 , noise_error =1.0
mins 2250 , noise_error =1.0
mins 2251 , noise_error =1.0
mins 2252 , noise_error =1.0
mins 2253 , noise_error =1.0
mins 2254 , noise_error =1.0
mins 2255 , noise_error =1.0
mins 2256 , noise_error =1.0
mins 2257 , noise_error =1.0
mins 2258 , noise_error =1.0
mins 2259 , noise_error =1.0
mins 2260 , noise_error =1.0
mins 2261 , noise_error =1.0
mins 2262 , noise_error =1.0
mins 2263 , noise_error =1.0
mins 2264 , noise_error =1.0
mins 2265 , noise_error =1.0
mins 2266 , noise_error =1.0
mins 2267 , noise_error =1.0
mins 2268 , noise_error =1.0
mins 2269 , noise_error =1.0
mins 2270 , noise_error =1.0
mins 2271 , noise_error =1.0
mins 2272 , noise_error =1.0
mins 2273 , noise_error =1.0
mins 2274 , noise_error =1.0
mins 2275 , noise_error =1.0
mins 2276 , noise_error =0.9615384615384616
mins 2277 , noise_error =1.0
mins 2278 , noise_error =1.0
mins 2279 , noise_error =1.0
mins 2280 , noise_error =0.9818181818181818
mins 2281 , noise_error =0.9914529914529915
mins 2282 , noise_error =0.9910714285714286
mins 2283 , noise_error =1.0
mins 2284 , noise_error =1.0
mins 2285 , noise_error =1.0
mins 2286 , noise_error =1.0
mins 2287 , noise_error =1.0
mins 2288 , noise_error =1.0
mins 2289 , noise_error =1.0
mins 2290 , noise_error =1.0
mins 2291 , noise_error =1.0
mins 2292 , noise_error =1.0
mins 2293 , noise_error =1.0
mins 2294 , noise_error =1.0
mins 2295 , noise_error =1.0
mins 2296 , noise_error =1.0
mins 2297 , noise_error =1.0
mins 2298 , noise_error =1.0
mins 2299 , noise_error =1.0
mins 2300 , noise_error =1.0
mins 2301 , noise_error =1.0
mins 2302 , noise_error =1.0
mins 2303 , noise_error =1.0
mins 2304 , noise_error =0.98989898989899
mins 2305 , noise_error =1.0
mins 2306 , noise_error =1.0
mins 2307 , noise_error =0.9696969696969697
mins 2308 , noise_error =1.0
mins 2309 , noise_error =1.0
mins 2310 , noise_error =1.0
mins 2311 , noise_error =1.0
mins 2312 , noise_error =1.0
mins 2313 , noise_error =1.0
mins 2314 , noise_error =1.0
mins 2315 , noise_error =1.0
mins 2316 , noise_error =1.0
mins 2317 , noise_error =1.0
mins 2318 , noise_error =1.0
mins 2319 , noise_error =1.0
mins 2320 , noise_error =1.0
mins 2321 , noise_error =1.0
mins 2322 , noise_error =1.0
mins 2323 , noise_error =1.0
mins 2324 , noise_error =1.0
mins 2325 , noise_error =1.0
mins 2326 , noise_error =0.8867924528301887
mins 2327 , noise_error =1.0
mins 2328 , noise_error =1.0
mins 2329 , noise_error =1.0
mins 2330 , noise_error =1.0
mins 2331 , noise_error =1.0
mins 2332 , noise_error =1.0
mins 2333 , noise_error =1.0
mins 2334 , noise_error =1.0
mins 2335 , noise_error =1.0
mins 2336 , noise_error =1.0
mins 2337 , noise_error =1.0
mins 2338 , noise_error =0.9494949494949495
mins 2339 , noise_error =1.0
mins 2340 , noise_error =1.0
mins 2341 , noise_error =1.0
mins 2342 , noise_error =1.0
mins 2343 , noise_error =1.0
mins 2344 , noise_error =1.0
mins 2345 , noise_error =1.0
mins 2346 , noise_error =1.0
mins 2347 , noise_error =1.0
mins 2348 , noise_error =1.0
mins 2349 , noise_error =1.0
mins 2350 , noise_error =1.0
mins 2351 , noise_error =1.0
mins 2352 , noise_error =1.0
mins 2353 , noise_error =1.0
mins 2354 , noise_error =1.0
mins 2355 , noise_error =1.0
mins 2356 , noise_error =1.0
mins 2357 , noise_error =1.0
mins 2358 , noise_error =1.0
mins 2359 , noise_error =1.0
mins 2360 , noise_error =1.0
mins 2361 , noise_error =1.0
mins 2362 , noise_error =1.0
mins 2363 , noise_error =1.0
mins 2364 , noise_error =1.0
mins 2365 , noise_error =1.0
mins 2366 , noise_error =1.0
mins 2367 , noise_error =1.0
mins 2368 , noise_error =1.0
mins 2369 , noise_error =1.0
mins 2370 , noise_error =1.0
mins 2371 , noise_error =1.0
mins 2372 , noise_error =1.0
mins 2373 , noise_error =1.0
mins 2374 , noise_error =1.0
mins 2375 , noise_error =1.0
mins 2376 , noise_error =1.0
mins 2377 , noise_error =1.0
