"Date","S_no","Season","AL_Type","TEM","HUM","PM1","PM2.5","CO2"
"2018-10-08 00:00~4","LA001",0,1,24.76,75.24,14.133,16.587,526.2
"2018-10-08 00:05~9","LA001",0,1,24.76,75.26,14.2428,16.6744,523
"2018-10-08 00:10~4","LA001",0,1,24.72,75.3,14.9016,16.587,526
"2018-10-08 00:15~9","LA001",0,1,24.72,75.34,14.7918,16.9366,525.2
"2018-10-08 00:20~4","LA001",0,1,24.7,75.38,14.682,16.9366,522.8
"2018-10-08 00:25~9","LA001",0,1,24.74,75.38,14.9016,17.1988,525
"2018-10-08 00:30~4","LA001",0,1,24.76,75.4,15.0114,17.1114,518.2
"2018-10-08 00:35~9","LA001",0,1,24.72,75.4,15.1212,17.7232,524.4
"2018-10-08 00:40~4","LA001",0,1,24.78,75.4,15.1212,17.6358,523.8
"2018-10-08 00:45~9","LA001",0,1,24.78,75.44,14.9016,17.6358,530
"2018-10-08 00:50~4","LA001",0,1,24.8,75.5,14.7918,17.1114,523.8
"2018-10-08 00:55~9","LA001",0,1,24.72,75.5,15.0114,17.2862,527.6
"2018-10-08 01:00~4","LA001",0,1,24.78,75.58,14.7918,16.9366,525.4
"2018-10-08 01:05~9","LA001",0,1,24.8,75.6,14.9016,17.3736,520.8
"2018-10-08 01:10~4","LA001",0,1,24.8,75.6,14.3526,16.8492,524.6
"2018-10-08 01:15~9","LA001",0,1,24.8,75.6,14.682,16.8492,536
"2018-10-08 01:20~4","LA001",0,1,24.8,75.6,14.5722,16.8492,527
"2018-10-08 01:25~9","LA001",0,1,24.8,75.62,14.5722,16.8492,533
"2018-10-08 01:30~4","LA001",0,1,24.8,75.62,14.3526,17.1114,536
"2018-10-08 01:35~9","LA001",0,1,24.8,75.675,13.8036,16.9366,532.4
"2018-10-08 01:40~4","LA001",0,1,24.8,75.7,13.9134,16.8492,535.4
"2018-10-08 01:45~9","LA001",0,1,24.8,75.7,14.2428,16.587,539
"2018-10-08 01:50~4","LA001",0,1,24.8,75.725,14.3526,16.587,536.4
"2018-10-08 01:55~9","LA001",0,1,24.8,75.7,14.0232,16.6744,536
"2018-10-08 02:00~4","LA001",0,1,24.8,75.76,14.0232,16.4122,543.2
"2018-10-08 02:05~9","LA001",0,1,24.78,75.8,14.3526,16.3248,527.2
"2018-10-08 02:10~4","LA001",0,1,24.78,75.825,13.9134,16.587,531
"2018-10-08 02:15~9","LA001",0,1,24.78,75.9,13.4742,16.2374,540.4
"2018-10-08 02:20~4","LA001",0,1,24.8,75.9,13.584,16.2374,531.6
"2018-10-08 02:25~9","LA001",0,1,24.8,75.86,13.584,16.6744,539.2
"2018-10-08 02:30~4","LA001",0,1,24.8,75.88,12.9252,16.15,525.2
"2018-10-08 02:35~9","LA001",0,1,24.8,75.9,13.2546,15.8004,531.6
"2018-10-08 02:40~4","LA001",0,1,24.78,75.9,12.9252,15.8878,520.8
"2018-10-08 02:45~9","LA001",0,1,24.76,75.96,13.035,15.8004,524
"2018-10-08 02:50~4","LA001",0,1,24.76,75.975,13.1448,15.8004,527.8
"2018-10-08 02:55~9","LA001",0,1,24.76,76,13.2546,15.276,539.8
"2018-10-08 03:00~4","LA001",0,1,24.8,76,13.1448,15.713,525.6
"2018-10-08 03:05~9","LA001",0,1,24.8,76,12.9252,15.276,531.8
"2018-10-08 03:10~4","LA001",0,1,24.84,76,12.8154,14.7516,548.8
"2018-10-08 03:15~9","LA001",0,1,24.9,75.9,12.5958,14.839,528.2
"2018-10-08 03:20~4","LA001",0,1,24.9,75.94,12.2664,14.4894,527.6
"2018-10-08 03:25~9","LA001",0,1,24.9,75.96,12.7056,14.4894,530.4
"2018-10-08 03:30~4","LA001",0,1,24.9,76,12.1566,13.8776,527.4
"2018-10-08 03:35~9","LA001",0,1,24.98,75.98,12.5958,14.1398,533
"2018-10-08 03:40~4","LA001",0,1,25,75.96,11.937,13.7902,524.2
