"Date","Year","Month","Day","Hour","Minute","Minute_30","S_no","Season","AL_Type","TEM","HUM","PM1","PM2.5","CO2"
2018-10-08 13:11:00,"2018","10","08","13","11",1,"LA001",0,3,26.305,78.895,2.95625,3.3784,449.95
2018-10-08 13:16:00,"2018","10","08","13","16",1,"LA001",0,3,26.71,78.17,2.9818,3.4876,448.05
2018-10-08 13:21:00,"2018","10","08","13","21",1,"LA001",0,3,27.01,77.315,3.1351,3.6332,440.65
2018-10-08 13:26:00,"2018","10","08","13","26",1,"LA001",0,3,27.165,76.05,3.1862,3.6332,428.65
2018-10-08 13:31:00,"2018","10","08","13","31",2,"LA001",0,3,27.38,75.31,3.31395,3.797,426.5
2018-10-08 13:36:00,"2018","10","08","13","36",2,"LA001",0,3,27.4888888888889,75.7888888888889,3.53822222222222,3.979,507.277777777778
2018-10-08 13:41:00,"2018","10","08","13","41",2,"LA001",0,3,27.6764705882353,75.5882352941177,3.70776470588235,4.08605882352941,757.352941176471
2018-10-08 13:46:00,"2018","10","08","13","46",2,"LA001",0,3,27.46,75.495,4.1945,4.5796,499.5
2018-10-08 13:51:00,"2018","10","08","13","51",2,"LA001",0,3,27.32,75.86,4.0549,4.4886,471.35
2018-10-08 13:56:00,"2018","10","08","13","56",2,"LA001",0,3,27.405,76.0684210526316,3.99745,4.343,500.35
2018-10-08 14:01:00,"2018","10","08","14","01",1,"LA001",0,3,27.4555555555556,75.6055555555556,4.65855555555556,4.94966666666667,475.277777777778
2018-10-08 14:06:00,"2018","10","08","14","06",1,"LA001",0,3,28.2789473684211,75.0894736842105,9.58510526315789,10.0712105263158,452.894736842105
2018-10-08 14:11:00,"2018","10","08","14","11",1,"LA001",0,3,29.3333333333333,72.4666666666667,7.56972222222222,7.82122222222222,456.055555555556
2018-10-08 14:16:00,"2018","10","08","14","16",1,"LA001",0,3,29.7526315789474,71.2157894736842,7.78442105263158,7.88721052631579,464.421052631579
2018-10-08 14:21:00,"2018","10","08","14","21",1,"LA001",0,3,29.8277777777778,70.6277777777778,7.30538888888889,7.55833333333333,481.833333333333
2018-10-08 14:26:00,"2018","10","08","14","26",1,"LA001",0,3,29.9833333333333,70.0555555555556,7.01938888888889,7.31566666666667,487.611111111111
2018-10-08 14:31:00,"2018","10","08","14","31",2,"LA001",0,3,30.1722222222222,69.4833333333333,8.26838888888889,8.54922222222222,498.277777777778
2018-10-08 14:36:00,"2018","10","08","14","36",2,"LA001",0,3,30.275,68.6,6.99445,7.4552,485.35
2018-10-08 14:41:00,"2018","10","08","14","41",2,"LA001",0,3,30.4,68.3833333333333,10.8057777777778,11.7847777777778,468.611111111111
2018-10-08 14:46:00,"2018","10","08","14","46",2,"LA001",0,3,30.44,67.93,14.6326,15.7908,468.3
2018-10-08 14:51:00,"2018","10","08","14","51",2,"LA001",0,3,30.375,67.855,7.81035,8.0558,461.6
2018-10-08 14:56:00,"2018","10","08","14","56",2,"LA001",0,3,30.4263157894737,68.1473684210526,6.22431578947368,6.54615789473684,450.157894736842
2018-10-08 15:01:00,"2018","10","08","15","01",1,"LA001",0,3,30.5222222222222,67.7611111111111,6.38922222222222,6.62811111111111,466.111111111111
2018-10-08 15:06:00,"2018","10","08","15","06",1,"LA001",0,3,30.51,67.455,15.93565,17.6472,463.6
2018-10-08 15:11:00,"2018","10","08","15","11",1,"LA001",0,3,30.5388888888889,67.5888888888889,11.0413888888889,11.7038888888889,470.166666666667
2018-10-08 15:16:00,"2018","10","08","15","16",1,"LA001",0,3,30.6,67.7894736842105,8.95505263157895,9.3048947368421,482.105263157895
2018-10-08 15:21:00,"2018","10","08","15","21",1,"LA001",0,3,30.625,68.395,9.0131,9.348,483.5
2018-10-08 15:26:00,"2018","10","08","15","26",1,"LA001",0,3,30.5473684210526,68.9,9.37736842105263,10.2627894736842,495.947368421053
2018-10-08 15:31:00,"2018","10","08","15","31",2,"LA001",0,3,30.38,68.67,9.16165,9.5118,489.8
2018-10-08 15:36:00,"2018","10","08","15","36",2,"LA001",0,3,30.2684210526316,69.9263157894737,9.83857894736842,10.1861578947368,493.421052631579
2018-10-08 15:41:00,"2018","10","08","15","41",2,"LA001",0,3,30.26,69.805,11.1178,11.8414,483.85
2018-10-08 15:46:00,"2018","10","08","15","46",2,"LA001",0,3,30.51,69.04,11.17245,11.8232,484.4
2018-10-08 15:51:00,"2018","10","08","15","51",2,"LA001",0,3,30.285,69.71,12.1248,12.806,477.4
2018-10-08 15:56:00,"2018","10","08","15","56",2,"LA001",0,3,30.5052631578947,69.1421052631579,12.6585263157895,13.5196315789474,485.894736842105
2018-10-08 16:01:00,"2018","10","08","16","01",1,"LA001",0,3,30.5333333333333,69.0555555555556,13.2756111111111,13.9283333333333,493.944444444444
2018-10-08 16:06:00,"2018","10","08","16","06",1,"LA001",0,3,30.505,68.07,13.17625,14.2438,481.6
2018-10-08 16:11:00,"2018","10","08","16","11",1,"LA001",0,3,30.435,67.825,13.99385,14.9172,463.4
2018-10-08 16:16:00,"2018","10","08","16","16",1,"LA001",0,3,30.425,67.81,14.14715,15.263,451.3
2018-10-08 16:21:00,"2018","10","08","16","21",1,"LA001",0,3,30.48,68.62,14.76035,15.6634,479.7
2018-10-08 16:26:00,"2018","10","08","16","26",1,"LA001",0,3,30.36,68.59,14.60705,15.4086,493.4
2018-10-08 16:31:00,"2018","10","08","16","31",2,"LA001",0,3,30.3263157894737,68.6526315789474,19.7318421052632,21.2977368421053,482.789473684211
2018-10-08 16:36:00,"2018","10","08","16","36",2,"LA001",0,3,30.22,68.39,19.25715,20.7048,486.85
2018-10-08 16:41:00,"2018","10","08","16","41",2,"LA001",0,3,30.375,67.815,16.3189,17.7746,487.3
2018-10-08 16:46:00,"2018","10","08","16","46",2,"LA001",0,3,30.34,68.12,15.62905,16.81,474.4
2018-10-08 16:51:00,"2018","10","08","16","51",2,"LA001",0,3,30.105,67.595,16.2167,17.4106,462.4
2018-10-08 16:56:00,"2018","10","08","16","56",2,"LA001",0,3,30.0631578947368,67.7315789473684,16.2086315789474,17.4086842105263,454.157894736842
2018-10-08 17:01:00,"2018","10","08","17","01",1,"LA001",0,3,30.44,67.19,16.3189,17.7382,475.5
2018-10-08 17:06:00,"2018","10","08","17","06",1,"LA001",0,3,30.6388888888889,66.65,17.3352222222222,18.9636666666667,474.944444444444
2018-10-08 17:11:00,"2018","10","08","17","11",1,"LA001",0,3,30.625,67.23,21.8888,24.3994,469.65
2018-10-08 17:16:00,"2018","10","08","17","16",1,"LA001",0,3,30.61,67.09,17.97965,19.3944,474.55
2018-10-08 17:21:00,"2018","10","08","17","21",1,"LA001",0,3,30.44,67.51,16.90655,18.2296,476
2018-10-08 17:26:00,"2018","10","08","17","26",1,"LA001",0,3,30.2210526315789,67.9052631578947,17.7416315789474,19.0754210526316,461.421052631579
2018-10-08 17:31:00,"2018","10","08","17","31",2,"LA001",0,3,30.1777777777778,68.2611111111111,19.2088888888889,20.7027777777778,458.166666666667
2018-10-08 17:36:00,"2018","10","08","17","36",2,"LA001",0,3,30.0388888888889,68.1888888888889,16.2280555555556,17.3458888888889,463.666666666667
2018-10-08 17:41:00,"2018","10","08","17","41",2,"LA001",0,3,29.9052631578947,68.5526315789474,15.1328421052632,16.0676315789474,457.473684210526
2018-10-08 17:46:00,"2018","10","08","17","46",2,"LA001",0,3,29.9263157894737,68.3105263157895,15.4824736842105,16.5657368421053,456.315789473684
2018-10-08 17:51:00,"2018","10","08","17","51",2,"LA001",0,3,30.09,67.99,15.62905,16.7008,466
2018-10-08 17:56:00,"2018","10","08","17","56",2,"LA001",0,3,30.1888888888889,67.5944444444444,17.392,18.9232222222222,456.833333333333
2018-10-08 18:01:00,"2018","10","08","18","01",1,"LA001",0,3,30.24,67.995,17.87745,19.54,457.65
2018-10-08 18:06:00,"2018","10","08","18","06",1,"LA001",0,3,30.4157894736842,68.7842105263158,16.5313684210526,18.0025789473684,465.894736842105
2018-10-08 18:11:00,"2018","10","08","18","11",1,"LA001",0,3,30.4,68.6210526315789,15.8858947368421,17.1213157894737,493.736842105263
2018-10-08 18:16:00,"2018","10","08","18","16",1,"LA001",0,3,30.51,68.205,15.8079,16.9374,504.35
2018-10-08 18:21:00,"2018","10","08","18","21",1,"LA001",0,3,30.5764705882353,69.1352941176471,16.4301176470588,17.9394705882353,491.294117647059
2018-10-08 18:26:00,"2018","10","08","18","26",1,"LA001",0,3,30.51,69.24,16.5233,17.902,475.35
2018-10-08 18:31:00,"2018","10","08","18","31",2,"LA001",0,3,30.3526315789474,69.7631578947368,15.9127894736842,17.0446842105263,476.842105263158
2018-10-08 18:36:00,"2018","10","08","18","36",2,"LA001",0,3,30.15,69.105,15.73125,17.0102,474.55
2018-10-08 18:41:00,"2018","10","08","18","41",2,"LA001",0,3,29.395,70.27,14.76035,15.7544,463.7
2018-10-08 18:46:00,"2018","10","08","18","46",2,"LA001",0,3,29.17,71.095,14.60705,15.4814,458.8
2018-10-08 18:51:00,"2018","10","08","18","51",2,"LA001",0,3,29.16,71.39,14.50485,15.5178,465.3
2018-10-08 18:56:00,"2018","10","08","18","56",2,"LA001",0,3,29.275,70.92,14.81105,15.536,471.4
2018-10-08 19:01:00,"2018","10","08","19","01",1,"LA001",0,3,29.3526315789474,71.0526315789474,15.1597368421053,16.0867894736842,485.631578947368
2018-10-08 19:06:00,"2018","10","08","19","06",1,"LA001",0,3,29.5333333333333,70.2,19.0669444444444,20.9656666666667,496.055555555556
2018-10-08 19:11:00,"2018","10","08","19","11",1,"LA001",0,3,29.58,70.115,17.41755,19.0668,518.1
2018-10-08 19:16:00,"2018","10","08","19","16",1,"LA001",0,3,28.595,70.42,12.1798,12.9698,498.35
2018-10-08 19:21:00,"2018","10","08","19","21",1,"LA001",0,3,27.48125,72.4125,10.685125,11.441,446.125
2018-10-08 19:26:00,"2018","10","08","19","26",1,"LA001",0,3,27.46,72.415,11.1578,12.0052,437.95
2018-10-08 19:31:00,"2018","10","08","19","31",2,"LA001",0,3,27.4555555555556,72.4555555555556,11.3733888888889,12.0072222222222,439.777777777778
2018-10-08 19:36:00,"2018","10","08","19","36",2,"LA001",0,3,27.21,73.33,11.63585,12.2236,439.3
2018-10-08 19:41:00,"2018","10","08","19","41",2,"LA001",0,3,27.165,73.705,11.6688,12.533,442.7
2018-10-08 19:46:00,"2018","10","08","19","46",2,"LA001",0,3,27.1789473684211,73.7578947368421,12.1393157894737,12.9065789473684,455.578947368421
2018-10-08 19:51:00,"2018","10","08","19","51",2,"LA001",0,3,26.9736842105263,74.6157894736842,11.8247894736842,12.7341578947368,444.157894736842
2018-10-08 19:56:00,"2018","10","08","19","56",2,"LA001",0,3,26.91,75.01,11.74545,12.5148,446.15
2018-10-08 20:01:00,"2018","10","08","20","01",1,"LA001",0,3,26.905,75.58,11.79655,12.8788,451
2018-10-08 20:06:00,"2018","10","08","20","06",1,"LA001",0,3,26.855,76.005,11.59215,12.5876,464.25
2018-10-08 20:11:00,"2018","10","08","20","11",1,"LA001",0,3,26.77,76.02,11.70505,12.2782,456.4
2018-10-08 20:16:00,"2018","10","08","20","16",1,"LA001",0,3,27.135,74.84,11.8221,12.5876,453.6
2018-10-08 20:21:00,"2018","10","08","20","21",1,"LA001",0,3,27.315,74.02,11.33665,12.078,455.3
2018-10-08 20:26:00,"2018","10","08","20","26",1,"LA001",0,3,27.445,73.755,11.47515,12.26,447.45
2018-10-08 20:31:00,"2018","10","08","20","31",2,"LA001",0,3,27.46,73.705,11.3111,12.1508,442.85
2018-10-08 20:36:00,"2018","10","08","20","36",2,"LA001",0,3,27.145,74.805,11.48585,11.8596,446.35
2018-10-08 20:41:00,"2018","10","08","20","41",2,"LA001",0,3,26.915,75.445,11.59215,12.2964,442.65
2018-10-08 20:46:00,"2018","10","08","20","46",2,"LA001",0,3,26.7833333333333,75.9055555555556,11.6006666666667,12.4723333333333,436.222222222222
2018-10-08 20:51:00,"2018","10","08","20","51",2,"LA001",0,3,26.7578947368421,76.0368421052632,11.7441052631579,12.6192105263158,441.578947368421
2018-10-08 20:56:00,"2018","10","08","20","56",2,"LA001",0,3,26.7526315789474,76.0736842105263,11.5749473684211,12.351,436.157894736842
2018-10-08 21:01:00,"2018","10","08","21","01",1,"LA001",0,3,26.6789473684211,76.3631578947368,11.5480526315789,12.3701578947368,433.947368421053
2018-10-08 21:06:00,"2018","10","08","21","06",1,"LA001",0,3,26.6647058823529,76.3882352941176,11.4316470588235,12.2653529411765,437.470588235294
2018-10-08 21:11:00,"2018","10","08","21","11",1,"LA001",0,3,26.7071428571429,76.4714285714286,11.5885,12.195,438.142857142857
2018-10-08 21:16:00,"2018","10","08","21","16",1,"LA001",0,3,26.8529411764706,76.0352941176471,11.6206470588235,12.2867647058824,436
2018-10-08 21:21:00,"2018","10","08","21","21",1,"LA001",0,3,26.8894736842105,76.0842105263158,11.3675789473684,12.1977368421053,430.736842105263
2018-10-08 21:26:00,"2018","10","08","21","26",1,"LA001",0,3,26.9857142857143,76.1142857142857,11.3695,12.247,466.428571428571
2018-10-08 21:31:00,"2018","10","08","21","31",2,"LA001",0,3,27.0705882352941,75.4941176470588,11.2598823529412,12.0940588235294,492.470588235294
2018-10-08 21:36:00,"2018","10","08","21","36",2,"LA001",0,3,27.06,75.49,11.1321,11.5502,446.6
2018-10-08 21:41:00,"2018","10","08","21","41",2,"LA001",0,3,27.15,75.555,10.61045,10.9678,462.9
2018-10-08 21:46:00,"2018","10","08","21","46",2,"LA001",0,3,27.36,74.56,9.92785,10.3854,461
2018-10-08 21:51:00,"2018","10","08","21","51",2,"LA001",0,3,27.57,74.03,10.5444,11.0952,451.95
2018-10-08 21:56:00,"2018","10","08","21","56",2,"LA001",0,3,27.7,73.78,10.8512,11.4592,432
2018-10-08 22:01:00,"2018","10","08","22","01",1,"LA001",0,3,27.7,73.77,10.3366,10.9132,427.4
2018-10-08 22:06:00,"2018","10","08","22","06",1,"LA001",0,3,27.75,73.75,10.35525,10.7494,425.75
2018-10-08 22:11:00,"2018","10","08","22","11",1,"LA001",0,3,27.8,73.75,10.4064,10.713,427.35
2018-10-08 22:16:00,"2018","10","08","22","16",1,"LA001",0,3,27.8,73.8,10.50105,10.9496,435.85
2018-10-08 22:21:00,"2018","10","08","22","21",1,"LA001",0,3,27.8,73.82,10.5811,10.8768,444.25
2018-10-08 22:26:00,"2018","10","08","22","26",1,"LA001",0,3,27.8,73.78,10.7124,11.1862,439.8
2018-10-08 22:31:00,"2018","10","08","22","31",2,"LA001",0,3,27.8,73.615,9.97895,10.2944,435.9
2018-10-08 22:36:00,"2018","10","08","22","36",2,"LA001",0,3,27.89,73.51,10.49725,11.077,442.3
2018-10-08 22:41:00,"2018","10","08","22","41",2,"LA001",0,3,27.9,73.475,10.3111,10.8404,438.8
2018-10-08 22:46:00,"2018","10","08","22","46",2,"LA001",0,3,27.9,73.48,10.461,10.7676,439.4
2018-10-08 22:51:00,"2018","10","08","22","51",2,"LA001",0,3,27.9,73.41,10.3333,10.713,441.2
2018-10-08 22:56:00,"2018","10","08","22","56",2,"LA001",0,3,27.9,73.38,10.34085,10.6038,434.7
2018-10-08 23:01:00,"2018","10","08","23","01",1,"LA001",0,3,27.9,73.36,10.738,11.168,434.6
2018-10-08 23:06:00,"2018","10","08","23","06",1,"LA001",0,3,27.9,73.33,10.3662,10.8222,433.7
2018-10-08 23:11:00,"2018","10","08","23","11",1,"LA001",0,3,27.9,73.285,10.54105,10.9314,442.2
2018-10-08 23:16:00,"2018","10","08","23","16",1,"LA001",0,3,27.9,73.26,10.8658,11.441,443.9
2018-10-08 23:21:00,"2018","10","08","23","21",1,"LA001",0,3,27.905,73.225,11.20135,11.5502,448.05
2018-10-08 23:26:00,"2018","10","08","23","26",1,"LA001",0,3,27.98,73.195,10.6978,11.2954,451.45
2018-10-08 23:31:00,"2018","10","08","23","31",2,"LA001",0,3,27.91,73.27,10.54455,10.986,461.45
2018-10-08 23:36:00,"2018","10","08","23","36",2,"LA001",0,3,27.86,73.34,10.1365,10.3126,450.9
2018-10-08 23:41:00,"2018","10","08","23","41",2,"LA001",0,3,27.85,73.34,9.68705,10.0578,443.9
2018-10-08 23:46:00,"2018","10","08","23","46",2,"LA001",0,3,27.865,73.335,9.5642,9.7848,442.1
2018-10-08 23:51:00,"2018","10","08","23","51",2,"LA001",0,3,27.875,73.335,9.38835,9.6574,441
2018-10-08 23:56:00,"2018","10","08","23","56",2,"LA001",0,3,27.9,73.285,16.56325,17.1904,453.05
2018-10-09 00:01:00,"2018","10","09","00","01",1,"LA001",0,3,27.905,73.25,46.968,47.195,460.1
2018-10-09 00:06:00,"2018","10","09","00","06",1,"LA001",0,3,27.9,73.2894736842105,50.1165789473684,51.7928947368421,447.263157894737
2018-10-09 00:11:00,"2018","10","09","00","11",1,"LA001",0,3,27.895,73.305,50.608,52.746,439.65
2018-10-09 00:16:00,"2018","10","09","00","16",1,"LA001",0,3,27.875,73.3,47.817,50.016,439.5
2018-10-09 00:21:00,"2018","10","09","00","21",1,"LA001",0,3,27.85,73.4,45.80225,46.558,432.95
2018-10-09 00:26:00,"2018","10","09","00","26",1,"LA001",0,3,27.8,73.56,45.73175,46.558,427.15
2018-10-09 00:31:00,"2018","10","09","00","31",2,"LA001",0,3,27.8,73.66,45.196,45.648,425.9
2018-10-09 00:36:00,"2018","10","09","00","36",2,"LA001",0,3,27.8,73.715,43.992,45.193,424.05
2018-10-09 00:41:00,"2018","10","09","00","41",2,"LA001",0,3,27.8,73.88,43.59125,44.374,424.5
2018-10-09 00:46:00,"2018","10","09","00","46",2,"LA001",0,3,27.8,73.92,45.0345,45.466,434.25
2018-10-09 00:51:00,"2018","10","09","00","51",2,"LA001",0,3,27.8,74.055,45.4235,45.648,432.45
2018-10-09 00:56:00,"2018","10","09","00","56",2,"LA001",0,3,27.82,74.05,44.3285,44.92,465.1
2018-10-09 01:01:00,"2018","10","09","01","01",1,"LA001",0,3,27.925,73.745,42.6605,43.555,450.85
2018-10-09 01:06:00,"2018","10","09","01","06",1,"LA001",0,3,27.98,73.62,8.4986,8.711,438.5
2018-10-09 01:11:00,"2018","10","09","01","11",1,"LA001",0,3,27.92,73.575,8.3478,8.3652,432.5
2018-10-09 01:16:00,"2018","10","09","01","16",1,"LA001",0,3,27.9684210526316,73.3947368421053,8.53652631578947,8.82594736842105,439.631578947368
2018-10-09 01:21:00,"2018","10","09","01","21",1,"LA001",0,3,28,73.225,8.4411,8.6382,435.3
2018-10-09 01:26:00,"2018","10","09","01","26",1,"LA001",0,3,28,73.14,8.4394,8.4744,436.3
2018-10-09 01:31:00,"2018","10","09","01","31",2,"LA001",0,3,28,73.225,8.52505,8.6018,435.45
2018-10-09 01:36:00,"2018","10","09","01","36",2,"LA001",0,3,28,73.31,40.5815,41.462,442.5
2018-10-09 01:41:00,"2018","10","09","01","41",2,"LA001",0,3,27.9736842105263,73.3684210526316,36.9976315789474,37.0413157894737,442.315789473684
2018-10-09 01:46:00,"2018","10","09","01","46",2,"LA001",0,3,27.995,73.3,34.52025,35.274,437
2018-10-09 01:51:00,"2018","10","09","01","51",2,"LA001",0,3,27.9947368421053,73.2578947368421,6.66573684210526,6.81436842105263,434.578947368421
2018-10-09 01:56:00,"2018","10","09","01","56",2,"LA001",0,3,28,73.125,6.3803,6.6726,432.7
2018-10-09 02:01:00,"2018","10","09","02","01",1,"LA001",0,3,28,73.145,31.76275,32.726,430.05
2018-10-09 02:06:00,"2018","10","09","02","06",1,"LA001",0,3,28,73.05,31.06975,31.634,436.7
2018-10-09 02:11:00,"2018","10","09","02","11",1,"LA001",0,3,28,72.965,31.9815,33.09,441.55
2018-10-09 02:16:00,"2018","10","09","02","16",1,"LA001",0,3,28,72.935,32.0995,33.181,439.6
2018-10-09 02:21:00,"2018","10","09","02","21",1,"LA001",0,3,28,72.9052631578947,31.6494736842105,32.4434210526316,433.473684210526
2018-10-09 02:26:00,"2018","10","09","02","26",1,"LA001",0,3,28,72.925,6.47835,6.709,437.3
2018-10-09 02:31:00,"2018","10","09","02","31",2,"LA001",0,3,28,72.84,31.2885,32.18,439.15
2018-10-09 02:36:00,"2018","10","09","02","36",2,"LA001",0,3,28.01,72.755,6.7051,6.8546,444.1
2018-10-09 02:41:00,"2018","10","09","02","41",2,"LA001",0,3,27.995,72.805,32.3345,32.726,434.05
2018-10-09 02:46:00,"2018","10","09","02","46",2,"LA001",0,3,27.96,72.89,6.84915,6.9092,426.4
2018-10-09 02:51:00,"2018","10","09","02","51",2,"LA001",0,3,27.9,72.985,35.2915,35.911,426.4
2018-10-09 02:56:00,"2018","10","09","02","56",2,"LA001",0,3,27.9,73,6.68625,6.9274,430.85
2018-10-09 03:01:00,"2018","10","09","03","01",1,"LA001",0,3,27.915,72.975,33.28275,35.001,430.6
2018-10-09 03:06:00,"2018","10","09","03","06",1,"LA001",0,3,28,72.895,32.7415,33.727,433.8
2018-10-09 03:11:00,"2018","10","09","03","11",1,"LA001",0,3,28,72.88,30.8475,32.18,435.85
2018-10-09 03:16:00,"2018","10","09","03","16",1,"LA001",0,3,28,72.935,31.504,32.362,447.45
2018-10-09 03:21:00,"2018","10","09","03","21",1,"LA001",0,3,28,73,6.1513,6.3086,439.1
2018-10-09 03:26:00,"2018","10","09","03","26",1,"LA001",0,3,28,72.99,31.2245,31.907,440.25
2018-10-09 03:31:00,"2018","10","09","03","31",2,"LA001",0,3,28,73.07,30.2055,30.906,432.9
2018-10-09 03:36:00,"2018","10","09","03","36",2,"LA001",0,3,28,73.11,30.33325,31.088,426.05
2018-10-09 03:41:00,"2018","10","09","03","41",2,"LA001",0,3,28,73.13,5.86935,5.981,429.4
2018-10-09 03:46:00,"2018","10","09","03","46",2,"LA001",0,3,28,73.03,5.8518,6.0356,437.7
2018-10-09 03:51:00,"2018","10","09","03","51",2,"LA001",0,3,28,73.09,5.4857,5.7808,443.7
2018-10-09 03:56:00,"2018","10","09","03","56",2,"LA001",0,3,28,73.12,5.26135,5.4896,435.35
2018-10-09 04:01:00,"2018","10","09","04","01",1,"LA001",0,3,28,73.07,5.2938,5.6352,440.45
2018-10-09 04:06:00,"2018","10","09","04","06",1,"LA001",0,3,28,73.05,5.3836,5.5988,437.25
2018-10-09 04:11:00,"2018","10","09","04","11",1,"LA001",0,3,28,73.1,26.77325,27.539,450.35
2018-10-09 04:16:00,"2018","10","09","04","16",1,"LA001",0,3,28.085,72.9,26.8895,27.721,479.4
2018-10-09 04:21:00,"2018","10","09","04","21",1,"LA001",0,3,28.04,72.87,5.15365,5.4168,441.75
2018-10-09 04:26:00,"2018","10","09","04","26",1,"LA001",0,3,28.065,72.805,26.64825,27.812,492.6
2018-10-09 04:31:00,"2018","10","09","04","31",2,"LA001",0,3,28.03,72.755,28.09625,29.45,465.25
2018-10-09 04:36:00,"2018","10","09","04","36",2,"LA001",0,3,27.905,73.15,28.06725,29.723,433.55
2018-10-09 04:41:00,"2018","10","09","04","41",2,"LA001",0,3,27.905,73.355,28.18725,29.086,432.1
2018-10-09 04:46:00,"2018","10","09","04","46",2,"LA001",0,3,27.94,73.36,27.633,29.359,442.95
2018-10-09 04:51:00,"2018","10","09","04","51",2,"LA001",0,3,28,73.235,5.71225,5.799,459.8
2018-10-09 04:56:00,"2018","10","09","04","56",2,"LA001",0,3,27.945,73.265,28.695,29.632,452.45
2018-10-09 05:01:00,"2018","10","09","05","01",1,"LA001",0,3,27.935,73.315,27.46725,28.36425,453.6
2018-10-09 05:06:00,"2018","10","09","05","06",1,"LA001",0,3,27.925,73.36,6.05995,6.3086,447.55
2018-10-09 05:11:00,"2018","10","09","05","11",1,"LA001",0,3,27.9,73.49,5.8434,6.072,443.45
2018-10-09 05:16:00,"2018","10","09","05","16",1,"LA001",0,3,27.9,73.755,6.1232,6.3632,446.3
2018-10-09 05:21:00,"2018","10","09","05","21",1,"LA001",0,3,27.9,73.81,6.296,6.5634,442.15
2018-10-09 05:26:00,"2018","10","09","05","26",1,"LA001",0,3,27.9,73.855,30.48675,31.998,444.65
2018-10-09 05:31:00,"2018","10","09","05","31",2,"LA001",0,3,27.9,73.685,32.26725,33.272,455
2018-10-09 05:36:00,"2018","10","09","05","36",2,"LA001",0,3,27.86,73.89,33.91025,35.638,452.35
2018-10-09 05:41:00,"2018","10","09","05","41",2,"LA001",0,3,27.8,74.18,35.29625,36.184,442.15
2018-10-09 05:46:00,"2018","10","09","05","46",2,"LA001",0,3,27.805,74.125,7.73215,8.0376,455.25
2018-10-09 05:51:00,"2018","10","09","05","51",2,"LA001",0,3,27.865,74.105,41.08325,42.008,448.55
2018-10-09 05:56:00,"2018","10","09","05","56",2,"LA001",0,3,27.815,74.255,40.521,41.644,441.9
2018-10-09 06:01:00,"2018","10","09","06","01",1,"LA001",0,3,27.85,74.34,40.8915,41.735,441.05
2018-10-09 06:06:00,"2018","10","09","06","06",1,"LA001",0,3,27.795,74.43,42.669,44.92,444.6
2018-10-09 06:11:00,"2018","10","09","06","11",1,"LA001",0,3,27.795,74.375,9.03215,9.1296,459.7
2018-10-09 06:16:00,"2018","10","09","06","16",1,"LA001",0,3,27.725,74.625,45.34575,45.921,448.05
2018-10-09 06:21:00,"2018","10","09","06","21",1,"LA001",0,3,27.71,74.52,47.19725,48.287,449.3
2018-10-09 06:26:00,"2018","10","09","06","26",1,"LA001",0,3,27.705,74.57,48.821,50.289,449.8
2018-10-09 06:31:00,"2018","10","09","06","31",2,"LA001",0,3,27.705,74.505,50.00725,51.108,450.85
2018-10-09 06:36:00,"2018","10","09","06","36",2,"LA001",0,3,27.735,74.39,52.83225,53.656,460.3
2018-10-09 06:41:00,"2018","10","09","06","41",2,"LA001",0,3,27.745,74.37,52.124,53.656,459.95
2018-10-09 06:46:00,"2018","10","09","06","46",2,"LA001",0,3,27.7,74.59,10.99345,11.35,454.05
2018-10-09 06:51:00,"2018","10","09","06","51",2,"LA001",0,3,27.7,74.86,11.21955,11.714,442.35
2018-10-09 06:56:00,"2018","10","09","06","56",2,"LA001",0,3,27.7,74.835,11.6503,11.9142,437
2018-10-09 07:01:00,"2018","10","09","07","01",1,"LA001",0,3,27.705,74.825,57.97675,59.662,443.2
2018-10-09 07:06:00,"2018","10","09","07","06",1,"LA001",0,3,27.705,74.785,59.1105,62.756,436.7
2018-10-09 07:11:00,"2018","10","09","07","11",1,"LA001",0,3,27.725,74.695,11.7199,12.2782,427.6
2018-10-09 07:16:00,"2018","10","09","07","16",1,"LA001",0,3,27.71,74.7,11.8544,12.169,430.2
2018-10-09 07:21:00,"2018","10","09","07","21",1,"LA001",0,3,27.765,74.695,12.0265,12.6422,432.65
2018-10-09 07:26:00,"2018","10","09","07","26",1,"LA001",0,3,27.74,74.67,12.04425,12.533,436.9
2018-10-09 07:31:00,"2018","10","09","07","31",2,"LA001",0,3,27.705,74.805,12.09145,12.5512,430.75
2018-10-09 07:36:00,"2018","10","09","07","36",2,"LA001",0,3,27.7,74.89,11.771,12.3146,430.4
2018-10-09 07:41:00,"2018","10","09","07","41",2,"LA001",0,3,27.7,74.84,12.05205,12.6058,430.7
2018-10-09 07:46:00,"2018","10","09","07","46",2,"LA001",0,3,27.7,74.945,60.22125,62.665,428.35
2018-10-09 07:51:00,"2018","10","09","07","51",2,"LA001",0,3,27.7,74.955,11.79655,12.4602,433.45
2018-10-09 07:56:00,"2018","10","09","07","56",2,"LA001",0,3,27.7,74.88,60.2945,62.756,443.65
2018-10-09 08:01:00,"2018","10","09","08","01",1,"LA001",0,3,27.615,75.215,12.24865,12.715,463.15
2018-10-09 08:06:00,"2018","10","09","08","06",1,"LA001",0,3,27.36,75.99,12.08665,12.55245,436.55
2018-10-09 08:11:00,"2018","10","09","08","11",1,"LA001",0,3,27.25,76.445,13.05765,13.4248,428.65
