68025941,0.8353735208658246,68025952,-0.1600076290207587
68026479,0.5376714115629528,68026490,-0.17414157057352891
68026991,0.7591226732224763,68027002,-0.16164055249263215
68027533,0.8304752852737158,68027544,-0.1528305560148272
68028076,0.6649686038333796,68028088,-0.1659616364780347
68028596,0.728579463116032,68028607,-0.160119462450796
68029142,0.8290657964918225,68029153,-0.16059250160666944
68029688,0.5911157456074589,68029699,-0.16445781298327555
68030200,0.6803473240737842,68030212,-0.17264128853472754
68030740,0.8020627537597613,68030751,-0.1630999458168017
68031286,0.7384757220439269,68031297,-0.17017235621750582
68031788,0.5534377689973088,68031800,-0.16327154267318833
68032322,0.8020335032138224,68032333,-0.15631509107305713
68032864,0.8222196199163699,68032875,-0.16224334885197228
68033381,0.5735575287830357,68033393,-0.17175797292544848
68033915,0.784809895915926,68033926,-0.1515761498840042
68034465,0.835929487348614,68034476,-0.17239839534610485
68034992,0.5576033986802598,68035004,-0.18246898615113083
68035528,0.7664942662389457,68035539,-0.17173789697613084
68036070,0.811717869038723,68036081,-0.16923862273291895
68036616,0.6265542866393339,68036627,-0.17011479247749217
68037126,0.7050150602767122,68037137,-0.1599947021980656
68037665,0.8314980012323051,68037676,-0.16086432950193819
68038200,0.5967001349077539,68038212,-0.1671601738381744
68038695,0.6802017511924061,68038706,-0.16583697430217176
68039222,0.8190539960728525,68039233,-0.16295116595849946
68039756,0.7006324793226903,68039768,-0.17434765625850895
68040257,0.693916067210606,68040268,-0.17604796184281635
68040793,0.8405453740157985,68040804,-0.15190722646101884
68041331,0.6750860014627248,68041342,-0.16551748134717675
68041830,0.6740677150486709,68041841,-0.1565338407857796
68042365,0.8258978342459341,68042377,-0.15572115199479641
68042905,0.7391462737578203,68042916,-0.16834187061458
68043418,0.6374582112298721,68043429,-0.16329079467518215
68043957,0.8299087800941778,68043968,-0.16542474150813835
68044479,0.5749863900661532,68044491,-0.1676462844435319
68045000,0.7841617282634314,68045012,-0.1658475957170812
68045544,0.840936154326851,68045555,-0.1666434807684012
68046072,0.5829141455108137,68046083,-0.17535933545714594
68046595,0.8005194448799513,68046607,-0.15778381744074432
68047138,0.8267620175074646,68047149,-0.1676665679021614
68047667,0.5290543640747164,68047678,-0.16811563748538516
68048196,0.7565919399863714,68048207,-0.15794457979761745
68048740,0.8228717799968935,68048752,-0.15593557630533939
68049283,0.572917423236841,68049294,-0.16189973887037784
68049795,0.7344052465868949,68049806,-0.1731794582261365
68050338,0.8319935992422087,68050350,-0.16465076416225705
68050875,0.5654174889143384,68050887,-0.1758810282614368
68051371,0.6898458648159708,68051382,-0.17326039770094864
68051895,0.8291452889861365,68051906,-0.16267443896882267
68052434,0.8082103839274843,68052445,-0.16316891099939695
68052935,0.5462797564078484,68052947,-0.17091423873830458
68053449,0.8162465296932417,68053460,-0.1590763469972078
68053982,0.8517244266268552,68053994,-0.16252436295278594
68054498,0.5568361233096999,68054510,-0.1666546713603359
68055013,0.8075779828129558,68055025,-0.15642521937380138
68055541,0.8265415236867755,68055553,-0.1667457979501944
68056043,0.5705547379456579,68056055,-0.16783559814637844
68056561,0.8024713689248515,68056572,-0.1587075318156298
68057098,0.8586050308240525,68057109,-0.16040061347095597
68057614,0.5518087454675138,68057626,-0.17346954477283577
68058117,0.7122921617530646,68058129,-0.16586863553900605
68058643,0.8489100011726739,68058654,-0.1578134079982182
68059167,0.631842352858074,68059178,-0.17872067762105281
68059679,0.7721484603308368,68059691,-0.15818151714413164
68060217,0.84079336878298,68060229,-0.1636278943112059
68060756,0.6230852798172224,68060767,-0.16473998016248947
68061262,0.7012573927300845,68061273,-0.16343254013607905
68061802,0.8197395288965528,68061813,-0.1603871995574243
68062338,0.6189108672543975,68062349,-0.1660015542305196
68062835,0.705941101419823,68062847,-0.16410845967427767
68063371,0.8406836656758776,68063382,-0.16781811497436983
68063915,0.6830751057771924,68063926,-0.16844393945155306
68064417,0.6795827411409674,68064428,-0.16649043824155102
68064953,0.8714464851273698,68064964,-0.15705128123293566
68065490,0.6490878219773893,68065502,-0.1682477653421603
68065999,0.7326251566840115,68066010,-0.16525470893497174
68066540,0.8530476433331088,68066551,-0.15897021318752202
68067094,0.76322010744567,68067106,-0.16343858819208923
68067609,0.6240722120050968,68067621,-0.16962003002125325
68068161,0.8341660644392017,68068172,-0.16735732074109538
68068718,0.7221946765897179,68068730,-0.17585036758158057
68069237,0.6923323221798423,68069249,-0.1671875296888214
68069792,0.8290945056176151,68069803,-0.163446701875404
68070355,0.7447980038101537,68070366,-0.1643987698917952
68070874,0.6094703998692992,68070886,-0.1604720723091172
68071414,0.8290390746882335,68071426,-0.16677233957887783
68071956,0.6214703639251051,68071967,-0.17918982793320165
68072472,0.7370460676789754,68072483,-0.16874764165458833
68073009,0.8552731780483859,68073020,-0.17700115516663384
68073548,0.617791643680839,68073560,-0.1792899025450932
68074058,0.7474916996706942,68074070,-0.17140141629405503
