id,date,time,sht_t,sht_h,pm1,pm25,pm10,co2,adc,acc_x,acc_y,acc_z,accx_int,accy_int,accz_int,accx_i,accy_i,accz_i,sht_t_ext,sht_h_ext,gps_lat,gps_lon,gps_alt,gps_speed,gps_dir,gps_fix,ai1_2,ai1_3,ai1_4,ERR
00A266660038,2018-04-17,00:00:21,  27.6,  60.2,3,5,5,517,100,16,4,42,6,6,14,16,4,42,  28.0,  30.5,25.039288,121.612939,0,0,0,0,451,447,470,0
00A266660038,2018-04-17,00:00:43,  27.6,  60.2,3,6,6,494,100,16,4,42,8,6,22,16,4,42,  28.1,  30.4,25.039288,121.612939,0,0,0,0,445,430,447,0
00A266660038,2018-04-17,00:01:22,  27.6,  60.2,3,5,5,523,100,16,4,41,3,14,23,15,4,42,  28.1,  30.4,25.039288,121.612939,0,0,0,0,453,445,470,0
00A266660038,2018-04-17,00:02:22,  27.6,  60.1,3,5,5,513,100,16,4,42,6,10,20,16,4,42,  28.1,  30.4,25.039288,121.612939,0,0,0,0,452,447,471,0
00A266660038,2018-04-17,00:03:23,  27.6,  60.1,3,5,6,516,100,16,4,42,2,10,24,16,4,42,  28.0,  30.4,25.039288,121.612939,0,0,0,0,454,446,471,0
00A266660038,2018-04-17,00:04:23,  27.6,  60.1,2,5,5,502,100,16,4,42,10,10,18,16,4,42,  28.0,  30.4,25.039288,121.612939,0,0,0,0,455,448,473,0
00A266660038,2018-04-17,00:05:24,  27.6,  60.1,3,5,5,504,100,16,4,42,4,12,18,16,4,42,  28.0,  30.4,25.039288,121.612939,0,0,0,0,452,447,473,0
00A266660038,2018-04-17,00:06:24,  27.6,  60.0,3,5,6,498,100,16,4,41,4,2,19,16,4,42,  28.1,  30.4,25.039288,121.612939,0,0,0,0,453,447,473,0
00A266660038,2018-04-17,00:07:25,  27.6,  60.1,3,5,5,508,100,16,4,41,4,12,17,16,4,42,  28.0,  30.4,25.039288,121.612939,0,0,0,0,452,441,472,0
00A266660038,2018-04-17,00:08:25,  27.6,  60.0,3,5,5,501,100,16,4,42,2,22,18,16,4,42,  28.0,  30.4,25.039288,121.612939,0,0,0,0,452,446,471,0
00A266660038,2018-04-17,00:09:26,  27.6,  60.0,3,6,6,498,100,16,3,42,8,21,20,16,4,42,  28.1,  30.4,25.039288,121.612939,0,0,0,0,454,445,472,0
00A266660038,2018-04-17,00:10:26,  27.6,  60.0,2,4,4,495,100,16,4,42,4,2,16,16,4,42,  28.1,  30.5,25.039288,121.612939,0,0,0,0,451,446,471,0
00A266660038,2018-04-17,00:11:26,  27.6,  60.0,4,6,7,503,100,16,5,42,8,19,26,16,4,42,  28.1,  30.4,25.039288,121.612939,0,0,0,0,451,445,470,0
