mins 50 , noise_error =1.0
mins 142 , noise_error =0.9204545454545454
mins 143 , noise_error =0.8901098901098901
mins 144 , noise_error =0.978021978021978
mins 145 , noise_error =1.0
mins 146 , noise_error =1.0
mins 147 , noise_error =0.9787234042553191
mins 148 , noise_error =0.967032967032967
mins 149 , noise_error =0.8210526315789474
mins 150 , noise_error =0.9693877551020408
mins 151 , noise_error =1.0
mins 152 , noise_error =0.9907407407407407
mins 153 , noise_error =1.0
mins 154 , noise_error =1.0
mins 155 , noise_error =1.0
mins 156 , noise_error =1.0
mins 157 , noise_error =1.0
mins 158 , noise_error =1.0
mins 159 , noise_error =1.0
mins 160 , noise_error =0.9807692307692307
mins 161 , noise_error =1.0
mins 162 , noise_error =1.0
mins 163 , noise_error =1.0
mins 164 , noise_error =1.0
mins 165 , noise_error =0.99
mins 166 , noise_error =1.0
mins 167 , noise_error =1.0
mins 168 , noise_error =0.9894736842105263
mins 169 , noise_error =1.0
mins 170 , noise_error =1.0
mins 171 , noise_error =0.9891304347826086
mins 172 , noise_error =1.0
mins 173 , noise_error =0.9791666666666666
mins 174 , noise_error =0.935483870967742
mins 175 , noise_error =1.0
mins 176 , noise_error =1.0
mins 177 , noise_error =0.9893617021276596
mins 178 , noise_error =0.9574468085106383
mins 179 , noise_error =0.956989247311828
mins 180 , noise_error =0.9666666666666667
mins 181 , noise_error =0.9239130434782609
mins 182 , noise_error =1.0
mins 183 , noise_error =1.0
mins 184 , noise_error =1.0
mins 185 , noise_error =0.9120879120879121
mins 186 , noise_error =0.956989247311828
mins 187 , noise_error =0.9340659340659341
mins 188 , noise_error =1.0
mins 189 , noise_error =1.0
mins 190 , noise_error =0.9555555555555556
mins 191 , noise_error =0.9782608695652174
mins 192 , noise_error =0.9444444444444444
mins 193 , noise_error =1.0
mins 194 , noise_error =0.9659090909090909
mins 195 , noise_error =1.0
mins 196 , noise_error =1.0
mins 197 , noise_error =1.0
mins 198 , noise_error =0.9550561797752809
mins 199 , noise_error =0.9550561797752809
mins 200 , noise_error =1.0
mins 201 , noise_error =0.9431818181818182
mins 202 , noise_error =0.9764705882352941
mins 203 , noise_error =0.9550561797752809
mins 204 , noise_error =0.9655172413793104
mins 205 , noise_error =0.9770114942528736
mins 206 , noise_error =0.9775280898876404
mins 207 , noise_error =0.9887640449438202
mins 208 , noise_error =0.9888888888888889
mins 209 , noise_error =1.0
mins 210 , noise_error =0.9662921348314607
mins 211 , noise_error =0.9777777777777777
mins 212 , noise_error =0.9230769230769231
mins 213 , noise_error =0.978021978021978
mins 214 , noise_error =0.9587628865979382
mins 215 , noise_error =0.9072164948453608
mins 216 , noise_error =0.978021978021978
mins 217 , noise_error =1.0
mins 218 , noise_error =1.0
mins 219 , noise_error =0.9545454545454546
mins 220 , noise_error =1.0
mins 221 , noise_error =0.9444444444444444
mins 222 , noise_error =0.9263157894736842
mins 223 , noise_error =1.0
mins 224 , noise_error =1.0
mins 225 , noise_error =1.0
mins 226 , noise_error =0.8712871287128713
mins 227 , noise_error =0.8285714285714285
mins 228 , noise_error =0.5048543689320388
mins 229 , noise_error =0.6504854368932038
mins 230 , noise_error =0.8877551020408163
mins 231 , noise_error =0.8041237113402062
mins 232 , noise_error =0.7857142857142857
mins 233 , noise_error =0.5576923076923077
mins 234 , noise_error =0.53
mins 235 , noise_error =0.7676767676767677
mins 236 , noise_error =0.5473684210526315
mins 237 , noise_error =0.44791666666666663
mins 238 , noise_error =0.9479166666666666
mins 239 , noise_error =0.9795918367346939
mins 240 , noise_error =0.8
mins 241 , noise_error =0.85
mins 242 , noise_error =0.6458333333333333
mins 243 , noise_error =0.6804123711340206
mins 244 , noise_error =0.7263157894736842
mins 245 , noise_error =0.5568181818181819
mins 246 , noise_error =0.5441176470588236
mins 247 , noise_error =0.4736842105263158
mins 248 , noise_error =0.4878048780487805
mins 249 , noise_error =0.43157894736842106
