mins 1740 , noise_error =0.9759036144578314
mins 1741 , noise_error =0.9759036144578314
mins 1742 , noise_error =1.0
mins 1743 , noise_error =1.0
mins 1744 , noise_error =0.9880952380952381
mins 1745 , noise_error =1.0
mins 1746 , noise_error =0.9878048780487805
mins 1747 , noise_error =0.7261904761904762
mins 1748 , noise_error =0.8888888888888888
mins 1749 , noise_error =1.0
mins 1750 , noise_error =0.8522727272727273
mins 1751 , noise_error =0.8977272727272727
mins 1752 , noise_error =1.0
mins 1753 , noise_error =1.0
mins 1754 , noise_error =1.0
mins 1755 , noise_error =1.0
mins 1756 , noise_error =1.0
mins 1757 , noise_error =1.0
mins 1758 , noise_error =1.0
mins 1759 , noise_error =1.0
mins 1760 , noise_error =1.0
mins 1761 , noise_error =1.0
mins 1762 , noise_error =1.0
mins 1763 , noise_error =1.0
mins 1764 , noise_error =1.0
mins 1765 , noise_error =1.0
mins 1766 , noise_error =1.0
mins 1767 , noise_error =1.0
mins 1768 , noise_error =1.0
mins 1769 , noise_error =1.0
mins 1770 , noise_error =1.0
mins 1771 , noise_error =1.0
mins 1772 , noise_error =1.0
mins 1773 , noise_error =1.0
mins 1774 , noise_error =1.0
mins 1775 , noise_error =1.0
mins 1776 , noise_error =1.0
mins 1777 , noise_error =1.0
mins 1778 , noise_error =1.0
mins 1779 , noise_error =1.0
mins 1780 , noise_error =1.0
mins 1781 , noise_error =1.0
mins 1782 , noise_error =0.9861111111111112
mins 1783 , noise_error =1.0
mins 1784 , noise_error =1.0
mins 1785 , noise_error =1.0
mins 1786 , noise_error =1.0
mins 1787 , noise_error =1.0
mins 1788 , noise_error =1.0
mins 1789 , noise_error =1.0
mins 1790 , noise_error =1.0
mins 1791 , noise_error =1.0
mins 1792 , noise_error =1.0
mins 1793 , noise_error =1.0
mins 1794 , noise_error =0.9864864864864865
mins 1795 , noise_error =1.0
mins 1796 , noise_error =1.0
mins 1797 , noise_error =1.0
mins 1798 , noise_error =1.0
mins 1799 , noise_error =1.0
mins 1800 , noise_error =0.9726027397260274
mins 1801 , noise_error =0.9861111111111112
mins 1802 , noise_error =1.0
mins 1803 , noise_error =1.0
mins 1804 , noise_error =1.0
mins 1805 , noise_error =1.0
mins 1806 , noise_error =1.0
mins 1807 , noise_error =1.0
mins 1808 , noise_error =1.0
mins 1809 , noise_error =1.0
mins 1810 , noise_error =1.0
mins 1811 , noise_error =0.9861111111111112
mins 1812 , noise_error =1.0
mins 1813 , noise_error =1.0
mins 1814 , noise_error =1.0
mins 1815 , noise_error =1.0
mins 1816 , noise_error =0.9866666666666667
mins 1817 , noise_error =0.9764705882352941
mins 1818 , noise_error =0.9310344827586207
mins 1819 , noise_error =1.0
mins 1820 , noise_error =1.0
mins 1821 , noise_error =0.9883720930232558
mins 1822 , noise_error =1.0
mins 1823 , noise_error =1.0
mins 1824 , noise_error =1.0
mins 1825 , noise_error =1.0
mins 1826 , noise_error =1.0
mins 1827 , noise_error =1.0
mins 1828 , noise_error =1.0
mins 1829 , noise_error =1.0
mins 1830 , noise_error =1.0
mins 1831 , noise_error =1.0
mins 1832 , noise_error =0.7831325301204819
mins 1833 , noise_error =0.8375
mins 1834 , noise_error =1.0
mins 1835 , noise_error =0.891566265060241
mins 1836 , noise_error =0.926829268292683
mins 1837 , noise_error =1.0
mins 1838 , noise_error =0.9146341463414634
mins 1839 , noise_error =0.926829268292683
mins 1840 , noise_error =0.9333333333333333
mins 1841 , noise_error =0.9875
mins 1842 , noise_error =0.9
mins 1843 , noise_error =0.6593406593406593
mins 1844 , noise_error =0.8461538461538461
mins 1845 , noise_error =1.0
mins 1846 , noise_error =0.9647058823529412
mins 1847 , noise_error =0.9775280898876404
mins 1848 , noise_error =1.0
mins 1849 , noise_error =0.9868421052631579
mins 1850 , noise_error =1.0
mins 1851 , noise_error =1.0
mins 1852 , noise_error =1.0
mins 1853 , noise_error =1.0
mins 1854 , noise_error =1.0
mins 1855 , noise_error =1.0
mins 1856 , noise_error =1.0
mins 1857 , noise_error =0.9863013698630136
mins 1858 , noise_error =1.0
mins 1859 , noise_error =1.0
mins 1860 , noise_error =1.0
mins 1861 , noise_error =1.0
mins 1862 , noise_error =0.9864864864864865
mins 1863 , noise_error =0.9866666666666667
mins 1864 , noise_error =1.0
mins 1865 , noise_error =1.0
mins 1866 , noise_error =1.0
mins 1867 , noise_error =1.0
mins 1868 , noise_error =1.0
mins 1869 , noise_error =1.0
mins 1870 , noise_error =1.0
mins 1871 , noise_error =1.0
mins 1872 , noise_error =1.0
mins 1873 , noise_error =1.0
mins 1874 , noise_error =1.0
mins 1875 , noise_error =1.0
mins 1876 , noise_error =1.0
mins 1877 , noise_error =1.0
mins 1878 , noise_error =1.0
mins 1879 , noise_error =1.0
mins 1880 , noise_error =1.0
mins 1881 , noise_error =1.0
mins 1882 , noise_error =1.0
mins 1883 , noise_error =1.0
mins 1884 , noise_error =1.0
mins 1885 , noise_error =1.0
mins 1886 , noise_error =1.0
mins 1887 , noise_error =1.0
mins 1888 , noise_error =1.0
mins 1889 , noise_error =1.0
mins 1890 , noise_error =1.0
mins 1891 , noise_error =1.0
mins 1892 , noise_error =1.0
mins 1893 , noise_error =1.0
mins 1894 , noise_error =1.0
mins 1895 , noise_error =1.0
mins 1896 , noise_error =1.0
mins 1897 , noise_error =1.0
mins 1898 , noise_error =1.0
mins 1899 , noise_error =0.9680851063829787
mins 1900 , noise_error =0.9375
mins 1901 , noise_error =1.0
mins 1902 , noise_error =1.0
mins 1903 , noise_error =1.0
mins 1904 , noise_error =1.0
mins 1905 , noise_error =1.0
mins 1906 , noise_error =1.0
mins 1907 , noise_error =0.989010989010989
mins 1908 , noise_error =1.0
mins 1909 , noise_error =0.9418604651162791
mins 1910 , noise_error =0.891566265060241
mins 1911 , noise_error =1.0
mins 1912 , noise_error =1.0
mins 1913 , noise_error =1.0
mins 1914 , noise_error =1.0
mins 1915 , noise_error =1.0
mins 1916 , noise_error =1.0
mins 1917 , noise_error =1.0
mins 1918 , noise_error =1.0
mins 1919 , noise_error =0.9882352941176471
mins 1920 , noise_error =0.9878048780487805
mins 1921 , noise_error =1.0
mins 1922 , noise_error =1.0
mins 1923 , noise_error =1.0
mins 1924 , noise_error =1.0
mins 1925 , noise_error =1.0
mins 1926 , noise_error =1.0
mins 1927 , noise_error =1.0
mins 1928 , noise_error =1.0
mins 1929 , noise_error =1.0
mins 1930 , noise_error =1.0
mins 1931 , noise_error =0.9540229885057472
mins 1932 , noise_error =1.0
mins 1933 , noise_error =1.0
mins 1934 , noise_error =1.0
mins 1935 , noise_error =1.0
mins 1936 , noise_error =1.0
mins 1937 , noise_error =0.9879518072289156
mins 1938 , noise_error =1.0
mins 1939 , noise_error =1.0
