mins 250 , noise_error =0.6534653465346535
mins 384 , noise_error =1.0
mins 385 , noise_error =1.0
mins 386 , noise_error =1.0
mins 387 , noise_error =1.0
mins 388 , noise_error =0.9069767441860466
mins 389 , noise_error =1.0
mins 390 , noise_error =0.9746835443037974
mins 391 , noise_error =0.9189189189189189
mins 392 , noise_error =1.0
mins 393 , noise_error =1.0
mins 394 , noise_error =1.0
mins 395 , noise_error =1.0
mins 396 , noise_error =1.0
mins 397 , noise_error =0.987012987012987
mins 398 , noise_error =1.0
mins 399 , noise_error =1.0
mins 400 , noise_error =1.0
mins 401 , noise_error =1.0
mins 402 , noise_error =1.0
mins 403 , noise_error =1.0
mins 404 , noise_error =1.0
mins 405 , noise_error =1.0
mins 406 , noise_error =1.0
mins 407 , noise_error =1.0
mins 408 , noise_error =1.0
mins 409 , noise_error =0.9863013698630136
mins 410 , noise_error =1.0
mins 411 , noise_error =1.0
mins 412 , noise_error =1.0
mins 413 , noise_error =1.0
mins 414 , noise_error =1.0
mins 415 , noise_error =1.0
mins 416 , noise_error =1.0
mins 417 , noise_error =1.0
mins 418 , noise_error =1.0
mins 419 , noise_error =1.0
mins 420 , noise_error =1.0
mins 421 , noise_error =1.0
mins 422 , noise_error =0.9866666666666667
mins 423 , noise_error =1.0
mins 424 , noise_error =1.0
mins 425 , noise_error =1.0
mins 426 , noise_error =1.0
mins 427 , noise_error =1.0
mins 428 , noise_error =1.0
mins 429 , noise_error =1.0
mins 430 , noise_error =1.0
mins 431 , noise_error =1.0
mins 432 , noise_error =1.0
mins 433 , noise_error =1.0
mins 434 , noise_error =1.0
mins 435 , noise_error =0.9743589743589743
mins 436 , noise_error =1.0
mins 437 , noise_error =1.0
mins 438 , noise_error =1.0
mins 439 , noise_error =1.0
mins 440 , noise_error =1.0
mins 441 , noise_error =1.0
mins 442 , noise_error =1.0
mins 443 , noise_error =1.0
mins 444 , noise_error =1.0
mins 445 , noise_error =1.0
mins 446 , noise_error =1.0
mins 447 , noise_error =1.0
mins 448 , noise_error =1.0
mins 449 , noise_error =1.0
