id,date,time,sht_t,sht_h,pm1,pm25,pm10,co2,adc,acc_x,acc_y,acc_z,accx_int,accy_int,accz_int,accx_i,accy_i,accz_i,sht_t_ext,sht_h_ext,gps_lat,gps_lon,gps_alt,gps_speed,gps_dir,gps_fix,ai1_2,ai1_3,ai1_4,ERR
0C9A4249DBC6,2020-08-15,00:00:00,29.4,79.4,3,5,7,440,0,-2,-64,-6,60,63,86,-2,-63,-6,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0
0C9A4249DBC6,2020-08-15,00:00:15,29.3,79.4,3,5,6,439,0,-1,-64,-6,63,58,75,-2,-64,-5,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0
0C9A4249DBC6,2020-08-15,00:00:30,29.3,79.4,3,5,6,439,0,-2,-64,-5,68,76,100,0,-64,-5,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0
0C9A4249DBC6,2020-08-15,00:00:45,29.4,79.4,3,4,5,440,0,0,-64,-5,87,72,87,-1,-64,-6,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0
0C9A4249DBC6,2020-08-15,00:01:00,29.4,79.4,3,4,5,441,0,-1,-64,-6,88,91,100,-1,-65,-4,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0
0C9A4249DBC6,2020-08-15,00:01:15,29.4,79.4,3,4,5,441,0,-1,-65,-4,70,90,111,-1,-63,-7,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0
0C9A4249DBC6,2020-08-15,00:01:30,29.4,79.4,3,4,5,440,0,-1,-63,-7,86,82,94,-1,-65,-5,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0
0C9A4249DBC6,2020-08-15,00:01:45,29.4,79.4,3,4,5,439,0,-1,-65,-5,70,85,111,-1,-64,-8,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0
0C9A4249DBC6,2020-08-15,00:02:00,29.4,79.4,3,5,5,439,0,-1,-64,-8,86,67,113,-1,-65,-5,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0
0C9A4249DBC6,2020-08-15,00:02:15,29.4,79.4,3,5,6,438,0,-1,-65,-5,72,87,99,-1,-64,-4,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0
0C9A4249DBC6,2020-08-15,00:02:30,29.3,79.4,4,5,6,438,0,-1,-64,-4,82,73,105,-1,-65,-5,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0
0C9A4249DBC6,2020-08-15,00:02:45,29.4,79.4,4,6,6,438,0,-1,-65,-5,80,81,100,-1,-64,-5,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0
0C9A4249DBC6,2020-08-15,00:03:00,29.3,79.4,4,6,6,438,0,-1,-64,-5,79,82,120,0,-64,-5,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0
0C9A4249DBC6,2020-08-15,00:03:15,29.4,79.4,3,5,5,438,0,0,-64,-5,87,81,106,-1,-65,-5,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0
0C9A4249DBC6,2020-08-15,00:03:30,29.4,79.3,3,5,5,438,0,-1,-65,-5,75,82,100,0,-65,-7,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0
0C9A4249DBC6,2020-08-15,00:03:45,29.4,79.3,3,4,5,438,0,0,-65,-7,85,78,117,-1,-65,-6,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0
0C9A4249DBC6,2020-08-15,00:04:00,29.4,79.3,3,4,5,439,0,-1,-65,-6,89,78,114,0,-65,-6,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0
0C9A4249DBC6,2020-08-15,00:04:15,29.4,79.3,3,5,5,439,0,0,-65,-6,88,82,117,0,-65,-5,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0
0C9A4249DBC6,2020-08-15,00:04:30,29.4,79.3,2,3,4,439,0,0,-65,-5,93,80,100,-1,-65,-5,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0
0C9A4249DBC6,2020-08-15,00:04:45,29.4,79.3,3,5,5,438,0,-1,-65,-5,88,90,112,-1,-65,-5,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0
0C9A4249DBC6,2020-08-15,00:05:00,29.3,79.3,3,5,5,438,0,-1,-65,-5,86,93,104,-1,-66,-5,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0
0C9A4249DBC6,2020-08-15,00:05:15,29.4,79.3,3,5,6,439,0,-1,-66,-5,73,67,114,0,-65,-5,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0
