id,date,time,sht_t,sht_h,pm1,pm25,pm10,co2,adc,acc_x,acc_y,acc_z,accx_int,accy_int,accz_int,accx_i,accy_i,accz_i,sht_t_ext,sht_h_ext,gps_lat,gps_lon,gps_alt,gps_speed,gps_dir,gps_fix,pressure,ai1_1,ai1_2,ai1_3,ai1_4,ai2_1,ai2_2,ai2_3,ai2_4,ERR
0C9A4249DB67,2020-04-08,10:05:45,23.5,65.2,4,9,10,1013,0,3,1,52,198,212,246,3,-1,56,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-08,10:06:00,23.6,64.0,4,7,7,944,0,3,-1,56,172,180,246,3,1,54,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-08,10:06:15,23.6,63.3,5,6,6,887,0,3,1,54,185,176,249,4,-1,51,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-08,10:06:30,23.6,63.1,5,6,6,824,0,4,-1,51,155,185,256,3,0,53,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-08,10:06:45,23.6,62.9,5,5,6,705,0,3,0,53,171,160,245,2,-2,56,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-08,10:07:00,23.7,62.8,6,7,8,639,0,2,-2,56,190,200,234,4,-2,54,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-08,10:07:15,23.7,62.7,5,7,7,559,0,4,-2,54,162,168,239,2,0,53,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-08,10:07:30,23.7,62.6,5,7,8,518,0,2,0,53,188,154,159,6,0,52,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-08,10:07:45,23.7,62.6,5,8,9,498,0,6,0,52,196,171,227,4,1,55,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-08,10:08:00,23.7,62.5,5,7,8,480,0,4,1,55,172,174,248,4,-1,53,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-08,10:08:15,23.7,62.5,4,6,6,462,0,4,-1,53,208,197,275,4,0,52,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
