1539425820,0,-285,-1007,527,18,166
1539425820,1,-281,-989,528,18,166
1539425820,2,-277,-984,518,18,166
1539425820,3,-272,-985,515,18,166
1539425820,4,-260,-978,513,18,166
1539425820,5,-260,-989,524,18,166
1539425820,6,-253,-996,510,18,166
1539425820,7,-244,-997,504,18,166
1539425820,8,-232,-1005,496,18,166
1539425820,9,-229,-1002,499,18,166
1539425820,10,-225,-1005,497,18,166
1539425820,11,-216,-1010,495,18,166
1539425820,12,-208,-1013,492,18,166
1539425820,13,-207,-1017,488,18,166
1539425820,14,-202,-1040,480,18,166
1539425820,15,-193,-1041,483,18,166
1539425820,16,-193,-1032,484,18,166
1539425820,17,-191,-1026,483,18,166
1539425820,18,-193,-1034,492,18,166
1539425820,19,-200,-1026,507,18,166
1539425820,20,-202,-1016,497,18,166
1539425820,21,-205,-994,518,18,166
1539425820,22,-196,-1004,519,18,166
1539425820,23,-205,-1012,520,18,166
1539425820,24,-180,-1113,536,18,166
1539425820,25,-140,-1007,524,18,166
1539425820,26,-129,-1073,496,18,166
1539425820,27,-97,-1192,551,18,166
1539425820,28,-57,-1124,524,18,166
1539425820,29,-20,-1018,476,18,166
1539425820,30,12,-988,476,18,166
1539425821,0,39,-964,487,18,166
1539425821,1,67,-976,510,18,166
1539425821,2,102,-1025,513,18,166
1539425821,3,152,-1073,524,18,166
1539425821,4,188,-1079,524,18,166
1539425821,5,161,-1064,527,18,166
1539425821,6,127,-1040,536,18,166
1539425821,7,115,-986,515,18,166
1539425821,8,152,-976,504,18,166
1539425821,9,175,-980,503,18,166
1539425821,10,188,-991,516,18,166
1539425821,11,184,-994,511,18,166
1539425821,12,179,-1007,516,18,166
1539425821,13,169,-1004,534,18,166
1539425821,14,172,-1028,476,18,166
1539425821,15,172,-1032,508,18,166
1539425821,16,188,-1041,468,18,166
1539425821,17,184,-1145,488,18,166
1539425821,18,100,-1119,536,18,166
1539425821,19,65,-1125,547,18,166
1539425821,20,27,-1108,536,18,166
1539425821,21,-2,-1060,511,18,166
1539425821,22,-29,-1012,467,18,166
1539425821,23,-34,-1010,452,18,166
1539425821,24,-57,-1016,456,18,166
1539425821,25,-89,-1017,456,18,166
1539425821,26,-130,-1032,455,18,166
1539425821,27,-168,-1037,454,18,166
1539425821,28,-189,-1036,463,18,166
1539425821,29,-193,-1050,476,18,166
1539425821,30,-191,-1040,467,18,166
1539425822,0,-199,-1033,460,18,166
1539425822,1,-210,-1012,480,18,166
1539425822,2,-207,-1033,472,18,166
1539425822,3,-208,-1021,483,18,166
1539425822,4,-216,-996,483,18,166
1539425822,5,-218,-996,492,18,166
1539425822,6,-221,-1009,497,18,166
1539425822,7,-217,-1000,499,18,166
1539425822,8,-225,-1007,487,18,166
1539425822,9,-226,-1017,483,18,166
1539425822,10,-237,-1028,483,18,166
1539425822,11,-225,-1032,467,18,166
1539425822,12,-217,-1037,462,18,166
1539425822,13,-208,-1028,462,18,166
1539425822,14,-202,-1025,456,18,166
1539425822,15,-196,-1032,462,18,166
1539425822,16,-192,-1025,464,18,166
1539425822,17,-189,-1017,455,18,166
1539425822,18,-180,-1021,457,18,166
1539425822,19,-186,-1018,462,18,166
1539425822,20,-178,-1034,494,18,166
1539425822,21,-160,-1105,519,18,166
1539425822,22,-151,-1096,569,18,166
1539425822,23,-133,-1056,558,18,166
1539425822,24,-122,-983,518,18,166
1539425822,25,-136,-968,505,18,166
