mins 150 , noise_error =1.0
mins 151 , noise_error =1.0
mins 152 , noise_error =1.0
mins 153 , noise_error =1.0
mins 154 , noise_error =1.0
mins 155 , noise_error =1.0
mins 156 , noise_error =1.0
mins 157 , noise_error =1.0
mins 158 , noise_error =1.0
mins 159 , noise_error =1.0
mins 160 , noise_error =0.9787234042553191
mins 161 , noise_error =1.0
mins 162 , noise_error =1.0
mins 163 , noise_error =1.0
mins 164 , noise_error =1.0
mins 165 , noise_error =1.0
mins 166 , noise_error =1.0
mins 167 , noise_error =1.0
mins 168 , noise_error =1.0
mins 169 , noise_error =1.0
mins 170 , noise_error =1.0
mins 171 , noise_error =1.0
mins 172 , noise_error =1.0
mins 173 , noise_error =1.0
mins 174 , noise_error =1.0
mins 175 , noise_error =1.0
mins 176 , noise_error =1.0
mins 177 , noise_error =1.0
mins 178 , noise_error =1.0
mins 179 , noise_error =1.0
mins 180 , noise_error =0.9811320754716981
mins 181 , noise_error =0.9814814814814815
mins 182 , noise_error =1.0
mins 183 , noise_error =1.0
mins 184 , noise_error =1.0
mins 185 , noise_error =1.0
mins 186 , noise_error =1.0
mins 187 , noise_error =1.0
mins 188 , noise_error =1.0
mins 189 , noise_error =1.0
mins 190 , noise_error =1.0
mins 191 , noise_error =1.0
mins 192 , noise_error =1.0
mins 193 , noise_error =1.0
mins 194 , noise_error =1.0
mins 195 , noise_error =1.0
mins 196 , noise_error =1.0
mins 197 , noise_error =1.0
mins 198 , noise_error =1.0
mins 199 , noise_error =1.0
mins 200 , noise_error =1.0
mins 201 , noise_error =1.0
mins 202 , noise_error =1.0
mins 203 , noise_error =1.0
mins 204 , noise_error =1.0
mins 205 , noise_error =1.0
mins 206 , noise_error =1.0
mins 207 , noise_error =1.0
mins 208 , noise_error =0.9896907216494846
mins 209 , noise_error =1.0
mins 210 , noise_error =1.0
mins 211 , noise_error =1.0
mins 212 , noise_error =1.0
mins 213 , noise_error =1.0
mins 214 , noise_error =1.0
mins 215 , noise_error =1.0
mins 216 , noise_error =1.0
mins 217 , noise_error =1.0
mins 218 , noise_error =1.0
mins 219 , noise_error =1.0
mins 220 , noise_error =1.0
mins 221 , noise_error =1.0
mins 222 , noise_error =0.9636363636363636
mins 223 , noise_error =0.875
mins 224 , noise_error =1.0
mins 225 , noise_error =1.0
mins 226 , noise_error =1.0
mins 227 , noise_error =1.0
mins 228 , noise_error =1.0
mins 229 , noise_error =1.0
mins 230 , noise_error =1.0
mins 231 , noise_error =1.0
mins 232 , noise_error =1.0
mins 233 , noise_error =0.9587628865979382
mins 234 , noise_error =0.9903846153846154
mins 235 , noise_error =1.0
mins 236 , noise_error =1.0
mins 237 , noise_error =1.0
mins 238 , noise_error =1.0
mins 239 , noise_error =1.0
mins 240 , noise_error =1.0
mins 241 , noise_error =1.0
mins 242 , noise_error =1.0
mins 243 , noise_error =1.0
mins 244 , noise_error =0.9439252336448598
mins 245 , noise_error =0.8878504672897196
mins 246 , noise_error =1.0
mins 247 , noise_error =1.0
mins 248 , noise_error =1.0
mins 249 , noise_error =1.0
mins 250 , noise_error =1.0
mins 251 , noise_error =1.0
mins 252 , noise_error =1.0
mins 253 , noise_error =1.0
mins 254 , noise_error =0.9734513274336283
mins 255 , noise_error =1.0
mins 256 , noise_error =0.99
mins 257 , noise_error =1.0
mins 258 , noise_error =1.0
mins 259 , noise_error =1.0
mins 260 , noise_error =1.0
mins 261 , noise_error =1.0
mins 262 , noise_error =1.0
mins 263 , noise_error =1.0
mins 264 , noise_error =1.0
mins 265 , noise_error =1.0
mins 266 , noise_error =0.9826086956521739
mins 267 , noise_error =1.0
mins 268 , noise_error =1.0
mins 269 , noise_error =1.0
mins 270 , noise_error =1.0
mins 271 , noise_error =1.0
mins 272 , noise_error =1.0
mins 273 , noise_error =1.0
mins 274 , noise_error =1.0
mins 275 , noise_error =1.0
mins 276 , noise_error =1.0
mins 277 , noise_error =1.0
mins 278 , noise_error =1.0
mins 279 , noise_error =0.9626168224299065
mins 280 , noise_error =1.0
mins 281 , noise_error =0.9274193548387096
mins 282 , noise_error =0.9851851851851852
mins 283 , noise_error =0.9856115107913669
mins 284 , noise_error =0.984
mins 285 , noise_error =0.9915254237288136
mins 286 , noise_error =1.0
mins 287 , noise_error =1.0
mins 288 , noise_error =1.0
mins 289 , noise_error =1.0
mins 290 , noise_error =1.0
mins 291 , noise_error =1.0
mins 292 , noise_error =1.0
mins 293 , noise_error =1.0
mins 294 , noise_error =1.0
mins 295 , noise_error =1.0
mins 296 , noise_error =0.9819819819819819
mins 297 , noise_error =1.0
mins 298 , noise_error =1.0
mins 299 , noise_error =1.0
mins 300 , noise_error =1.0
mins 301 , noise_error =1.0
mins 302 , noise_error =1.0
mins 303 , noise_error =0.9818181818181818
mins 304 , noise_error =1.0
mins 305 , noise_error =0.9813084112149533
mins 306 , noise_error =1.0
mins 307 , noise_error =0.9821428571428571
mins 308 , noise_error =1.0
mins 309 , noise_error =1.0
mins 310 , noise_error =1.0
mins 311 , noise_error =1.0
mins 312 , noise_error =1.0
mins 313 , noise_error =1.0
mins 314 , noise_error =1.0
mins 315 , noise_error =1.0
mins 316 , noise_error =1.0
mins 317 , noise_error =1.0
mins 318 , noise_error =1.0
mins 319 , noise_error =1.0
mins 320 , noise_error =1.0
mins 321 , noise_error =1.0
mins 322 , noise_error =1.0
mins 323 , noise_error =1.0
mins 324 , noise_error =1.0
mins 325 , noise_error =1.0
mins 326 , noise_error =1.0
mins 327 , noise_error =1.0
mins 328 , noise_error =1.0
mins 329 , noise_error =1.0
mins 330 , noise_error =1.0
mins 331 , noise_error =0.9807692307692307
mins 332 , noise_error =1.0
mins 333 , noise_error =1.0
mins 334 , noise_error =1.0
mins 335 , noise_error =1.0
mins 336 , noise_error =1.0
mins 337 , noise_error =1.0
mins 338 , noise_error =1.0
mins 339 , noise_error =1.0
mins 340 , noise_error =1.0
mins 341 , noise_error =1.0
mins 342 , noise_error =1.0
mins 343 , noise_error =1.0
mins 344 , noise_error =1.0
mins 345 , noise_error =1.0
mins 346 , noise_error =1.0
mins 347 , noise_error =1.0
mins 348 , noise_error =1.0
mins 349 , noise_error =1.0
mins 350 , noise_error =1.0
mins 351 , noise_error =1.0
mins 352 , noise_error =1.0
mins 353 , noise_error =1.0
mins 354 , noise_error =1.0
mins 355 , noise_error =0.9813084112149533
mins 356 , noise_error =1.0
mins 357 , noise_error =1.0
mins 358 , noise_error =1.0
mins 359 , noise_error =1.0
mins 360 , noise_error =1.0
mins 361 , noise_error =1.0
mins 362 , noise_error =1.0
mins 363 , noise_error =0.9821428571428571
mins 364 , noise_error =1.0
mins 365 , noise_error =1.0
mins 366 , noise_error =0.9814814814814815
mins 367 , noise_error =1.0
mins 368 , noise_error =0.9824561403508771
mins 369 , noise_error =0.9917355371900827
mins 370 , noise_error =1.0
mins 371 , noise_error =1.0
mins 372 , noise_error =1.0
mins 373 , noise_error =1.0
mins 374 , noise_error =1.0
mins 375 , noise_error =1.0
mins 376 , noise_error =1.0
mins 377 , noise_error =1.0
mins 378 , noise_error =1.0
mins 379 , noise_error =1.0
