mins 1460 , noise_error =0.9858156028368794
mins 1523 , noise_error =1.0
mins 1524 , noise_error =0.9916666666666667
mins 1525 , noise_error =1.0
mins 1526 , noise_error =1.0
mins 1527 , noise_error =1.0
mins 1528 , noise_error =0.9736842105263158
mins 1529 , noise_error =0.9824561403508771
mins 1530 , noise_error =1.0
mins 1531 , noise_error =0.9823008849557522
mins 1532 , noise_error =1.0
mins 1533 , noise_error =0.9913793103448276
mins 1534 , noise_error =0.9914529914529915
mins 1535 , noise_error =0.9827586206896551
mins 1536 , noise_error =1.0
mins 1537 , noise_error =0.9655172413793104
mins 1538 , noise_error =1.0
mins 1539 , noise_error =1.0
mins 1540 , noise_error =1.0
mins 1541 , noise_error =1.0
mins 1542 , noise_error =1.0
mins 1543 , noise_error =0.9911504424778761
mins 1544 , noise_error =1.0
mins 1545 , noise_error =1.0
mins 1546 , noise_error =0.9568965517241379
mins 1547 , noise_error =0.9745762711864406
mins 1548 , noise_error =1.0
mins 1549 , noise_error =0.9655172413793104
mins 1550 , noise_error =0.8840579710144928
mins 1551 , noise_error =0.9777777777777777
mins 1552 , noise_error =0.9444444444444444
mins 1553 , noise_error =0.928
mins 1554 , noise_error =0.9359999999999999
mins 1555 , noise_error =0.889763779527559
mins 1556 , noise_error =0.8615384615384616
mins 1557 , noise_error =0.8923076923076922
mins 1558 , noise_error =0.8793103448275862
mins 1559 , noise_error =0.9435483870967742
mins 1560 , noise_error =0.952
mins 1561 , noise_error =1.0
mins 1562 , noise_error =1.0
mins 1563 , noise_error =1.0
mins 1564 , noise_error =1.0
mins 1565 , noise_error =1.0
mins 1566 , noise_error =0.991304347826087
mins 1567 , noise_error =1.0
mins 1568 , noise_error =0.9491525423728814
mins 1569 , noise_error =1.0
mins 1570 , noise_error =1.0
mins 1571 , noise_error =0.9642857142857143
mins 1572 , noise_error =0.9642857142857143
mins 1573 , noise_error =0.9565217391304348
mins 1574 , noise_error =0.9732142857142857
mins 1575 , noise_error =0.9642857142857143
mins 1576 , noise_error =0.972972972972973
mins 1577 , noise_error =1.0
mins 1578 , noise_error =0.962962962962963
mins 1579 , noise_error =0.981651376146789
mins 1580 , noise_error =1.0
mins 1581 , noise_error =0.9910714285714286
mins 1582 , noise_error =0.9907407407407407
mins 1583 , noise_error =0.9913793103448276
mins 1584 , noise_error =1.0
mins 1585 , noise_error =0.9482758620689655
mins 1586 , noise_error =0.728813559322034
mins 1587 , noise_error =0.9523809523809523
mins 1588 , noise_error =1.0
mins 1589 , noise_error =1.0
mins 1590 , noise_error =0.9814814814814815
mins 1591 , noise_error =0.9159663865546218
mins 1592 , noise_error =1.0
mins 1593 , noise_error =1.0
mins 1594 , noise_error =0.9464285714285714
mins 1595 , noise_error =0.990909090909091
mins 1596 , noise_error =1.0
mins 1597 , noise_error =0.8130841121495327
mins 1598 , noise_error =0.8857142857142857
mins 1599 , noise_error =0.9719626168224299
mins 1600 , noise_error =0.9814814814814815
mins 1601 , noise_error =0.990990990990991
mins 1602 , noise_error =0.9272727272727272
mins 1603 , noise_error =0.8796296296296297
mins 1604 , noise_error =0.8532110091743119
mins 1605 , noise_error =0.9056603773584906
mins 1606 , noise_error =0.9464285714285714
mins 1607 , noise_error =0.8524590163934427
mins 1608 , noise_error =0.8347107438016529
mins 1609 , noise_error =0.9107142857142857
mins 1610 , noise_error =0.7456140350877193
mins 1611 , noise_error =0.9019607843137255
mins 1612 , noise_error =0.9351851851851852
mins 1613 , noise_error =0.9259259259259259
mins 1614 , noise_error =0.8859649122807017
mins 1615 , noise_error =0.7019230769230769
mins 1616 , noise_error =0.9047619047619048
mins 1617 , noise_error =1.0
mins 1618 , noise_error =0.9423076923076923
mins 1619 , noise_error =0.8333333333333334
mins 1620 , noise_error =0.9537037037037037
mins 1621 , noise_error =0.8545454545454545
mins 1622 , noise_error =0.9345794392523364
mins 1623 , noise_error =0.9615384615384616
mins 1624 , noise_error =0.9714285714285714
mins 1625 , noise_error =0.8348623853211009
mins 1626 , noise_error =0.8363636363636364
mins 1627 , noise_error =0.9285714285714286
mins 1628 , noise_error =0.8859649122807017
mins 1629 , noise_error =0.8411214953271028
mins 1630 , noise_error =0.8636363636363636
mins 1631 , noise_error =0.9826086956521739
mins 1632 , noise_error =0.9316239316239316
mins 1633 , noise_error =0.9532710280373832
mins 1634 , noise_error =0.9363636363636364
mins 1635 , noise_error =0.9130434782608696
mins 1636 , noise_error =0.811965811965812
mins 1637 , noise_error =0.6964285714285714
mins 1638 , noise_error =0.8285714285714285
mins 1639 , noise_error =0.8316831683168316
mins 1640 , noise_error =0.73
mins 1641 , noise_error =0.6991150442477876
mins 1642 , noise_error =0.8141592920353982
mins 1643 , noise_error =1.0
mins 1644 , noise_error =1.0
mins 1645 , noise_error =1.0
mins 1646 , noise_error =1.0
mins 1647 , noise_error =1.0
mins 1648 , noise_error =0.98
mins 1649 , noise_error =1.0
mins 1650 , noise_error =0.99
mins 1651 , noise_error =0.9385964912280702
mins 1652 , noise_error =0.9043478260869565
mins 1653 , noise_error =0.9090909090909091
mins 1654 , noise_error =0.75
mins 1655 , noise_error =0.9074074074074074
mins 1656 , noise_error =0.9905660377358491
mins 1657 , noise_error =0.9714285714285714
mins 1658 , noise_error =0.9259259259259259
mins 1659 , noise_error =0.8974358974358975
mins 1660 , noise_error =0.9298245614035088
mins 1661 , noise_error =0.9351851851851852
mins 1662 , noise_error =0.8090909090909091
mins 1663 , noise_error =0.847457627118644
mins 1664 , noise_error =1.0
mins 1665 , noise_error =1.0
mins 1666 , noise_error =0.9833333333333333
mins 1667 , noise_error =0.9224137931034483
mins 1668 , noise_error =0.8760330578512396
mins 1669 , noise_error =0.6756756756756757
