mins 2880 , noise_error =1.0
mins 2954 , noise_error =0.7263157894736842
mins 2955 , noise_error =0.9245283018867925
mins 2956 , noise_error =0.892156862745098
mins 2957 , noise_error =0.9333333333333333
mins 2958 , noise_error =0.9339622641509434
mins 2959 , noise_error =0.7358490566037736
mins 2960 , noise_error =0.7669902912621359
mins 2961 , noise_error =0.6774193548387097
mins 2962 , noise_error =0.2941176470588235
mins 2963 , noise_error =0.48039215686274506
mins 2964 , noise_error =0.4252873563218391
mins 2965 , noise_error =0.7181818181818183
mins 2966 , noise_error =0.48750000000000004
mins 2967 , noise_error =0.16981132075471694
mins 2968 , noise_error =0.6145833333333333
mins 2969 , noise_error =0.6176470588235294
mins 2970 , noise_error =0.8476190476190476
mins 2971 , noise_error =0.963302752293578
mins 2972 , noise_error =0.691588785046729
mins 2973 , noise_error =0.7647058823529411
mins 2974 , noise_error =0.7777777777777778
mins 2975 , noise_error =0.5408163265306123
mins 2976 , noise_error =0.6451612903225806
mins 2977 , noise_error =0.34523809523809523
mins 2978 , noise_error =0.625
mins 2979 , noise_error =0.75
mins 2980 , noise_error =0.47058823529411764
mins 2981 , noise_error =0.34523809523809523
mins 2982 , noise_error =0.7850467289719626
mins 2983 , noise_error =0.9433962264150944
mins 2984 , noise_error =0.9603960396039604
mins 2985 , noise_error =0.8541666666666666
mins 2986 , noise_error =0.95
mins 2987 , noise_error =0.9
mins 2988 , noise_error =0.91
mins 2989 , noise_error =0.9603960396039604
mins 2990 , noise_error =0.8617021276595744
mins 2991 , noise_error =0.8200000000000001
mins 2992 , noise_error =0.75
mins 2993 , noise_error =0.8910891089108911
mins 2994 , noise_error =0.8181818181818181
mins 2995 , noise_error =0.7070707070707071
mins 2996 , noise_error =0.5056179775280899
mins 2997 , noise_error =0.6938775510204082
mins 2998 , noise_error =0.797979797979798
mins 2999 , noise_error =0.736842105263158
mins 3000 , noise_error =0.44329896907216493
mins 3001 , noise_error =0.7575757575757576
mins 3002 , noise_error =0.8817204301075269
mins 3003 , noise_error =0.76
mins 3004 , noise_error =0.8877551020408163
mins 3005 , noise_error =0.7647058823529411
mins 3006 , noise_error =0.696969696969697
mins 3007 , noise_error =0.7373737373737373
mins 3008 , noise_error =0.631578947368421
mins 3009 , noise_error =0.6730769230769231
mins 3010 , noise_error =0.8210526315789474
mins 3011 , noise_error =0.9222222222222223
mins 3012 , noise_error =1.0
mins 3013 , noise_error =0.9361702127659575
mins 3014 , noise_error =0.9888888888888889
mins 3015 , noise_error =0.9215686274509804
mins 3016 , noise_error =0.9528301886792453
mins 3017 , noise_error =0.9333333333333333
mins 3018 , noise_error =0.941747572815534
mins 3019 , noise_error =0.8118811881188119
mins 3020 , noise_error =0.6666666666666667
mins 3021 , noise_error =0.265625
mins 3022 , noise_error =0.8133333333333334
mins 3023 , noise_error =0.8736842105263158
mins 3024 , noise_error =0.7326732673267327
mins 3025 , noise_error =0.8247422680412371
mins 3026 , noise_error =0.9896907216494846
mins 3027 , noise_error =0.8247422680412371
mins 3028 , noise_error =0.8737864077669903
mins 3029 , noise_error =0.9333333333333333
mins 3030 , noise_error =0.9883720930232558
mins 3031 , noise_error =0.9444444444444444
mins 3032 , noise_error =0.8494623655913979
mins 3033 , noise_error =0.8041237113402062
mins 3034 , noise_error =0.8043478260869565
mins 3035 , noise_error =0.5666666666666667
mins 3036 , noise_error =0.7857142857142857
mins 3037 , noise_error =0.653061224489796
mins 3038 , noise_error =0.8369565217391304
mins 3039 , noise_error =0.7857142857142857
mins 3040 , noise_error =0.5862068965517242
mins 3041 , noise_error =0.6176470588235294
mins 3042 , noise_error =0.7027027027027026
mins 3043 , noise_error =0.8152173913043479
mins 3044 , noise_error =0.7634408602150538
mins 3045 , noise_error =0.9175257731958762
mins 3046 , noise_error =0.7291666666666667
mins 3047 , noise_error =0.8061224489795918
mins 3048 , noise_error =1.0
mins 3049 , noise_error =0.9130434782608696
mins 3050 , noise_error =0.69
mins 3051 , noise_error =0.8105263157894737
mins 3052 , noise_error =0.9560439560439561
mins 3053 , noise_error =0.8064516129032258
mins 3054 , noise_error =0.8131868131868132
mins 3055 , noise_error =0.8620689655172413
mins 3056 , noise_error =0.7717391304347826
mins 3057 , noise_error =0.7708333333333334
mins 3058 , noise_error =0.8202247191011236
mins 3059 , noise_error =0.8863636363636364
mins 3060 , noise_error =0.8085106382978724
mins 3061 , noise_error =0.875
mins 3062 , noise_error =0.8314606741573034
mins 3063 , noise_error =0.7012987012987013
mins 3064 , noise_error =0.8241758241758241
mins 3065 , noise_error =0.9130434782608696
mins 3066 , noise_error =0.5384615384615384
mins 3067 , noise_error =0.5208333333333333
mins 3068 , noise_error =0.5376344086021505
mins 3069 , noise_error =0.45833333333333337
mins 3070 , noise_error =0.5375
mins 3071 , noise_error =0.6022727272727273
mins 3072 , noise_error =0.803921568627451
mins 3073 , noise_error =0.7254901960784313
mins 3074 , noise_error =0.5833333333333333
mins 3075 , noise_error =0.752808988764045
mins 3076 , noise_error =0.78125
mins 3077 , noise_error =0.7333333333333334
mins 3078 , noise_error =0.7211538461538461
mins 3079 , noise_error =0.8811881188118812
