mins 0 , noise_error =0.9619047619047619
mins 1 , noise_error =1.0
mins 2 , noise_error =1.0
mins 3 , noise_error =1.0
mins 4 , noise_error =1.0
mins 5 , noise_error =1.0
mins 6 , noise_error =1.0
mins 7 , noise_error =1.0
mins 8 , noise_error =1.0
mins 9 , noise_error =0.8557692307692308
mins 10 , noise_error =0.8532110091743119
mins 11 , noise_error =0.9897959183673469
mins 12 , noise_error =0.98989898989899
mins 13 , noise_error =1.0
mins 14 , noise_error =1.0
mins 15 , noise_error =0.9894736842105263
mins 16 , noise_error =1.0
mins 17 , noise_error =1.0
mins 18 , noise_error =1.0
mins 19 , noise_error =1.0
mins 20 , noise_error =1.0
mins 21 , noise_error =0.9509803921568627
mins 22 , noise_error =0.9607843137254902
mins 23 , noise_error =0.9797979797979798
mins 24 , noise_error =0.9705882352941176
mins 25 , noise_error =1.0
mins 26 , noise_error =1.0
mins 27 , noise_error =1.0
mins 28 , noise_error =1.0
mins 29 , noise_error =1.0
mins 30 , noise_error =1.0
mins 31 , noise_error =1.0
mins 32 , noise_error =1.0
mins 33 , noise_error =0.98989898989899
mins 34 , noise_error =1.0
mins 35 , noise_error =1.0
mins 36 , noise_error =0.9897959183673469
mins 37 , noise_error =1.0
mins 38 , noise_error =1.0
mins 39 , noise_error =1.0
mins 40 , noise_error =1.0
mins 41 , noise_error =1.0
mins 42 , noise_error =1.0
mins 43 , noise_error =1.0
mins 44 , noise_error =1.0
mins 45 , noise_error =0.9803921568627451
mins 46 , noise_error =1.0
mins 47 , noise_error =1.0
mins 48 , noise_error =1.0
mins 49 , noise_error =1.0
mins 50 , noise_error =1.0
mins 51 , noise_error =1.0
mins 52 , noise_error =1.0
mins 53 , noise_error =1.0
mins 54 , noise_error =1.0
mins 55 , noise_error =1.0
mins 56 , noise_error =1.0
mins 57 , noise_error =1.0
mins 58 , noise_error =1.0
mins 59 , noise_error =1.0
mins 60 , noise_error =1.0
mins 61 , noise_error =1.0
mins 62 , noise_error =0.9789473684210527
mins 63 , noise_error =1.0
mins 64 , noise_error =1.0
mins 65 , noise_error =1.0
mins 66 , noise_error =1.0
mins 67 , noise_error =1.0
mins 68 , noise_error =1.0
mins 69 , noise_error =1.0
mins 70 , noise_error =1.0
mins 71 , noise_error =1.0
mins 72 , noise_error =1.0
mins 73 , noise_error =0.979381443298969
mins 74 , noise_error =1.0
mins 75 , noise_error =1.0
mins 76 , noise_error =1.0
mins 77 , noise_error =1.0
mins 78 , noise_error =0.9428571428571428
mins 79 , noise_error =0.8715596330275229
mins 80 , noise_error =0.9809523809523809
mins 81 , noise_error =0.96
mins 82 , noise_error =1.0
mins 83 , noise_error =0.9369369369369369
mins 84 , noise_error =0.9711538461538461
mins 85 , noise_error =1.0
mins 86 , noise_error =1.0
mins 87 , noise_error =0.9807692307692307
mins 88 , noise_error =0.9805825242718447
mins 89 , noise_error =0.970873786407767
mins 90 , noise_error =0.9320388349514563
mins 91 , noise_error =0.8899082568807339
mins 92 , noise_error =0.9905660377358491
mins 93 , noise_error =0.8245614035087719
mins 94 , noise_error =0.9316239316239316
mins 95 , noise_error =1.0
mins 96 , noise_error =1.0
mins 97 , noise_error =0.9714285714285714
mins 98 , noise_error =0.8583333333333334
mins 99 , noise_error =0.831858407079646
mins 100 , noise_error =0.8807339449541285
mins 101 , noise_error =0.8571428571428572
mins 102 , noise_error =0.9587628865979382
mins 103 , noise_error =0.9299999999999999
mins 104 , noise_error =0.9393939393939394
mins 105 , noise_error =0.9902912621359223
mins 106 , noise_error =1.0
mins 107 , noise_error =1.0
mins 108 , noise_error =1.0
mins 109 , noise_error =1.0
mins 110 , noise_error =1.0
mins 111 , noise_error =1.0
mins 112 , noise_error =1.0
mins 113 , noise_error =1.0
mins 114 , noise_error =0.9897959183673469
mins 115 , noise_error =0.9484536082474226
mins 116 , noise_error =0.8648648648648649
mins 117 , noise_error =0.75
mins 118 , noise_error =0.7786885245901639
mins 119 , noise_error =0.8319327731092436
mins 120 , noise_error =0.9130434782608696
mins 121 , noise_error =0.9158878504672897
mins 122 , noise_error =1.0
mins 123 , noise_error =1.0
mins 124 , noise_error =1.0
mins 125 , noise_error =0.9795918367346939
mins 126 , noise_error =1.0
mins 127 , noise_error =1.0
mins 128 , noise_error =1.0
mins 129 , noise_error =1.0
mins 130 , noise_error =0.9895833333333334
mins 131 , noise_error =1.0
mins 132 , noise_error =1.0
mins 133 , noise_error =0.9789473684210527
mins 134 , noise_error =1.0
mins 135 , noise_error =0.9895833333333334
mins 136 , noise_error =0.9900990099009901
mins 137 , noise_error =0.9791666666666666
mins 138 , noise_error =1.0
mins 139 , noise_error =0.7572815533980582
mins 140 , noise_error =0.8857142857142857
mins 141 , noise_error =0.978494623655914
mins 142 , noise_error =0.9787234042553191
mins 143 , noise_error =0.979381443298969
mins 144 , noise_error =1.0
mins 145 , noise_error =0.9134615384615384
mins 146 , noise_error =0.9900990099009901
mins 147 , noise_error =1.0
mins 148 , noise_error =0.9818181818181818
mins 149 , noise_error =0.8888888888888888
mins 150 , noise_error =0.9245283018867925
mins 151 , noise_error =0.9791666666666666
mins 152 , noise_error =0.9405940594059405
mins 153 , noise_error =0.8631578947368421
mins 154 , noise_error =0.9473684210526316
mins 155 , noise_error =0.89
mins 156 , noise_error =0.8962264150943396
mins 157 , noise_error =0.9380530973451328
mins 158 , noise_error =0.7788461538461539
mins 159 , noise_error =0.796875
mins 160 , noise_error =0.8993288590604027
mins 161 , noise_error =0.6691729323308271
mins 162 , noise_error =0.29600000000000004
mins 163 , noise_error =0.8661971830985915
mins 164 , noise_error =0.8571428571428572
mins 165 , noise_error =0.8346456692913385
mins 166 , noise_error =1.0
mins 167 , noise_error =1.0
mins 168 , noise_error =0.9636363636363636
mins 169 , noise_error =0.9380530973451328
mins 170 , noise_error =0.9553571428571429
mins 171 , noise_error =0.8319327731092436
mins 172 , noise_error =1.0
mins 173 , noise_error =0.7719298245614035
mins 174 , noise_error =0.828125
mins 175 , noise_error =0.5897435897435898
mins 176 , noise_error =0.6106194690265487
mins 177 , noise_error =0.9262295081967213
mins 178 , noise_error =0.8770491803278688
mins 179 , noise_error =0.8376068376068376
mins 180 , noise_error =1.0
mins 181 , noise_error =0.8571428571428572
mins 182 , noise_error =0.8034188034188035
mins 183 , noise_error =0.9478260869565217
mins 184 , noise_error =1.0
mins 185 , noise_error =1.0
mins 186 , noise_error =1.0
mins 187 , noise_error =0.8623853211009174
mins 188 , noise_error =0.719626168224299
mins 189 , noise_error =0.9586776859504132
mins 190 , noise_error =1.0
