mins 1720 , noise_error =1.0
mins 1721 , noise_error =1.0
mins 1722 , noise_error =1.0
mins 1723 , noise_error =1.0
mins 1724 , noise_error =1.0
mins 1725 , noise_error =1.0
mins 1726 , noise_error =1.0
mins 1727 , noise_error =1.0
mins 1728 , noise_error =1.0
mins 1729 , noise_error =1.0
mins 1730 , noise_error =0.9888888888888889
mins 1731 , noise_error =0.9891304347826086
mins 1732 , noise_error =1.0
mins 1733 , noise_error =1.0
mins 1734 , noise_error =0.9782608695652174
mins 1735 , noise_error =0.9803921568627451
mins 1736 , noise_error =1.0
mins 1737 , noise_error =0.9514563106796117
mins 1738 , noise_error =0.86
mins 1739 , noise_error =0.9270833333333334
mins 1740 , noise_error =0.9381443298969072
mins 1741 , noise_error =0.968421052631579
mins 1742 , noise_error =0.9791666666666666
mins 1743 , noise_error =0.9902912621359223
mins 1744 , noise_error =0.9615384615384616
mins 1745 , noise_error =0.9900990099009901
mins 1746 , noise_error =0.9900990099009901
mins 1747 , noise_error =1.0
mins 1748 , noise_error =0.98989898989899
mins 1749 , noise_error =1.0
mins 1750 , noise_error =1.0
mins 1751 , noise_error =1.0
mins 1752 , noise_error =1.0
mins 1753 , noise_error =0.9811320754716981
mins 1754 , noise_error =0.8691588785046729
mins 1755 , noise_error =0.9223300970873787
mins 1756 , noise_error =1.0
mins 1757 , noise_error =0.9514563106796117
mins 1758 , noise_error =0.8990825688073394
mins 1759 , noise_error =0.9900990099009901
mins 1760 , noise_error =0.99
mins 1761 , noise_error =1.0
mins 1762 , noise_error =0.9797979797979798
mins 1763 , noise_error =1.0
mins 1764 , noise_error =0.8736842105263158
mins 1765 , noise_error =1.0
mins 1766 , noise_error =1.0
mins 1767 , noise_error =0.9897959183673469
mins 1768 , noise_error =1.0
mins 1769 , noise_error =1.0
mins 1770 , noise_error =1.0
mins 1771 , noise_error =1.0
mins 1772 , noise_error =1.0
mins 1773 , noise_error =1.0
mins 1774 , noise_error =0.979381443298969
mins 1775 , noise_error =1.0
mins 1776 , noise_error =0.9803921568627451
mins 1777 , noise_error =0.98
mins 1778 , noise_error =0.8200000000000001
mins 1779 , noise_error =0.9693877551020408
mins 1780 , noise_error =0.9789473684210527
mins 1781 , noise_error =0.900990099009901
mins 1782 , noise_error =0.9702970297029703
mins 1783 , noise_error =0.9797979797979798
mins 1784 , noise_error =0.9108910891089109
mins 1785 , noise_error =0.7884615384615384
mins 1786 , noise_error =0.8247422680412371
mins 1787 , noise_error =0.9896907216494846
mins 1788 , noise_error =0.96875
mins 1789 , noise_error =0.7115384615384616
mins 1790 , noise_error =0.8691588785046729
mins 1791 , noise_error =0.8857142857142857
mins 1792 , noise_error =0.6538461538461539
mins 1793 , noise_error =0.8380952380952381
mins 1794 , noise_error =0.9553571428571429
mins 1795 , noise_error =1.0
mins 1796 , noise_error =0.8617021276595744
mins 1797 , noise_error =0.8514851485148515
mins 1798 , noise_error =0.8962264150943396
mins 1799 , noise_error =0.8571428571428572
mins 1800 , noise_error =0.96875
mins 1801 , noise_error =0.9578947368421052
mins 1802 , noise_error =1.0
mins 1803 , noise_error =0.9894736842105263
mins 1804 , noise_error =1.0
mins 1805 , noise_error =0.9690721649484536
mins 1806 , noise_error =0.96875
mins 1807 , noise_error =1.0
mins 1808 , noise_error =1.0
mins 1809 , noise_error =0.9696969696969697
mins 1810 , noise_error =0.8979591836734694
mins 1811 , noise_error =0.4842105263157894
mins 1812 , noise_error =0.8686868686868687
mins 1813 , noise_error =0.7142857142857143
mins 1814 , noise_error =0.7623762376237624
mins 1815 , noise_error =0.9375
mins 1816 , noise_error =0.989247311827957
mins 1817 , noise_error =0.9148936170212766
mins 1818 , noise_error =0.9578947368421052
mins 1819 , noise_error =0.9333333333333333
mins 1820 , noise_error =0.9292929292929293
mins 1821 , noise_error =0.7168141592920354
mins 1822 , noise_error =0.9583333333333334
mins 1823 , noise_error =0.9239130434782609
mins 1824 , noise_error =1.0
mins 1825 , noise_error =0.9801980198019802
mins 1826 , noise_error =0.8958333333333334
mins 1827 , noise_error =0.9789473684210527
mins 1828 , noise_error =0.9285714285714286
mins 1829 , noise_error =0.9191919191919192
mins 1830 , noise_error =0.9690721649484536
mins 1831 , noise_error =0.9381443298969072
mins 1832 , noise_error =0.979381443298969
