mins 1510 , noise_error =0.8532110091743119
mins 1565 , noise_error =0.9611650485436893
mins 1566 , noise_error =0.9183673469387755
mins 1567 , noise_error =0.7282608695652174
mins 1568 , noise_error =0.9299999999999999
mins 1569 , noise_error =0.98
mins 1570 , noise_error =0.9320388349514563
mins 1571 , noise_error =0.71
mins 1572 , noise_error =0.9607843137254902
mins 1573 , noise_error =0.990909090909091
mins 1574 , noise_error =0.8411214953271028
mins 1575 , noise_error =0.8431372549019608
mins 1576 , noise_error =0.9807692307692307
mins 1577 , noise_error =0.9223300970873787
mins 1578 , noise_error =0.9423076923076923
mins 1579 , noise_error =0.8888888888888888
mins 1580 , noise_error =0.7685185185185185
mins 1581 , noise_error =0.88
mins 1582 , noise_error =0.8888888888888888
mins 1583 , noise_error =0.8461538461538461
mins 1584 , noise_error =0.9245283018867925
mins 1585 , noise_error =0.88
mins 1586 , noise_error =0.9
mins 1587 , noise_error =0.9238095238095239
mins 1588 , noise_error =0.9811320754716981
mins 1589 , noise_error =0.9807692307692307
mins 1590 , noise_error =0.9603960396039604
mins 1591 , noise_error =0.9207920792079208
mins 1592 , noise_error =0.91
mins 1593 , noise_error =0.9245283018867925
mins 1594 , noise_error =0.9603960396039604
mins 1595 , noise_error =0.968421052631579
mins 1596 , noise_error =0.98
mins 1597 , noise_error =0.9813084112149533
mins 1598 , noise_error =0.9108910891089109
mins 1599 , noise_error =0.6060606060606061
mins 1600 , noise_error =0.7884615384615384
mins 1601 , noise_error =0.6732673267326732
mins 1602 , noise_error =0.89
mins 1603 , noise_error =1.0
mins 1604 , noise_error =0.9191919191919192
mins 1605 , noise_error =0.839622641509434
mins 1606 , noise_error =0.9702970297029703
mins 1607 , noise_error =0.9805825242718447
mins 1608 , noise_error =0.88
mins 1609 , noise_error =0.8571428571428572
mins 1610 , noise_error =0.8383838383838383
mins 1611 , noise_error =0.99
mins 1612 , noise_error =1.0
mins 1613 , noise_error =0.9696969696969697
mins 1614 , noise_error =1.0
mins 1615 , noise_error =0.9693877551020408
mins 1616 , noise_error =0.9895833333333334
mins 1617 , noise_error =1.0
mins 1618 , noise_error =0.96
mins 1619 , noise_error =0.96
mins 1620 , noise_error =0.9603960396039604
mins 1621 , noise_error =0.9789473684210527
mins 1622 , noise_error =0.9690721649484536
mins 1623 , noise_error =0.9894736842105263
mins 1624 , noise_error =1.0
mins 1625 , noise_error =1.0
mins 1626 , noise_error =0.979381443298969
mins 1627 , noise_error =0.9696969696969697
mins 1628 , noise_error =0.9368421052631579
mins 1629 , noise_error =1.0
mins 1630 , noise_error =0.9897959183673469
mins 1631 , noise_error =1.0
mins 1632 , noise_error =1.0
mins 1633 , noise_error =1.0
mins 1634 , noise_error =1.0
mins 1635 , noise_error =0.96
mins 1636 , noise_error =0.9514563106796117
mins 1637 , noise_error =0.9690721649484536
mins 1638 , noise_error =1.0
mins 1639 , noise_error =0.9795918367346939
mins 1640 , noise_error =0.9789473684210527
mins 1641 , noise_error =0.8823529411764706
mins 1642 , noise_error =0.91
mins 1643 , noise_error =0.9306930693069306
mins 1644 , noise_error =0.9320388349514563
mins 1645 , noise_error =0.7247706422018348
mins 1646 , noise_error =0.912621359223301
mins 1647 , noise_error =1.0
mins 1648 , noise_error =0.9615384615384616
mins 1649 , noise_error =0.9313725490196079
mins 1650 , noise_error =0.7788461538461539
mins 1651 , noise_error =0.731958762886598
mins 1652 , noise_error =0.8817204301075269
mins 1653 , noise_error =0.9428571428571428
mins 1654 , noise_error =0.8839285714285714
mins 1655 , noise_error =0.9339622641509434
mins 1656 , noise_error =0.9894736842105263
mins 1657 , noise_error =0.9247311827956989
mins 1658 , noise_error =0.9587628865979382
mins 1659 , noise_error =0.96
mins 1660 , noise_error =0.9791666666666666
mins 1661 , noise_error =1.0
mins 1662 , noise_error =0.968421052631579
mins 1663 , noise_error =1.0
mins 1664 , noise_error =1.0
mins 1665 , noise_error =0.9894736842105263
mins 1666 , noise_error =0.9795918367346939
mins 1667 , noise_error =1.0
mins 1668 , noise_error =1.0
mins 1669 , noise_error =0.98
mins 1670 , noise_error =0.99
mins 1671 , noise_error =1.0
mins 1672 , noise_error =0.9207920792079208
mins 1673 , noise_error =0.94
mins 1674 , noise_error =0.9693877551020408
mins 1675 , noise_error =0.8958333333333334
mins 1676 , noise_error =0.8037383177570093
mins 1677 , noise_error =0.8155339805825242
mins 1678 , noise_error =0.9387755102040817
mins 1679 , noise_error =0.9504950495049505
mins 1680 , noise_error =0.98989898989899
mins 1681 , noise_error =0.978494623655914
mins 1682 , noise_error =0.9375
mins 1683 , noise_error =1.0
mins 1684 , noise_error =1.0
mins 1685 , noise_error =0.9361702127659575
mins 1686 , noise_error =0.8969072164948454
mins 1687 , noise_error =0.9479166666666666
mins 1688 , noise_error =0.989247311827957
mins 1689 , noise_error =0.8315789473684211
mins 1690 , noise_error =0.9072164948453608
mins 1691 , noise_error =0.88
mins 1692 , noise_error =0.979381443298969
mins 1693 , noise_error =1.0
mins 1694 , noise_error =1.0
mins 1695 , noise_error =0.9897959183673469
mins 1696 , noise_error =0.9787234042553191
mins 1697 , noise_error =1.0
mins 1698 , noise_error =0.9893617021276596
mins 1699 , noise_error =0.9894736842105263
mins 1700 , noise_error =0.9680851063829787
mins 1701 , noise_error =0.9787234042553191
mins 1702 , noise_error =0.9479166666666666
mins 1703 , noise_error =0.979381443298969
mins 1704 , noise_error =0.9292929292929293
mins 1705 , noise_error =0.8846153846153846
mins 1706 , noise_error =1.0
mins 1707 , noise_error =0.9895833333333334
mins 1708 , noise_error =1.0
mins 1709 , noise_error =1.0
mins 1710 , noise_error =0.98989898989899
mins 1711 , noise_error =0.98989898989899
mins 1712 , noise_error =1.0
mins 1713 , noise_error =0.941747572815534
mins 1714 , noise_error =0.9716981132075472
mins 1715 , noise_error =0.9545454545454546
mins 1716 , noise_error =0.9351851851851852
mins 1717 , noise_error =1.0
mins 1718 , noise_error =0.8773584905660378
mins 1719 , noise_error =1.0
