mins 2120 , noise_error =0.5920000000000001
mins 2121 , noise_error =0.7185185185185186
mins 2122 , noise_error =0.43200000000000005
mins 2123 , noise_error =0.34545454545454546
mins 2124 , noise_error =0.44859813084112155
mins 2125 , noise_error =0.6935483870967742
mins 2126 , noise_error =0.7936507936507937
mins 2127 , noise_error =0.926829268292683
mins 2128 , noise_error =0.9831932773109243
mins 2129 , noise_error =1.0
mins 2130 , noise_error =1.0
mins 2131 , noise_error =0.8818897637795275
mins 2132 , noise_error =0.9508196721311475
mins 2133 , noise_error =0.9916666666666667
mins 2134 , noise_error =1.0
mins 2135 , noise_error =1.0
mins 2136 , noise_error =0.9083969465648855
mins 2137 , noise_error =0.940677966101695
mins 2138 , noise_error =1.0
mins 2139 , noise_error =1.0
mins 2140 , noise_error =1.0
mins 2141 , noise_error =0.9310344827586207
mins 2142 , noise_error =0.9568965517241379
mins 2143 , noise_error =0.9752066115702479
mins 2144 , noise_error =1.0
mins 2145 , noise_error =0.9826086956521739
mins 2146 , noise_error =0.9699248120300752
mins 2147 , noise_error =0.8296296296296296
mins 2148 , noise_error =0.6833333333333333
mins 2149 , noise_error =0.7109375
mins 2150 , noise_error =0.9333333333333333
mins 2151 , noise_error =0.9926470588235294
mins 2152 , noise_error =0.8731343283582089
mins 2153 , noise_error =0.7737226277372262
mins 2154 , noise_error =0.7851851851851852
mins 2155 , noise_error =0.7109375
mins 2156 , noise_error =0.6567164179104478
mins 2157 , noise_error =0.9290780141843972
mins 2158 , noise_error =0.9069767441860466
mins 2159 , noise_error =0.9624060150375939
mins 2160 , noise_error =0.8559322033898304
mins 2161 , noise_error =0.7686567164179104
mins 2162 , noise_error =0.8102189781021898
mins 2163 , noise_error =0.9916666666666667
mins 2164 , noise_error =1.0
mins 2165 , noise_error =1.0
mins 2166 , noise_error =1.0
mins 2167 , noise_error =1.0
mins 2168 , noise_error =1.0
mins 2169 , noise_error =0.9824561403508771
mins 2170 , noise_error =1.0
mins 2171 , noise_error =0.9537037037037037
mins 2172 , noise_error =0.9739130434782609
mins 2173 , noise_error =1.0
mins 2174 , noise_error =1.0
mins 2175 , noise_error =0.9905660377358491
mins 2176 , noise_error =1.0
mins 2177 , noise_error =1.0
mins 2178 , noise_error =1.0
mins 2179 , noise_error =1.0
mins 2180 , noise_error =1.0
mins 2181 , noise_error =0.9903846153846154
mins 2182 , noise_error =1.0
mins 2183 , noise_error =0.8269230769230769
mins 2184 , noise_error =0.8932038834951457
mins 2185 , noise_error =0.898989898989899
mins 2186 , noise_error =0.9603960396039604
mins 2187 , noise_error =0.9803921568627451
mins 2188 , noise_error =1.0
mins 2189 , noise_error =0.9065420560747663
mins 2190 , noise_error =0.8348623853211009
mins 2191 , noise_error =0.9607843137254902
mins 2192 , noise_error =1.0
mins 2193 , noise_error =1.0
mins 2194 , noise_error =1.0
mins 2195 , noise_error =1.0
mins 2196 , noise_error =0.9900990099009901
mins 2197 , noise_error =0.7450980392156863
mins 2198 , noise_error =0.7981651376146789
mins 2199 , noise_error =0.8076923076923077
mins 2200 , noise_error =0.808695652173913
mins 2201 , noise_error =0.8416666666666667
mins 2202 , noise_error =0.5652173913043479
mins 2203 , noise_error =0.5299145299145299
mins 2204 , noise_error =0.7966101694915254
mins 2205 , noise_error =0.7850467289719626
mins 2206 , noise_error =0.43333333333333335
mins 2207 , noise_error =0.19999999999999996
mins 2208 , noise_error =0.5233644859813085
mins 2209 , noise_error =0.41052631578947374
mins 2210 , noise_error =0.6346153846153846
mins 2211 , noise_error =0.5360824742268041
mins 2212 , noise_error =0.6885245901639344
mins 2213 , noise_error =0.7479674796747968
mins 2214 , noise_error =0.6666666666666667
mins 2215 , noise_error =0.6209677419354839
mins 2216 , noise_error =0.546218487394958
mins 2217 , noise_error =0.6814159292035398
mins 2218 , noise_error =0.8434782608695652
mins 2219 , noise_error =0.8392857142857143
mins 2220 , noise_error =0.8909090909090909
mins 2221 , noise_error =1.0
mins 2222 , noise_error =1.0
mins 2223 , noise_error =0.9444444444444444
mins 2224 , noise_error =0.99
mins 2225 , noise_error =1.0
mins 2226 , noise_error =0.9894736842105263
mins 2227 , noise_error =1.0
mins 2228 , noise_error =1.0
mins 2229 , noise_error =1.0
mins 2230 , noise_error =1.0
mins 2231 , noise_error =1.0
mins 2232 , noise_error =1.0
mins 2233 , noise_error =1.0
mins 2234 , noise_error =1.0
mins 2235 , noise_error =1.0
mins 2236 , noise_error =1.0
mins 2237 , noise_error =0.9894736842105263
mins 2238 , noise_error =1.0
mins 2239 , noise_error =1.0
mins 2240 , noise_error =1.0
mins 2241 , noise_error =0.9897959183673469
mins 2242 , noise_error =0.99
mins 2243 , noise_error =1.0
mins 2244 , noise_error =1.0
mins 2245 , noise_error =1.0
mins 2246 , noise_error =1.0
mins 2247 , noise_error =1.0
mins 2248 , noise_error =0.9158878504672897
mins 2249 , noise_error =0.6132075471698113
mins 2250 , noise_error =0.5697674418604651
mins 2251 , noise_error =0.9347826086956522
mins 2252 , noise_error =1.0
mins 2253 , noise_error =1.0
mins 2254 , noise_error =0.81
mins 2255 , noise_error =0.4509803921568627
mins 2256 , noise_error =0.7767857142857143
mins 2257 , noise_error =0.7678571428571428
mins 2258 , noise_error =0.7521367521367521
mins 2259 , noise_error =0.7478991596638656
mins 2260 , noise_error =0.7350427350427351
mins 2261 , noise_error =0.8372093023255813
mins 2262 , noise_error =0.7962962962962963
mins 2263 , noise_error =1.0
mins 2264 , noise_error =1.0
mins 2265 , noise_error =1.0
mins 2266 , noise_error =1.0
mins 2267 , noise_error =0.9782608695652174
mins 2268 , noise_error =1.0
mins 2269 , noise_error =1.0
mins 2270 , noise_error =0.9787234042553191
mins 2271 , noise_error =1.0
mins 2272 , noise_error =0.9791666666666666
mins 2273 , noise_error =1.0
mins 2274 , noise_error =0.9888888888888889
