mins 2430 , noise_error =1.0
mins 2431 , noise_error =1.0
mins 2432 , noise_error =1.0
mins 2433 , noise_error =1.0
mins 2434 , noise_error =1.0
mins 2435 , noise_error =1.0
mins 2436 , noise_error =1.0
mins 2437 , noise_error =0.9904761904761905
mins 2438 , noise_error =1.0
mins 2439 , noise_error =1.0
mins 2440 , noise_error =1.0
mins 2441 , noise_error =0.981651376146789
mins 2442 , noise_error =1.0
mins 2443 , noise_error =1.0
mins 2444 , noise_error =1.0
mins 2445 , noise_error =1.0
mins 2446 , noise_error =1.0
mins 2447 , noise_error =1.0
mins 2448 , noise_error =1.0
mins 2449 , noise_error =1.0
mins 2450 , noise_error =1.0
mins 2451 , noise_error =1.0
mins 2452 , noise_error =1.0
mins 2453 , noise_error =1.0
mins 2454 , noise_error =1.0
mins 2455 , noise_error =1.0
mins 2456 , noise_error =1.0
mins 2457 , noise_error =1.0
mins 2458 , noise_error =1.0
mins 2459 , noise_error =1.0
mins 2460 , noise_error =1.0
mins 2461 , noise_error =1.0
mins 2462 , noise_error =1.0
mins 2463 , noise_error =1.0
mins 2464 , noise_error =1.0
mins 2465 , noise_error =1.0
mins 2466 , noise_error =0.981651376146789
mins 2467 , noise_error =1.0
mins 2468 , noise_error =1.0
mins 2469 , noise_error =1.0
mins 2470 , noise_error =1.0
mins 2471 , noise_error =1.0
mins 2472 , noise_error =1.0
mins 2473 , noise_error =1.0
mins 2474 , noise_error =1.0
mins 2475 , noise_error =1.0
mins 2476 , noise_error =1.0
mins 2477 , noise_error =1.0
mins 2478 , noise_error =1.0
mins 2479 , noise_error =1.0
mins 2480 , noise_error =1.0
mins 2481 , noise_error =1.0
mins 2482 , noise_error =1.0
mins 2483 , noise_error =1.0
mins 2484 , noise_error =1.0
mins 2485 , noise_error =1.0
mins 2486 , noise_error =0.9545454545454546
mins 2487 , noise_error =1.0
mins 2488 , noise_error =1.0
mins 2489 , noise_error =0.9900990099009901
mins 2490 , noise_error =1.0
mins 2491 , noise_error =1.0
mins 2492 , noise_error =1.0
mins 2493 , noise_error =1.0
mins 2494 , noise_error =1.0
mins 2495 , noise_error =1.0
mins 2496 , noise_error =1.0
mins 2497 , noise_error =1.0
mins 2498 , noise_error =1.0
mins 2499 , noise_error =1.0
