mins 380 , noise_error =1.0
mins 381 , noise_error =1.0
mins 382 , noise_error =1.0
mins 383 , noise_error =1.0
mins 384 , noise_error =1.0
mins 385 , noise_error =1.0
mins 386 , noise_error =1.0
mins 387 , noise_error =1.0
mins 388 , noise_error =1.0
mins 389 , noise_error =1.0
mins 390 , noise_error =1.0
mins 391 , noise_error =1.0
mins 392 , noise_error =1.0
mins 393 , noise_error =1.0
mins 394 , noise_error =1.0
mins 395 , noise_error =1.0
mins 396 , noise_error =1.0
mins 397 , noise_error =1.0
mins 398 , noise_error =1.0
mins 399 , noise_error =1.0
mins 400 , noise_error =1.0
mins 401 , noise_error =1.0
mins 402 , noise_error =1.0
mins 403 , noise_error =1.0
mins 404 , noise_error =0.9719626168224299
mins 405 , noise_error =1.0
mins 406 , noise_error =1.0
mins 407 , noise_error =1.0
mins 408 , noise_error =1.0
mins 409 , noise_error =1.0
mins 410 , noise_error =1.0
mins 411 , noise_error =1.0
mins 412 , noise_error =1.0
mins 413 , noise_error =1.0
mins 414 , noise_error =1.0
mins 415 , noise_error =1.0
mins 416 , noise_error =1.0
mins 417 , noise_error =1.0
mins 418 , noise_error =1.0
mins 419 , noise_error =1.0
mins 420 , noise_error =1.0
mins 421 , noise_error =1.0
mins 422 , noise_error =1.0
mins 423 , noise_error =0.9901960784313726
mins 424 , noise_error =1.0
mins 425 , noise_error =1.0
mins 426 , noise_error =1.0
mins 427 , noise_error =1.0
mins 428 , noise_error =1.0
mins 429 , noise_error =1.0
mins 430 , noise_error =1.0
mins 431 , noise_error =1.0
mins 432 , noise_error =1.0
mins 433 , noise_error =1.0
mins 434 , noise_error =1.0
mins 435 , noise_error =1.0
mins 436 , noise_error =1.0
mins 437 , noise_error =1.0
mins 438 , noise_error =1.0
mins 439 , noise_error =1.0
mins 440 , noise_error =1.0
mins 441 , noise_error =1.0
mins 442 , noise_error =1.0
mins 443 , noise_error =1.0
mins 444 , noise_error =1.0
mins 445 , noise_error =1.0
mins 446 , noise_error =1.0
mins 447 , noise_error =1.0
mins 448 , noise_error =1.0
mins 449 , noise_error =1.0
mins 450 , noise_error =1.0
mins 451 , noise_error =1.0
mins 452 , noise_error =1.0
mins 453 , noise_error =1.0
mins 454 , noise_error =1.0
mins 455 , noise_error =1.0
mins 456 , noise_error =0.9782608695652174
mins 457 , noise_error =1.0
mins 458 , noise_error =1.0
mins 459 , noise_error =1.0
mins 460 , noise_error =0.981651376146789
mins 461 , noise_error =0.981651376146789
mins 462 , noise_error =1.0
mins 463 , noise_error =0.9809523809523809
mins 464 , noise_error =1.0
mins 465 , noise_error =0.9907407407407407
mins 466 , noise_error =1.0
mins 467 , noise_error =1.0
mins 468 , noise_error =1.0
mins 469 , noise_error =1.0
mins 470 , noise_error =1.0
mins 471 , noise_error =1.0
mins 472 , noise_error =1.0
mins 473 , noise_error =1.0
mins 474 , noise_error =1.0
mins 475 , noise_error =1.0
mins 476 , noise_error =1.0
mins 477 , noise_error =1.0
mins 478 , noise_error =1.0
mins 479 , noise_error =1.0
mins 480 , noise_error =1.0
mins 481 , noise_error =1.0
mins 482 , noise_error =1.0
mins 483 , noise_error =1.0
mins 484 , noise_error =1.0
mins 485 , noise_error =1.0
mins 486 , noise_error =1.0
mins 487 , noise_error =1.0
mins 488 , noise_error =1.0
mins 489 , noise_error =1.0
mins 490 , noise_error =1.0
mins 491 , noise_error =0.9795918367346939
mins 492 , noise_error =1.0
mins 493 , noise_error =1.0
mins 494 , noise_error =1.0
mins 495 , noise_error =1.0
mins 496 , noise_error =1.0
mins 497 , noise_error =1.0
mins 498 , noise_error =0.9789473684210527
mins 499 , noise_error =1.0
mins 500 , noise_error =1.0
mins 501 , noise_error =1.0
mins 502 , noise_error =1.0
mins 503 , noise_error =1.0
mins 504 , noise_error =1.0
mins 505 , noise_error =1.0
mins 506 , noise_error =1.0
mins 507 , noise_error =1.0
mins 508 , noise_error =1.0
mins 509 , noise_error =1.0
mins 510 , noise_error =1.0
mins 511 , noise_error =1.0
mins 512 , noise_error =1.0
mins 513 , noise_error =1.0
