mins 2880 , noise_error =0.9894736842105263
mins 2881 , noise_error =1.0
mins 2882 , noise_error =1.0
mins 2883 , noise_error =1.0
mins 2884 , noise_error =1.0
mins 2885 , noise_error =1.0
mins 2886 , noise_error =1.0
mins 2887 , noise_error =1.0
mins 2888 , noise_error =1.0
mins 2889 , noise_error =1.0
mins 2890 , noise_error =1.0
mins 2891 , noise_error =1.0
mins 2892 , noise_error =1.0
mins 2893 , noise_error =0.9893617021276596
mins 2894 , noise_error =1.0
mins 2895 , noise_error =1.0
mins 2896 , noise_error =1.0
mins 2897 , noise_error =1.0
mins 2898 , noise_error =1.0
mins 2899 , noise_error =0.9894736842105263
mins 2900 , noise_error =1.0
mins 2901 , noise_error =1.0
mins 2902 , noise_error =1.0
mins 2903 , noise_error =1.0
mins 2904 , noise_error =1.0
mins 2905 , noise_error =1.0
mins 2906 , noise_error =1.0
mins 2907 , noise_error =1.0
mins 2908 , noise_error =1.0
mins 2909 , noise_error =1.0
mins 2910 , noise_error =1.0
mins 2911 , noise_error =1.0
mins 2912 , noise_error =1.0
mins 2913 , noise_error =1.0
mins 2914 , noise_error =0.9893617021276596
mins 2915 , noise_error =1.0
mins 2916 , noise_error =1.0
mins 2917 , noise_error =1.0
mins 2918 , noise_error =1.0
mins 2919 , noise_error =1.0
mins 2920 , noise_error =1.0
mins 2921 , noise_error =1.0
mins 2922 , noise_error =1.0
mins 2923 , noise_error =0.9805825242718447
mins 2924 , noise_error =0.990990990990991
mins 2925 , noise_error =0.9508196721311475
mins 2926 , noise_error =0.868421052631579
