mins 1280 , noise_error =1.0
mins 1281 , noise_error =1.0
mins 1282 , noise_error =1.0
mins 1283 , noise_error =1.0
mins 1284 , noise_error =1.0
mins 1285 , noise_error =1.0
mins 1286 , noise_error =1.0
mins 1287 , noise_error =1.0
mins 1288 , noise_error =1.0
mins 1289 , noise_error =1.0
mins 1290 , noise_error =1.0
mins 1291 , noise_error =1.0
mins 1292 , noise_error =1.0
mins 1293 , noise_error =1.0
mins 1294 , noise_error =1.0
mins 1295 , noise_error =1.0
mins 1296 , noise_error =1.0
mins 1297 , noise_error =1.0
mins 1298 , noise_error =1.0
mins 1299 , noise_error =0.9772727272727273
mins 1300 , noise_error =1.0
mins 1301 , noise_error =1.0
mins 1302 , noise_error =1.0
mins 1303 , noise_error =0.9893617021276596
mins 1304 , noise_error =1.0
mins 1305 , noise_error =1.0
mins 1306 , noise_error =1.0
mins 1307 , noise_error =1.0
mins 1308 , noise_error =0.98989898989899
mins 1309 , noise_error =0.9893617021276596
mins 1310 , noise_error =1.0
mins 1311 , noise_error =1.0
mins 1312 , noise_error =1.0
mins 1313 , noise_error =1.0
mins 1314 , noise_error =1.0
mins 1315 , noise_error =1.0
mins 1316 , noise_error =1.0
mins 1317 , noise_error =1.0
mins 1318 , noise_error =1.0
mins 1319 , noise_error =1.0
mins 1320 , noise_error =1.0
mins 1321 , noise_error =1.0
mins 1322 , noise_error =0.9714285714285714
mins 1323 , noise_error =0.9514563106796117
mins 1324 , noise_error =0.9705882352941176
mins 1325 , noise_error =0.98989898989899
mins 1326 , noise_error =1.0
mins 1327 , noise_error =1.0
mins 1328 , noise_error =1.0
mins 1329 , noise_error =1.0
mins 1330 , noise_error =1.0
mins 1331 , noise_error =1.0
mins 1332 , noise_error =1.0
mins 1333 , noise_error =1.0
mins 1334 , noise_error =1.0
mins 1335 , noise_error =1.0
mins 1336 , noise_error =1.0
mins 1337 , noise_error =1.0
mins 1338 , noise_error =1.0
mins 1339 , noise_error =1.0
mins 1340 , noise_error =1.0
mins 1341 , noise_error =1.0
mins 1342 , noise_error =1.0
mins 1343 , noise_error =1.0
mins 1344 , noise_error =1.0
mins 1345 , noise_error =1.0
mins 1346 , noise_error =1.0
mins 1347 , noise_error =1.0
mins 1348 , noise_error =1.0
mins 1349 , noise_error =1.0
mins 1350 , noise_error =1.0
mins 1351 , noise_error =1.0
mins 1352 , noise_error =1.0
mins 1353 , noise_error =1.0
mins 1354 , noise_error =1.0
mins 1355 , noise_error =1.0
mins 1356 , noise_error =1.0
