1551803008,0.00
1551803009,0.00
1551803010,667.89
1551803011,667.89
1551803012,667.89
1551803013,667.89
1551803014,667.89
1551803015,667.89
1551803016,662.31
1551803017,556.81
1551803018,530.55
1551803019,429.73
1551803020,361.28
1551803021,278.35
1551803022,202.17
1551803023,201.27
1551803024,199.72
1551803025,199.72
1551803026,199.72
1551803027,199.72
1551803028,201.27
1551803029,202.17
1551803030,204.75
1551803031,229.64
1551803032,232.38
1551803033,233.70
1551803034,247.16
1551803035,248.30
1551803036,269.94
1551803037,269.94
1551803038,264.32
1551803039,253.68
1551803040,253.68
1551803041,253.68
1551803042,253.68
1551803043,253.68
1551803044,250.38
1551803045,238.14
1551803046,223.45
1551803047,218.08
1551803048,208.48
1551803049,200.34
1551803050,200.34
1551803051,200.34
1551803052,200.34
1551803053,200.34
1551803054,210.65
1551803055,210.65
1551803056,210.65
1551803057,226.31
1551803058,226.31
1551803059,226.31
1551803060,240.93
1551803061,248.94
1551803062,248.94
1551803063,248.94
1551803064,248.94
1551803065,248.94
1551803066,304.59
1551803067,450.25
1551803068,590.94
1551803069,590.94
1551803070,590.94
1551803071,590.94
1551803072,590.94
1551803073,590.94
1551803074,454.77
1551803075,454.77
1551803076,454.77
1551803077,454.77
1551803078,454.77
1551803079,454.77
1551803080,608.36
1551803081,837.31
1551803082,1247.57
1551803083,1434.05
1551803084,1435.10
1551803085,1520.09
1551803086,1923.47
1551803087,1960.97
1551803088,2639.44
1551803089,2756.19
1551803090,3023.61
1551803091,3221.61
1551803092,3369.99
1551803093,3453.19
1551803094,3618.05
1551803095,3917.40
1551803096,4292.93
1551803097,4866.36
1551803098,7548.43
1551803099,8251.15
1551803100,14033.21
1551803101,17229.94
1551803102,17229.94
1551803103,17229.94
1551803104,17229.94
1551803105,17229.94
1551803106,17229.94
1551803107,10817.69
1551803108,8305.82
1551803109,6497.63
1551803110,5228.60
1551803111,4893.13
1551803112,4450.70
1551803113,3695.64
1551803114,2884.26
1551803115,2419.43
1551803116,1734.52
1551803117,1483.55
1551803118,1461.70
1551803119,1449.35
1551803120,1449.35
1551803121,1449.35
1551803122,1461.70
1551803123,1483.55
1551803124,1461.70
1551803125,1461.70
1551803126,1401.54
1551803127,1340.97
1551803128,1340.97
1551803129,1340.97
1551803130,905.31
1551803131,905.31
1551803132,887.21
1551803133,887.21
1551803134,799.95
1551803135,799.95
1551803136,880.25
1551803137,880.25
1551803138,880.25
1551803139,880.25
1551803140,887.21
1551803141,887.21
1551803142,887.21
1551803143,889.94
1551803144,889.94
1551803145,1179.05
1551803146,1339.98
1551803147,1364.53
1551803148,1364.53
1551803149,1364.53
1551803150,1364.53
1551803151,1364.53
1551803152,1364.53
1551803153,1240.51
1551803154,1189.59
1551803155,916.66
1551803156,779.77
1551803157,594.72
1551803158,593.39
1551803159,591.98
1551803160,545.02
1551803161,523.53
1551803162,523.53
1551803163,545.02
1551803164,591.98
1551803165,593.39
1551803166,594.72
1551803167,723.08
1551803168,1073.40
1551803169,1950.60
1551803170,2802.41
1551803171,3647.57
1551803172,3647.57
1551803173,3647.57
1551803174,3647.57
1551803175,3647.57
1551803176,3647.57
1551803177,2456.83
1551803178,1857.85
1551803179,1073.43
1551803180,942.79
1551803181,919.08
1551803182,896.87
1551803183,896.87
1551803184,896.87
1551803185,896.87
1551803186,896.87
1551803187,896.87
1551803188,893.83
1551803189,893.83
1551803190,893.83
1551803191,893.83
1551803192,893.83
1551803193,879.69
1551803194,653.45
1551803195,653.45
1551803196,653.45
1551803197,653.45
1551803198,653.45
1551803199,653.45
1551803200,847.87
1551803201,1321.96
1551803202,1512.94
1551803203,1512.94
1551803204,1512.94
1551803205,1512.94
1551803206,1512.94
1551803207,1807.53
1551803208,1807.53
1551803209,1807.53
1551803210,1578.96
1551803211,1512.94
1551803212,1373.00
1551803213,1214.69
1551803214,1214.69
1551803215,1214.69
1551803216,1373.00
1551803217,1578.96
1551803218,1578.96
1551803219,1578.96
1551803220,1578.96
1551803221,1826.82
1551803222,2561.48
1551803223,4262.72
1551803224,5250.30
1551803225,5250.30
1551803226,5250.30
1551803227,5250.30
1551803228,5250.30
1551803229,5250.30
1551803230,4774.70
1551803231,4593.25
1551803232,4552.54
1551803233,4487.54
1551803234,4487.54
1551803235,4487.54
1551803236,4487.54
1551803237,4487.54
1551803238,4470.16
1551803239,4348.44
1551803240,4348.12
1551803241,4348.12
1551803242,4292.91
1551803243,4348.12
1551803244,4292.91
1551803245,4229.43
1551803246,4205.07
1551803247,4016.22
1551803248,4016.22
1551803249,4016.22
1551803250,4205.07
1551803251,4216.41
1551803252,4292.91
1551803253,4419.81
1551803254,5919.10
1551803255,7888.99
1551803256,8641.00
1551803257,13507.64
1551803258,13507.64
1551803259,13507.64
1551803260,13507.64
1551803261,13507.64
1551803262,13507.64
1551803263,12419.86
1551803264,12419.86
1551803265,12419.86
1551803266,12419.86
1551803267,12419.86
1551803268,12419.86
1551803269,12299.03
1551803270,12299.03
1551803271,12299.03
1551803272,12299.03
1551803273,12299.03
1551803274,12299.03
1551803275,6738.58
1551803276,5703.88
1551803277,3710.42
1551803278,3379.59
1551803279,2457.28
1551803280,2238.73
1551803281,1892.05
1551803282,1751.35
1551803283,1573.00
1551803284,1475.96
1551803285,1444.60
1551803286,1315.50
1551803287,1315.50
1551803288,1315.50
1551803289,1306.83
1551803290,1306.83
1551803291,1306.83
1551803292,1306.83
1551803293,1315.50
1551803294,1413.59
1551803295,1612.51
1551803296,1742.02
1551803297,1834.05
1551803298,1998.87
1551803299,2139.75
1551803300,2232.41
1551803301,2233.65
1551803302,2343.34
1551803303,2349.94
1551803304,2361.73
1551803305,2930.54
1551803306,3273.17
1551803307,3704.24
1551803308,4635.15
1551803309,4757.37
1551803310,4757.37
1551803311,4757.37
1551803312,4757.37
1551803313,4757.37
1551803314,4757.37
1551803315,4512.31
1551803316,4478.17
1551803317,4463.16
1551803318,4432.58
1551803319,4189.27
1551803320,3764.52
1551803321,3332.73
1551803322,2358.08
1551803323,1756.27
1551803324,1016.73
1551803325,600.97
1551803326,600.97
1551803327,600.97
1551803328,600.97
1551803329,600.97
1551803330,600.97
1551803331,626.27
1551803332,654.82
1551803333,689.14
1551803334,702.55
1551803335,732.25
1551803336,826.00
1551803337,856.67
1551803338,928.24
1551803339,975.43
1551803340,1108.80
1551803341,1138.61
1551803342,1202.86
1551803343,1451.19
1551803344,1475.21
1551803345,1475.21
1551803346,1475.21
1551803347,1475.21
1551803348,1475.21
1551803349,1475.21
1551803350,1042.44
1551803351,858.98
1551803352,517.19
1551803353,517.19
1551803354,495.63
1551803355,481.67
1551803356,466.84
1551803357,465.69
1551803358,466.84
1551803359,481.67
1551803360,481.67
1551803361,470.53
1551803362,475.12
1551803363,470.53
1551803364,465.69
1551803365,462.40
1551803366,450.20
1551803367,445.46
1551803368,445.46
1551803369,445.46
1551803370,445.46
1551803371,445.46
1551803372,450.20
1551803373,450.20
1551803374,450.20
1551803375,481.64
1551803376,481.64
1551803377,481.64
1551803378,505.12
1551803379,508.77
1551803380,508.77
1551803381,511.13
1551803382,511.13
1551803383,528.37
1551803384,756.25
1551803385,756.25
1551803386,756.25
1551803387,756.25
1551803388,756.25
1551803389,756.25
1551803390,649.97
1551803391,550.95
1551803392,440.95
1551803393,432.36
1551803394,362.92
1551803395,360.46
1551803396,344.85
1551803397,342.09
1551803398,334.48
1551803399,333.38
1551803400,306.96
1551803401,285.39
1551803402,280.10
1551803403,278.74
1551803404,276.16
1551803405,276.16
1551803406,276.16
1551803407,276.16
1551803408,276.16
1551803409,277.30
1551803410,277.30
1551803411,281.24
1551803412,281.32
1551803413,301.81
1551803414,307.80
1551803415,307.80
1551803416,307.80
1551803417,307.80
1551803418,307.80
1551803419,302.83
1551803420,302.83
1551803421,307.68
1551803422,307.68
1551803423,307.68
1551803424,307.68
1551803425,307.68
1551803426,319.29
1551803427,370.77
1551803428,390.79
1551803429,399.83
1551803430,400.00
1551803431,477.85
1551803432,477.85
1551803433,477.85
1551803434,477.85
1551803435,478.78
1551803436,478.78
1551803437,477.85
1551803438,472.95
1551803439,472.95
1551803440,472.95
1551803441,472.95
1551803442,472.95
1551803443,478.78
1551803444,479.48
1551803445,506.32
1551803446,525.76
1551803447,525.76
1551803448,525.76
1551803449,525.76
1551803450,525.76
1551803451,525.76
1551803452,525.76
1551803453,525.76
1551803454,528.00
1551803455,535.07
1551803456,535.60
1551803457,649.81
1551803458,790.02
1551803459,1394.98
1551803460,1823.38
1551803461,1823.38
1551803462,1823.38
1551803463,1823.38
1551803464,1823.38
1551803465,1823.38
1551803466,1472.67
1551803467,1194.97
1551803468,604.41
1551803469,600.39
1551803470,592.14
1551803471,549.73
1551803472,394.15
1551803473,394.15
1551803474,394.15
1551803475,394.15
1551803476,394.15
1551803477,394.15
1551803478,394.15
1551803479,394.15
1551803480,394.15
1551803481,394.15
1551803482,394.15
1551803483,382.74
1551803484,380.50
1551803485,312.42
1551803486,311.50
1551803487,298.04
1551803488,286.25
1551803489,286.25
1551803490,286.25
1551803491,286.25
1551803492,286.25
1551803493,286.25
1551803494,312.03
1551803495,414.68
1551803496,464.28
1551803497,702.74
1551803498,821.13
1551803499,821.13
1551803500,821.13
1551803501,821.13
1551803502,821.13
1551803503,821.13
1551803504,780.94
1551803505,653.32
1551803506,609.81
1551803507,540.25
1551803508,461.79
1551803509,438.81
1551803510,415.53
1551803511,350.36
1551803512,317.77
1551803513,254.56
1551803514,253.16
1551803515,252.73
1551803516,241.51
1551803517,237.45
1551803518,217.12
1551803519,215.21
1551803520,215.21
1551803521,215.21
1551803522,215.21
1551803523,215.21
1551803524,217.12
1551803525,234.35
1551803526,251.84
1551803527,251.84
1551803528,251.84
1551803529,251.84
1551803530,251.84
1551803531,244.47
1551803532,244.47
1551803533,236.06
1551803534,236.06
1551803535,236.06
1551803536,236.06
1551803537,236.06
1551803538,236.06
1551803539,285.56
1551803540,348.61
1551803541,457.04
1551803542,476.42
1551803543,533.41
1551803544,543.01
1551803545,565.02
1551803546,566.74
1551803547,1150.28
1551803548,1443.52
1551803549,1515.87
1551803550,1515.87
1551803551,1515.87
1551803552,1515.87
1551803553,1515.87
1551803554,1515.87
1551803555,1172.83
1551803556,1172.83
1551803557,1172.83
1551803558,1172.83
1551803559,1172.83
1551803560,1172.83
1551803561,1172.83
1551803562,1172.83
1551803563,1172.83
1551803564,1172.83
1551803565,1172.83
1551803566,953.49
1551803567,805.01
1551803568,626.64
1551803569,626.64
1551803570,626.64
1551803571,626.64
1551803572,626.64
1551803573,626.64
1551803574,626.64
1551803575,626.64
1551803576,626.64
1551803577,626.64
1551803578,703.06
1551803579,710.76
1551803580,766.85
1551803581,783.97
1551803582,783.97
1551803583,783.97
1551803584,978.81
1551803585,1093.83
1551803586,1170.75
1551803587,1197.32
1551803588,1318.90
1551803589,1319.59
1551803590,1440.66
1551803591,1791.08
1551803592,1857.89
1551803593,1857.89
1551803594,1857.89
1551803595,1857.89
1551803596,1857.89
1551803597,1857.89
1551803598,1217.69
1551803599,1082.16
1551803600,657.70
1551803601,561.06
1551803602,506.78
1551803603,433.30
1551803604,383.97
1551803605,359.67
1551803606,359.67
1551803607,359.67
1551803608,359.67
1551803609,359.67
1551803610,383.97
1551803611,657.15
1551803612,901.15
1551803613,1494.26
1551803614,2255.52
1551803615,2754.38
1551803616,2754.38
1551803617,2754.38
1551803618,2754.38
1551803619,2754.38
1551803620,2754.38
1551803621,1875.15
1551803622,1534.61
1551803623,1013.22
1551803624,841.49
1551803625,748.40
1551803626,748.40
1551803627,748.40
1551803628,748.40
1551803629,748.40
1551803630,748.40
1551803631,1353.07
1551803632,1689.94
1551803633,1689.94
1551803634,1689.94
1551803635,1689.94
1551803636,1689.94
1551803637,1689.94
1551803638,1404.38
1551803639,998.76
1551803640,563.35
1551803641,559.23
1551803642,486.65
1551803643,327.31
1551803644,324.50
1551803645,294.94
1551803646,294.94
1551803647,294.94
1551803648,294.94
1551803649,294.94
1551803650,294.94
1551803651,360.52
1551803652,489.64
1551803653,549.94
1551803654,549.94
1551803655,549.94
1551803656,549.94
1551803657,549.94
1551803658,549.94
1551803659,549.94
1551803660,549.94
1551803661,542.71
1551803662,531.22
1551803663,523.22
1551803664,493.05
1551803665,486.48
1551803666,486.48
1551803667,483.11
1551803668,450.67
1551803669,442.46
1551803670,397.86
1551803671,375.96
1551803672,354.24
1551803673,354.24
1551803674,354.24
1551803675,354.24
1551803676,354.24
1551803677,341.36
1551803678,341.30
1551803679,328.53
1551803680,328.53
1551803681,328.53
1551803682,317.17
1551803683,303.51
1551803684,302.28
1551803685,302.28
1551803686,302.28
1551803687,302.28
1551803688,302.28
1551803689,302.28
1551803690,315.79
1551803691,361.01
1551803692,361.01
1551803693,361.01
1551803694,361.01
1551803695,361.01
1551803696,361.01
1551803697,361.00
1551803698,360.05
1551803699,343.52
1551803700,323.24
1551803701,318.64
1551803702,310.53
1551803703,302.29
1551803704,274.38
1551803705,267.21
1551803706,265.66
1551803707,265.66
1551803708,260.00
1551803709,260.00
1551803710,260.00
1551803711,260.00
1551803712,260.00
1551803713,260.00
1551803714,260.00
1551803715,260.00
1551803716,257.18
1551803717,260.00
1551803718,260.00
1551803719,278.88
1551803720,278.88
1551803721,292.24
1551803722,292.24
1551803723,465.27
1551803724,1104.83
1551803725,1521.40
1551803726,1736.41
1551803727,1736.41
1551803728,1736.41
1551803729,2387.11
1551803730,2416.69
1551803731,2463.08
1551803732,2511.53
1551803733,2511.53
1551803734,2511.53
1551803735,2948.45
1551803736,4388.02
1551803737,4754.23
1551803738,4754.23
1551803739,5218.76
1551803740,5481.24
1551803741,5708.22
1551803742,5720.77
1551803743,5725.55
1551803744,5731.89
1551803745,5725.55
1551803746,5720.77
1551803747,5720.77
1551803748,5218.76
1551803749,5218.76
1551803750,4991.43
1551803751,2850.80
1551803752,2243.24
1551803753,1279.17
1551803754,951.90
1551803755,939.26
1551803756,801.63
1551803757,486.52
1551803758,485.70
1551803759,388.71
1551803760,306.54
1551803761,271.55
1551803762,259.88
1551803763,259.88
1551803764,259.88
1551803765,259.88
1551803766,259.88
1551803767,242.91
1551803768,224.76
1551803769,224.76
1551803770,224.76
1551803771,224.76
1551803772,214.97
1551803773,184.07
1551803774,138.99
1551803775,138.06
1551803776,121.52
1551803777,121.52
1551803778,121.52
1551803779,121.52
1551803780,138.06
1551803781,138.99
1551803782,159.51
1551803783,170.31
1551803784,203.51
1551803785,228.05
1551803786,232.10
1551803787,236.75
1551803788,244.85
1551803789,244.85
1551803790,244.85
1551803791,244.85
1551803792,244.85
1551803793,246.56
1551803794,249.78
1551803795,250.52
1551803796,253.14
1551803797,258.05
1551803798,279.99
1551803799,293.77
1551803800,328.15
1551803801,329.11
1551803802,329.11
1551803803,329.11
1551803804,329.11
1551803805,329.11
1551803806,328.15
1551803807,323.47
1551803808,313.09
1551803809,311.56
1551803810,305.85
1551803811,297.08
1551803812,249.19
1551803813,200.21
1551803814,187.11
1551803815,183.28
1551803816,180.52
1551803817,180.52
1551803818,180.52
1551803819,180.52
1551803820,180.52
1551803821,187.11
1551803822,208.51
1551803823,217.61
1551803824,259.39
1551803825,268.19
1551803826,284.26
1551803827,286.37
1551803828,286.37
1551803829,292.36
1551803830,294.01
1551803831,294.01
1551803832,292.36
