"time","site","site_pm2.5","high_level_pm2.5","ws","temperature","rh","month","hour","traffic_passing_by","traffic_stop_n_go","temple","market","vendor","gas_stat","school","season"
"2017/7/1 10:05","C_1",0.92,2.3,0.4,32.77,54.54,7,10,1,0,0,0,0,0,1,0
"2017/7/1 10:10","C_1",0.8,3.1,0.2,32.976,54.64,7,10,1,0,0,0,0,0,1,0
"2017/7/1 10:15","C_1",2.8,2.66,0,33.612,53.5,7,10,1,0,0,0,0,0,1,0
"2017/7/1 10:20","C_1",1.86,3.08,0.1,33.59,53.52,7,10,1,0,0,0,0,0,1,0
"2017/7/1 10:25","C_1",2,2.66,0.1,33.888,53.8,7,10,1,0,0,0,0,0,1,0
"2017/7/1 10:30","C_1",2.15,2.88,1.2,33.434,53.62,7,10,1,0,0,0,0,0,1,0
"2017/7/1 10:35","C_1",0.94,2.75,1.1,32.772,54.4,7,10,1,0,0,0,0,0,1,0
"2017/7/1 10:40","C_1",1.22,3.3,0.9,33.14,54.98,7,10,1,0,0,0,0,0,1,0
"2017/7/1 10:45","C_1",1.08,3.4,0.4,33.242,55.62,7,10,1,0,0,0,0,0,1,0
"2017/7/1 10:50","C_1",1.34,3.4,0.6,33.43,55.28,7,10,1,0,0,0,0,0,1,0
"2017/7/1 10:55","C_1",1.48,3.6,1,33.302,55.9,7,10,1,0,0,0,0,0,1,0
"2017/7/1 11:00","C_1",2.54,3.94,1.3,32.964,56.8,7,11,1,0,0,0,0,0,1,0
"2017/7/1 11:05","C_1",2.275,4.58,0.9,32.89,57.62,7,11,1,0,0,0,0,0,1,0
"2017/7/1 11:10","C_1",3.32,4.26,0.2,33.722,56.94,7,11,1,0,0,0,0,0,1,0
"2017/7/1 11:15","C_1",2.66,4.26,0.7,34,54.4,7,11,1,0,0,0,0,0,1,0
"2017/7/1 11:20","C_1",1.98,4.6,1.6,33.542,55.9,7,11,1,0,0,0,0,0,1,0
"2017/7/1 11:25","C_1",2.52,4.58,1.1,33.208,56.32,7,11,1,0,0,0,0,0,1,0
"2017/7/1 11:30","C_1",4.66,4.38,0.1,33.962,56.18,7,11,1,0,0,0,0,0,1,0
"2017/7/1 11:35","C_1",2.4,4.46,0.3,34.99,54.04,7,11,1,0,0,0,0,0,1,0
"2017/7/1 11:40","C_1",2.475,4.8,0.3,34.554,54.74,7,11,1,0,0,0,0,0,1,0
"2017/7/1 11:45","C_1",3.06,4.5,1,34.188,54.68,7,11,1,0,0,0,0,0,1,0
"2017/7/1 11:50","C_1",2.52,4.75,1,33.542,56.78,7,11,1,0,0,0,0,0,1,0
"2017/7/1 11:55","C_1",2.94,4.34,1.6,33.408,57.06,7,11,1,0,0,0,0,0,1,0
"2017/7/1 12:00","C_1",2.94,4.9,0.9,33.054,58.14,7,12,1,0,0,0,0,0,1,0
"2017/7/1 12:05","C_1",3.15,4.58,0.8,33.626,56.92,7,12,1,0,0,0,0,0,1,0
"2017/7/1 12:10","C_1",2.8,4.36,1.1,33.976,56.76,7,12,1,0,0,0,0,0,1,0
"2017/7/1 12:15","C_1",2.625,4.8,0.8,34.064,56.68,7,12,1,0,0,0,0,0,1,0
"2017/7/1 12:20","C_1",3.06,4.8,0.5,34.192,56.5,7,12,1,0,0,0,0,0,1,0
"2017/7/1 12:25","C_1",2.94,4.9,0,35.064,54.56,7,12,1,0,0,0,0,0,1,0
"2017/7/1 12:30","C_1",2.94,4.8,0.1,35.146,54.48,7,12,1,0,0,0,0,0,1,0
"2017/7/1 12:35","C_1",3.08,4.38,0.8,35.172,54.14,7,12,1,0,0,0,0,0,1,0
"2017/7/1 12:40","C_1",2.52,4.38,0.8,34.082,55.16,7,12,1,0,0,0,0,0,1,0
"2017/7/1 12:45","C_1",1.98,4.16,0.5,34.328,55.32,7,12,1,0,0,0,0,0,1,0
"2017/7/1 12:50","C_1",1.95,3.92,1.4,34.258,54.94,7,12,1,0,0,0,0,0,1,0
"2017/7/1 12:55","C_1",2.54,4.26,0.7,33.786,56.24,7,12,1,0,0,0,0,0,1,0
"2017/7/1 13:00","C_1",1.8,3.82,0.4,34.622,54.28,7,13,1,0,0,0,0,0,1,0
"2017/7/1 13:05","C_1",1.74,3.65,0,34.824,53.32,7,13,1,0,0,0,0,0,1,0
"2017/7/1 13:10","C_1",1.65,3.6,0.2,35.342,52.16,7,13,1,0,0,0,0,0,1,0
"2017/7/1 13:15","C_1",1.48,2.86,1,34.764,52.34,7,13,1,0,0,0,0,0,1,0
"2017/7/1 13:20","C_1",1.36,2.78,1.4,34.63,51.98,7,13,1,0,0,0,0,0,1,0
"2017/7/1 13:25","C_1",0.66,2.66,0.7,34.754,51.94,7,13,1,0,0,0,0,0,1,0
"2017/7/1 13:30","C_1",0.66,2.86,1,35.464,50.92,7,13,1,0,0,0,0,0,1,0
"2017/7/1 13:35","C_1",0.8,2.76,0.9,34.796,52.14,7,13,1,0,0,0,0,0,1,0
"2017/7/1 13:40","C_1",0.66,2.64,1.7,34.782,52.44,7,13,1,0,0,0,0,0,1,0
"2017/7/1 13:45","C_1",0.8,2.78,1.4,34.96,52.06,7,13,1,0,0,0,0,0,1,0
"2017/7/1 13:50","C_1",0.275,2.2,0.7,35.944,50.22,7,13,1,0,0,0,0,0,1,0
"2017/7/1 13:55","C_1",0.1,2.1,0.5,35.69,49.58,7,13,1,0,0,0,0,0,1,0
"2017/7/1 14:00","C_1",0.24,1.88,0.9,35.444,50.08,7,14,1,0,0,0,0,0,1,0
"2017/7/1 14:05","C_1",0.45,1.88,2.2,34.992,50.1,7,14,1,0,0,0,0,0,1,0
"2017/7/1 14:10","C_1",0.1,1.9,1.4,35.284,49.82,7,14,1,0,0,0,0,0,1,0
"2017/7/1 14:15","C_1",0.1,2.02,2,35.542,48.54,7,14,1,0,0,0,0,0,1,0
"2017/7/1 14:20","C_1",0.566666667,2.45,1.8,35.128,49.12,7,14,1,0,0,0,0,0,1,0
"2017/7/1 14:25","C_1",0.45,2.76,1.9,35.232,49.28,7,14,1,0,0,0,0,0,1,0
"2017/7/1 14:30","C_1",0.45,3.08,2.4,35.484,48.94,7,14,1,0,0,0,0,0,1,0
"2017/7/1 14:35","C_1",1.2,4.06,2,34.716,53.46,7,14,1,0,0,0,0,0,1,0
"2017/7/1 14:40","C_1",3.65,5.32,3,33.686,61.68,7,14,1,0,0,0,0,0,1,0
"2017/7/1 14:45","C_1",4.45,5.42,2.6,33.824,62.12,7,14,1,0,0,0,0,0,1,0
"2017/7/1 14:50","C_1",3.62,5.2,4.4,33.27,63.66,7,14,1,0,0,0,0,0,1,0
"2017/7/1 14:55","C_1",2.94,5.2,3.5,32.504,66.26,7,14,1,0,0,0,0,0,1,0
"2017/7/1 15:00","C_1",2.94,5.1,2.7,32.482,66.74,7,15,1,0,0,0,0,0,1,0
"2017/7/1 15:05","C_1",2.8,4.88,3.1,32.602,66.62,7,15,1,0,0,0,0,0,1,0
"2017/7/1 15:10","C_1",3.48,5.2,3.1,32.386,67.16,7,15,1,0,0,0,0,0,1,0
"2017/7/1 15:15","C_1",4.4,5.64,3.4,31.964,68.6,7,15,1,0,0,0,0,0,1,0
"2017/7/1 15:20","C_1",4.4,5.86,3.8,31.404,70.72,7,15,1,0,0,0,0,0,1,0
"2017/7/1 15:40","C_1",6.275,7.58,0.1,26.178,87.4,7,15,1,0,0,0,0,0,1,0
"2017/7/1 15:45","C_1",8.1,8.52,0.6,26.51,88.64,7,15,1,0,0,0,0,0,1,0
"2017/7/1 15:50","C_1",9.68,9.38,1.9,26.73,87.36,7,15,1,0,0,0,0,0,1,0
"2017/7/1 15:55","C_1",5.04,8.34,0.9,26.908,86.64,7,15,1,0,0,0,0,0,1,0
"2017/7/1 16:00","C_1",0.275,3.08,1.9,26.7,83.9,7,16,1,0,0,0,0,0,1,0
"2017/7/1 17:40","C_1",7.8,7.64,0.3,23.742,97.38,7,17,1,0,0,0,0,0,1,0
"2017/7/1 17:45","C_1",7.14,7.04,0.1,23.854,97.14,7,17,1,0,0,0,0,0,1,0
"2017/7/1 17:50","C_1",8.88,6.4,0.1,23.91,96.98,7,17,1,0,0,0,0,0,1,0
"2017/7/1 17:55","C_1",4.38,5.925,0.1,23.98,96.94,7,17,1,0,0,0,0,0,1,0
"2017/7/1 18:05","C_1",3.72,5.32,0.5,24.07,96.46,7,18,1,0,0,0,0,0,1,0
"2017/7/1 18:10","C_1",4.52,5.02,0.4,24.14,96.02,7,18,1,0,0,0,0,0,1,0
"2017/7/1 18:15","C_1",5.18,5.42,0.6,24.224,96,7,18,1,0,0,0,0,0,1,0
"2017/7/1 18:20","C_1",3.98,5.42,0,24.226,96.12,7,18,1,0,0,0,0,0,1,0
"2017/7/1 18:25","C_1",2.24,4.68,0.2,24.286,96.06,7,18,1,0,0,0,0,0,1,0
"2017/7/1 18:30","C_1",2.24,4.16,0,24.282,95.6,7,18,1,0,0,0,0,0,1,0
"2017/7/1 18:35","C_1",2.15,3.92,0.3,24.276,95.18,7,18,1,0,0,0,0,0,1,0
"2017/7/1 18:40","C_1",2.66,4.26,0,24.336,95.14,7,18,1,0,0,0,0,0,1,0
"2017/7/1 18:45","C_1",6.12,5,0,24.292,95.38,7,18,1,0,0,0,0,0,1,0
"2017/7/1 18:50","C_1",7.18,6.62,0.1,24.098,95.76,7,18,1,0,0,0,0,0,1,0
"2017/7/1 18:55","C_1",8.64,7.44,0,23.968,96.22,7,18,1,0,0,0,0,0,1,0
"2017/7/1 19:00","C_1",7.56,8.1,0,24.07,96.52,7,19,1,0,0,0,0,0,1,0
"2017/7/1 19:10","C_1",7.25,8.52,0,24.146,96.18,7,19,1,0,0,0,0,0,1,0
"2017/7/1 19:15","C_1",7.84,9.4,0,24.236,96.32,7,19,1,0,0,0,0,0,1,0
"2017/7/1 19:20","C_1",9.92,8.1,0,24.186,96.34,7,19,1,0,0,0,0,0,1,0
"2017/7/1 19:25","C_1",8.08,10.14,0,24.076,96.34,7,19,1,0,0,0,0,0,1,0
"2017/7/1 19:30","C_1",7.56,8.72,0,24.046,96.42,7,19,1,0,0,0,0,0,1,0
"2017/7/1 19:35","C_1",7.84,8.96,0.2,24.074,96.38,7,19,1,0,0,0,0,0,1,0
"2017/7/1 19:40","C_1",9.56,6.18,0,24.126,96.42,7,19,1,0,0,0,0,0,1,0
"2017/7/1 19:45","C_1",5.6,4.26,0,24.198,95.68,7,19,1,0,0,0,0,0,1,0
"2017/7/1 19:50","C_1",5.2,4.04,0,24.326,94.38,7,19,1,0,0,0,0,0,1,0
"2017/7/1 19:55","C_1",8.74,5.94,0.1,24.298,94.72,7,19,1,0,0,0,0,0,1,0
"2017/7/1 20:00","C_1",6.78,8.4,0,24.256,95.64,7,20,1,0,0,0,0,0,1,0
"2017/7/1 20:05","C_1",6.36,8.22,0,24.222,95.92,7,20,1,0,0,0,0,0,1,0
"2017/7/1 20:10","C_1",5.56,8.42,0,24.214,95.94,7,20,1,0,0,0,0,0,1,0
"2017/7/1 20:15","C_1",6.36,7.95,0,24.268,95.92,7,20,1,0,0,0,0,0,1,0
"2017/7/1 20:20","C_1",6.625,7.88,0,24.366,95.74,7,20,1,0,0,0,0,0,1,0
"2017/7/1 20:25","C_1",6.64,7.02,0,24.334,95.82,7,20,1,0,0,0,0,0,1,0
"2017/7/1 20:30","C_1",7.56,7.88,0,24.252,95.9,7,20,1,0,0,0,0,0,1,0
"2017/7/1 20:35","C_1",9.94,8.96,0,24.312,95.88,7,20,1,0,0,0,0,0,1,0
"2017/7/1 20:40","C_1",11.66,11.34,0,24.336,96.2,7,20,1,0,0,0,0,0,1,0
"2017/7/1 20:45","C_1",5.98,10.26,0,24.314,96.2,7,20,1,0,0,0,0,0,1,0
"2017/7/1 20:50","C_1",5.7,8.74,0,24.258,96,7,20,1,0,0,0,0,0,1,0
"2017/7/1 20:55","C_1",5.1,8.28,0,24.202,95.98,7,20,1,0,0,0,0,0,1,0
"2017/7/1 21:00","C_1",5.56,7.34,0,24.228,95.74,7,21,1,0,0,0,0,0,1,0
"2017/7/1 21:05","C_1",5.3,5.74,0,24.272,94.9,7,21,1,0,0,0,0,0,1,0
"2017/7/1 21:10","C_1",5.82,7.66,0,24.358,95.1,7,21,1,0,0,0,0,0,1,0
"2017/7/1 21:15","C_1",7.42,8.18,0,24.248,95.88,7,21,1,0,0,0,0,0,1,0
"2017/7/1 21:20","C_1",6.64,10.58,0,24.224,96.16,7,21,1,0,0,0,0,0,1,0
"2017/7/1 21:25","C_1",6.625,10.225,0,24.242,96.22,7,21,1,0,0,0,0,0,1,0
"2017/7/1 21:30","C_1",6.52,7.54,0,24.252,96.06,7,21,1,0,0,0,0,0,1,0
"2017/7/1 21:35","C_1",5.56,5.88,0,24.186,95.92,7,21,1,0,0,0,0,0,1,0
"2017/7/1 21:40","C_1",5.3,5.54,0,24.178,95.94,7,21,1,0,0,0,0,0,1,0
"2017/7/1 21:45","C_1",4.775,6.06,0,24.184,95.68,7,21,1,0,0,0,0,0,1,0
"2017/7/1 21:50","C_1",5.68,7.02,0,24.138,95.66,7,21,1,0,0,0,0,0,1,0
"2017/7/1 21:55","C_1",4.88,5.84,0,24.088,95.92,7,21,1,0,0,0,0,0,1,0
"2017/7/2 06:00","C_1",6.08,6.18,0,23.676,95.16,7,6,1,0,0,0,0,0,1,0
"2017/7/2 06:05","C_1",6.6,6.18,0,24.302,94.24,7,6,1,0,0,0,0,0,1,0
"2017/7/2 06:10","C_1",7.42,7.34,0,24.61,92.76,7,6,1,0,0,0,0,0,1,0
"2017/7/2 06:15","C_1",8.08,5.74,0,25.02,92.08,7,6,1,0,0,0,0,0,1,0
"2017/7/2 06:20","C_1",8.6,5.2,0,25.356,90.52,7,6,1,0,0,0,0,0,1,0
"2017/7/2 06:25","C_1",7.42,6.26,0,25.262,90.4,7,6,1,0,0,0,0,0,1,0
"2017/7/2 06:30","C_1",6.24,6.18,0,25.214,90.88,7,6,1,0,0,0,0,0,1,0
"2017/7/2 06:35","C_1",4.76,6.08,0,25.336,90.82,7,6,1,0,0,0,0,0,1,0
"2017/7/2 06:40","C_1",4.6,6.6,0,25.656,90.26,7,6,1,0,0,0,0,0,1,0
"2017/7/2 06:45","C_1",4.5,6.5,0,25.77,90.16,7,6,1,0,0,0,0,0,1,0
"2017/7/2 06:50","C_1",6.78,6.35,0,25.822,89.7,7,6,1,0,0,0,0,0,1,0
"2017/7/2 06:55","C_1",6.22,6.18,0,25.992,89.68,7,6,1,0,0,0,0,0,1,0
"2017/7/2 07:00","C_1",5.02,5.86,0,25.962,89.34,7,7,1,0,0,0,0,0,1,0
"2017/7/2 07:05","C_1",3.62,5.32,0,26.318,89.14,7,7,1,0,0,0,0,0,1,0
"2017/7/2 07:10","C_1",4.38,4.68,0,26.7,87.78,7,7,1,0,0,0,0,0,1,0
"2017/7/2 07:15","C_1",4.45,4.8,0,26.524,88.02,7,7,1,0,0,0,0,0,1,0
"2017/7/2 07:20","C_1",4,3.92,0,26.778,86.7,7,7,1,0,0,0,0,0,1,0
"2017/7/2 07:25","C_1",4.24,4.48,0,27.092,85.52,7,7,1,0,0,0,0,0,1,0
"2017/7/2 07:30","C_1",4.76,4.38,0.1,27.16,85.2,7,7,1,0,0,0,0,0,1,0
"2017/7/2 07:35","C_1",5.16,3.62,0,27.024,85.2,7,7,1,0,0,0,0,0,1,0
"2017/7/2 07:40","C_1",5.6,3.8,0,27.57,84.26,7,7,1,0,0,0,0,0,1,0
"2017/7/2 07:45","C_1",3.48,3.72,0,27.696,82.86,7,7,1,0,0,0,0,0,1,0
"2017/7/2 07:50","C_1",3.74,4.14,0,27.436,83.16,7,7,1,0,0,0,0,0,1,0
"2017/7/2 07:55","C_1",3.125,3.82,0,28.036,81.8,7,7,1,0,0,0,0,0,1,0
"2017/7/2 08:00","C_1",4,4.16,0,28.652,80.02,7,8,1,0,0,0,0,0,1,0
"2017/7/2 08:05","C_1",3.6,4.05,0,28.832,78.96,7,8,1,0,0,0,0,0,1,0
"2017/7/2 08:10","C_1",3.98,4.8,0,28.928,77.24,7,8,1,0,0,0,0,0,1,0
"2017/7/2 08:15","C_1",4,4.56,0,28.982,77.02,7,8,1,0,0,0,0,0,1,0
"2017/7/2 08:20","C_1",4.52,4.06,0,29.488,75.02,7,8,1,0,0,0,0,0,1,0
"2017/7/2 08:25","C_1",4.38,2.76,0,29.822,72.34,7,8,1,0,0,0,0,0,1,0
"2017/7/2 08:30","C_1",4.125,3,0,30.072,71.36,7,8,1,0,0,0,0,0,1,0
"2017/7/2 08:35","C_1",6.48,3.1,0,30.328,70.12,7,8,1,0,0,0,0,0,1,0
"2017/7/2 08:40","C_1",4,2.76,0,30.666,69.52,7,8,1,0,0,0,0,0,1,0
"2017/7/2 08:45","C_1",3.74,2.86,0,30.524,69.04,7,8,1,0,0,0,0,0,1,0
"2017/7/2 08:50","C_1",3.46,3.28,0,30.986,68.42,7,8,1,0,0,0,0,0,1,0
"2017/7/2 08:55","C_1",2.8,3.18,0,31.26,66.6,7,8,1,0,0,0,0,0,1,0
"2017/7/2 09:00","C_1",1.125,2.96,0.1,31.276,65.86,7,9,1,0,0,0,0,0,1,0
"2017/7/2 09:05","C_1",0.1,1.78,0.2,30.942,64.58,7,9,1,0,0,0,0,0,1,0
"2017/7/2 09:10","C_1",0.1,1.32,0.4,31.184,63.86,7,9,1,0,0,0,0,0,1,0
"2017/7/2 09:15","C_1",NA,1.56,0.2,31.014,64.64,7,9,1,0,0,0,0,0,1,0
"2017/7/2 09:20","C_1",0.1,1.65,0,31.504,63.36,7,9,1,0,0,0,0,0,1,0
"2017/7/2 09:25","C_1",NA,1.44,0.3,31.872,62.1,7,9,1,0,0,0,0,0,1,0
"2017/7/2 09:30","C_1",NA,1.44,0.1,31.966,61.52,7,9,1,0,0,0,0,0,1,0
"2017/7/2 09:35","C_1",NA,1.44,0,32.386,60.56,7,9,1,0,0,0,0,0,1,0
"2017/7/2 09:40","C_1",1.666666667,1.32,0.3,32.082,60.82,7,9,1,0,0,0,0,0,1,0
"2017/7/2 09:45","C_1",NA,1.32,0.1,32.146,60.36,7,9,1,0,0,0,0,0,1,0
"2017/7/2 09:50","C_1",NA,1.44,0.4,32.244,59.44,7,9,1,0,0,0,0,0,1,0
"2017/7/2 09:55","C_1",NA,1.32,0.1,32.476,59.02,7,9,1,0,0,0,0,0,1,0
"2017/7/2 10:00","C_1",2.1,1.56,0.4,32.278,58.86,7,10,1,0,0,0,0,0,1,0
"2017/7/2 10:05","C_1",NA,1.78,0.2,32.758,59,7,10,1,0,0,0,0,0,1,0
"2017/7/2 10:10","C_1",0.1,1.78,0.1,33.444,57.7,7,10,1,0,0,0,0,0,1,0
"2017/7/2 10:15","C_1",0.1,2.1,0.4,33.194,58.3,7,10,1,0,0,0,0,0,1,0
"2017/7/2 10:20","C_1",0.1,2.86,0.2,32.856,58.5,7,10,1,0,0,0,0,0,1,0
"2017/7/2 10:25","C_1",0.1,2.42,0.8,32.67,59.94,7,10,1,0,0,0,0,0,1,0
"2017/7/2 10:30","C_1",0.52,2.66,0.3,32.548,60.52,7,10,1,0,0,0,0,0,1,0
"2017/7/2 10:35","C_1",0.275,2.45,0.5,33.402,58.62,7,10,1,0,0,0,0,0,1,0
"2017/7/2 10:40","C_1",0.1,2.74,1.1,33.132,58.48,7,10,1,0,0,0,0,0,1,0
"2017/7/2 10:45","C_1",0.66,2.88,1.1,32.3,60.38,7,10,1,0,0,0,0,0,1,0
"2017/7/2 10:50","C_1",0.94,3.18,0.7,32.834,60.3,7,10,1,0,0,0,0,0,1,0
"2017/7/2 10:55","C_1",0.8,3.3,1.5,32.532,60.26,7,10,1,0,0,0,0,0,1,0
"2017/7/2 11:00","C_1",1.2,3.3,0.9,32.548,60.36,7,11,1,0,0,0,0,0,1,0
"2017/7/2 11:05","C_1",1.08,3.28,1.3,33.026,59.42,7,11,1,0,0,0,0,0,1,0
"2017/7/2 11:10","C_1",0.8,2.98,0.8,32.454,60,7,11,1,0,0,0,0,0,1,0
"2017/7/2 11:15","C_1",0.94,3.5,1.3,32.72,59.22,7,11,1,0,0,0,0,0,1,0
"2017/7/2 11:20","C_1",1.22,3.92,1.9,33.106,58.44,7,11,1,0,0,0,0,0,1,0
"2017/7/2 11:25","C_1",1.74,4.78,1.3,32.816,59.76,7,11,1,0,0,0,0,0,1,0
"2017/7/2 11:30","C_1",3.15,4.9,1.8,32.438,60.34,7,11,1,0,0,0,0,0,1,0
"2017/7/2 11:35","C_1",2.38,5.1,0.8,32.242,62.12,7,11,1,0,0,0,0,0,1,0
"2017/7/2 11:40","C_1",3.48,5.1,1,32.43,60.76,7,11,1,0,0,0,0,0,1,0
"2017/7/2 11:45","C_1",4.52,5.54,0.5,32.752,59.74,7,11,1,0,0,0,0,0,1,0
"2017/7/2 11:50","C_1",3.22,5.25,0.8,32.752,60.66,7,11,1,0,0,0,0,0,1,0
"2017/7/2 11:55","C_1",3.08,5.64,0.5,32.794,59.78,7,11,1,0,0,0,0,0,1,0
"2017/7/2 12:00","C_1",3.32,5.52,0.5,32.764,59.04,7,12,1,0,0,0,0,0,1,0
"2017/7/2 12:05","C_1",4.625,5.32,0.4,32.672,59.48,7,12,1,0,0,0,0,0,1,0
"2017/7/2 12:10","C_1",4.12,5.42,0.4,32.778,59.26,7,12,1,0,0,0,0,0,1,0
"2017/7/2 12:15","C_1",3.62,5.96,0.1,33.336,58.38,7,12,1,0,0,0,0,0,1,0
"2017/7/2 12:20","C_1",5.06,6.8,0.7,33.62,56.82,7,12,1,0,0,0,0,0,1,0
"2017/7/2 12:25","C_1",6.1,7.88,1.7,32.546,59.14,7,12,1,0,0,0,0,0,1,0
"2017/7/2 12:30","C_1",6.5,8.52,0.7,32.396,59.84,7,12,1,0,0,0,0,0,1,0
"2017/7/2 12:35","C_1",7.42,9.82,0.5,32.274,60.18,7,12,1,0,0,0,0,0,1,0
"2017/7/2 12:40","C_1",7.94,9.72,0.2,32.324,60.46,7,12,1,0,0,0,0,0,1,0
"2017/7/2 12:45","C_1",7.75,9.38,0.2,32.778,60.28,7,12,1,0,0,0,0,0,1,0
"2017/7/2 12:50","C_1",7.4,9.18,0.2,33.116,58.6,7,12,1,0,0,0,0,0,1,0
"2017/7/2 12:55","C_1",7.3,8.6,0.1,33.44,58.58,7,12,1,0,0,0,0,0,1,0
"2017/7/2 13:00","C_1",5.7,9.3,0.2,33.35,58.04,7,13,1,0,0,0,0,0,1,0
"2017/7/2 13:05","C_1",5.7,8.575,0,34.05,57.6,7,13,1,0,0,0,0,0,1,0
"2017/7/2 13:10","C_1",7.275,9.58,0.9,33.91,58.32,7,13,1,0,0,0,0,0,1,0
"2017/7/2 13:15","C_1",6.64,9.72,0.8,32.496,63.48,7,13,1,0,0,0,0,0,1,0
"2017/7/2 13:20","C_1",5.58,8.4,1.3,31.648,66.58,7,13,1,0,0,0,0,0,1,0
"2017/7/2 13:25","C_1",5.44,8.52,1.7,31.096,68.78,7,13,1,0,0,0,0,0,1,0
"2017/7/2 13:30","C_1",5.98,10.04,1,30.966,69.78,7,13,1,0,0,0,0,0,1,0
"2017/7/2 14:15","C_1",17.1,13.04,0.7,25.518,91.48,7,14,1,0,0,0,0,0,1,0
"2017/7/2 14:20","C_1",14.14,11.175,0.7,25.512,89.8,7,14,1,0,0,0,0,0,1,0
"2017/7/2 14:25","C_1",13.375,11.22,0.8,25.618,89.82,7,14,1,0,0,0,0,0,1,0
"2017/7/2 14:55","C_1",11.8,13.68,0.2,25.578,93.1,7,14,1,0,0,0,0,0,1,0
"2017/7/2 15:00","C_1",15.025,13.04,0.6,25.806,92.44,7,15,1,0,0,0,0,0,1,0
"2017/7/2 15:10","C_1",12.46,14.52,0.1,25.53,93.74,7,15,1,0,0,0,0,0,1,0
"2017/7/2 15:15","C_1",14.56,14.74,0,25.472,93.68,7,15,1,0,0,0,0,0,1,0
"2017/7/2 15:20","C_1",12.84,13.78,0,25.598,93.66,7,15,1,0,0,0,0,0,1,0
"2017/7/2 15:25","C_1",13.52,14.08,0,25.716,93.8,7,15,1,0,0,0,0,0,1,0
"2017/7/2 15:30","C_1",16.7,11.425,0,25.71,92.92,7,15,1,0,0,0,0,0,1,0
"2017/7/2 15:35","C_1",10.4,11.42,0,25.834,92.98,7,15,1,0,0,0,0,0,1,0
"2017/7/2 15:40","C_1",9.02,11.66,0,25.94,93.06,7,15,1,0,0,0,0,0,1,0
"2017/7/2 15:45","C_1",7.3,9.36,0,25.964,91.94,7,15,1,0,0,0,0,0,1,0
"2017/7/2 15:50","C_1",5.98,7.56,0.1,26.024,91.24,7,15,1,0,0,0,0,0,1,0
"2017/7/2 15:55","C_1",6.36,7.24,0,26.1,91.14,7,15,1,0,0,0,0,0,1,0
"2017/7/2 16:00","C_1",6.48,5.96,0.4,26.132,89.74,7,16,1,0,0,0,0,0,1,0
"2017/7/2 16:05","C_1",7.54,6.92,0.5,26.178,89.32,7,16,1,0,0,0,0,0,1,0
"2017/7/2 16:10","C_1",4.26,6.92,0.7,26.198,88.66,7,16,1,0,0,0,0,0,1,0
"2017/7/2 16:15","C_1",4.125,7.14,0.2,26.228,88.96,7,16,1,0,0,0,0,0,1,0
"2017/7/2 16:20","C_1",3.48,6.08,0.1,26.258,89.1,7,16,1,0,0,0,0,0,1,0
"2017/7/2 16:25","C_1",4.52,6.8,0.1,26.242,89.04,7,16,1,0,0,0,0,0,1,0
"2017/7/2 16:30","C_1",5.84,7.24,0.1,26.152,89.92,7,16,1,0,0,0,0,0,1,0
"2017/7/2 16:35","C_1",6.08,7.36,0,26.04,90.94,7,16,1,0,0,0,0,0,1,0
"2017/7/2 16:40","C_1",5.7,6.475,0,26.182,90.9,7,16,1,0,0,0,0,0,1,0
"2017/7/2 16:45","C_1",5.2,5.96,0,26.214,90.34,7,16,1,0,0,0,0,0,1,0
"2017/7/2 16:50","C_1",5.75,5.2,0.1,26.294,88.86,7,16,1,0,0,0,0,0,1,0
"2017/7/2 16:55","C_1",4.64,6.18,0.3,26.208,90.64,7,16,1,0,0,0,0,0,1,0
"2017/7/2 17:00","C_1",4.66,6.72,0.1,26.26,90.54,7,17,1,0,0,0,0,0,1,0
"2017/7/2 17:05","C_1",5.7,7.54,0.4,26.25,91.12,7,17,1,0,0,0,0,0,1,0
"2017/7/2 17:10","C_1",7.06,7.76,0.2,26.118,91.2,7,17,1,0,0,0,0,0,1,0
"2017/7/2 17:15","C_1",6.5,7.26,0,26.008,91.08,7,17,1,0,0,0,0,0,1,0
"2017/7/2 17:20","C_1",5.7,7.12,0.2,26.084,90.44,7,17,1,0,0,0,0,0,1,0
"2017/7/2 17:25","C_1",7.25,7.12,0.2,26.168,89.96,7,17,1,0,0,0,0,0,1,0
"2017/7/2 17:30","C_1",7.68,7.02,0,26.172,90.46,7,17,1,0,0,0,0,0,1,0
"2017/7/2 17:35","C_1",7.96,7.22,0,26.128,90.62,7,17,1,0,0,0,0,0,1,0
"2017/7/2 17:40","C_1",7.28,8.1,0,26.106,91.24,7,17,1,0,0,0,0,0,1,0
"2017/7/2 17:45","C_1",9.8,6.94,0,26.082,91.54,7,17,1,0,0,0,0,0,1,0
"2017/7/2 17:50","C_1",9.68,8.44,0,26.202,90.46,7,17,1,0,0,0,0,0,1,0
"2017/7/2 17:55","C_1",10.72,11.275,0,26.168,91.06,7,17,1,0,0,0,0,0,1,0
"2017/7/2 18:00","C_1",10.04,11.98,0,26.146,91.34,7,18,1,0,0,0,0,0,1,0
"2017/7/2 18:05","C_1",10.375,14.54,0,26.198,91.82,7,18,1,0,0,0,0,0,1,0
"2017/7/2 18:10","C_1",10.48,10.8,0,26.088,92.5,7,18,1,0,0,0,0,0,1,0
"2017/7/2 18:15","C_1",10.34,11.64,0,26.034,92.68,7,18,1,0,0,0,0,0,1,0
