281,1,N
632,1,N
976,1,N
1332,1,N
1686,1,N
2061,1,N
2459,1,N
2874,1,N
3275,1,N
3683,1,N
4096,1,N
4497,1,N
4876,1,N
5272,1,N
5668,1,N
6043,1,N
6430,1,N
6835,1,N
7252,1,N
7650,1,N
8064,1,N
8487,1,N
8894,1,N
9282,1,N
9689,1,N
10105,1,N
10499,1,N
10903,1,N
11323,1,N
11747,1,N
12151,1,N
12580,1,N
13019,1,N
13438,1,N
13846,1,N
14279,1,N
14723,1,N
15144,1,N
15576,1,N
16017,1,N
16441,1,N
16841,1,N
17258,1,N
17680,1,N
18093,1,N
18489,1,N
18909,1,N
19340,1,N
19760,1,N
20158,1,N
20567,1,N
20956,1,N
21322,1,N
21703,1,N
22095,1,N
22494,1,N
22880,1,N
23292,1,N
23713,1,N
24130,1,N
24522,1,N
24920,1,N
25321,1,N
25706,1,N
26083,1,N
26472,1,N
26867,1,N
27253,1,N
27638,1,N
28048,1,N
28467,1,N
28868,1,N
29273,1,N
29684,1,N
30089,1,N
30464,1,N
30848,1,N
31233,1,N
31610,1,N
31976,1,N
32356,1,N
32750,1,N
33144,1,N
33521,1,N
33944,1,N
34378,1,N
34759,1,N
35149,1,N
35563,1,N
35977,1,N
36393,1,N
36794,1,N
37171,1,N
37546,1,N
37898,1,N
38240,1,N
38584,1,N
38937,1,N
39284,1,N
39662,1,N
40051,1,N
40448,1,N
40834,1,N
41235,1,N
41649,1,N
42063,1,N
42454,1,N
42858,1,N
43265,1,N
43670,1,N
44040,1,N
44417,1,N
44797,1,N
45180,1,N
45547,1,N
45938,1,N
46344,1,N
46752,1,N
47142,1,N
47546,1,N
47947,1,N
48330,1,N
48723,1,N
49119,1,N
49510,1,N
49878,1,N
50256,1,N
50635,1,N
51017,1,N
51381,1,N
51754,1,N
52136,1,N
52517,1,N
52887,1,N
53277,1,N
53681,1,N
54070,1,N
54445,1,N
54832,1,N
55221,1,N
55594,1,N
55955,1,N
56320,1,N
56683,1,N
57029,1,N
57414,1,N
57793,1,N
58182,1,N
58568,1,N
58928,1,N
59303,1,N
59679,1,N
60055,1,N
60427,1,N
60773,1,N
61141,1,N
61496,1,N
61853,1,N
62212,1,N
62573,1,N
62919,1,N
63258,1,N
63604,1,N
63952,1,N
64311,1,N
64667,1,N
65037,1,N
65420,1,N
65829,1,N
66215,1,N
66611,1,N
67011,1,N
67402,1,N
67762,1,N
68127,1,N
68494,1,N
68864,1,N
69219,1,N
69580,1,N
69950,1,N
70329,1,N
70691,1,N
71061,1,N
71438,1,N
71812,1,N
72170,1,N
72538,1,N
72913,1,N
73288,1,N
73650,1,N
74025,1,N
74404,1,N
74773,1,N
