1014, 1552790808, lead_off:False/0.841, confidence:0.727, big_r:0, small_r1, Polarity:0, No_R:99, hfb: 0
1019, 1552791108, lead_off:False/0.840, confidence:0.359, big_r:0, small_r0, Polarity:0, No_R:92, hfb: 0
1022, 1552791288, lead_off:False/0.841, confidence:0.207, big_r:0, small_r1, Polarity:0, No_R:111, hfb: 0
1023, 1552791348, lead_off:False/0.841, confidence:0.676, big_r:0, small_r0, Polarity:0, No_R:108, hfb: 0
1027, 1552791588, lead_off:False/0.841, confidence:0.680, big_r:0, small_r1, Polarity:0, No_R:100, hfb: 0
1028, 1552791648, lead_off:False/0.841, confidence:0.591, big_r:0, small_r0, Polarity:0, No_R:110, hfb: 0
1029, 1552791708, lead_off:False/0.841, confidence:0.351, big_r:0, small_r1, Polarity:0, No_R:111, hfb: 0
1030, 1552791768, lead_off:False/0.841, confidence:0.390, big_r:0, small_r0, Polarity:0, No_R:100, hfb: 0
1031, 1552791828, lead_off:False/0.841, confidence:0.657, big_r:0, small_r1, Polarity:0, No_R:105, hfb: 0
1032, 1552791888, lead_off:False/0.841, confidence:0.663, big_r:0, small_r0, Polarity:0, No_R:98, hfb: 1
1051, 1552793028, lead_off:False/0.842, confidence:0.740, big_r:0, small_r0, Polarity:0, No_R:96, hfb: 0
1064, 1552793808, lead_off:False/0.841, confidence:0.699, big_r:0, small_r0, Polarity:0, No_R:103, hfb: 1
1065, 1552793868, lead_off:False/0.841, confidence:0.740, big_r:0, small_r1, Polarity:0, No_R:96, hfb: 0
1066, 1552793928, lead_off:False/0.841, confidence:0.615, big_r:0, small_r0, Polarity:0, No_R:104, hfb: 0
1073, 1552794348, lead_off:False/0.841, confidence:0.710, big_r:0, small_r0, Polarity:0, No_R:100, hfb: 0
1074, 1552794408, lead_off:False/0.840, confidence:0.654, big_r:0, small_r0, Polarity:0, No_R:107, hfb: 0
1075, 1552794468, lead_off:False/0.840, confidence:0.519, big_r:0, small_r0, Polarity:0, No_R:106, hfb: 0
1076, 1552794528, lead_off:False/0.840, confidence:0.658, big_r:0, small_r0, Polarity:0, No_R:111, hfb: 0
1079, 1552794708, lead_off:False/0.840, confidence:0.663, big_r:0, small_r0, Polarity:0, No_R:104, hfb: 0
1080, 1552794768, lead_off:False/0.840, confidence:0.378, big_r:0, small_r0, Polarity:0, No_R:98, hfb: 0
1081, 1552794828, lead_off:False/0.840, confidence:0.606, big_r:0, small_r0, Polarity:0, No_R:94, hfb: 0
1082, 1552794888, lead_off:False/0.840, confidence:0.667, big_r:0, small_r0, Polarity:0, No_R:102, hfb: 0
1083, 1552794948, lead_off:False/0.840, confidence:0.470, big_r:0, small_r0, Polarity:0, No_R:100, hfb: 0
1084, 1552795008, lead_off:False/0.840, confidence:0.635, big_r:0, small_r0, Polarity:0, No_R:96, hfb: 0
1091, 1552795428, lead_off:False/0.841, confidence:0.273, big_r:0, small_r0, Polarity:0, No_R:110, hfb: 2
1092, 1552795488, lead_off:False/0.841, confidence:0.485, big_r:0, small_r0, Polarity:0, No_R:99, hfb: 3
1108, 1552796448, lead_off:False/0.840, confidence:0.541, big_r:0, small_r0, Polarity:0, No_R:109, hfb: 0
1109, 1552796508, lead_off:False/0.971, confidence:0.535, big_r:0, small_r0, Polarity:0, No_R:99, hfb: 0
1116, 1552796928, lead_off:False/0.847, confidence:0.723, big_r:0, small_r1, Polarity:0, No_R:94, hfb: 0
1117, 1552796988, lead_off:False/0.846, confidence:0.609, big_r:0, small_r0, Polarity:0, No_R:87, hfb: 0
1127, 1552797588, lead_off:False/0.843, confidence:0.579, big_r:0, small_r0, Polarity:0, No_R:121, hfb: 0
