mins 2320 , noise_error =0.7480916030534351
mins 2454 , noise_error =0.7107438016528926
mins 2455 , noise_error =0.8278688524590164
mins 2456 , noise_error =0.8548387096774194
mins 2457 , noise_error =0.776
mins 2458 , noise_error =0.8870967741935484
mins 2459 , noise_error =0.76
mins 2460 , noise_error =0.832
mins 2461 , noise_error =0.8617886178861789
mins 2462 , noise_error =0.7983870967741935
mins 2463 , noise_error =0.7580645161290323
mins 2464 , noise_error =0.680327868852459
mins 2465 , noise_error =0.5882352941176471
mins 2466 , noise_error =0.6115702479338843
mins 2467 , noise_error =0.8278688524590164
mins 2468 , noise_error =0.959349593495935
mins 2469 , noise_error =0.8717948717948718
mins 2470 , noise_error =0.8620689655172413
mins 2471 , noise_error =0.9658119658119658
mins 2472 , noise_error =1.0
mins 2473 , noise_error =0.9914529914529915
mins 2474 , noise_error =0.860655737704918
mins 2475 , noise_error =0.6719999999999999
mins 2476 , noise_error =0.8333333333333334
mins 2477 , noise_error =0.9180327868852459
mins 2478 , noise_error =0.8099173553719008
mins 2479 , noise_error =0.5932203389830508
mins 2480 , noise_error =0.5966386554621849
mins 2481 , noise_error =0.688
mins 2482 , noise_error =0.6796875
mins 2483 , noise_error =0.6791044776119404
mins 2484 , noise_error =0.8195488721804511
mins 2485 , noise_error =0.7553956834532374
mins 2486 , noise_error =0.8333333333333334
mins 2487 , noise_error =0.8029197080291971
mins 2488 , noise_error =0.7637795275590551
mins 2489 , noise_error =0.5967741935483871
mins 2490 , noise_error =0.6904761904761905
mins 2491 , noise_error =0.8359375
mins 2492 , noise_error =0.7401574803149606
mins 2493 , noise_error =0.7222222222222222
mins 2494 , noise_error =0.752
mins 2495 , noise_error =0.5042016806722689
mins 2496 , noise_error =0.6585365853658536
mins 2497 , noise_error =0.5892857142857143
mins 2498 , noise_error =0.625
mins 2499 , noise_error =0.7672413793103449
mins 2500 , noise_error =0.5132743362831859
mins 2501 , noise_error =0.6551724137931034
mins 2502 , noise_error =0.819672131147541
mins 2503 , noise_error =0.8188976377952756
mins 2504 , noise_error =0.8780487804878049
mins 2505 , noise_error =0.8536585365853658
mins 2506 , noise_error =0.8181818181818181
mins 2507 , noise_error =0.8584070796460177
mins 2508 , noise_error =0.9439252336448598
mins 2509 , noise_error =1.0
