99,89,80
98,88,76
97,88,83
94,82,72
90,78,70
95,85,75
95,85,75
90,76,67
88,74,68
88,79,70
82,77,69
86,73,67
88,78,70
94,85,72
94,85,72
95,84,74
88,75,65
93,77,67
92,83,73
88,75,67
85,72,67
86,73,68
85,74,69
87,75,70
87,74,68
95,81,70
97,87,76
94,85,71
93,85,79
94,81,69
88,78,67
92,83,78
91,84,77
90,78,70
91,75,68
89,75,68
85,75,71
85,76,72
89,78,74
90,78,72
88,79,70
88,78,72
88,79,75
95,82,76
92,83,76
88,81,75
95,85,75
91,82,74
90,80,75
93,79,73
104,88,72
90,84,73
96,89,77
92,88,76
108,94,85
97,86,78
97,86,78
89,77,73
93,81,73
82,77,70
93,81,74
93,81,74
91,79,75
96,79,74
85,79,74
93,80,73
97,81,74
91,81,73
102,79,71
87,79,74
87,80,76
87,80,77
96,83,73
93,78,73
82,77,71
94,78,72
87,81,73
94,81,71
86,76,71
83,76,66
82,77,73
96,79,74
96,83,73
86,80,75
96,82,77
93,80,71
96,86,80
97,86,80
93,83,77
90,80,75
93,81,74
91,80,73
90,84,77
93,82,74
94,81,75
90,81,76
97,83,75
95,83,76
97,83,72
85,77,72
85,79,75
96,77,67
93,79,74
92,77,74
87,76,71
90,77,71
91,79,71
87,79,73
89,78,72
93,76,69
81,76,71
94,78,72
92,80,72
85,80,76
91,80,72
85,79,72
89,79,72
92,79,73
94,82,77
87,81,76
89,78,71
86,75,71
81,76,71
91,76,70
82,76,72
98,82,71
98,82,71
98,82,71
85,74,69
86,72,65
77,71,66
90,73,68
93,75,67
93,81,73
93,81,73
91,75,69
84,72,67
81,77,70
81,75,68
84,76,70
85,77,68
88,73,64
91,74,66
79,71,66
79,71,66
102,82,71
90,77,72
90,77,72
90,77,72
90,77,72
90,77,72
90,77,72
93,82,71
85,78,68
93,81,78
92,81,69
87,82,71
94,86,84
94,86,84
94,86,84
97,84,72
90,84,78
90,81,75
94,84,73
95,87,77
93,83,71
95,87,80
92,82,71
95,87,76
97,83,76
93,87,75
96,92,87
96,92,87
96,92,87
96,92,87
96,92,87
96,92,87
96,92,87
96,92,87
96,92,87
93,82,77
93,82,77
93,82,77
101,86,82
85,78,70
90,78,71
87,79,72
87,79,72
86,80,74
88,80,74
82,77,72
91,82,77
85,79,73
83,78,72
87,80,75
94,82,67
94,82,67
83,76,69
84,76,70
87,76,69
84,73,67
84,75,69
86,74,68
80,74,69
84,74,69
78,73,67
80,74,68
83,74,68
86,73,67
84,74,70
80,71,67
89,79,71
95,82,74
95,82,74
92,86,74
92,86,74
85,76,65
85,76,65
91,72,64
80,68,62
73,68,65
73,68,63
83,68,62
72,67,64
73,68,63
72,68,64
76,68,64
73,69,64
75,68,64
71,66,62
77,71,63
84,70,62
75,68,64
74,70,65
82,70,63
73,68,64
82,66,61
70,66,63
70,65,63
70,66,61
71,66,60
73,67,63
83,70,62
71,67,60
70,66,62
68,64,61
68,65,62
70,65,61
73,68,62
83,70,64
72,68,62
71,69,62
71,69,62
74,66,63
75,67,62
78,67,62
70,64,60
87,66,58
70,66,63
77,67,62
77,67,64
66,64,60
72,65,62
69,64,61
71,64,58
70,63,60
72,63,60
70,63,59
76,67,62
72,65,60
70,64,61
76,64,59
69,63,60
69,63,60
71,63,58
69,63,60
68,63,61
74,66,60
70,65,60
71,65,61
71,65,60
67,62,58
85,67,60
