datatime,id,date,time,sht_t,sht_h,pm1,pm25,pm10,co2,adc,acc_x,acc_y,acc_z,accx_int,accy_int,accz_int,accx_i,accy_i,accz_i,sht_t_ext,sht_h_ext,gps_lat,gps_lon,gps_alt,gps_speed,gps_dir,gps_fix,ai1_2,ai1_3,ai1_4,ERR,aslung_id,lab_id,cPM1,cPM2.5
2018/10/22 14:12,0C9A4249DB91,2018/10/22,14:12:15,26.9,71.6,32,47,57,619,0,0,-4,64,187,222,220,-1,-4,64,0,0,0,0,0,0,0,0,0,0,0,0,AL-0311,AS_Lung_P,16.493,18.875
2018/10/22 14:12,0C9A4249DB91,2018/10/22,14:12:30,26.9,71.7,32,47,57,601,0,-2,-5,62,62,44,73,-2,-5,63,0,0,0,0,0,0,0,0,0,0,0,0,AL-0311,AS_Lung_P,16.493,18.875
2018/10/22 14:12,0C9A4249DB91,2018/10/22,14:12:45,26.9,71.7,34,49,61,597,0,-2,-5,63,1140,884,1264,4,-7,61,0,0,0,0,0,0,0,0,0,0,0,0,AL-0311,AS_Lung_P,17.401,19.579
2018/10/22 14:13,0C9A4249DB91,2018/10/22,14:13:00,26.9,71.6,31,45,55,593,0,4,-7,61,646,630,508,4,-11,67,0,0,0,0,0,0,0,0,0,0,0,0,AL-0311,AS_Lung_P,16.039,18.171
2018/10/22 14:13,0C9A4249DB91,2018/10/22,14:13:15,26.9,71.9,30,43,51,592,0,4,-11,67,163,175,180,-1,-2,63,0,0,0,0,0,0,0,0,0,0,0,0,AL-0311,AS_Lung_P,15.585,17.467
2018/10/22 14:13,0C9A4249DB91,2018/10/22,14:13:30,26.9,71.5,30,42,50,586,0,-1,-2,63,142,116,145,-3,-2,62,0,0,0,0,0,0,0,0,0,0,0,0,AL-0311,AS_Lung_P,15.585,17.115
2018/10/22 14:13,0C9A4249DB91,2018/10/22,14:13:45,26.9,71.4,29,41,49,582,0,-3,-2,62,110,92,121,-3,-4,63,0,0,0,0,0,0,0,0,0,0,0,0,AL-0311,AS_Lung_P,15.131,16.763
2018/10/22 14:14,0C9A4249DB91,2018/10/22,14:14:00,26.9,71.3,29,40,48,581,0,-3,-4,63,91,83,80,-2,-3,63,0,0,0,0,0,0,0,0,0,0,0,0,AL-0311,AS_Lung_P,15.131,16.411
2018/10/22 14:14,0C9A4249DB91,2018/10/22,14:14:15,26.9,71.3,28,38,45,578,0,-2,-3,63,93,66,99,-3,-3,64,0,0,0,0,0,0,0,0,0,0,0,0,AL-0311,AS_Lung_P,14.677,15.707
2018/10/22 14:14,0C9A4249DB91,2018/10/22,14:14:30,26.9,71.2,28,40,47,574,0,-3,-3,64,87,107,118,-2,-4,62,0,0,0,0,0,0,0,0,0,0,0,0,AL-0311,AS_Lung_P,14.677,16.411
2018/10/22 14:14,0C9A4249DB91,2018/10/22,14:14:45,26.9,71.1,28,41,48,570,0,-2,-4,62,93,89,114,-1,-5,62,0,0,0,0,0,0,0,0,0,0,0,0,AL-0311,AS_Lung_P,14.677,16.763
2018/10/22 14:15,0C9A4249DB91,2018/10/22,14:15:00,26.9,71.2,27,40,48,565,0,-1,-5,62,107,111,118,-2,-2,64,0,0,0,0,0,0,0,0,0,0,0,0,AL-0311,AS_Lung_P,14.223,16.411
2018/10/22 14:15,0C9A4249DB91,2018/10/22,14:15:15,26.9,71.3,28,40,48,561,0,-2,-2,64,126,90,121,-2,-2,63,0,0,0,0,0,0,0,0,0,0,0,0,AL-0311,AS_Lung_P,14.677,16.411
2018/10/22 14:15,0C9A4249DB91,2018/10/22,14:15:30,26.9,71.3,28,40,48,558,0,-2,-2,63,110,94,99,-2,-2,64,0,0,0,0,0,0,0,0,0,0,0,0,AL-0311,AS_Lung_P,14.677,16.411
2018/10/22 14:15,0C9A4249DB91,2018/10/22,14:15:45,26.9,71.3,27,39,46,556,0,-2,-2,64,121,101,127,-3,-3,63,0,0,0,0,0,0,0,0,0,0,0,0,AL-0311,AS_Lung_P,14.223,16.059
2018/10/22 14:16,0C9A4249DB91,2018/10/22,14:16:00,26.9,71.4,28,39,47,555,0,-3,-3,63,131,136,140,-2,-3,63,0,0,0,0,0,0,0,0,0,0,0,0,AL-0311,AS_Lung_P,14.677,16.059
2018/10/22 14:16,0C9A4249DB91,2018/10/22,14:16:15,26.9,71.4,28,40,46,552,0,-2,-3,63,133,138,146,-1,-1,65,0,0,0,0,0,0,0,0,0,0,0,0,AL-0311,AS_Lung_P,14.677,16.411
2018/10/22 14:16,0C9A4249DB91,2018/10/22,14:16:30,26.9,71.4,28,40,46,551,0,-1,-1,65,167,122,168,-2,-1,63,0,0,0,0,0,0,0,0,0,0,0,0,AL-0311,AS_Lung_P,14.677,16.411
