mins 680 , noise_error =0.7647058823529411
mins 681 , noise_error =0.5272727272727273
mins 682 , noise_error =0.5128205128205128
mins 683 , noise_error =0.7719298245614035
mins 684 , noise_error =0.6818181818181819
mins 685 , noise_error =0.29729729729729726
mins 686 , noise_error =0.364406779661017
mins 687 , noise_error =0.6
mins 688 , noise_error =0.7699115044247787
mins 689 , noise_error =0.771186440677966
mins 690 , noise_error =0.811965811965812
mins 691 , noise_error =0.9426229508196722
mins 692 , noise_error =0.9152542372881356
mins 693 , noise_error =0.8852459016393442
mins 694 , noise_error =0.7642276422764227
mins 695 , noise_error =0.7086614173228347
mins 696 , noise_error =0.5338983050847458
mins 697 , noise_error =0.8160000000000001
mins 698 , noise_error =0.7606837606837606
mins 699 , noise_error =0.8034188034188035
mins 700 , noise_error =0.9230769230769231
mins 701 , noise_error =0.9819819819819819
mins 702 , noise_error =0.9705882352941176
mins 703 , noise_error =0.9375
mins 704 , noise_error =0.8508771929824561
mins 705 , noise_error =0.8545454545454545
mins 706 , noise_error =1.0
mins 707 , noise_error =0.8333333333333334
mins 708 , noise_error =0.8770491803278688
mins 709 , noise_error =1.0
mins 710 , noise_error =0.9818181818181818
mins 711 , noise_error =1.0
mins 712 , noise_error =0.9306930693069306
mins 713 , noise_error =1.0
mins 714 , noise_error =0.9904761904761905
mins 715 , noise_error =1.0
mins 716 , noise_error =1.0
mins 717 , noise_error =1.0
mins 718 , noise_error =0.963302752293578
mins 719 , noise_error =0.8677685950413223
mins 720 , noise_error =0.9827586206896551
mins 721 , noise_error =0.9646017699115044
mins 722 , noise_error =1.0
mins 723 , noise_error =0.8521739130434782
mins 724 , noise_error =0.7586206896551724
mins 725 , noise_error =0.7321428571428572
mins 726 , noise_error =0.9285714285714286
mins 727 , noise_error =0.9891304347826086
mins 728 , noise_error =0.9578947368421052
mins 729 , noise_error =0.9791666666666666
mins 730 , noise_error =0.5360824742268041
mins 731 , noise_error =0.935483870967742
mins 732 , noise_error =0.9795918367346939
mins 733 , noise_error =1.0
mins 734 , noise_error =0.9789473684210527
mins 735 , noise_error =1.0
mins 736 , noise_error =0.979381443298969
mins 737 , noise_error =1.0
mins 738 , noise_error =0.8641975308641976
mins 739 , noise_error =0.875
mins 740 , noise_error =0.9484536082474226
mins 741 , noise_error =0.9270833333333334
mins 742 , noise_error =0.85
mins 743 , noise_error =0.8367346938775511
mins 744 , noise_error =0.9263157894736842
mins 745 , noise_error =1.0
mins 746 , noise_error =0.9574468085106383
mins 747 , noise_error =1.0
mins 748 , noise_error =0.9299999999999999
mins 749 , noise_error =1.0
mins 750 , noise_error =0.9787234042553191
mins 751 , noise_error =0.7078651685393258
mins 752 , noise_error =0.8064516129032258
mins 753 , noise_error =0.925531914893617
mins 754 , noise_error =0.956989247311828
mins 755 , noise_error =1.0
mins 756 , noise_error =0.9896907216494846
mins 757 , noise_error =0.989010989010989
mins 758 , noise_error =1.0
mins 759 , noise_error =1.0
mins 760 , noise_error =1.0
mins 761 , noise_error =0.968421052631579
mins 762 , noise_error =0.9795918367346939
mins 763 , noise_error =1.0
mins 764 , noise_error =1.0
mins 765 , noise_error =1.0
mins 766 , noise_error =0.9893617021276596
mins 767 , noise_error =1.0
mins 768 , noise_error =1.0
mins 769 , noise_error =1.0
mins 770 , noise_error =1.0
mins 771 , noise_error =1.0
mins 772 , noise_error =1.0
mins 773 , noise_error =1.0
mins 774 , noise_error =1.0
mins 775 , noise_error =1.0
mins 776 , noise_error =1.0
mins 777 , noise_error =0.8229166666666666
mins 778 , noise_error =0.7127659574468085
mins 779 , noise_error =0.9775280898876404
mins 780 , noise_error =0.7282608695652174
mins 781 , noise_error =0.6363636363636364
mins 782 , noise_error =0.9333333333333333
mins 783 , noise_error =0.9666666666666667
mins 784 , noise_error =0.9777777777777777
mins 785 , noise_error =0.651685393258427
mins 786 , noise_error =0.6847826086956521
mins 787 , noise_error =0.6590909090909092
mins 788 , noise_error =0.8041237113402062
mins 789 , noise_error =0.711340206185567
mins 790 , noise_error =0.8314606741573034
mins 791 , noise_error =0.8241758241758241
mins 792 , noise_error =0.9468085106382979
mins 793 , noise_error =0.9565217391304348
mins 794 , noise_error =0.967032967032967
mins 795 , noise_error =0.9148936170212766
mins 796 , noise_error =0.967032967032967
mins 797 , noise_error =0.9263157894736842
mins 798 , noise_error =0.8260869565217391
mins 799 , noise_error =0.7692307692307692
mins 800 , noise_error =0.8804347826086957
mins 801 , noise_error =1.0
mins 802 , noise_error =1.0
mins 803 , noise_error =0.9222222222222223
mins 804 , noise_error =0.9534883720930233
mins 805 , noise_error =0.9204545454545454
mins 806 , noise_error =0.978021978021978
mins 807 , noise_error =0.967032967032967
mins 808 , noise_error =1.0
mins 809 , noise_error =0.9883720930232558
mins 810 , noise_error =1.0
mins 811 , noise_error =1.0
mins 812 , noise_error =0.967032967032967
mins 813 , noise_error =0.967032967032967
mins 814 , noise_error =0.8863636363636364
mins 815 , noise_error =0.9438202247191011
mins 816 , noise_error =1.0
mins 817 , noise_error =1.0
mins 818 , noise_error =0.967032967032967
mins 819 , noise_error =0.7474747474747474
mins 820 , noise_error =0.9494949494949495
mins 821 , noise_error =0.95
mins 822 , noise_error =0.9777777777777777
mins 823 , noise_error =0.9782608695652174
mins 824 , noise_error =1.0
mins 825 , noise_error =0.98989898989899
mins 826 , noise_error =0.7216494845360825
mins 827 , noise_error =0.27472527472527475
mins 828 , noise_error =0.5520833333333333
mins 829 , noise_error =0.594059405940594
mins 830 , noise_error =0.4077669902912622
mins 831 , noise_error =0.43617021276595747
mins 832 , noise_error =0.4
mins 833 , noise_error =0.9157894736842105
mins 834 , noise_error =0.6222222222222222
mins 835 , noise_error =0.4144144144144144
mins 836 , noise_error =0.05660377358490565
mins 837 , noise_error =0.29729729729729726
mins 838 , noise_error =0.6929824561403508
mins 839 , noise_error =0.5052631578947369
mins 840 , noise_error =0.19318181818181823
mins 841 , noise_error =0.4018691588785047
mins 842 , noise_error =0.4382022471910112
mins 843 , noise_error =0.2065217391304348
mins 844 , noise_error =0.5625
mins 845 , noise_error =0.79
mins 846 , noise_error =0.9340659340659341
mins 847 , noise_error =0.9529411764705882
mins 848 , noise_error =1.0
mins 849 , noise_error =0.8505747126436781
mins 850 , noise_error =0.9655172413793104
mins 851 , noise_error =1.0
mins 852 , noise_error =0.9753086419753086
mins 853 , noise_error =0.6116504854368932
mins 854 , noise_error =0.7589285714285714
mins 855 , noise_error =0.8125
mins 856 , noise_error =0.9873417721518988
mins 857 , noise_error =1.0
mins 858 , noise_error =1.0
mins 859 , noise_error =1.0
mins 860 , noise_error =1.0
mins 861 , noise_error =0.9880952380952381
mins 862 , noise_error =0.7765957446808511
mins 863 , noise_error =0.7363636363636363
mins 864 , noise_error =0.5555555555555556
mins 865 , noise_error =0.6442307692307692
mins 866 , noise_error =0.7916666666666666
mins 867 , noise_error =0.846938775510204
mins 868 , noise_error =0.967391304347826
mins 869 , noise_error =0.9111111111111111
mins 870 , noise_error =0.9473684210526316
mins 871 , noise_error =0.9690721649484536
mins 872 , noise_error =0.946236559139785
mins 873 , noise_error =0.84375
mins 874 , noise_error =0.8541666666666666
mins 875 , noise_error =0.9767441860465116
mins 876 , noise_error =1.0
mins 877 , noise_error =0.9887640449438202
mins 878 , noise_error =0.9886363636363636
mins 879 , noise_error =1.0
mins 880 , noise_error =0.9166666666666666
mins 881 , noise_error =0.5196078431372548
mins 882 , noise_error =0.33673469387755106
mins 883 , noise_error =0.8021978021978022
mins 884 , noise_error =0.9240506329113924
mins 885 , noise_error =0.7976190476190477
mins 886 , noise_error =0.9620253164556962
mins 887 , noise_error =0.9518072289156626
mins 888 , noise_error =0.962962962962963
mins 889 , noise_error =0.8850574712643678
