mins 470 , noise_error =1.0
mins 597 , noise_error =1.0
mins 598 , noise_error =1.0
mins 599 , noise_error =1.0
mins 600 , noise_error =1.0
mins 601 , noise_error =1.0
mins 602 , noise_error =0.9789473684210527
mins 603 , noise_error =0.9775280898876404
mins 604 , noise_error =0.9120879120879121
mins 605 , noise_error =0.6018518518518519
mins 606 , noise_error =0.6938775510204082
mins 607 , noise_error =0.41509433962264153
mins 608 , noise_error =0.2857142857142857
mins 609 , noise_error =0.2222222222222222
mins 610 , noise_error =0.4842105263157894
mins 611 , noise_error =0.5326086956521738
mins 612 , noise_error =0.7906976744186046
mins 613 , noise_error =0.9655172413793104
mins 614 , noise_error =0.9340659340659341
mins 615 , noise_error =1.0
mins 616 , noise_error =0.9891304347826086
mins 617 , noise_error =1.0
mins 618 , noise_error =0.989247311827957
mins 619 , noise_error =1.0
mins 620 , noise_error =0.9885057471264368
mins 621 , noise_error =1.0
mins 622 , noise_error =1.0
mins 623 , noise_error =0.9888888888888889
mins 624 , noise_error =1.0
mins 625 , noise_error =1.0
mins 626 , noise_error =0.9021739130434783
mins 627 , noise_error =0.9775280898876404
mins 628 , noise_error =0.9767441860465116
mins 629 , noise_error =0.8777777777777778
mins 630 , noise_error =0.8426966292134832
mins 631 , noise_error =0.9770114942528736
mins 632 , noise_error =0.9550561797752809
mins 633 , noise_error =0.8631578947368421
mins 634 , noise_error =0.8202247191011236
mins 635 , noise_error =0.3370786516853933
mins 636 , noise_error =0.32692307692307687
mins 637 , noise_error =0.17204301075268813
mins 638 , noise_error =0.25
mins 639 , noise_error =0.487603305785124
mins 640 , noise_error =0.4252873563218391
mins 641 , noise_error =0.4387755102040817
mins 642 , noise_error =0.5545454545454546
mins 643 , noise_error =0.956989247311828
mins 644 , noise_error =0.4631578947368421
mins 645 , noise_error =0.6458333333333333
mins 646 , noise_error =0.7087378640776699
mins 647 , noise_error =0.5647058823529412
mins 648 , noise_error =0.4476190476190476
mins 649 , noise_error =0.5353535353535354
mins 650 , noise_error =0.7211538461538461
mins 651 , noise_error =0.6263736263736264
mins 652 , noise_error =0.7741935483870968
mins 653 , noise_error =0.7934782608695652
mins 654 , noise_error =0.8539325842696629
mins 655 , noise_error =0.9090909090909091
mins 656 , noise_error =0.9259259259259259
mins 657 , noise_error =0.9302325581395349
mins 658 , noise_error =1.0
mins 659 , noise_error =0.9878048780487805
mins 660 , noise_error =0.9883720930232558
mins 661 , noise_error =0.9761904761904762
mins 662 , noise_error =0.9651162790697675
mins 663 , noise_error =1.0
mins 664 , noise_error =1.0
mins 665 , noise_error =0.9782608695652174
mins 666 , noise_error =1.0
mins 667 , noise_error =0.9263157894736842
mins 668 , noise_error =1.0
mins 669 , noise_error =0.8314606741573034
mins 670 , noise_error =0.5268817204301075
mins 671 , noise_error =0.6597938144329897
mins 672 , noise_error =0.9813084112149533
mins 673 , noise_error =0.9814814814814815
mins 674 , noise_error =0.9523809523809523
mins 675 , noise_error =0.7142857142857143
mins 676 , noise_error =0.6666666666666667
mins 677 , noise_error =0.9320388349514563
mins 678 , noise_error =0.9122807017543859
mins 679 , noise_error =0.8
