mins 890 , noise_error =0.9761904761904762
mins 891 , noise_error =0.7578947368421053
mins 892 , noise_error =0.8160919540229885
mins 893 , noise_error =0.8
mins 894 , noise_error =0.6494845360824743
mins 895 , noise_error =0.7428571428571429
mins 896 , noise_error =0.7884615384615384
mins 897 , noise_error =0.9278350515463918
mins 898 , noise_error =0.8521739130434782
mins 899 , noise_error =0.9108910891089109
mins 900 , noise_error =1.0
mins 901 , noise_error =0.6071428571428572
mins 902 , noise_error =0.7228915662650602
mins 903 , noise_error =0.6470588235294117
mins 904 , noise_error =0.7195121951219512
mins 905 , noise_error =0.881578947368421
mins 906 , noise_error =0.974025974025974
mins 907 , noise_error =1.0
mins 908 , noise_error =1.0
mins 909 , noise_error =1.0
mins 910 , noise_error =1.0
mins 911 , noise_error =1.0
mins 912 , noise_error =1.0
mins 913 , noise_error =1.0
mins 914 , noise_error =1.0
mins 915 , noise_error =1.0
mins 916 , noise_error =1.0
mins 917 , noise_error =1.0
mins 918 , noise_error =1.0
mins 919 , noise_error =1.0
mins 920 , noise_error =1.0
mins 921 , noise_error =1.0
mins 922 , noise_error =0.9864864864864865
mins 923 , noise_error =1.0
mins 924 , noise_error =1.0
mins 925 , noise_error =0.987012987012987
mins 926 , noise_error =1.0
mins 927 , noise_error =1.0
mins 928 , noise_error =1.0
mins 929 , noise_error =1.0
mins 930 , noise_error =1.0
mins 931 , noise_error =0.9864864864864865
mins 932 , noise_error =1.0
mins 933 , noise_error =1.0
mins 934 , noise_error =0.9879518072289156
mins 935 , noise_error =0.975
mins 936 , noise_error =1.0
mins 937 , noise_error =1.0
mins 938 , noise_error =0.974025974025974
mins 939 , noise_error =0.95
mins 940 , noise_error =0.7045454545454546
mins 941 , noise_error =0.7215189873417722
mins 942 , noise_error =0.8333333333333334
mins 943 , noise_error =0.88
mins 944 , noise_error =0.9189189189189189
mins 945 , noise_error =1.0
mins 946 , noise_error =1.0
mins 947 , noise_error =1.0
mins 948 , noise_error =1.0
mins 949 , noise_error =1.0
mins 950 , noise_error =1.0
mins 951 , noise_error =0.9866666666666667
mins 952 , noise_error =1.0
mins 953 , noise_error =1.0
mins 954 , noise_error =1.0
mins 955 , noise_error =1.0
mins 956 , noise_error =1.0
mins 957 , noise_error =1.0
mins 958 , noise_error =1.0
mins 959 , noise_error =0.9722222222222222
mins 960 , noise_error =0.9722222222222222
mins 961 , noise_error =1.0
mins 962 , noise_error =1.0
mins 963 , noise_error =1.0
mins 964 , noise_error =1.0
mins 965 , noise_error =1.0
mins 966 , noise_error =1.0
mins 967 , noise_error =1.0
mins 968 , noise_error =1.0
mins 969 , noise_error =1.0
mins 970 , noise_error =1.0
mins 971 , noise_error =1.0
mins 972 , noise_error =1.0
mins 973 , noise_error =0.975
mins 974 , noise_error =0.9876543209876543
mins 975 , noise_error =1.0
mins 976 , noise_error =1.0
mins 977 , noise_error =0.9864864864864865
mins 978 , noise_error =1.0
mins 979 , noise_error =1.0
mins 980 , noise_error =1.0
mins 981 , noise_error =1.0
mins 982 , noise_error =1.0
mins 983 , noise_error =1.0
mins 984 , noise_error =0.7126436781609196
mins 985 , noise_error =0.9620253164556962
mins 986 , noise_error =0.3548387096774194
mins 987 , noise_error =0.6842105263157895
mins 988 , noise_error =1.0
mins 989 , noise_error =1.0
mins 990 , noise_error =1.0
mins 991 , noise_error =1.0
mins 992 , noise_error =0.9863013698630136
mins 993 , noise_error =1.0
mins 994 , noise_error =1.0
mins 995 , noise_error =1.0
mins 996 , noise_error =1.0
mins 997 , noise_error =1.0
mins 998 , noise_error =1.0
mins 999 , noise_error =1.0
mins 1000 , noise_error =1.0
mins 1001 , noise_error =1.0
mins 1002 , noise_error =0.6190476190476191
mins 1003 , noise_error =0.8481012658227848
mins 1004 , noise_error =0.9324324324324325
mins 1005 , noise_error =0.9459459459459459
mins 1006 , noise_error =1.0
mins 1007 , noise_error =1.0
mins 1008 , noise_error =1.0
mins 1009 , noise_error =1.0
mins 1010 , noise_error =1.0
mins 1011 , noise_error =1.0
mins 1012 , noise_error =1.0
mins 1013 , noise_error =1.0
mins 1014 , noise_error =1.0
mins 1015 , noise_error =1.0
mins 1016 , noise_error =1.0
mins 1017 , noise_error =1.0
mins 1018 , noise_error =1.0
mins 1019 , noise_error =0.9876543209876543
mins 1020 , noise_error =0.9753086419753086
mins 1021 , noise_error =1.0
mins 1022 , noise_error =1.0
mins 1023 , noise_error =1.0
mins 1024 , noise_error =1.0
mins 1025 , noise_error =0.9875
mins 1026 , noise_error =0.9871794871794872
mins 1027 , noise_error =1.0
mins 1028 , noise_error =1.0
mins 1029 , noise_error =1.0
mins 1030 , noise_error =1.0
mins 1031 , noise_error =1.0
mins 1032 , noise_error =1.0
mins 1033 , noise_error =1.0
mins 1034 , noise_error =0.9880952380952381
mins 1035 , noise_error =1.0
mins 1036 , noise_error =1.0
mins 1037 , noise_error =1.0
mins 1038 , noise_error =0.9882352941176471
mins 1039 , noise_error =1.0
mins 1040 , noise_error =1.0
mins 1041 , noise_error =0.9885057471264368
mins 1042 , noise_error =1.0
mins 1043 , noise_error =0.9230769230769231
mins 1044 , noise_error =1.0
mins 1045 , noise_error =1.0
mins 1046 , noise_error =1.0
mins 1047 , noise_error =1.0
mins 1048 , noise_error =1.0
mins 1049 , noise_error =1.0
mins 1050 , noise_error =0.9883720930232558
mins 1051 , noise_error =1.0
mins 1052 , noise_error =1.0
mins 1053 , noise_error =0.9893617021276596
mins 1054 , noise_error =1.0
mins 1055 , noise_error =1.0
mins 1056 , noise_error =1.0
mins 1057 , noise_error =0.9382716049382716
mins 1058 , noise_error =0.896551724137931
mins 1059 , noise_error =1.0
mins 1060 , noise_error =1.0
mins 1061 , noise_error =1.0
mins 1062 , noise_error =1.0
mins 1063 , noise_error =1.0
mins 1064 , noise_error =1.0
mins 1065 , noise_error =1.0
mins 1066 , noise_error =0.9891304347826086
mins 1067 , noise_error =1.0
mins 1068 , noise_error =1.0
mins 1069 , noise_error =1.0
mins 1070 , noise_error =1.0
mins 1071 , noise_error =1.0
mins 1072 , noise_error =1.0
mins 1073 , noise_error =1.0
mins 1074 , noise_error =1.0
mins 1075 , noise_error =1.0
mins 1076 , noise_error =1.0
mins 1077 , noise_error =1.0
mins 1078 , noise_error =0.9791666666666666
mins 1079 , noise_error =0.9887640449438202
mins 1080 , noise_error =1.0
mins 1081 , noise_error =1.0
mins 1082 , noise_error =1.0
mins 1083 , noise_error =1.0
mins 1084 , noise_error =1.0
mins 1085 , noise_error =1.0
mins 1086 , noise_error =1.0
mins 1087 , noise_error =0.9887640449438202
mins 1088 , noise_error =1.0
mins 1089 , noise_error =0.9770114942528736
mins 1090 , noise_error =1.0
mins 1091 , noise_error =1.0
mins 1092 , noise_error =1.0
mins 1093 , noise_error =1.0
mins 1094 , noise_error =1.0
mins 1095 , noise_error =1.0
mins 1096 , noise_error =1.0
mins 1097 , noise_error =1.0
mins 1098 , noise_error =1.0
mins 1099 , noise_error =1.0
