mins 2720 , noise_error =0.8636363636363636
mins 2721 , noise_error =0.9770114942528736
mins 2722 , noise_error =1.0
mins 2723 , noise_error =1.0
mins 2724 , noise_error =1.0
mins 2725 , noise_error =0.9882352941176471
mins 2726 , noise_error =1.0
mins 2727 , noise_error =1.0
mins 2728 , noise_error =1.0
mins 2729 , noise_error =1.0
mins 2730 , noise_error =0.9887640449438202
mins 2731 , noise_error =0.9361702127659575
mins 2732 , noise_error =0.9381443298969072
mins 2733 , noise_error =1.0
mins 2734 , noise_error =1.0
mins 2735 , noise_error =1.0
mins 2736 , noise_error =0.9887640449438202
mins 2737 , noise_error =1.0
mins 2738 , noise_error =1.0
mins 2739 , noise_error =1.0
mins 2740 , noise_error =0.9888888888888889
mins 2741 , noise_error =0.9886363636363636
mins 2742 , noise_error =0.9886363636363636
mins 2743 , noise_error =1.0
mins 2744 , noise_error =0.9883720930232558
mins 2745 , noise_error =0.9361702127659575
mins 2746 , noise_error =0.9886363636363636
mins 2747 , noise_error =1.0
mins 2748 , noise_error =1.0
mins 2749 , noise_error =1.0
mins 2750 , noise_error =1.0
mins 2751 , noise_error =1.0
mins 2752 , noise_error =0.9887640449438202
mins 2753 , noise_error =1.0
mins 2754 , noise_error =0.9247311827956989
mins 2755 , noise_error =0.946236559139785
mins 2756 , noise_error =1.0
mins 2757 , noise_error =1.0
mins 2758 , noise_error =1.0
mins 2759 , noise_error =1.0
mins 2760 , noise_error =1.0
mins 2761 , noise_error =0.9887640449438202
mins 2762 , noise_error =1.0
mins 2763 , noise_error =1.0
mins 2764 , noise_error =0.9886363636363636
mins 2765 , noise_error =1.0
mins 2766 , noise_error =0.9885057471264368
mins 2767 , noise_error =1.0
mins 2768 , noise_error =1.0
mins 2769 , noise_error =1.0
mins 2770 , noise_error =1.0
mins 2771 , noise_error =1.0
mins 2772 , noise_error =0.9887640449438202
mins 2773 , noise_error =0.9010989010989011
mins 2774 , noise_error =1.0
mins 2775 , noise_error =1.0
mins 2776 , noise_error =0.989010989010989
mins 2777 , noise_error =1.0
mins 2778 , noise_error =1.0
mins 2779 , noise_error =1.0
mins 2780 , noise_error =1.0
mins 2781 , noise_error =1.0
mins 2782 , noise_error =1.0
mins 2783 , noise_error =1.0
mins 2784 , noise_error =1.0
mins 2785 , noise_error =0.9550561797752809
mins 2786 , noise_error =0.9540229885057472
mins 2787 , noise_error =1.0
mins 2788 , noise_error =1.0
mins 2789 , noise_error =1.0
mins 2790 , noise_error =1.0
mins 2791 , noise_error =1.0
mins 2792 , noise_error =1.0
mins 2793 , noise_error =1.0
mins 2794 , noise_error =1.0
mins 2795 , noise_error =1.0
mins 2796 , noise_error =1.0
mins 2797 , noise_error =1.0
mins 2798 , noise_error =1.0
mins 2799 , noise_error =1.0
mins 2800 , noise_error =0.9789473684210527
mins 2801 , noise_error =1.0
mins 2802 , noise_error =1.0
mins 2803 , noise_error =1.0
mins 2804 , noise_error =1.0
mins 2805 , noise_error =1.0
mins 2806 , noise_error =1.0
mins 2807 , noise_error =1.0
mins 2808 , noise_error =0.9239130434782609
mins 2809 , noise_error =1.0
mins 2810 , noise_error =1.0
mins 2811 , noise_error =1.0
mins 2812 , noise_error =1.0
mins 2813 , noise_error =1.0
mins 2814 , noise_error =1.0
mins 2815 , noise_error =1.0
mins 2816 , noise_error =1.0
mins 2817 , noise_error =1.0
mins 2818 , noise_error =1.0
mins 2819 , noise_error =1.0
mins 2820 , noise_error =1.0
mins 2821 , noise_error =1.0
mins 2822 , noise_error =1.0
mins 2823 , noise_error =0.9333333333333333
mins 2824 , noise_error =0.9479166666666666
mins 2825 , noise_error =1.0
mins 2826 , noise_error =1.0
mins 2827 , noise_error =0.9347826086956522
mins 2828 , noise_error =1.0
mins 2829 , noise_error =1.0
mins 2830 , noise_error =0.8947368421052632
mins 2831 , noise_error =0.8913043478260869
mins 2832 , noise_error =0.719626168224299
mins 2833 , noise_error =0.9801980198019802
mins 2834 , noise_error =0.9375
mins 2835 , noise_error =0.6717557251908397
mins 2836 , noise_error =0.8
mins 2837 , noise_error =0.8387096774193549
mins 2838 , noise_error =0.6302521008403361
mins 2839 , noise_error =0.6052631578947368
mins 2840 , noise_error =0.5504587155963303
mins 2841 , noise_error =0.5641025641025641
mins 2842 , noise_error =0.7008547008547008
mins 2843 , noise_error =0.8446601941747574
mins 2844 , noise_error =0.7247706422018348
mins 2845 , noise_error =0.7321428571428572
mins 2846 , noise_error =0.7567567567567568
mins 2847 , noise_error =0.775
mins 2848 , noise_error =0.7804878048780488
mins 2849 , noise_error =0.7622950819672132
mins 2850 , noise_error =0.8278688524590164
mins 2851 , noise_error =0.8350515463917526
mins 2852 , noise_error =0.9895833333333334
mins 2853 , noise_error =0.9894736842105263
mins 2854 , noise_error =0.9680851063829787
mins 2855 , noise_error =0.9578947368421052
mins 2856 , noise_error =0.9587628865979382
mins 2857 , noise_error =1.0
mins 2858 , noise_error =0.9893617021276596
mins 2859 , noise_error =0.9696969696969697
mins 2860 , noise_error =1.0
mins 2861 , noise_error =0.9900990099009901
mins 2862 , noise_error =1.0
mins 2863 , noise_error =0.9411764705882353
mins 2864 , noise_error =0.8846153846153846
mins 2865 , noise_error =0.5631067961165048
mins 2866 , noise_error =0.648
mins 2867 , noise_error =0.6016260162601625
mins 2868 , noise_error =0.5241935483870968
mins 2869 , noise_error =0.2421052631578947
mins 2870 , noise_error =0.7058823529411764
mins 2871 , noise_error =0.7209302325581395
mins 2872 , noise_error =0.5851851851851853
mins 2873 , noise_error =0.618705035971223
mins 2874 , noise_error =0.5724137931034483
mins 2875 , noise_error =0.7733333333333333
mins 2876 , noise_error =0.738562091503268
mins 2877 , noise_error =0.5333333333333333
mins 2878 , noise_error =0.5238095238095238
mins 2879 , noise_error =0.7449664429530201
mins 2880 , noise_error =0.5294117647058824
mins 2881 , noise_error =0.2407407407407407
mins 2882 , noise_error =0.3089430894308943
mins 2883 , noise_error =0.4605263157894737
mins 2884 , noise_error =0.496551724137931
mins 2885 , noise_error =0.43356643356643354
mins 2886 , noise_error =0.45112781954887216
mins 2887 , noise_error =0.726027397260274
mins 2888 , noise_error =0.9310344827586207
mins 2889 , noise_error =0.9225352112676056
mins 2890 , noise_error =0.8322147651006712
mins 2891 , noise_error =0.6821705426356589
mins 2892 , noise_error =0.6666666666666667
mins 2893 , noise_error =0.8427672955974843
mins 2894 , noise_error =0.6751592356687899
mins 2895 , noise_error =0.9090909090909091
mins 2896 , noise_error =0.7755102040816326
