374,1,N
810,1,N
1249,1,N
1673,1,N
2123,1,N
2603,1,N
3102,1,N
3593,1,N
4049,1,N
4495,1,N
4943,1,N
5393,1,N
5842,1,N
6267,1,N
6672,1,N
7082,1,N
7510,1,N
7910,1,N
8307,1,N
8726,1,N
9181,1,N
9656,1,N
10126,1,N
10571,1,N
11002,1,N
11451,1,N
11910,1,N
12363,1,N
12797,1,N
13213,1,N
13635,1,N
14068,1,N
14497,1,N
14899,1,N
15286,1,N
15687,1,N
16114,1,N
16557,1,N
17004,1,N
17435,1,N
17844,1,N
18270,1,N
18704,1,N
19135,1,N
19537,1,N
19921,1,N
20325,1,N
20736,1,N
21148,1,N
21542,1,N
21919,1,N
22299,1,N
22713,1,N
23125,1,N
23535,1,N
23921,1,N
24300,1,N
24705,1,N
25143,1,N
25585,1,N
26007,1,N
26417,1,N
26854,1,N
27316,1,N
27781,1,N
28217,1,N
28636,1,N
29085,1,N
29559,1,N
30033,1,N
30472,1,N
30903,1,N
31346,1,N
31813,1,N
32289,1,N
32732,1,N
33172,1,N
33630,1,N
34118,1,N
34604,1,N
35051,1,N
35500,1,N
35963,1,N
36435,1,N
36906,1,N
37347,1,N
37779,1,N
38225,1,N
38685,1,N
39161,1,N
39611,1,N
40037,1,N
40472,1,N
40923,1,N
41398,1,N
41858,1,N
42323,1,N
42820,1,N
43338,1,N
43832,1,N
44280,1,N
44740,1,N
45214,1,N
45697,1,N
46150,1,N
46577,1,N
47010,1,N
47462,1,N
47937,1,N
48419,1,N
48876,1,N
49350,1,N
49819,1,N
50300,1,N
50777,1,N
51229,1,N
51701,1,N
52185,1,N
52673,1,N
53131,1,N
53561,1,N
54003,1,N
54454,1,N
54911,1,N
55354,1,N
55776,1,N
56194,1,N
56631,1,N
57084,1,N
57544,1,N
57990,1,N
58414,1,N
58857,1,N
59314,1,N
59777,1,N
60221,1,N
60639,1,N
61056,1,N
61492,1,N
61939,1,N
62382,1,N
62802,1,N
63218,1,N
63651,1,N
64091,1,N
64504,1,N
64899,1,N
65327,1,N
65771,1,N
66213,1,N
66630,1,N
67022,1,N
67410,1,N
67838,1,N
68278,1,N
68720,1,N
69140,1,N
69563,1,N
70007,1,N
70453,1,N
70876,1,N
71302,1,N
71735,1,N
72173,1,N
72592,1,N
72988,1,N
73384,1,N
73802,1,N
74246,1,N
74687,1,N
75111,1,N
75507,1,N
75895,1,N
76360,1,N
76877,1,N
77373,1,N
77832,1,N
78315,1,N
78803,1,N
79301,1,N
79770,1,N
80237,1,N
80713,1,N
81192,1,N
81655,1,N
82093,1,N
82518,1,N
82951,1,N
83406,1,N
83876,1,N
84331,1,N
84771,1,N
85227,1,N
85703,1,N
86179,1,N
86613,1,N
87016,1,N
87420,1,N
87837,1,N
88261,1,N
88668,1,N
89090,1,N
89545,1,N
90024,1,N
90507,1,N
90949,1,N
91366,1,N
91785,1,N
92213,1,N
92633,1,N
93030,1,N
93415,1,N
93834,1,N
94287,1,N
94757,1,N
95208,1,N
95620,1,N
96023,1,N
96443,1,N
96869,1,N
97300,1,N
97717,1,N
98109,1,N
98534,1,N
98985,1,N
99448,1,N
99900,1,N
100327,1,N
100751,1,N
101195,1,N
101652,1,N
102109,1,N
102542,1,N
102961,1,N
103391,1,N
103830,1,N
104269,1,N
104683,1,N
105078,1,N
105491,1,N
105926,1,N
106375,1,N
106809,1,N
107215,1,N
107605,1,N
108043,1,N
108486,1,N
108926,1,N
109341,1,N
109739,1,N
110170,1,N
110614,1,N
111069,1,N
111503,1,N
111907,1,N
112325,1,N
112755,1,N
113188,1,N
113597,1,N
113994,1,N
114381,1,N
114819,1,N
115264,1,N
115696,1,N
116102,1,N
116508,1,N
116940,1,N
117391,1,N
117821,1,N
118219,1,N
118635,1,N
119076,1,N
119534,1,N
119973,1,N
120386,1,N
120801,1,N
121223,1,N
121650,1,N
122060,1,N
122453,1,N
122868,1,N
123305,1,N
123753,1,N
124181,1,N
124585,1,N
125012,1,N
125449,1,N
125868,1,N
126267,1,N
126648,1,N
127044,1,N
127465,1,N
127885,1,N
128295,1,N
128685,1,N
129067,1,N
129490,1,N
129920,1,N
130342,1,N
130738,1,N
131145,1,N
131572,1,N
132001,1,N
132409,1,N
132800,1,N
133231,1,N
133661,1,N
134107,1,N
134540,1,N
134958,1,N
135384,1,N
135822,1,N
136254,1,N
136667,1,N
137060,1,N
137458,1,N
137894,1,N
138345,1,N
138804,1,N
139229,1,N
139645,1,N
140068,1,N
140497,1,N
140916,1,N
141318,1,N
141705,1,N
142136,1,N
142586,1,N
143068,1,N
143520,1,N
143943,1,N
144360,1,N
144800,1,N
145265,1,N
145728,1,N
146163,1,N
146604,1,N
147054,1,N
147508,1,N
147936,1,N
148342,1,N
148739,1,N
149171,1,N
149610,1,N
150033,1,N
150433,1,N
150839,1,N
151268,1,N
151707,1,N
152129,1,N
152520,1,N
152920,1,N
153337,1,N
153755,1,N
154161,1,N
154548,1,N
154955,1,N
155387,1,N
155834,1,N
156288,1,N
156716,1,N
157132,1,N
157564,1,N
158009,1,N
158457,1,N
158877,1,N
159285,1,N
159722,1,N
160174,1,N
160622,1,N
161045,1,N
161469,1,N
161910,1,N
162353,1,N
162786,1,N
163195,1,N
163604,1,N
164034,1,N
164475,1,N
164906,1,N
165319,1,N
165746,1,N
166193,1,N
166642,1,N
167054,1,N
167452,1,N
167887,1,N
168348,1,N
168796,1,N
169223,1,N
169653,1,N
170109,1,N
170578,1,N
171022,1,N
171447,1,N
171875,1,N
172320,1,N
172768,1,N
173202,1,N
173623,1,N
174054,1,N
174501,1,N
174953,1,N
175374,1,N
175770,1,N
176178,1,N
176599,1,N
177007,1,N
177398,1,N
177810,1,N
178253,1,N
178699,1,N
179133,1,N
179538,1,N
179955,1,N
180402,1,N
180870,1,N
181346,1,N
181791,1,N
182234,1,N
182693,1,N
183159,1,N
183612,1,N
184045,1,N
184485,1,N
184926,1,N
185373,1,N
185808,1,N
186220,1,N
186623,1,N
187056,1,N
187492,1,N
187900,1,N
188289,1,N
188679,1,N
189095,1,N
189515,1,N
189934,1,N
190334,1,N
190726,1,N
191161,1,N
191604,1,N
192033,1,N
192438,1,N
192861,1,N
193297,1,N
193745,1,N
194177,1,N
194577,1,N
194980,1,N
195412,1,N
195851,1,N
196259,1,N
196644,1,N
197023,1,N
197464,1,N
197912,1,N
198354,1,N
198782,1,N
199213,1,N
199661,1,N
200117,1,N
200567,1,N
200995,1,N
201420,1,N
201856,1,N
202302,1,N
202728,1,N
203129,1,N
203538,1,N
203968,1,N
204388,1,N
204790,1,N
205171,1,N
205547,1,N
205957,1,N
206359,1,N
206768,1,N
207158,1,N
207540,1,N
207972,1,N
208429,1,N
208884,1,N
209308,1,N
209724,1,N
210162,1,N
210623,1,N
211080,1,N
211516,1,N
211984,1,N
212475,1,N
212945,1,N
213391,1,N
213813,1,N
214240,1,N
214676,1,N
215136,1,N
215586,1,N
216014,1,N
216430,1,N
216863,1,N
217329,1,N
217808,1,N
218265,1,N
218748,1,N
219252,1,N
219756,1,N
220229,1,N
220683,1,N
221152,1,N
221630,1,N
222102,1,N
222547,1,N
222987,1,N
223417,1,N
223842,1,N
224258,1,N
224644,1,N
225014,1,N
225418,1,N
225851,1,N
226308,1,N
226762,1,N
227195,1,N
227663,1,N
228153,1,N
228644,1,N
229099,1,N
229540,1,N
229994,1,N
230460,1,N
230902,1,N
231324,1,N
231736,1,N
232162,1,N
232605,1,N
233037,1,N
233447,1,N
233849,1,N
234291,1,N
234741,1,N
235185,1,N
235598,1,N
236005,1,N
236432,1,N
236877,1,N
237313,1,N
237730,1,N
238128,1,N
238557,1,N
239011,1,N
239457,1,N
239867,1,N
240254,1,N
240636,1,N
241061,1,N
241481,1,N
241888,1,N
242275,1,N
242656,1,N
243090,1,N
243530,1,N
243950,1,N
244343,1,N
244732,1,N
245156,1,N
245576,1,N
245978,1,N
246362,1,N
246764,1,N
247190,1,N
247596,1,N
247987,1,N
248374,1,N
248811,1,N
249257,1,N
249704,1,N
250119,1,N
250514,1,N
250934,1,N
251366,1,N
251802,1,N
252205,1,N
252592,1,N
252992,1,N
253421,1,N
253850,1,N
254287,1,N
254697,1,N
255089,1,N
255511,1,N
255938,1,N
256387,1,N
256812,1,N
257214,1,N
257630,1,N
258087,1,N
258556,1,N
258984,1,N
259393,1,N
259813,1,N
260244,1,N
260690,1,N
261108,1,N
261499,1,N
261872,1,N
262292,1,N
262708,1,N
263127,1,N
263531,1,N
263915,1,N
264344,1,N
264805,1,N
265261,1,N
265697,1,N
266108,1,N
266532,1,N
266988,1,N
267478,1,N
267924,1,N
268346,1,N
268750,1,N
269189,1,N
269661,1,N
270125,1,N
270555,1,N
270998,1,N
271495,1,N
272018,1,N
272490,1,N
272939,1,N
273401,1,N
273878,1,N
274379,1,N
274858,1,N
275297,1,N
275718,1,N
276137,1,N
276581,1,N
277038,1,N
277484,1,N
277924,1,N
278381,1,N
278884,1,N
279405,1,N
279880,1,N
280353,1,N
280817,1,N
281278,1,N
281723,1,N
282148,1,N
282570,1,N
282984,1,N
283407,1,N
283826,1,N
284223,1,N
284600,1,N
284985,1,N
285414,1,N
285855,1,N
286289,1,N
286704,1,N
287095,1,N
287474,1,N
287887,1,N
288307,1,N
288726,1,N
289121,1,N
289503,1,N
289879,1,N
290293,1,N
290703,1,N
291124,1,N
291517,1,N
291895,1,N
292286,1,N
292708,1,N
293144,1,N
293575,1,N
293985,1,N
294396,1,N
294849,1,N
295313,1,N
295772,1,N
296216,1,N
296633,1,N
297036,1,N
297455,1,N
297889,1,N
298337,1,N
298774,1,N
299193,1,N
299628,1,N
300084,1,N
300541,1,N
300987,1,N
301412,1,N
301842,1,N
302284,1,N
302733,1,N
303163,1,N
303578,1,N
304016,1,N
304467,1,N
304930,1,N
305369,1,N
305787,1,N
306212,1,N
306654,1,N
307102,1,N
307535,1,N
307938,1,N
308347,1,N
308766,1,N
309197,1,N
309628,1,N
310027,1,N
310414,1,N
310846,1,N
311282,1,N
311722,1,N
312145,1,N
312539,1,N
312954,1,N
313391,1,N
313837,1,N
314264,1,N
314662,1,N
315064,1,N
315508,1,N
315960,1,N
316395,1,N
316810,1,N
317244,1,N
317695,1,N
318154,1,N
318592,1,N
319015,1,N
319456,1,N
319912,1,N
320372,1,N
320799,1,N
321200,1,N
321596,1,N
322018,1,N
322442,1,N
322861,1,N
323249,1,N
323628,1,N
324042,1,N
324475,1,N
324934,1,N
325362,1,N
325777,1,N
326192,1,N
326633,1,N
327075,1,N
327492,1,N
327878,1,N
328243,1,N
328597,1,N
328971,1,N
329157,2,V
329949,3,N
330360,1,N
330696,1,N
331030,1,N
331359,1,N
331684,1,N
332005,1,N
332327,1,N
332646,1,N
332965,1,N
333286,1,N
333613,1,N
333948,1,N
334289,1,N
334627,1,N
334975,1,N
335360,1,N
335757,1,N
336176,1,N
336607,1,N
337032,1,N
337449,1,N
337845,1,N
338264,1,N
338701,1,N
339153,1,N
339608,1,N
340051,1,N
340481,1,N
340922,1,N
341368,1,N
341804,1,N
342236,1,N
342669,1,N
343097,1,N
343515,1,N
343909,1,N
344290,1,N
344713,1,N
345122,1,N
345518,1,N
345903,1,N
346273,1,N
346684,1,N
347089,1,N
347507,1,N
347904,1,N
348284,1,N
348713,1,N
349163,1,N
349609,1,N
350029,1,N
350417,1,N
350828,1,N
351271,1,N
351721,1,N
352158,1,N
352568,1,N
352984,1,N
353413,1,N
353842,1,N
354241,1,N
354625,1,N
355038,1,N
355477,1,N
355914,1,N
356350,1,N
356753,1,N
357170,1,N
357616,1,N
358078,1,N
358519,1,N
358933,1,N
359336,1,N
359785,1,N
360267,1,N
360734,1,N
361199,1,N
361714,1,N
362249,1,N
362750,1,N
363202,1,N
363669,1,N
364160,1,N
364663,1,N
365131,1,N
365575,1,N
366035,1,N
366508,1,N
366979,1,N
367424,1,N
367873,1,N
368331,1,N
368803,1,N
369260,1,N
369691,1,N
370101,1,N
370528,1,N
370960,1,N
371403,1,N
371832,1,N
372256,1,N
372708,1,N
373180,1,N
373656,1,N
374112,1,N
374543,1,N
374979,1,N
375415,1,N
375850,1,N
376270,1,N
376665,1,N
377069,1,N
377508,1,N
377961,1,N
378418,1,N
378856,1,N
379286,1,N
379745,1,N
380193,1,N
380637,1,N
381068,1,N
381499,1,N
381935,1,N
382384,1,N
382834,1,N
383272,1,N
383749,1,N
384232,1,N
384712,1,N
385166,1,N
385622,1,N
386098,1,N
386587,1,N
387081,1,N
387547,1,N
388018,1,N
388493,1,N
388956,1,N
389418,1,N
389872,1,N
390307,1,N
390750,1,N
391202,1,N
391652,1,N
392103,1,N
392527,1,N
392942,1,N
393366,1,N
393807,1,N
394252,1,N
394672,1,N
395067,1,N
395501,1,N
395930,1,N
396363,1,N
396787,1,N
397186,1,N
397575,1,N
397991,1,N
398398,1,N
398809,1,N
399209,1,N
399594,1,N
400020,1,N
400449,1,N
400878,1,N
401288,1,N
401683,1,N
402106,1,N
402525,1,N
402960,1,N
403369,1,N
403750,1,N
404167,1,N
404600,1,N
405048,1,N
405474,1,N
405887,1,N
406338,1,N
406806,1,N
407248,1,N
407678,1,N
408155,1,N
408616,1,N
409057,1,N
409472,1,N
409861,1,N
410269,1,N
410710,1,N
411157,1,N
411589,1,N
412052,1,N
412536,1,N
413043,1,N
413504,1,N
413942,1,N
414388,1,N
414842,1,N
415297,1,N
415728,1,N
416147,1,N
416584,1,N
417038,1,N
417478,1,N
417896,1,N
418329,1,N
418779,1,N
419207,1,N
419605,1,N
419998,1,N
420429,1,N
420854,1,N
421259,1,N
421659,1,N
422057,1,N
422465,1,N
422891,1,N
423310,1,N
423706,1,N
424090,1,N
424525,1,N
424977,1,N
425438,1,N
425869,1,N
426275,1,N
426700,1,N
427140,1,N
427569,1,N
427969,1,N
428398,1,N
428831,1,N
429246,1,N
429635,1,N
430022,1,N
430447,1,N
430867,1,N
431293,1,N
431689,1,N
432080,1,N
432498,1,N
432919,1,N
433354,1,N
433762,1,N
434153,1,N
434588,1,N
435037,1,N
435496,1,N
435926,1,N
436334,1,N
436785,1,N
437273,1,N
437778,1,N
438257,1,N
438698,1,N
439146,1,N
439600,1,N
440050,1,N
440467,1,N
440868,1,N
441299,1,N
441753,1,N
442207,1,N
442641,1,N
443038,1,N
443424,1,N
443846,1,N
444258,1,N
444683,1,N
445088,1,N
445482,1,N
445895,1,N
446320,1,N
446754,1,N
447188,1,N
447597,1,N
448013,1,N
448465,1,N
448929,1,N
449402,1,N
449846,1,N
450285,1,N
450734,1,N
451192,1,N
451638,1,N
452059,1,N
452474,1,N
452903,1,N
453341,1,N
453777,1,N
454190,1,N
454609,1,N
455058,1,N
455515,1,N
455976,1,N
456415,1,N
456864,1,N
457330,1,N
457793,1,N
458242,1,N
458667,1,N
459081,1,N
459531,1,N
459994,1,N
460457,1,N
460892,1,N
461336,1,N
461803,1,N
462287,1,N
462754,1,N
463188,1,N
463624,1,N
464071,1,N
464527,1,N
464960,1,N
465374,1,N
465808,1,N
466248,1,N
466674,1,N
467091,1,N
467520,1,N
467956,1,N
468385,1,N
468781,1,N
469189,1,N
469614,1,N
470044,1,N
470482,1,N
470912,1,N
471331,1,N
471797,1,N
472292,1,N
472796,1,N
473264,1,N
473715,1,N
474195,1,N
474665,1,N
475133,1,N
475582,1,N
476011,1,N
476452,1,N
476932,1,N
477434,1,N
477899,1,N
478346,1,N
478810,1,N
479287,1,N
479763,1,N
480213,1,N
480642,1,N
481076,1,N
481525,1,N
481994,1,N
482448,1,N
482886,1,N
483307,1,N
483734,1,N
484164,1,N
484574,1,N
484979,1,N
485405,1,N
485872,1,N
486359,1,N
486830,1,N
487278,1,N
487721,1,N
488159,1,N
488593,1,N
489001,1,N
489398,1,N
489846,1,N
490304,1,N
490774,1,N
491233,1,N
491666,1,N
492101,1,N
492567,1,N
493021,1,N
493459,1,N
493865,1,N
494265,1,N
494749,1,N
495257,1,N
495759,1,N
496212,1,N
496669,1,N
497136,1,N
497597,1,N
498043,1,N
498460,1,N
498859,1,N
499273,1,N
499708,1,N
500152,1,N
500587,1,N
500995,1,N
501417,1,N
501856,1,N
502290,1,N
502702,1,N
503091,1,N
503509,1,N
503946,1,N
504392,1,N
504832,1,N
505252,1,N
505676,1,N
506131,1,N
506579,1,N
507030,1,N
507459,1,N
507859,1,N
508292,1,N
508745,1,N
509207,1,N
509659,1,N
510085,1,N
510526,1,N
510984,1,N
511449,1,N
511901,1,N
512333,1,N
512772,1,N
513220,1,N
513667,1,N
514108,1,N
514518,1,N
514923,1,N
515360,1,N
515803,1,N
516227,1,N
516615,1,N
517012,1,N
517433,1,N
517850,1,N
518254,1,N
518641,1,N
519062,1,N
519475,1,N
519900,1,N
520311,1,N
520697,1,N
521137,1,N
521616,1,N
522108,1,N
522564,1,N
523007,1,N
523458,1,N
523913,1,N
524361,1,N
524779,1,N
525165,1,N
525589,1,N
526036,1,N
526489,1,N
526921,1,N
527326,1,N
527766,1,N
528218,1,N
528666,1,N
529086,1,N
529479,1,N
529894,1,N
530334,1,N
530781,1,N
531215,1,N
531621,1,N
532027,1,N
532458,1,N
532904,1,N
533341,1,N
533754,1,N
534179,1,N
534619,1,N
535067,1,N
535501,1,N
535908,1,N
536339,1,N
536783,1,N
537238,1,N
537669,1,N
538071,1,N
538502,1,N
538942,1,N
539386,1,N
539819,1,N
540223,1,N
540647,1,N
541084,1,N
541531,1,N
541956,1,N
542356,1,N
542765,1,N
543186,1,N
543613,1,N
544023,1,N
544409,1,N
544816,1,N
545255,1,N
545708,1,N
546151,1,N
546576,1,N
546998,1,N
547434,1,N
547885,1,N
548334,1,N
548757,1,N
549178,1,N
549610,1,N
550048,1,N
