319,1,N
687,1,N
1065,1,N
1440,1,N
1818,1,N
2197,1,N
2576,1,N
2951,1,N
3334,1,N
3711,1,N
4083,1,N
4452,1,N
4820,1,N
5189,1,N
5553,1,N
5911,1,N
6274,1,N
6634,1,N
6996,1,N
7358,1,N
7716,1,N
8071,1,N
8429,1,N
8779,1,N
9129,1,N
9471,1,N
9811,1,N
10147,1,N
10482,1,N
10823,1,N
11177,1,N
11535,1,N
11895,1,N
12264,1,N
12639,1,N
13008,1,N
13378,1,N
13743,1,N
14107,1,N
14475,1,N
14848,1,N
15224,1,N
15597,1,N
15966,1,N
16348,1,N
16727,1,N
17114,1,N
17495,1,N
17875,1,N
18257,1,N
18639,1,N
19032,1,N
19416,1,N
19791,1,N
20168,1,N
20544,1,N
20923,1,N
21295,1,N
21670,1,N
22051,1,N
22436,1,N
22829,1,N
23212,1,N
23596,1,N
23983,1,N
24369,1,N
24752,1,N
25131,1,N
25506,1,N
25883,1,N
26260,1,N
26636,1,N
27005,1,N
27373,1,N
27753,1,N
28140,1,N
28519,1,N
28886,1,N
29252,1,N
29613,1,N
29975,1,N
30335,1,N
30697,1,N
31055,1,N
31413,1,N
31769,1,N
32120,1,N
32469,1,N
32805,1,N
33153,1,N
33503,1,N
33845,1,N
34182,1,N
34519,1,N
34862,1,N
35208,1,N
35558,1,N
35909,1,N
36258,1,N
36609,1,N
36958,1,N
37306,1,N
37653,1,N
37996,1,N
38333,1,N
38671,1,N
39008,1,N
39341,1,N
39681,1,N
40026,1,N
40372,1,N
40722,1,N
41078,1,N
41439,1,N
41801,1,N
42160,1,N
42521,1,N
42879,1,N
43244,1,N
43611,1,N
43973,1,N
44334,1,N
44687,1,N
45045,1,N
45401,1,N
45753,1,N
46104,1,N
46450,1,N
46795,1,N
47138,1,N
47481,1,N
47826,1,N
48171,1,N
48513,1,N
48858,1,N
49200,1,N
49542,1,N
49884,1,N
50223,1,N
50565,1,N
50910,1,N
51262,1,N
51615,1,N
51958,1,N
52299,1,N
52635,1,N
52968,1,N
53298,1,N
53560,2,N
53959,1,N
54284,1,N
54617,1,N
54950,1,N
55287,1,N
55632,1,N
55979,1,N
56319,1,N
56661,1,N
57001,1,N
57333,1,N
57664,1,N
57994,1,N
58321,1,N
58649,1,N
58979,1,N
59311,1,N
59646,1,N
59978,1,N
60311,1,N
60643,1,N
60978,1,N
61316,1,N
61675,1,N
62029,3,N
62381,1,N
62750,1,N
63125,1,N
63504,1,N
63884,1,N
64263,1,N
64641,1,N
65014,1,N
65389,1,N
65759,1,N
66123,1,N
66484,1,N
66846,1,N
67206,1,N
67562,1,N
67912,1,N
68261,1,N
68604,1,N
68945,1,N
69289,1,N
69649,1,N
70010,1,N
70378,1,N
70744,1,N
71116,1,N
71488,1,N
71857,1,N
72228,1,N
72602,1,N
72972,1,N
73334,1,N
73691,1,N
74043,1,N
74390,1,N
74734,1,N
75087,1,N
75445,1,N
75804,1,N
76169,1,N
76549,1,N
76925,1,N
77303,1,N
77680,1,N
78057,1,N
78435,1,N
78811,1,N
79185,1,N
79561,1,N
79942,1,N
80324,1,N
80706,1,N
81086,1,N
81470,1,N
81865,1,N
82259,1,N
82643,1,N
83028,1,N
83411,1,N
83789,1,N
84163,1,N
84537,1,N
84910,1,N
85289,1,N
85671,1,N
86050,1,N
86429,1,N
86810,1,N
87194,1,N
87575,1,N
87954,1,N
88332,1,N
88711,1,N
89090,1,N
89461,1,N
89833,1,N
90214,1,N
90590,1,N
90963,1,N
91332,1,N
91699,1,N
92065,1,N
92433,1,N
92805,1,N
93176,1,N
93550,1,N
93922,1,N
94297,1,N
94666,1,N
95037,1,N
95405,1,N
95769,1,N
96128,1,N
96486,1,N
96845,1,N
97206,1,N
97565,1,N
97926,1,N
98284,1,N
98647,1,N
99012,1,N
99376,1,N
99742,1,N
100110,1,N
100480,1,N
100855,1,N
101226,1,N
101601,1,N
101977,1,N
102346,1,N
102716,1,N
103083,1,N
103449,1,N
103812,1,N
104168,1,N
104523,1,N
104879,1,N
105236,1,N
105597,1,N
105952,1,N
106309,1,N
106667,1,N
107026,1,N
107386,1,N
107743,1,N
108099,1,N
108455,1,N
108814,1,N
109172,1,N
109533,1,N
109894,1,N
110254,1,N
110615,1,N
110977,1,N
111339,1,N
111700,1,N
112062,1,N
112428,1,N
112801,1,N
113170,1,N
113540,1,N
113914,1,N
114291,1,N
114668,1,N
115042,1,N
115414,1,N
115786,1,N
116156,1,N
116526,1,N
116890,1,N
117257,1,N
117622,1,N
117990,1,N
118359,1,N
118725,1,N
119089,1,N
119453,1,N
119810,1,N
120160,1,N
120506,1,N
120850,1,N
121198,1,N
121554,1,N
121919,1,N
122292,1,N
122665,1,N
123037,1,N
123416,1,N
123795,1,N
124162,1,N
124528,1,N
124891,1,N
125250,1,N
125606,1,N
125962,1,N
126320,1,N
126675,1,N
127028,1,N
127380,1,N
127730,1,N
128078,1,N
128423,1,N
128764,1,N
129110,1,N
129465,1,N
129823,1,N
130184,1,N
130552,1,N
130922,1,N
131293,1,N
131663,1,N
132030,1,N
132397,1,N
132762,1,N
133130,1,N
133495,1,N
133855,1,N
134213,1,N
134571,1,N
134928,1,N
135289,1,N
135652,1,N
136013,1,N
136379,1,N
136751,1,N
137130,1,N
137503,1,N
137872,1,N
138246,1,N
138622,1,N
139002,1,N
139375,1,N
139744,1,N
140111,1,N
140479,1,N
140853,1,N
141225,1,N
141598,1,N
141967,1,N
142339,1,N
142716,1,N
143098,1,N
143482,1,N
143859,1,N
144239,1,N
144627,1,N
145009,1,N
145393,1,N
145766,1,N
146136,1,N
146503,1,N
146876,1,N
147251,1,N
147621,1,N
147991,1,N
148362,1,N
148736,1,N
149114,1,N
149493,1,N
149868,1,N
150249,1,N
150635,1,N
151024,1,N
151411,1,N
151795,1,N
152183,1,N
152569,1,N
152955,1,N
153338,1,N
153716,1,N
154096,1,N
154477,1,N
154862,1,N
155243,1,N
155618,2,N
155987,4,N
156346,1,N
156700,1,N
157046,1,N
157382,1,N
157723,1,N
158065,1,N
158413,1,N
158767,1,N
159127,1,N
159485,1,N
159841,1,N
160199,1,N
160557,1,N
160918,1,N
161281,1,N
161638,1,N
161996,1,N
162353,1,N
162713,1,N
163086,1,N
163468,1,N
163855,1,N
164244,1,N
164643,1,N
165058,1,N
165482,1,N
165914,1,N
166350,1,N
166778,1,N
167204,1,N
167628,1,N
168027,1,N
168421,1,N
168823,1,N
169236,1,N
169635,1,N
170035,1,N
170435,1,N
170839,1,N
171243,1,N
171637,1,N
172025,1,N
172423,1,N
172826,1,N
173221,1,N
173613,1,N
174009,1,N
174405,1,N
174795,1,N
175183,1,N
175579,1,N
175981,1,N
176378,1,N
176771,1,N
177177,1,N
177581,1,N
177984,1,N
178377,1,N
178770,1,N
179165,1,N
179561,1,N
179953,1,N
180355,1,N
180760,1,N
181167,1,N
181565,1,N
181972,1,N
182396,1,N
182820,1,N
183259,1,N
183684,1,N
184115,1,N
184556,1,N
184973,1,N
185383,1,N
185794,1,N
186203,1,N
186602,1,N
186995,1,N
187397,1,N
187801,1,N
188206,1,N
188612,1,N
189011,1,N
189427,1,N
189846,1,N
190270,1,N
190684,1,N
191091,1,N
191507,1,N
191935,1,N
192360,1,N
192769,1,N
193170,1,N
193574,1,N
193984,4,N
194395,1,N
194799,1,N
195195,1,N
195602,1,N
196012,1,N
196419,1,N
196819,1,N
197222,1,N
197625,1,N
198024,1,N
198416,1,N
198805,1,N
199203,1,N
199601,1,N
200000,1,N
200391,1,N
200778,1,N
201171,1,N
201569,1,N
201968,1,N
202364,1,N
202757,1,N
203159,1,N
203577,1,N
203992,1,N
204398,1,N
204801,1,N
205207,1,N
205619,1,N
206028,1,N
206427,1,N
206824,1,N
207227,1,N
207627,1,N
208033,1,N
208429,1,N
208824,1,N
209218,1,N
209621,1,N
210021,1,N
210415,1,N
210806,1,N
211197,1,N
211583,1,N
211971,1,N
212358,1,N
212747,1,N
213139,1,N
213530,1,N
213922,1,N
214312,1,N
214697,1,N
215087,1,N
215482,1,N
